"Time","X4th.Ventricle"
-1.69,2379.1797844253
-1.68,2379.19720285688
-1.67,2379.21462128847
-1.66,2379.23203972005
-1.65,2379.24945815163
-1.64,2379.26695406148
-1.63,2379.28446096375
-1.62,2379.30196786602
-1.61,2379.31947476829
-1.6,2379.33698167056
-1.59,2379.35448857284
-1.58,2379.37199547511
-1.57,2379.38950237738
-1.56,2379.40700927965
-1.55,2379.4245419074
-1.54,2379.44213753158
-1.53,2379.45973315576
-1.52,2379.47732877994
-1.51,2379.49492440412
-1.5,2379.5125200283
-1.49,2379.53011565248
-1.48,2379.54771127666
-1.47,2379.56530690084
-1.46,2379.58290252502
-1.45,2379.60056080017
-1.44,2379.61824539675
-1.43,2379.63592999333
-1.42,2379.6536145899
-1.41,2379.67129918648
-1.4,2379.68898378306
-1.39,2379.70666837963
-1.38,2379.72435297621
-1.37,2379.74203757278
-1.36,2379.75973273037
-1.35,2379.77750654909
-1.34,2379.79528036781
-1.33,2379.81305418653
-1.32,2379.83082800525
-1.31,2379.84860182397
-1.3,2379.86637564269
-1.29,2379.88414946141
-1.28,2379.90192328013
-1.27,2379.91969709885
-1.26,2379.9375185675
-1.25,2379.95538185735
-1.24,2379.97324514721
-1.23,2379.99110843706
-1.22,2380.00897172692
-1.21,2380.02683501677
-1.2,2380.04469830663
-1.19,2380.06256159648
-1.18,2380.08042488634
-1.17,2380.09828817619
-1.16,2380.11623641044
-1.15,2380.13418941966
-1.14,2380.15214242887
-1.13,2380.17009543809
-1.12,2380.1880484473
-1.11,2380.20600145652
-1.1,2380.22395446573
-1.09,2380.24190747495
-1.08,2380.25986048416
-1.07,2380.27784597001
-1.06,2380.29588894603
-1.05,2380.31393192205
-1.04,2380.33197489807
-1.03,2380.3500178741
-1.02,2380.36806085012
-1.01,2380.38610382614
-1,2380.40414680216
-0.990000000000002,2380.42218977819
-0.979999999999997,2380.44023275421
-0.969999999999999,2380.45834566282
-0.960000000000001,2380.47647885231
-0.950000000000003,2380.49461204179
-0.939999999999998,2380.51274523128
-0.93,2380.53087842076
-0.920000000000002,2380.54901161025
-0.909999999999997,2380.56714479973
-0.899999999999999,2380.58527798922
-0.890000000000001,2380.6034111787
-0.880000000000003,2380.62156150081
-0.869999999999997,2380.6397851496
-0.859999999999999,2380.6580087984
-0.850000000000001,2380.6762324472
-0.839999999999996,2380.694456096
-0.829999999999998,2380.7126797448
-0.82,2380.7309033936
-0.810000000000002,2380.7491270424
-0.799999999999997,2380.7673506912
-0.789999999999999,2380.78557433999
-0.780000000000001,2380.80385273808
-0.769999999999996,2380.82216709123
-0.759999999999998,2380.84048144437
-0.75,2380.85879579752
-0.740000000000002,2380.87711015067
-0.729999999999997,2380.89542450382
-0.719999999999999,2380.91373885697
-0.710000000000001,2380.93205321012
-0.700000000000003,2380.95036756327
-0.689999999999998,2380.96868353595
-0.68,2380.98708883766
-0.670000000000002,2381.00549413937
-0.659999999999997,2381.02389944107
-0.649999999999999,2381.04230474278
-0.640000000000001,2381.06071004449
-0.630000000000003,2381.0791153462
-0.619999999999997,2381.0975206479
-0.609999999999999,2381.11592594961
-0.600000000000001,2381.13433125132
-0.589999999999996,2381.1527759491
-0.579999999999998,2381.17127244274
-0.57,2381.18976893637
-0.560000000000002,2381.20826543
-0.549999999999997,2381.22676192363
-0.539999999999999,2381.24525841726
-0.530000000000001,2381.2637549109
-0.519999999999996,2381.28225140453
-0.509999999999998,2381.30074789816
-0.5,2381.31924439179
-0.490000000000002,2381.33781825894
-0.479999999999997,2381.35640618701
-0.469999999999999,2381.37499411508
-0.460000000000001,2381.39358204315
-0.450000000000003,2381.41216997122
-0.439999999999998,2381.43075789929
-0.43,2381.44934582736
-0.420000000000002,2381.46793375544
-0.409999999999997,2381.48652168351
-0.399999999999999,2381.50513348624
-0.390000000000001,2381.5238130904
-0.380000000000003,2381.54249269456
-0.369999999999997,2381.56117229872
-0.359999999999999,2381.57985190288
-0.350000000000001,2381.59853150704
-0.339999999999996,2381.6172111112
-0.329999999999998,2381.63589071536
-0.32,2381.65457031952
-0.310000000000002,2381.67324992368
-0.299999999999997,2381.69199153769
-0.289999999999999,2381.71076305871
-0.280000000000001,2381.72953457972
-0.269999999999996,2381.74830610074
-0.259999999999998,2381.76707762176
-0.25,2381.78584914278
-0.240000000000002,2381.8046206638
-0.229999999999997,2381.82339218481
-0.219999999999999,2381.84216370583
-0.210000000000001,2381.86094341363
-0.200000000000003,2381.87980709139
-0.189999999999998,2381.89867076915
-0.18,2381.91753444691
-0.170000000000002,2381.93639812466
-0.159999999999997,2381.95526180242
-0.149999999999999,2381.97412548018
-0.140000000000001,2381.99298915794
-0.130000000000003,2382.01185283569
-0.119999999999997,2382.03071651345
-0.109999999999999,2382.04962667005
-0.100000000000001,2382.06858274352
-0.0899999999999963,2382.087538817
-0.0799999999999983,2382.10649489047
-0.0700000000000003,2382.12545096395
-0.0600000000000023,2382.14440703742
-0.0499999999999972,2382.1633631109
-0.0399999999999991,2382.18231918437
-0.0300000000000011,2382.20127525784
-0.019999999999996,2382.22023133132
-0.00999999999999801,2382.23927237282
0,2382.25832108008
0.00999999999999801,2382.27736978733
0.0200000000000031,2382.29641849458
0.0300000000000011,2382.31546720184
0.0399999999999991,2382.33451590909
0.0499999999999972,2382.35356461634
0.0600000000000023,2382.3726133236
0.0700000000000003,2382.39166203085
0.0799999999999983,2382.41074152039
0.0900000000000034,2382.42988309855
0.100000000000001,2382.44902467672
0.109999999999999,2382.46816625489
0.119999999999997,2382.48730783305
0.130000000000003,2382.50644941122
0.140000000000001,2382.52559098939
0.149999999999999,2382.54473256755
0.160000000000004,2382.56387414572
0.170000000000002,2382.58301572389
0.18,2382.60222672812
0.189999999999998,2382.62146141339
0.200000000000003,2382.64069609866
0.210000000000001,2382.65993078394
0.219999999999999,2382.67916546921
0.230000000000004,2382.69840015448
0.240000000000002,2382.71763483976
0.25,2382.73686952503
0.259999999999998,2382.7561042103
0.270000000000003,2382.77535381763
0.280000000000001,2382.79468184525
0.289999999999999,2382.81400987287
0.299999999999997,2382.83333790049
0.310000000000002,2382.85266592811
0.32,2382.87199395573
0.329999999999998,2382.89132198335
0.340000000000003,2382.91065001097
0.350000000000001,2382.9299780386
0.359999999999999,2382.94930606622
0.369999999999997,2382.96868781331
0.380000000000003,2382.98810941755
0.390000000000001,2383.0075310218
0.399999999999999,2383.02695262604
0.410000000000004,2383.04637423028
0.420000000000002,2383.06579583453
0.43,2383.08521743877
0.439999999999998,2383.10463904301
0.450000000000003,2383.12406064726
0.460000000000001,2383.1434822515
0.469999999999999,2383.16299656574
0.480000000000004,2383.1825119799
0.490000000000002,2383.20202739407
0.5,2383.22154280823
0.509999999999998,2383.24105822239
0.520000000000003,2383.26057363656
0.530000000000001,2383.28008905072
0.539999999999999,2383.29960446488
0.549999999999997,2383.31911987904
0.560000000000002,2383.33867314338
0.57,2383.35828259977
0.579999999999998,2383.37789205616
0.590000000000003,2383.39750151255
0.600000000000001,2383.41711096894
0.609999999999999,2383.43672042532
0.619999999999997,2383.45632988171
0.630000000000003,2383.4759393381
0.640000000000001,2383.49554879449
0.649999999999999,2383.51515825087
0.660000000000004,2383.53484469916
0.670000000000002,2383.55454842908
0.68,2383.57425215899
0.689999999999998,2383.59395588891
0.700000000000003,2383.61365961882
0.710000000000001,2383.63336334874
0.719999999999999,2383.65306707865
0.730000000000004,2383.67277080857
0.740000000000002,2383.69247453848
0.75,2383.71220008857
0.759999999999998,2383.7319983223
0.770000000000003,2383.75179655603
0.780000000000001,2383.77159478975
0.789999999999999,2383.79139302348
0.799999999999997,2383.81119125721
0.810000000000002,2383.83098949094
0.82,2383.85078772467
0.829999999999998,2383.8705859584
0.840000000000003,2383.89038419213
0.850000000000001,2383.91024353793
0.859999999999999,2383.93013650473
0.869999999999997,2383.95002947153
0.880000000000003,2383.96992243833
0.890000000000001,2383.98981540513
0.899999999999999,2384.00970837193
0.910000000000004,2384.02960133873
0.920000000000002,2384.04949430552
0.93,2384.06938727232
0.939999999999998,2384.08928587064
0.950000000000003,2384.10927379872
0.960000000000001,2384.12926172681
0.969999999999999,2384.14924965489
0.980000000000004,2384.16923758298
0.990000000000002,2384.18922551106
1,2384.20921343915
1.01,2384.22920136723
1.02,2384.24918929532
1.03,2384.2691772234
1.04,2384.28921022406
1.05,2384.3092933406
1.06,2384.32937645713
1.07,2384.34945957366
1.08,2384.36954269019
1.09,2384.38962580672
1.1,2384.40970892326
1.11,2384.42979203979
1.12,2384.44987515632
1.13,2384.46995827285
1.14,2384.49012609026
1.15,2384.51030462133
1.16,2384.53048315241
1.17,2384.55066168348
1.18,2384.57084021455
1.19,2384.59101874563
1.2,2384.6111972767
1.21,2384.63137580777
1.22,2384.65155433885
1.23,2384.67176174544
1.24,2384.69203591606
1.25,2384.71231008669
1.26,2384.73258425732
1.27,2384.75285842795
1.28,2384.77313259858
1.29,2384.79340676921
1.3,2384.81368093984
1.31,2384.83395511047
1.32,2384.8542292811
1.33,2384.87457210204
1.34,2384.89494213615
1.35,2384.91531217025
1.36,2384.93568220436
1.37,2384.95605223847
1.38,2384.97642227257
1.39,2384.99679230668
1.4,2385.01716234079
1.41,2385.03753237489
1.42,2385.05791493207
1.43,2385.07838105247
1.44,2385.09884717288
1.45,2385.11931329328
1.46,2385.13977941368
1.47,2385.16024553408
1.48,2385.18071165448
1.49,2385.20117777488
1.5,2385.22164389528
1.51,2385.24211001568
1.52,2385.26262857936
1.53,2385.28319100776
1.54,2385.30375343615
1.55,2385.32431586455
1.56,2385.34487829294
1.57,2385.36544072133
1.58,2385.38600314973
1.59,2385.40656557812
1.6,2385.42712800652
1.61,2385.44769043491
1.62,2385.46834540937
1.63,2385.48900436632
1.64,2385.50966332328
1.65,2385.53032228023
1.66,2385.55098123719
1.67,2385.57164019414
1.68,2385.5922991511
1.69,2385.61295810805
1.7,2385.63361706501
1.71,2385.65431210397
1.72,2385.67506780891
1.73,2385.69582351385
1.74,2385.71657921879
1.75,2385.73733492373
1.76,2385.75809062867
1.77,2385.77884633361
1.78,2385.79960203855
1.79,2385.82035774349
1.8,2385.84111344843
1.81,2385.86194548076
1.82,2385.88279815195
1.83,2385.90365082315
1.84,2385.92450349434
1.85,2385.94535616553
1.86,2385.96620883672
1.87,2385.98706150792
1.88,2386.00791417911
1.89,2386.0287668503
1.9,2386.04963909031
1.91,2386.07058894486
1.92,2386.0915387994
1.93,2386.11248865395
1.94,2386.13343850849
1.95,2386.15438836304
1.96,2386.17533821758
1.97,2386.19628807213
1.98,2386.21723792667
1.99,2386.23818778122
2,2386.25919759139
2.01,2386.2802448452
2.02,2386.30129209901
2.03,2386.32233935283
2.04,2386.34338660664
2.05,2386.36443386045
2.06,2386.38548111427
2.07,2386.40652836808
2.08,2386.42757562189
2.09,2386.44862578178
2.1,2386.46977064959
2.11,2386.49091551739
2.12,2386.51206038519
2.13,2386.533205253
2.14,2386.5543501208
2.15,2386.57549498861
2.16,2386.59663985641
2.17,2386.61778472422
2.18,2386.63892959202
2.19,2386.66011789296
2.2,2386.68136058827
2.21,2386.70260328358
2.22,2386.72384597889
2.23,2386.7450886742
2.24,2386.76633136951
2.25,2386.78757406482
2.26,2386.80881676013
2.27,2386.83005945544
2.28,2386.85130215075
2.29,2386.87262898208
2.3,2386.89396971719
2.31,2386.9153104523
2.32,2386.93665118741
2.33,2386.95799192252
2.34,2386.97933265763
2.35,2387.00067339273
2.36,2387.02201412784
2.37,2387.04335486295
2.38,2387.06472236042
2.39,2387.08616134639
2.4,2387.10760033236
2.41,2387.12903931832
2.42,2387.15047830429
2.43,2387.17191729026
2.44,2387.19335627623
2.45,2387.2147952622
2.46,2387.23623424817
2.47,2387.25767323413
2.48,2387.27917982258
2.49,2387.30071726922
2.5,2387.32225471587
2.51,2387.34379216251
2.52,2387.36532960915
2.53,2387.3868670558
2.54,2387.40840450244
2.55,2387.42994194908
2.56,2387.45147939572
2.57,2387.47302678816
2.58,2387.49466290403
2.59,2387.51629901991
2.6,2387.53793513578
2.61,2387.55957125165
2.62,2387.58120736753
2.63,2387.6028434834
2.64,2387.62447959927
2.65,2387.64611571515
2.66,2387.66775183102
2.67,2387.68943886879
2.68,2387.71117386118
2.69,2387.73290885357
2.7,2387.75464384595
2.71,2387.77637883834
2.72,2387.79811383073
2.73,2387.81984882312
2.74,2387.84158381551
2.75,2387.86331880789
2.76,2387.88505380028
2.77,2387.90688086119
2.78,2387.9287149361
2.79,2387.950549011
2.8,2387.9723830859
2.81,2387.9942171608
2.82,2388.0160512357
2.83,2388.0378853106
2.84,2388.05971938551
2.85,2388.08155346041
2.86,2388.10342163216
2.87,2388.12535499427
2.88,2388.14728835639
2.89,2388.16922171851
2.9,2388.19115508062
2.91,2388.21308844274
2.92,2388.23502180486
2.93,2388.25695516698
2.94,2388.27888852909
2.95,2388.30082189121
2.96,2388.32283062959
2.97,2388.34486348232
2.98,2388.36689633504
2.99,2388.38892918777
3,2388.41096204049
3.01,2388.43299489322
3.02,2388.45502774594
3.03,2388.47706059867
3.04,2388.49909345139
3.05,2388.52114343407
3.06,2388.54327597947
3.07,2388.56540852487
3.08,2388.58754107027
3.09,2388.60967361567
3.1,2388.63180616107
3.11,2388.65393870647
3.12,2388.67607125187
3.13,2388.69820379727
3.14,2388.72033634267
3.15,2388.74252742893
3.16,2388.76475986774
3.17,2388.78699230655
3.18,2388.80922474536
3.19,2388.83145718417
3.2,2388.85368962298
3.21,2388.87592206179
3.22,2388.8981545006
3.23,2388.92038693941
3.24,2388.94261940213
3.25,2388.96495193373
3.26,2388.98728446533
3.27,2389.00961699694
3.28,2389.03194952854
3.29,2389.05428206014
3.3,2389.07661459174
3.31,2389.09894712334
3.32,2389.12127965495
3.33,2389.14361218655
3.34,2389.16598628313
3.35,2389.18841910555
3.36,2389.21085192797
3.37,2389.23328475038
3.38,2389.2557175728
3.39,2389.27815039522
3.4,2389.30058321763
3.41,2389.32301604005
3.42,2389.34544886247
3.43,2389.36788168489
3.44,2389.39039777626
3.45,2389.41293108614
3.46,2389.43546439602
3.47,2389.4579977059
3.48,2389.48053101578
3.49,2389.50306432566
3.5,2389.52559763554
3.51,2389.54813094542
3.52,2389.5706642553
3.53,2389.59322201657
3.54,2389.61585600917
3.55,2389.63849000177
3.56,2389.66112399438
3.57,2389.68375798698
3.58,2389.70639197958
3.59,2389.72902597219
3.6,2389.75165996479
3.61,2389.77429395739
3.62,2389.79692795
3.63,2389.81962822472
3.64,2389.84236309391
3.65,2389.8650979631
3.66,2389.88783283228
3.67,2389.91056770147
3.68,2389.93330257066
3.69,2389.95603743985
3.7,2389.97877230903
3.71,2390.00150717822
3.72,2390.02424925031
3.73,2390.04708518853
3.74,2390.06992112675
3.75,2390.09275706497
3.76,2390.11559300319
3.77,2390.1384289414
3.78,2390.16126487962
3.79,2390.18410081784
3.8,2390.20693675606
3.81,2390.22977269428
3.82,2390.2526577915
3.83,2390.27559498978
3.84,2390.29853218805
3.85,2390.32146938632
3.86,2390.34440658459
3.87,2390.36734378287
3.88,2390.39028098114
3.89,2390.41321817941
3.9,2390.43615537769
3.91,2390.45909257596
3.92,2390.48212104628
3.93,2390.50515969419
3.94,2390.5281983421
3.95,2390.55123699001
3.96,2390.57427563792
3.97,2390.59731428583
3.98,2390.62035293374
3.99,2390.64339158165
4,2390.66643022956
4.01,2390.68950077995
4.02,2390.71264106563
4.03,2390.73578135131
4.04,2390.75892163699
4.05,2390.78206192267
4.06,2390.80520220835
4.07,2390.82834249403
4.08,2390.85148277971
4.09,2390.87462306539
4.1,2390.89776335107
4.11,2390.92097777408
4.12,2390.9442198842
4.13,2390.96746199431
4.14,2390.99070410443
4.15,2391.01394621455
4.16,2391.03718832467
4.17,2391.06043043478
4.18,2391.0836725449
4.19,2391.10691465502
4.2,2391.13017128064
4.21,2391.15351540038
4.22,2391.17685952013
4.23,2391.20020363987
4.24,2391.22354775962
4.25,2391.24689187937
4.26,2391.27023599911
4.27,2391.29358011886
4.28,2391.3169242386
4.29,2391.34026835835
4.3,2391.36366934879
4.31,2391.38711566187
4.32,2391.41056197495
4.33,2391.43400828802
4.34,2391.4574546011
4.35,2391.48090091418
4.36,2391.50434722726
4.37,2391.52779354033
4.38,2391.55123985341
4.39,2391.57468616649
4.4,2391.59823185618
4.41,2391.62178054478
4.42,2391.64532923339
4.43,2391.668877922
4.44,2391.69242661061
4.45,2391.71597529921
4.46,2391.73952398782
4.47,2391.76307267643
4.48,2391.78662136503
4.49,2391.8102095288
4.5,2391.83386077362
4.51,2391.85751201844
4.52,2391.88116326326
4.53,2391.90481450808
4.54,2391.92846575291
4.55,2391.95211699773
4.56,2391.97576824255
4.57,2391.99941948737
4.58,2392.02307073219
4.59,2392.0468040747
4.6,2392.07055805489
4.61,2392.09431203509
4.62,2392.11806601528
4.63,2392.14181999547
4.64,2392.16557397567
4.65,2392.18932795586
4.66,2392.21308193605
4.67,2392.23683591625
4.68,2392.26061185021
4.69,2392.2844687434
4.7,2392.30832563658
4.71,2392.33218252976
4.72,2392.35603942294
4.73,2392.37989631612
4.74,2392.4037532093
4.75,2392.42761010248
4.76,2392.45146699566
4.77,2392.47532388884
4.78,2392.49924547342
4.79,2392.52320545565
4.8,2392.54716543788
4.81,2392.57112542011
4.82,2392.59508540234
4.83,2392.61904538457
4.84,2392.6430053668
4.85,2392.66696534903
4.86,2392.69092533127
4.87,2392.7148896232
4.88,2392.73895286898
4.89,2392.76301611475
4.9,2392.78707936053
4.91,2392.81114260631
4.92,2392.83520585209
4.93,2392.85926909786
4.94,2392.88333234364
4.95,2392.90739558942
4.96,2392.9314588352
4.97,2392.95556924186
4.98,2392.97973592411
4.99,2393.00390260635
5,2393.02806928859
5.01,2393.05223597084
5.02,2393.07640265308
5.03,2393.10056933533
5.04,2393.12473601757
5.05,2393.14890269981
5.06,2393.17306938206
5.07,2393.19732621824
5.08,2393.22159650827
5.09,2393.24586679831
5.1,2393.27013708835
5.11,2393.29440737838
5.12,2393.31867766842
5.13,2393.34294795846
5.14,2393.36721824849
5.15,2393.39148853853
5.16,2393.4157883379
5.17,2393.44016240546
5.18,2393.46453647301
5.19,2393.48891054056
5.2,2393.51328460812
5.21,2393.53765867567
5.22,2393.56203274322
5.23,2393.58640681078
5.24,2393.61078087833
5.25,2393.63515494588
5.26,2393.65960162544
5.27,2393.68407963862
5.28,2393.70855765179
5.29,2393.73303566497
5.3,2393.75751367815
5.31,2393.78199169132
5.32,2393.8064697045
5.33,2393.83094771768
5.34,2393.85542573085
5.35,2393.87991548405
5.36,2393.90449760933
5.37,2393.92907973461
5.38,2393.95366185988
5.39,2393.97824398516
5.4,2394.00282611044
5.41,2394.02740823572
5.42,2394.051990361
5.43,2394.07657248628
5.44,2394.10115461156
5.45,2394.12579168754
5.46,2394.15047808975
5.47,2394.17516449197
5.48,2394.19985089418
5.49,2394.2245372964
5.5,2394.24922369862
5.51,2394.27391010083
5.52,2394.29859650305
5.53,2394.32328290527
5.54,2394.34796930748
5.55,2394.37275400608
5.56,2394.39754484842
5.57,2394.42233569076
5.58,2394.44712653309
5.59,2394.47191737543
5.6,2394.49670821777
5.61,2394.5214990601
5.62,2394.54628990244
5.63,2394.57108074478
5.64,2394.59590876046
5.65,2394.62080420443
5.66,2394.64569964841
5.67,2394.67059509238
5.68,2394.69549053635
5.69,2394.72038598033
5.7,2394.7452814243
5.71,2394.77017686827
5.72,2394.79507231224
5.73,2394.81996775622
5.74,2394.84494382313
5.75,2394.86994402858
5.76,2394.89494423402
5.77,2394.91994443947
5.78,2394.94494464491
5.79,2394.96994485036
5.8,2394.9949450558
5.81,2395.01994526125
5.82,2395.04494546669
5.83,2395.06996495547
5.84,2395.09507008053
5.85,2395.12017520559
5.86,2395.14528033066
5.87,2395.17038545572
5.88,2395.19549058078
5.89,2395.22059570584
5.9,2395.2457008309
5.91,2395.27080595596
5.92,2395.29591108103
5.93,2395.32107904127
5.94,2395.34628924239
5.95,2395.37149944351
5.96,2395.39670964463
5.97,2395.42191984575
5.98,2395.44713004687
5.99,2395.47234024799
6,2395.49755044911
6.01,2395.52276065023
6.02,2395.54797213545
6.03,2395.57328756735
6.04,2395.59860299926
6.05,2395.62391843116
6.06,2395.64923386306
6.07,2395.67454929496
6.08,2395.69986472686
6.09,2395.72518015876
6.1,2395.75049559066
6.11,2395.77581102256
6.12,2395.80117139099
6.13,2395.82659220667
6.14,2395.85201302235
6.15,2395.87743383803
6.16,2395.9028546537
6.17,2395.92827546938
6.18,2395.95369628506
6.19,2395.97911710074
6.2,2396.00453791641
6.21,2396.02995873209
6.22,2396.055468262
6.23,2396.08099461271
6.24,2396.10652096342
6.25,2396.13204731412
6.26,2396.15757366483
6.27,2396.18310001554
6.28,2396.20862636624
6.29,2396.23415271695
6.3,2396.25967906766
6.31,2396.28523234887
6.32,2396.31086438411
6.33,2396.33649641935
6.34,2396.36212845458
6.35,2396.38776048982
6.36,2396.41339252506
6.37,2396.43902456029
6.38,2396.46465659553
6.39,2396.49028863077
6.4,2396.51592066601
6.41,2396.54162350572
6.42,2396.56736137322
6.43,2396.59309924072
6.44,2396.61883710822
6.45,2396.64457497572
6.46,2396.67031284322
6.47,2396.69605071072
6.48,2396.72178857822
6.49,2396.74752644572
6.5,2396.7732731339
6.51,2396.79911697962
6.52,2396.82496082534
6.53,2396.85080467106
6.54,2396.87664851678
6.55,2396.9024923625
6.56,2396.92833620822
6.57,2396.95418005394
6.58,2396.98002389966
6.59,2397.00586774538
6.6,2397.03176438027
6.61,2397.05771434837
6.62,2397.08366431648
6.63,2397.10961428458
6.64,2397.13556425269
6.65,2397.16151422079
6.66,2397.18746418889
6.67,2397.213414157
6.68,2397.2393641251
6.69,2397.2653140932
6.7,2397.29136093675
6.71,2397.3174171696
6.72,2397.34347340245
6.73,2397.3695296353
6.74,2397.39558586815
6.75,2397.421642101
6.76,2397.44769833385
6.77,2397.4737545667
6.78,2397.49981079955
6.79,2397.52590170435
6.8,2397.55206434249
6.81,2397.57822698063
6.82,2397.60438961878
6.83,2397.63055225692
6.84,2397.65671489506
6.85,2397.6828775332
6.86,2397.70904017134
6.87,2397.73520280949
6.88,2397.76136544763
6.89,2397.78760693406
6.9,2397.81387611621
6.91,2397.84014529836
6.92,2397.86641448052
6.93,2397.89268366267
6.94,2397.91895284483
6.95,2397.94522202698
6.96,2397.97149120913
6.97,2397.99776039129
6.98,2398.02404602996
6.99,2398.05042189301
7,2398.07679775605
7.01,2398.1031736191
7.02,2398.12954948215
7.03,2398.15592534519
7.04,2398.18230120824
7.05,2398.20867707128
7.06,2398.23505293433
7.07,2398.26142879738
7.08,2398.28786538153
7.09,2398.3143480605
7.1,2398.34083073946
7.11,2398.36731341843
7.12,2398.3937960974
7.13,2398.42027877636
7.14,2398.44676145533
7.15,2398.4732441343
7.16,2398.49972681326
7.17,2398.52620949223
7.18,2398.55279726692
7.19,2398.57938689497
7.2,2398.60597652302
7.21,2398.63256615108
7.22,2398.65915577913
7.23,2398.68574540718
7.24,2398.71233503523
7.25,2398.73892466328
7.26,2398.76551429134
7.27,2398.79214641705
7.28,2398.81884312547
7.29,2398.8455398339
7.3,2398.87223654233
7.31,2398.89893325075
7.32,2398.92562995918
7.33,2398.95232666761
7.34,2398.97902337603
7.35,2399.00572008446
7.36,2399.03241679289
7.37,2399.05920045722
7.38,2399.08600437543
7.39,2399.11280829363
7.4,2399.13961221183
7.41,2399.16641613004
7.42,2399.19322004824
7.43,2399.22002396644
7.44,2399.24682788464
7.45,2399.27363180285
7.46,2399.3004599028
7.47,2399.32737115828
7.48,2399.35428241377
7.49,2399.38119366925
7.5,2399.40810492473
7.51,2399.43501618021
7.52,2399.46192743569
7.53,2399.48883869117
7.54,2399.51574994665
7.55,2399.54266120213
7.56,2399.56964117939
7.57,2399.59665989774
7.58,2399.62367861609
7.59,2399.65069733444
7.6,2399.67771605278
7.61,2399.70473477113
7.62,2399.73175348948
7.63,2399.75877220783
7.64,2399.78579092618
7.65,2399.81281542181
7.66,2399.83994172669
7.67,2399.86706803158
7.68,2399.89419433646
7.69,2399.92132064134
7.7,2399.94844694623
7.71,2399.97557325111
7.72,2400.002699556
7.73,2400.02982586088
7.74,2400.05695216577
7.75,2400.08412886784
7.76,2400.11136288099
7.77,2400.13859689414
7.78,2400.16583090729
7.79,2400.19306492044
7.8,2400.22029893359
7.81,2400.24753294674
7.82,2400.27476695989
7.83,2400.30200097305
7.84,2400.3292349862
7.85,2400.35656411557
7.86,2400.38390595677
7.87,2400.41124779797
7.88,2400.43858963918
7.89,2400.46593148038
7.9,2400.49327332158
7.91,2400.52061516278
7.92,2400.54795700398
7.93,2400.57529884519
7.94,2400.60267267246
7.95,2400.63012245954
7.96,2400.65757224662
7.97,2400.6850220337
7.98,2400.71247182078
7.99,2400.73992160785
8,2400.76737139493
8.01,2400.79482118201
8.02,2400.82227096909
8.03,2400.84972075617
8.04,2400.87724732343
8.05,2400.90480517224
8.06,2400.93236302105
8.07,2400.95992086986
8.08,2400.98747871867
8.09,2401.01503656748
8.1,2401.04259441629
8.11,2401.0701522651
8.12,2401.09771011391
8.13,2401.12528145515
8.14,2401.15294747956
8.15,2401.18061350398
8.16,2401.20827952839
8.17,2401.23594555281
8.18,2401.26361157722
8.19,2401.29127760163
8.2,2401.31894362605
8.21,2401.34660965046
8.22,2401.37427567487
8.23,2401.40200005896
8.24,2401.42977437086
8.25,2401.45754868275
8.26,2401.48532299465
8.27,2401.51309730654
8.28,2401.54087161844
8.29,2401.56864593034
8.3,2401.59642024223
8.31,2401.62419455413
8.32,2401.65196886602
8.33,2401.6798464956
8.34,2401.70772920486
8.35,2401.73561191411
8.36,2401.76349462336
8.37,2401.79137733261
8.38,2401.81926004186
8.39,2401.84714275111
8.4,2401.87502546036
8.41,2401.90290816961
8.42,2401.93083073761
8.43,2401.95882195207
8.44,2401.98681316653
8.45,2402.01480438099
8.46,2402.04279559545
8.47,2402.07078680992
8.48,2402.09877802438
8.49,2402.12676923884
8.5,2402.1547604533
8.51,2402.18275166776
8.52,2402.21082776715
8.53,2402.23892759265
8.54,2402.26702741815
8.55,2402.29512724365
8.56,2402.32322706915
8.57,2402.35132689464
8.58,2402.37942672014
8.59,2402.40752654564
8.6,2402.43562637114
8.61,2402.46374747815
8.62,2402.49195601848
8.63,2402.5201645588
8.64,2402.54837309912
8.65,2402.57658163945
8.66,2402.60479017977
8.67,2402.63299872009
8.68,2402.66120726042
8.69,2402.68941580074
8.7,2402.71762434106
8.71,2402.74589925525
8.72,2402.77421661213
8.73,2402.80253396902
8.74,2402.8308513259
8.75,2402.85916868278
8.76,2402.88748603967
8.77,2402.91580339655
8.78,2402.94412075343
8.79,2402.97243811032
8.8,2403.00075809935
8.81,2403.02918437246
8.82,2403.05761064558
8.83,2403.08603691869
8.84,2403.11446319181
8.85,2403.14288946492
8.86,2403.17131573804
8.87,2403.19974201116
8.88,2403.22816828427
8.89,2403.25659455739
8.9,2403.28506861915
8.91,2403.3136039061
8.92,2403.34213919304
8.93,2403.37067447999
8.94,2403.39920976693
8.95,2403.42774505388
8.96,2403.45628034083
8.97,2403.48481562777
8.98,2403.51335091472
8.99,2403.54188620167
9,2403.57051451284
9.01,2403.59915890913
9.02,2403.62780330542
9.03,2403.6564477017
9.04,2403.68509209799
9.05,2403.71373649428
9.06,2403.74238089057
9.07,2403.77102528686
9.08,2403.79966968315
9.09,2403.82834321295
9.1,2403.857096812
9.11,2403.88585041105
9.12,2403.91460401009
9.13,2403.94335760914
9.14,2403.97211120819
9.15,2404.00086480724
9.16,2404.02961840629
9.17,2404.05837200534
9.18,2404.08712560438
9.19,2404.11595363152
9.2,2404.14481652464
9.21,2404.17367941775
9.22,2404.20254231087
9.23,2404.23140520398
