"Time","Cerebellar.Vermis"
-28.04,9820.83545749386
-28.03,9820.83545749386
-28.02,9820.83545749386
-28.01,9820.83545749386
-28,9820.83545749386
-27.99,9820.83545749386
-27.98,9820.83545749386
-27.97,9820.83545749386
-27.96,9820.83545749386
-27.95,9820.83545749386
-27.94,9820.83545749386
-27.93,9820.83545749386
-27.92,9820.83545749386
-27.91,9820.83545749386
-27.9,9820.83545749386
-27.89,9820.83545749386
-27.88,9820.83545749386
-27.87,9820.83545749386
-27.86,9820.83545749386
-27.85,9820.83545749386
-27.84,9820.83545749386
-27.83,9820.83545749386
-27.82,9820.83545749386
-27.81,9820.83545749386
-27.8,9820.83545749386
-27.79,9820.83545749386
-27.78,9820.83545749386
-27.77,9820.83545749386
-27.76,9820.83545749386
-27.75,9820.83545749386
-27.74,9820.83545749386
-27.73,9820.83545749386
-27.72,9820.83545749386
-27.71,9820.83545749386
-27.7,9820.83545749386
-27.69,9820.83545749386
-27.68,9820.83545749386
-27.67,9820.83545749386
-27.66,9820.83545749386
-27.65,9820.83545749386
-27.64,9820.83545749386
-27.63,9820.83545749386
-27.62,9820.83545749386
-27.61,9820.83545749386
-27.6,9820.83545749386
-27.59,9820.83545749386
-27.58,9820.83545749386
-27.57,9820.83545749386
-27.56,9820.83545749386
-27.55,9820.83545749386
-27.54,9820.83545749386
-27.53,9820.83545749386
-27.52,9820.83545749386
-27.51,9820.83545749386
-27.5,9820.83545749386
-27.49,9820.83545749386
-27.48,9820.83545749386
-27.47,9820.83545749386
-27.46,9820.83545749386
-27.45,9820.83545749386
-27.44,9820.83545749386
-27.43,9820.83545749386
-27.42,9820.83545749386
-27.41,9820.83545749386
-27.4,9820.83545749386
-27.39,9820.83545749386
-27.38,9820.83545749386
-27.37,9820.83545749386
-27.36,9820.83545749386
-27.35,9820.83545749386
-27.34,9820.83545749386
-27.33,9820.83545749386
-27.32,9820.83545749386
-27.31,9820.83545749386
-27.3,9820.83545749386
-27.29,9820.83545749386
-27.28,9820.83545749386
-27.27,9820.83545749386
-27.26,9820.83545749386
-27.25,9820.83545749386
-27.24,9820.83545749386
-27.23,9820.83545749386
-27.22,9820.83545749386
-27.21,9820.83545749386
-27.2,9820.83545749386
-27.19,9820.83545749386
-27.18,9820.83545749386
-27.17,9820.83545749386
-27.16,9820.83545749386
-27.15,9820.83545749386
-27.14,9820.83545749386
-27.13,9820.83545749386
-27.12,9820.83545749386
-27.11,9820.83545749386
-27.1,9820.83545749386
-27.09,9820.83545749386
-27.08,9820.83545749386
-27.07,9820.83545749386
-27.06,9820.83545749386
-27.05,9820.83545749386
-27.04,9820.83545749386
-27.03,9820.83545749386
-27.02,9820.83545749386
-27.01,9820.83545749386
-27,9820.83545749386
-26.99,9820.83545749386
-26.98,9820.83545749386
-26.97,9820.83545749386
-26.96,9820.83545749386
-26.95,9820.83545749386
-26.94,9820.83545749386
-26.93,9820.83545749386
-26.92,9820.83545749386
-26.91,9820.83545749386
-26.9,9820.83545749386
-26.89,9820.83545749386
-26.88,9820.83545749386
-26.87,9820.83545749386
-26.86,9820.83545749386
-26.85,9820.83545749386
-26.84,9820.83545749386
-26.83,9820.83545749386
-26.82,9820.83545749386
-26.81,9820.83545749386
-26.8,9820.83545749386
-26.79,9820.83545749386
-26.78,9820.83545749386
-26.77,9820.83545749386
-26.76,9820.83545749386
-26.75,9820.83545749386
-26.74,9820.83545749386
-26.73,9820.83545749386
-26.72,9820.83545749386
-26.71,9820.83545749386
-26.7,9820.83545749386
-26.69,9820.83545749386
-26.68,9820.83545749386
-26.67,9820.83545749386
-26.66,9820.83545749386
-26.65,9820.83545749386
-26.64,9820.83545749386
-26.63,9820.83545749386
-26.62,9820.83545749386
-26.61,9820.83545749386
-26.6,9820.83545749386
-26.59,9820.83545749386
-26.58,9820.83545749386
-26.57,9820.83545749386
-26.56,9820.83545749386
-26.55,9820.83545749386
-26.54,9820.83545749386
-26.53,9820.83545749386
-26.52,9820.83545749386
-26.51,9820.83545749386
-26.5,9820.83545749385
-26.49,9820.83545749385
-26.48,9820.83545749385
-26.47,9820.83545749385
-26.46,9820.83545749385
-26.45,9820.83545749385
-26.44,9820.83545749385
-26.43,9820.83545749385
-26.42,9820.83545749385
-26.41,9820.83545749385
-26.4,9820.83545749385
-26.39,9820.83545749385
-26.38,9820.83545749385
-26.37,9820.83545749385
-26.36,9820.83545749385
-26.35,9820.83545749385
-26.34,9820.83545749385
-26.33,9820.83545749385
-26.32,9820.83545749385
-26.31,9820.83545749385
-26.3,9820.83545749385
-26.29,9820.83545749385
-26.28,9820.83545749385
-26.27,9820.83545749385
-26.26,9820.83545749385
-26.25,9820.83545749385
-26.24,9820.83545749385
-26.23,9820.83545749385
-26.22,9820.83545749385
-26.21,9820.83545749385
-26.2,9820.83545749385
-26.19,9820.83545749385
-26.18,9820.83545749385
-26.17,9820.83545749385
-26.16,9820.83545749385
-26.15,9820.83545749385
-26.14,9820.83545749385
-26.13,9820.83545749385
-26.12,9820.83545749385
-26.11,9820.83545749385
-26.1,9820.83545749385
-26.09,9820.83545749385
-26.08,9820.83545749385
-26.07,9820.83545749385
-26.06,9820.83545749385
-26.05,9820.83545749385
-26.04,9820.83545749385
-26.03,9820.83545749385
-26.02,9820.83545749385
-26.01,9820.83545749385
-26,9820.83545749385
-25.99,9820.83545749385
-25.98,9820.83545749385
-25.97,9820.83545749385
-25.96,9820.83545749385
-25.95,9820.83545749385
-25.94,9820.83545749385
-25.93,9820.83545749384
-25.92,9820.83545749384
-25.91,9820.83545749384
-25.9,9820.83545749384
-25.89,9820.83545749384
-25.88,9820.83545749384
-25.87,9820.83545749384
-25.86,9820.83545749384
-25.85,9820.83545749384
-25.84,9820.83545749384
-25.83,9820.83545749384
-25.82,9820.83545749384
-25.81,9820.83545749384
-25.8,9820.83545749384
-25.79,9820.83545749384
-25.78,9820.83545749384
-25.77,9820.83545749384
-25.76,9820.83545749384
-25.75,9820.83545749384
-25.74,9820.83545749384
-25.73,9820.83545749384
-25.72,9820.83545749384
-25.71,9820.83545749384
-25.7,9820.83545749383
-25.69,9820.83545749383
-25.68,9820.83545749383
-25.67,9820.83545749383
-25.66,9820.83545749383
-25.65,9820.83545749383
-25.64,9820.83545749383
-25.63,9820.83545749383
-25.62,9820.83545749383
-25.61,9820.83545749383
-25.6,9820.83545749383
-25.59,9820.83545749383
-25.58,9820.83545749383
-25.57,9820.83545749383
-25.56,9820.83545749383
-25.55,9820.83545749383
-25.54,9820.83545749383
-25.53,9820.83545749382
-25.52,9820.83545749382
-25.51,9820.83545749382
-25.5,9820.83545749382
-25.49,9820.83545749382
-25.48,9820.83545749382
-25.47,9820.83545749382
-25.46,9820.83545749382
-25.45,9820.83545749382
-25.44,9820.83545749382
-25.43,9820.83545749382
-25.42,9820.83545749381
-25.41,9820.83545749381
-25.4,9820.83545749381
-25.39,9820.83545749381
-25.38,9820.83545749381
-25.37,9820.83545749381
-25.36,9820.83545749381
-25.35,9820.83545749381
-25.34,9820.83545749381
-25.33,9820.83545749381
-25.32,9820.83545749381
-25.31,9820.8354574938
-25.3,9820.8354574938
-25.29,9820.8354574938
-25.28,9820.8354574938
-25.27,9820.8354574938
-25.26,9820.8354574938
-25.25,9820.8354574938
-25.24,9820.83545749379
-25.23,9820.83545749379
-25.22,9820.83545749379
-25.21,9820.83545749379
-25.2,9820.83545749379
-25.19,9820.83545749379
-25.18,9820.83545749379
-25.17,9820.83545749379
-25.16,9820.83545749378
-25.15,9820.83545749378
-25.14,9820.83545749378
-25.13,9820.83545749378
-25.12,9820.83545749378
-25.11,9820.83545749377
-25.1,9820.83545749377
-25.09,9820.83545749377
-25.08,9820.83545749377
-25.07,9820.83545749377
-25.06,9820.83545749377
-25.05,9820.83545749376
-25.04,9820.83545749376
-25.03,9820.83545749376
-25.02,9820.83545749376
-25.01,9820.83545749376
-25,9820.83545749375
-24.99,9820.83545749375
-24.98,9820.83545749375
-24.97,9820.83545749375
-24.96,9820.83545749375
-24.95,9820.83545749374
-24.94,9820.83545749374
-24.93,9820.83545749374
-24.92,9820.83545749373
-24.91,9820.83545749373
-24.9,9820.83545749373
-24.89,9820.83545749373
-24.88,9820.83545749372
-24.87,9820.83545749372
-24.86,9820.83545749372
-24.85,9820.83545749372
-24.84,9820.83545749371
-24.83,9820.83545749371
-24.82,9820.83545749371
-24.81,9820.8354574937
-24.8,9820.8354574937
-24.79,9820.8354574937
-24.78,9820.83545749369
-24.77,9820.83545749369
-24.76,9820.83545749369
-24.75,9820.83545749368
-24.74,9820.83545749368
-24.73,9820.83545749368
-24.72,9820.83545749367
-24.71,9820.83545749367
-24.7,9820.83545749367
-24.69,9820.83545749366
-24.68,9820.83545749366
-24.67,9820.83545749365
-24.66,9820.83545749365
-24.65,9820.83545749365
-24.64,9820.83545749364
-24.63,9820.83545749364
-24.62,9820.83545749363
-24.61,9820.83545749363
-24.6,9820.83545749362
-24.59,9820.83545749362
-24.58,9820.83545749361
-24.57,9820.83545749361
-24.56,9820.8354574936
-24.55,9820.8354574936
-24.54,9820.83545749359
-24.53,9820.83545749359
-24.52,9820.83545749358
-24.51,9820.83545749357
-24.5,9820.83545749357
-24.49,9820.83545749356
-24.48,9820.83545749356
-24.47,9820.83545749355
-24.46,9820.83545749355
-24.45,9820.83545749354
-24.44,9820.83545749353
-24.43,9820.83545749353
-24.42,9820.83545749352
-24.41,9820.83545749351
-24.4,9820.83545749351
-24.39,9820.8354574935
-24.38,9820.83545749349
-24.37,9820.83545749348
-24.36,9820.83545749348
-24.35,9820.83545749347
-24.34,9820.83545749346
-24.33,9820.83545749345
-24.32,9820.83545749344
-24.31,9820.83545749343
-24.3,9820.83545749343
-24.29,9820.83545749342
-24.28,9820.83545749341
-24.27,9820.8354574934
-24.26,9820.83545749339
-24.25,9820.83545749338
-24.24,9820.83545749337
-24.23,9820.83545749336
-24.22,9820.83545749335
-24.21,9820.83545749334
-24.2,9820.83545749333
-24.19,9820.83545749332
-24.18,9820.83545749331
-24.17,9820.8354574933
-24.16,9820.83545749329
-24.15,9820.83545749328
-24.14,9820.83545749327
-24.13,9820.83545749325
-24.12,9820.83545749324
-24.11,9820.83545749323
-24.1,9820.83545749322
-24.09,9820.83545749321
-24.08,9820.83545749319
-24.07,9820.83545749318
-24.06,9820.83545749317
-24.05,9820.83545749315
-24.04,9820.83545749314
-24.03,9820.83545749312
-24.02,9820.83545749311
-24.01,9820.83545749309
-24,9820.83545749308
-23.99,9820.83545749307
-23.98,9820.83545749305
-23.97,9820.83545749303
-23.96,9820.83545749301
-23.95,9820.835457493
-23.94,9820.83545749298
-23.93,9820.83545749296
-23.92,9820.83545749295
-23.91,9820.83545749293
-23.9,9820.83545749291
-23.89,9820.83545749289
-23.88,9820.83545749287
-23.87,9820.83545749285
-23.86,9820.83545749283
-23.85,9820.83545749281
-23.84,9820.83545749279
-23.83,9820.83545749277
-23.82,9820.83545749275
-23.81,9820.83545749273
-23.8,9820.83545749271
-23.79,9820.83545749269
-23.78,9820.83545749266
-23.77,9820.83545749264
-23.76,9820.83545749261
-23.75,9820.83545749259
-23.74,9820.83545749256
-23.73,9820.83545749254
-23.72,9820.83545749251
-23.71,9820.83545749249
-23.7,9820.83545749246
-23.69,9820.83545749243
-23.68,9820.83545749241
-23.67,9820.83545749238
-23.66,9820.83545749235
-23.65,9820.83545749232
-23.64,9820.83545749229
-23.63,9820.83545749226
-23.62,9820.83545749223
-23.61,9820.8354574922
-23.6,9820.83545749217
-23.59,9820.83545749213
-23.58,9820.83545749209
-23.57,9820.83545749206
-23.56,9820.83545749202
-23.55,9820.83545749199
-23.54,9820.83545749195
-23.53,9820.83545749192
-23.52,9820.83545749188
-23.51,9820.83545749184
-23.5,9820.8354574918
-23.49,9820.83545749176
-23.48,9820.83545749172
-23.47,9820.83545749168
-23.46,9820.83545749163
-23.45,9820.83545749159
-23.44,9820.83545749155
-23.43,9820.83545749151
-23.42,9820.83545749146
-23.41,9820.83545749142
-23.4,9820.83545749137
-23.39,9820.83545749132
-23.38,9820.83545749127
-23.37,9820.83545749122
-23.36,9820.83545749117
-23.35,9820.83545749111
-23.34,9820.83545749106
-23.33,9820.83545749101
-23.32,9820.83545749096
-23.31,9820.83545749091
-23.3,9820.83545749085
-23.29,9820.83545749078
-23.28,9820.83545749072
-23.27,9820.83545749066
-23.26,9820.8354574906
-23.25,9820.83545749054
-23.24,9820.83545749048
-23.23,9820.83545749042
-23.22,9820.83545749036
-23.21,9820.83545749029
-23.2,9820.83545749021
-23.19,9820.83545749014
-23.18,9820.83545749007
-23.17,9820.83545748999
-23.16,9820.83545748992
-23.15,9820.83545748985
-23.14,9820.83545748977
-23.13,9820.8354574897
-23.12,9820.83545748963
-23.11,9820.83545748954
-23.1,9820.83545748945
-23.09,9820.83545748937
-23.08,9820.83545748928
-23.07,9820.83545748919
-23.06,9820.8354574891
-23.05,9820.83545748902
-23.04,9820.83545748893
-23.03,9820.83545748884
-23.02,9820.83545748875
-23.01,9820.83545748864
-23,9820.83545748854
-22.99,9820.83545748843
-22.98,9820.83545748833
-22.97,9820.83545748823
-22.96,9820.83545748812
-22.95,9820.83545748802
-22.94,9820.83545748791
-22.93,9820.83545748781
-22.92,9820.83545748768
-22.91,9820.83545748756
-22.9,9820.83545748744
-22.89,9820.83545748731
-22.88,9820.83545748719
-22.87,9820.83545748706
-22.86,9820.83545748694
-22.85,9820.83545748682
-22.84,9820.83545748669
-22.83,9820.83545748656
-22.82,9820.83545748641
-22.81,9820.83545748626
-22.8,9820.83545748612
-22.79,9820.83545748597
-22.78,9820.83545748582
-22.77,9820.83545748567
-22.76,9820.83545748552
-22.75,9820.83545748538
-22.74,9820.83545748523
-22.73,9820.83545748506
-22.72,9820.83545748488
-22.71,9820.83545748471
-22.7,9820.83545748453
-22.69,9820.83545748436
-22.68,9820.83545748418
-22.67,9820.835457484
-22.66,9820.83545748383
-22.65,9820.83545748365
-22.64,9820.83545748347
-22.63,9820.83545748326
-22.62,9820.83545748305
-22.61,9820.83545748284
-22.6,9820.83545748263
-22.59,9820.83545748242
-22.58,9820.83545748221
-22.57,9820.835457482
-22.56,9820.83545748179
-22.55,9820.83545748159
-22.54,9820.83545748135
-22.53,9820.8354574811
-22.52,9820.83545748085
-22.51,9820.83545748061
-22.5,9820.83545748036
-22.49,9820.83545748011
-22.48,9820.83545747986
-22.47,9820.83545747961
-22.46,9820.83545747936
-22.45,9820.83545747911
-22.44,9820.83545747882
-22.43,9820.83545747852
-22.42,9820.83545747823
-22.41,9820.83545747793
-22.4,9820.83545747763
-22.39,9820.83545747734
-22.38,9820.83545747704
-22.37,9820.83545747675
-22.36,9820.83545747645
-22.35,9820.83545747613
-22.34,9820.83545747578
-22.33,9820.83545747543
-22.32,9820.83545747508
-22.31,9820.83545747473
-22.3,9820.83545747438
-22.29,9820.83545747403
-22.28,9820.83545747368
-22.27,9820.83545747333
-22.26,9820.83545747298
-22.25,9820.83545747257
-22.24,9820.83545747216
-22.23,9820.83545747174
-22.22,9820.83545747132
-22.21,9820.83545747091
-22.2,9820.83545747049
-22.19,9820.83545747008
-22.18,9820.83545746966
-22.17,9820.83545746924
-22.16,9820.83545746881
-22.15,9820.83545746831
-22.14,9820.83545746782
-22.13,9820.83545746733
-22.12,9820.83545746684
-22.11,9820.83545746634
-22.1,9820.83545746585
-22.09,9820.83545746536
-22.08,9820.83545746486
-22.07,9820.83545746437
-22.06,9820.83545746382
-22.05,9820.83545746323
-22.04,9820.83545746265
-22.03,9820.83545746207
-22.02,9820.83545746148
-22.01,9820.8354574609
-22,9820.83545746031
-21.99,9820.83545745973
-21.98,9820.83545745914
-21.97,9820.83545745855
-21.96,9820.83545745786
-21.95,9820.83545745717
-21.94,9820.83545745648
-21.93,9820.83545745579
-21.92,9820.8354574551
-21.91,9820.83545745441
-21.9,9820.83545745372
-21.89,9820.83545745303
-21.88,9820.83545745233
-21.87,9820.83545745158
-21.86,9820.83545745076
-21.85,9820.83545744995
-21.84,9820.83545744913
-21.83,9820.83545744831
-21.82,9820.8354574475
-21.81,9820.83545744668
-21.8,9820.83545744586
-21.79,9820.83545744504
-21.78,9820.83545744423
-21.77,9820.83545744328
-21.76,9820.83545744231
-21.75,9820.83545744134
-21.74,9820.83545744038
-21.73,9820.83545743941
-21.72,9820.83545743845
-21.71,9820.83545743748
-21.7,9820.83545743651
-21.69,9820.83545743555
-21.68,9820.83545743453
-21.67,9820.83545743339
-21.66,9820.83545743225
-21.65,9820.83545743111
-21.64,9820.83545742997
-21.63,9820.83545742883
-21.62,9820.83545742769
-21.61,9820.83545742655
-21.6,9820.83545742541
-21.59,9820.83545742427
-21.58,9820.83545742298
-21.57,9820.83545742163
-21.56,9820.83545742029
-21.55,9820.83545741894
-21.54,9820.83545741759
-21.53,9820.83545741625
-21.52,9820.8354574149
-21.51,9820.83545741356
-21.5,9820.83545741221
-21.49,9820.83545741083
-21.48,9820.83545740925
-21.47,9820.83545740766
-21.46,9820.83545740607
-21.45,9820.83545740449
-21.44,9820.8354574029
-21.43,9820.83545740131
-21.42,9820.83545739973
-21.41,9820.83545739814
-21.4,9820.83545739655
-21.39,9820.83545739481
-21.38,9820.83545739294
-21.37,9820.83545739107
-21.36,9820.8354573892
-21.35,9820.83545738733
-21.34,9820.83545738546
-21.33,9820.83545738359
-21.32,9820.83545738172
-21.31,9820.83545737985
-21.3,9820.83545737798
-21.29,9820.83545737579
-21.28,9820.83545737359
-21.27,9820.83545737139
-21.26,9820.83545736919
-21.25,9820.83545736699
-21.24,9820.83545736479
-21.23,9820.83545736259
-21.22,9820.83545736038
-21.21,9820.83545735818
-21.2,9820.83545735584
-21.19,9820.83545735325
-21.18,9820.83545735065
-21.17,9820.83545734807
-21.16,9820.83545734548
-21.15,9820.83545734289
-21.14,9820.8354573403
-21.13,9820.83545733771
-21.12,9820.83545733512
-21.11,9820.83545733253
-21.1,9820.83545732958
-21.09,9820.83545732653
-21.08,9820.83545732349
-21.07,9820.83545732044
-21.06,9820.8354573174
-21.05,9820.83545731435
-21.04,9820.83545731131
-21.03,9820.83545730826
-21.02,9820.83545730522
-21.01,9820.83545730206
-21,9820.83545729849
-20.99,9820.83545729491
-20.98,9820.83545729133
-20.97,9820.83545728775
-20.96,9820.83545728418
-20.95,9820.8354572806
-20.94,9820.83545727702
-20.93,9820.83545727345
-20.92,9820.83545726987
-20.91,9820.8354572659
-20.9,9820.83545726171
-20.89,9820.83545725751
-20.88,9820.83545725331
-20.87,9820.83545724911
-20.86,9820.83545724491
-20.85,9820.83545724071
-20.84,9820.83545723651
-20.83,9820.83545723231
-20.82,9820.83545722808
-20.81,9820.83545722316
-20.8,9820.83545721823
-20.79,9820.8354572133
-20.78,9820.83545720838
-20.77,9820.83545720345
-20.76,9820.83545719853
-20.75,9820.8354571936
-20.74,9820.83545718867
-20.73,9820.83545718375
-20.72,9820.83545717844
-20.71,9820.83545717266
-20.7,9820.83545716689
-20.69,9820.83545716111
-20.68,9820.83545715534
-20.67,9820.83545714956
-20.66,9820.83545714379
-20.65,9820.83545713802
-20.64,9820.83545713224
-20.63,9820.83545712646
-20.62,9820.83545711983
-20.61,9820.83545711307
-20.6,9820.8354571063
-20.59,9820.83545709954
-20.58,9820.83545709277
-20.57,9820.83545708601
-20.56,9820.83545707925
-20.55,9820.83545707248
-20.54,9820.83545706572
-20.53,9820.83545705863
-20.52,9820.83545705071
-20.51,9820.83545704279
-20.5,9820.83545703487
-20.49,9820.83545702696
-20.48,9820.83545701904
-20.47,9820.83545701112
-20.46,9820.8354570032
-20.45,9820.83545699528
-20.44,9820.83545698736
-20.43,9820.83545697852
-20.42,9820.83545696925
-20.41,9820.83545695999
-20.4,9820.83545695073
-20.39,9820.83545694147
-20.38,9820.8354569322
-20.37,9820.83545692294
-20.36,9820.83545691368
-20.35,9820.83545690442
-20.34,9820.83545689499
-20.33,9820.83545688416
-20.32,9820.83545687334
-20.31,9820.83545686251
-20.3,9820.83545685168
-20.29,9820.83545684086
-20.28,9820.83545683003
-20.27,9820.8354568192
-20.26,9820.83545680838
-20.25,9820.83545679755
-20.24,9820.83545678578
-20.23,9820.83545677313
-20.22,9820.83545676049
-20.21,9820.83545674785
-20.2,9820.8354567352
-20.19,9820.83545672255
-20.18,9820.83545670991
-20.17,9820.83545669726
-20.16,9820.83545668462
-20.15,9820.83545667197
-20.14,9820.83545665735
-20.13,9820.8354566426
-20.12,9820.83545662784
-20.11,9820.83545661308
-20.1,9820.83545659832
-20.09,9820.83545658356
-20.08,9820.8354565688
-20.07,9820.83545655404
-20.06,9820.83545653929
-20.05,9820.83545652367
-20.04,9820.83545650646
-20.03,9820.83545648925
-20.02,9820.83545647203
-20.01,9820.83545645482
-20,9820.83545643761
-19.99,9820.83545642039
-19.98,9820.83545640318
-19.97,9820.83545638597
-19.96,9820.83545636876
-19.95,9820.83545634937
-19.94,9820.83545632931
-19.93,9820.83545630925
-19.92,9820.83545628919
-19.91,9820.83545626913
-19.9,9820.83545624907
-19.89,9820.83545622901
-19.88,9820.83545620895
-19.87,9820.83545618889
-19.86,9820.83545616824
-19.85,9820.83545614488
-19.84,9820.83545612152
-19.83,9820.83545609816
-19.82,9820.83545607479
-19.81,9820.83545605143
-19.8,9820.83545602807
-19.79,9820.8354560047
-19.78,9820.83545598134
-19.77,9820.83545595798
-19.76,9820.83545593236
-19.75,9820.83545590517
-19.74,9820.83545587798
-19.73,9820.83545585079
-19.72,9820.8354558236
-19.71,9820.83545579642
-19.7,9820.83545576923
-19.69,9820.83545574204
-19.68,9820.83545571485
-19.67,9820.83545568764
-19.66,9820.83545565602
-19.65,9820.83545562441
-19.64,9820.83545559279
-19.63,9820.83545556117
-19.62,9820.83545552956
-19.61,9820.83545549794
-19.6,9820.83545546632
-19.59,9820.83545543471
-19.58,9820.83545540309
-19.57,9820.83545536932
-19.56,9820.83545533258
-19.55,9820.83545529584
-19.54,9820.8354552591
-19.53,9820.83545522236
-19.52,9820.83545518562
-19.51,9820.83545514888
-19.5,9820.83545511214
-19.49,9820.8354550754
-19.48,9820.83545503866
-19.47,9820.83545499698
-19.46,9820.83545495431
-19.45,9820.83545491165
-19.44,9820.83545486899
-19.43,9820.83545482633
-19.42,9820.83545478366
-19.41,9820.835454741
-19.4,9820.83545469833
-19.39,9820.83545465567
-19.38,9820.83545461131
-19.37,9820.83545456181
-19.36,9820.8354545123
-19.35,9820.8354544628
-19.34,9820.83545441329
-19.33,9820.83545436379
-19.32,9820.83545431428
-19.31,9820.83545426478
-19.3,9820.83545421527
-19.29,9820.83545416577
-19.28,9820.83545411103
-19.27,9820.83545405363
-19.26,9820.83545399623
-19.25,9820.83545393883
-19.24,9820.83545388143
-19.23,9820.83545382402
-19.22,9820.83545376662
-19.21,9820.83545370922
-19.2,9820.83545365182
-19.19,9820.83545359372
-19.18,9820.83545352721
-19.17,9820.8354534607
-19.16,9820.83545339419
-19.15,9820.83545332768
-19.14,9820.83545326117
-19.13,9820.83545319466
-19.12,9820.83545312815
-19.11,9820.83545306164
-19.1,9820.83545299513
-19.09,9820.83545292347
-19.08,9820.83545284646
-19.07,9820.83545276946
-19.06,9820.83545269245
-19.05,9820.83545261544
-19.04,9820.83545253843
-19.03,9820.83545246143
-19.02,9820.83545238442
-19.01,9820.83545230741
-19,9820.83545223041
-18.99,9820.83545214246
-18.98,9820.83545205337
-18.97,9820.83545196427
-18.96,9820.83545187517
-18.95,9820.83545178608
-18.94,9820.83545169698
-18.93,9820.83545160789
-18.92,9820.83545151879
-18.91,9820.83545142969
-18.9,9820.83545133616
-18.89,9820.83545123315
-18.88,9820.83545113015
-18.87,9820.83545102714
-18.86,9820.83545092413
-18.85,9820.83545082112
-18.84,9820.83545071811
-18.83,9820.8354506151
-18.82,9820.8354505121
-18.81,9820.83545040909
-18.8,9820.83545029435
-18.79,9820.83545017535
-18.78,9820.83545005634
-18.77,9820.83544993734
-18.76,9820.83544981833
-18.75,9820.83544969933
-18.74,9820.83544958032
-18.73,9820.83544946132
-18.72,9820.83544934231
-18.71,9820.8354492206
-18.7,9820.83544908321
-18.69,9820.83544894583
-18.68,9820.83544880844
-18.67,9820.83544867105
-18.66,9820.83544853367
-18.65,9820.83544839628
-18.64,9820.83544825889
-18.63,9820.8354481215
-18.62,9820.83544798412
-18.61,9820.83544783488
-18.6,9820.83544767639
-18.59,9820.8354475179
-18.58,9820.83544735941
-18.57,9820.83544720091
-18.56,9820.83544704242
-18.55,9820.83544688393
-18.54,9820.83544672544
-18.53,9820.83544656694
-18.52,9820.83544640845
-18.51,9820.83544622634
-18.5,9820.83544604363
-18.49,9820.83544586092
-18.48,9820.83544567822
-18.47,9820.83544549551
-18.46,9820.8354453128
-18.45,9820.8354451301
-18.44,9820.83544494739
-18.43,9820.83544476468
-18.42,9820.83544457116
-18.41,9820.83544436069
-18.4,9820.83544415022
-18.39,9820.83544393976
-18.38,9820.83544372929
-18.37,9820.83544351882
-18.36,9820.83544330836
-18.35,9820.83544309789
-18.34,9820.83544288742
-18.33,9820.83544267695
-18.32,9820.83544244092
-18.31,9820.83544219865
-18.3,9820.83544195638
-18.29,9820.83544171411
-18.28,9820.83544147185
-18.27,9820.83544122958
-18.26,9820.83544098731
-18.25,9820.83544074504
-18.24,9820.83544050277
-18.23,9820.83544025256
-18.22,9820.83543997389
-18.21,9820.83543969521
-18.2,9820.83543941654
-18.19,9820.83543913787
-18.18,9820.8354388592
-18.17,9820.83543858052
-18.16,9820.83543830185
-18.15,9820.83543802318
-18.14,9820.83543774451
-18.13,9820.8354374395
-18.12,9820.83543711919
-18.11,9820.83543679887
-18.1,9820.83543647856
-18.09,9820.83543615825
-18.08,9820.83543583793
-18.07,9820.83543551762
-18.06,9820.83543519731
-18.05,9820.835434877
-18.04,9820.83543455446
-18.03,9820.83543418656
-18.02,9820.83543381865
-18.01,9820.83543345074
-18,9820.83543308283
-17.99,9820.83543271492
-17.98,9820.83543234702
-17.97,9820.83543197911
-17.96,9820.8354316112
-17.95,9820.83543124329
-17.94,9820.83543085034
-17.93,9820.83543042807
-17.92,9820.8354300058
-17.91,9820.83542958354
-17.9,9820.83542916127
-17.89,9820.835428739
-17.88,9820.83542831674
-17.87,9820.83542789447
-17.86,9820.8354274722
-17.85,9820.83542704994
-17.84,9820.83542657339
-17.83,9820.83542608908
-17.82,9820.83542560478
-17.81,9820.83542512047
-17.8,9820.83542463617
-17.79,9820.83542415186
-17.78,9820.83542366756
-17.77,9820.83542318325
-17.76,9820.83542269895
-17.75,9820.83542219419
-17.74,9820.83542163913
-17.73,9820.83542108408
-17.72,9820.83542052903
-17.71,9820.83541997398
-17.7,9820.83541941893
-17.69,9820.83541886387
-17.68,9820.83541830882
-17.67,9820.83541775377
-17.66,9820.83541719872
-17.65,9820.83541658696
-17.64,9820.83541595129
-17.63,9820.83541531562
-17.62,9820.83541467994
-17.61,9820.83541404427
-17.6,9820.8354134086
-17.59,9820.83541277293
-17.58,9820.83541213726
-17.57,9820.83541150159
-17.56,9820.83541085512
-17.55,9820.83541012765
-17.54,9820.83540940018
-17.53,9820.83540867271
-17.52,9820.83540794524
-17.51,9820.83540721777
-17.5,9820.8354064903
-17.49,9820.83540576283
-17.48,9820.83540503536
-17.47,9820.83540430789
-17.46,9820.83540352488
-17.45,9820.83540269296
-17.44,9820.83540186104
-17.43,9820.83540102912
-17.42,9820.8354001972
-17.41,9820.83539936528
-17.4,9820.83539853336
-17.39,9820.83539770144
-17.38,9820.83539686953
-17.37,9820.83539603761
-17.36,9820.83539509335
-17.35,9820.83539414267
-17.34,9820.835393192
-17.33,9820.83539224133
-17.32,9820.83539129066
-17.31,9820.83539033999
-17.3,9820.83538938931
-17.29,9820.83538843864
-17.28,9820.83538748797
