"Time","Left.Hippocampus"
-1.01,2626.96004812531
-1,2626.92445086447
-0.990000000000002,2626.88885360363
-0.979999999999997,2626.85325634278
-0.969999999999999,2626.81774325394
-0.960000000000001,2626.78225457549
-0.950000000000003,2626.74676589703
-0.939999999999998,2626.71127721858
-0.93,2626.67578854012
-0.920000000000002,2626.64029986167
-0.909999999999997,2626.60481118321
-0.899999999999999,2626.56932250476
-0.890000000000001,2626.5338338263
-0.880000000000003,2626.49836577654
-0.869999999999997,2626.46298601647
-0.859999999999999,2626.42760625641
-0.850000000000001,2626.39222649634
-0.839999999999996,2626.35684673627
-0.829999999999998,2626.32146697621
-0.82,2626.28608721614
-0.810000000000002,2626.25070745607
-0.799999999999997,2626.21532769601
-0.789999999999999,2626.17994793594
-0.780000000000001,2626.14463411889
-0.769999999999996,2626.10936360808
-0.759999999999998,2626.07409309727
-0.75,2626.03882258646
-0.740000000000002,2626.00355207565
-0.729999999999997,2625.96828156484
-0.719999999999999,2625.93301105403
-0.710000000000001,2625.89774054322
-0.700000000000003,2625.86247003241
-0.689999999999998,2625.82720147282
-0.68,2625.792040537
-0.670000000000002,2625.75687960117
-0.659999999999997,2625.72171866535
-0.649999999999999,2625.68655772953
-0.640000000000001,2625.6513967937
-0.630000000000003,2625.61623585788
-0.619999999999997,2625.58107492206
-0.609999999999999,2625.54591398623
-0.600000000000001,2625.51075305041
-0.589999999999996,2625.47563959089
-0.579999999999998,2625.44058855064
-0.57,2625.4055375104
-0.560000000000002,2625.37048647016
-0.549999999999997,2625.33543542992
-0.539999999999999,2625.30038438967
-0.530000000000001,2625.26533334943
-0.519999999999996,2625.23028230919
-0.509999999999998,2625.19523126895
-0.5,2625.1601802287
-0.490000000000002,2625.12522245107
-0.479999999999997,2625.09028162186
-0.469999999999999,2625.05534079265
-0.460000000000001,2625.02039996344
-0.450000000000003,2624.98545913423
-0.439999999999998,2624.95051830502
-0.43,2624.91557747581
-0.420000000000002,2624.8806366466
-0.409999999999997,2624.8456958174
-0.399999999999999,2624.81078377061
-0.390000000000001,2624.77595346274
-0.380000000000003,2624.74112315488
-0.369999999999997,2624.70629284701
-0.359999999999999,2624.67146253915
-0.350000000000001,2624.63663223128
-0.339999999999996,2624.60180192341
-0.329999999999998,2624.56697161555
-0.32,2624.53214130768
-0.310000000000002,2624.49731099981
-0.299999999999997,2624.46255545881
-0.289999999999999,2624.42783597746
-0.280000000000001,2624.3931164961
-0.269999999999996,2624.35839701475
-0.259999999999998,2624.32367753339
-0.25,2624.28895805204
-0.240000000000002,2624.25423857068
-0.229999999999997,2624.21951908933
-0.219999999999999,2624.18479960797
-0.210000000000001,2624.15008999859
-0.200000000000003,2624.11548164377
-0.189999999999998,2624.08087328895
-0.18,2624.04626493412
-0.170000000000002,2624.0116565793
-0.159999999999997,2623.97704822448
-0.149999999999999,2623.94243986966
-0.140000000000001,2623.90783151484
-0.130000000000003,2623.87322316002
-0.119999999999997,2623.83861480519
-0.109999999999999,2623.80406249992
-0.100000000000001,2623.76956556651
-0.0899999999999963,2623.7350686331
-0.0799999999999983,2623.70057169969
-0.0700000000000003,2623.66607476628
-0.0600000000000023,2623.63157783287
-0.0499999999999972,2623.59708089946
-0.0399999999999991,2623.56258396605
-0.0300000000000011,2623.52808703264
-0.019999999999996,2623.49359009923
-0.00999999999999801,2623.4591956325
0,2623.42481041023
0.00999999999999801,2623.39042518797
0.0200000000000031,2623.3560399657
0.0300000000000011,2623.32165474344
0.0399999999999991,2623.28726952117
0.0499999999999972,2623.25288429891
0.0600000000000023,2623.21849907664
0.0700000000000003,2623.18411385437
0.0799999999999983,2623.14976575336
0.0900000000000034,2623.11549252683
0.100000000000001,2623.0812193003
0.109999999999999,2623.04694607376
0.119999999999997,2623.01267284723
0.130000000000003,2622.9783996207
0.140000000000001,2622.94412639416
0.149999999999999,2622.90985316763
0.160000000000004,2622.8755799411
0.170000000000002,2622.84130671457
0.18,2622.80711720692
0.189999999999998,2622.77295625557
0.200000000000003,2622.73879530421
0.210000000000001,2622.70463435285
0.219999999999999,2622.6704734015
0.230000000000004,2622.63631245014
0.240000000000002,2622.60215149879
0.25,2622.56799054743
0.259999999999998,2622.53382959607
0.270000000000003,2622.49968663729
0.280000000000001,2622.46563823541
0.289999999999999,2622.43158983354
0.299999999999997,2622.39754143166
0.310000000000002,2622.36349302978
0.32,2622.3294446279
0.329999999999998,2622.29539622602
0.340000000000003,2622.26134782415
0.350000000000001,2622.22729942227
0.359999999999999,2622.19325102039
0.369999999999997,2622.15926738423
0.380000000000003,2622.12533180099
0.390000000000001,2622.09139621775
0.399999999999999,2622.05746063451
0.410000000000004,2622.02352505127
0.420000000000002,2621.98958946803
0.43,2621.95565388479
0.439999999999998,2621.92171830155
0.450000000000003,2621.88778271831
0.460000000000001,2621.85384713506
0.469999999999999,2621.82002330859
0.480000000000004,2621.786200808
0.490000000000002,2621.75237830742
0.5,2621.71855580683
0.509999999999998,2621.68473330625
0.520000000000003,2621.65091080567
0.530000000000001,2621.61708830508
0.539999999999999,2621.5832658045
0.549999999999997,2621.54944330391
0.560000000000002,2621.51566642111
0.57,2621.48195726206
0.579999999999998,2621.44824810301
0.590000000000003,2621.41453894397
0.600000000000001,2621.38082978492
0.609999999999999,2621.34712062588
0.619999999999997,2621.31341146683
0.630000000000003,2621.27970230779
0.640000000000001,2621.24599314874
0.649999999999999,2621.21228398969
0.660000000000004,2621.17866760236
0.670000000000002,2621.1450720386
0.68,2621.11147647484
0.689999999999998,2621.07788091108
0.700000000000003,2621.04428534732
0.710000000000001,2621.01068978356
0.719999999999999,2620.9770942198
0.730000000000004,2620.94349865604
0.740000000000002,2620.90990309227
0.75,2620.87633381415
0.759999999999998,2620.84285209429
0.770000000000003,2620.80937037443
0.780000000000001,2620.77588865457
0.789999999999999,2620.74240693471
0.799999999999997,2620.70892521485
0.810000000000002,2620.67544349498
0.82,2620.64196177512
0.829999999999998,2620.60848005526
0.840000000000003,2620.5749983354
0.850000000000001,2620.54159021304
0.859999999999999,2620.50822258056
0.869999999999997,2620.47485494808
0.880000000000003,2620.4414873156
0.890000000000001,2620.40811968313
0.899999999999999,2620.37475205065
0.910000000000004,2620.34138441817
0.920000000000002,2620.3080167857
0.93,2620.27464915322
0.939999999999998,2620.24128830063
0.950000000000003,2620.2080349939
0.960000000000001,2620.17478168716
0.969999999999999,2620.14152838043
0.980000000000004,2620.1082750737
0.990000000000002,2620.07502176697
1,2620.04176846023
1.01,2620.0085151535
1.02,2619.97526184677
1.03,2619.94200854003
1.04,2619.908809478
1.05,2619.87567073025
1.06,2619.8425319825
1.07,2619.80939323475
1.08,2619.776254487
1.09,2619.74311573925
1.1,2619.7099769915
1.11,2619.67683824375
1.12,2619.643699496
1.13,2619.61056074826
1.14,2619.57752389869
1.15,2619.54449993805
1.16,2619.5114759774
1.17,2619.47845201676
1.18,2619.44542805611
1.19,2619.41240409547
1.2,2619.37938013482
1.21,2619.34635617418
1.22,2619.31333221353
1.23,2619.28034297677
1.24,2619.24743402624
1.25,2619.21452507571
1.26,2619.18161612518
1.27,2619.14870717465
1.28,2619.11579822412
1.29,2619.08288927359
1.3,2619.04998032306
1.31,2619.01707137253
1.32,2618.984162422
1.33,2618.95133598924
1.34,2618.91854226673
1.35,2618.88574854422
1.36,2618.85295482171
1.37,2618.82016109919
1.38,2618.78736737668
1.39,2618.75457365417
1.4,2618.72177993166
1.41,2618.68898620915
1.42,2618.65620753221
1.43,2618.62352925052
1.44,2618.59085096883
1.45,2618.55817268714
1.46,2618.52549440545
1.47,2618.49281612376
1.48,2618.46013784207
1.49,2618.42745956038
1.5,2618.39478127868
1.51,2618.36210299699
1.52,2618.32948769022
1.53,2618.29692505706
1.54,2618.26436242389
1.55,2618.23179979073
1.56,2618.19923715756
1.57,2618.1666745244
1.58,2618.13411189123
1.59,2618.10154925807
1.6,2618.0689866249
1.61,2618.03642399174
1.62,2618.00397243002
1.63,2617.971525648
1.64,2617.93907886598
1.65,2617.90663208396
1.66,2617.87418530193
1.67,2617.84173851991
1.68,2617.80929173789
1.69,2617.77684495587
1.7,2617.74439817385
1.71,2617.711994672
1.72,2617.67966393866
1.73,2617.64733320531
1.74,2617.61500247197
1.75,2617.58267173863
1.76,2617.55034100528
1.77,2617.51801027194
1.78,2617.48567953859
1.79,2617.45334880525
1.8,2617.42101807191
1.81,2617.38877883825
1.82,2617.35656434604
1.83,2617.32434985384
1.84,2617.29213536163
1.85,2617.25992086942
1.86,2617.22770637721
1.87,2617.19549188501
1.88,2617.1632773928
1.89,2617.13106290059
1.9,2617.09887185241
1.91,2617.06677378873
1.92,2617.03467572505
1.93,2617.00257766137
1.94,2616.97047959769
1.95,2616.93838153401
1.96,2616.90628347033
1.97,2616.87418540665
1.98,2616.84208734297
1.99,2616.80998927929
2,2616.77796299722
2.01,2616.7459815444
2.02,2616.71400009157
2.03,2616.68201863875
2.04,2616.65003718593
2.05,2616.61805573311
2.06,2616.58607428028
2.07,2616.55409282746
2.08,2616.52211137464
2.09,2616.49013339873
2.1,2616.45826873404
2.11,2616.42640406935
2.12,2616.39453940466
2.13,2616.36267473998
2.14,2616.33081007529
2.15,2616.2989454106
2.16,2616.26708074591
2.17,2616.23521608123
2.18,2616.20335141654
2.19,2616.17153867953
2.2,2616.13979097521
2.21,2616.1080432709
2.22,2616.07629556658
2.23,2616.04454786226
2.24,2616.01280015794
2.25,2615.98105245362
2.26,2615.9493047493
2.27,2615.91755704498
2.28,2615.88580934066
2.29,2615.85416215316
2.3,2615.82253157641
2.31,2615.79090099965
2.32,2615.7592704229
2.33,2615.72763984615
2.34,2615.6960092694
2.35,2615.66437869264
2.36,2615.63274811589
2.37,2615.60111753914
2.38,2615.56951891071
2.39,2615.53800562369
2.4,2615.50649233668
2.41,2615.47497904966
2.42,2615.44346576265
2.43,2615.41195247564
2.44,2615.38043918862
2.45,2615.34892590161
2.46,2615.31741261459
2.47,2615.28589932758
2.48,2615.25446667886
2.49,2615.22307083874
2.5,2615.19167499862
2.51,2615.1602791585
2.52,2615.12888331837
2.53,2615.09748747825
2.54,2615.06609163813
2.55,2615.03469579801
2.56,2615.00329995789
2.57,2614.97191597167
2.58,2614.94063773059
2.59,2614.90935948951
2.6,2614.87808124843
2.61,2614.84680300735
2.62,2614.81552476627
2.63,2614.78424652519
2.64,2614.75296828411
2.65,2614.72169004303
2.66,2614.69041180195
2.67,2614.65919420074
2.68,2614.62803370585
2.69,2614.59687321096
2.7,2614.56571271607
2.71,2614.53455222119
2.72,2614.5033917263
2.73,2614.47223123141
2.74,2614.44107073652
2.75,2614.40991024163
2.76,2614.37874974674
2.77,2614.34769879496
2.78,2614.31665618843
2.79,2614.2856135819
2.8,2614.25457097536
2.81,2614.22352836883
2.82,2614.1924857623
2.83,2614.16144315576
2.84,2614.13040054923
2.85,2614.0993579427
2.86,2614.06835586806
2.87,2614.03743128707
2.88,2614.00650670608
2.89,2613.97558212509
2.9,2613.9446575441
2.91,2613.91373296311
2.92,2613.88280838212
2.93,2613.85188380113
2.94,2613.82095922014
2.95,2613.79003463915
2.96,2613.75919957708
2.97,2613.72839315386
2.98,2613.69758673064
2.99,2613.66678030741
3,2613.63597388419
3.01,2613.60516746097
3.02,2613.57436103775
3.03,2613.54355461453
3.04,2613.5127481913
3.05,2613.48196209272
3.06,2613.45127395453
3.07,2613.42058581635
3.08,2613.38989767817
3.09,2613.35920953998
3.1,2613.3285214018
3.11,2613.29783326362
3.12,2613.26714512543
3.13,2613.23645698725
3.14,2613.20576884907
3.15,2613.17515010154
3.16,2613.14458037072
3.17,2613.11401063991
3.18,2613.08344090909
3.19,2613.05287117828
3.2,2613.02230144746
3.21,2612.99173171665
3.22,2612.96116198583
3.23,2612.93059225501
3.24,2612.90002255251
3.25,2612.86957134647
3.26,2612.83912014042
3.27,2612.80866893437
3.28,2612.77821772832
3.29,2612.74776652228
3.3,2612.71731531623
3.31,2612.68686411018
3.32,2612.65641290413
3.33,2612.62596169809
3.34,2612.5955596606
3.35,2612.5652270918
3.36,2612.53489452301
3.37,2612.50456195421
3.38,2612.47422938541
3.39,2612.44389681662
3.4,2612.41356424782
3.41,2612.38323167902
3.42,2612.35289911023
3.43,2612.32256654143
3.44,2612.29233237056
3.45,2612.26211854659
3.46,2612.23190472263
3.47,2612.20169089866
3.48,2612.17147707469
3.49,2612.14126325073
3.5,2612.11104942676
3.51,2612.08083560279
3.52,2612.05062177883
3.53,2612.02043681768
3.54,2611.99034184123
3.55,2611.96024686478
3.56,2611.93015188833
3.57,2611.90005691188
3.58,2611.86996193543
3.59,2611.83986695898
3.6,2611.80977198254
3.61,2611.77967700609
3.62,2611.74958202964
3.63,2611.71956520759
3.64,2611.68958917647
3.65,2611.65961314535
3.66,2611.62963711423
3.67,2611.59966108311
3.68,2611.56968505199
3.69,2611.53970902087
3.7,2611.50973298975
3.71,2611.47975695863
3.72,2611.44978941103
3.73,2611.41993241818
3.74,2611.39007542534
3.75,2611.3602184325
3.76,2611.33036143965
3.77,2611.30050444681
3.78,2611.27064745396
3.79,2611.24079046112
3.8,2611.21093346827
3.81,2611.18107647543
3.82,2611.1512773152
3.83,2611.12153944873
3.84,2611.09180158225
3.85,2611.06206371578
3.86,2611.03232584931
3.87,2611.00258798284
3.88,2610.97285011636
3.89,2610.94311224989
3.9,2610.91337438342
3.91,2610.88363651695
3.92,2610.85400590081
3.93,2610.82438724397
3.94,2610.79476858714
3.95,2610.7651499303
3.96,2610.73553127346
3.97,2610.70591261662
3.98,2610.67629395978
3.99,2610.64667530294
4,2610.6170566461
4.01,2610.58747543189
4.02,2610.55797606313
4.03,2610.52847669436
4.04,2610.4989773256
4.05,2610.46947795683
4.06,2610.43997858807
4.07,2610.4104792193
4.08,2610.38097985053
4.09,2610.35148048177
4.1,2610.321981113
4.11,2610.29256865028
4.12,2610.26318864322
4.13,2610.23380863616
4.14,2610.2044286291
4.15,2610.17504862205
4.16,2610.14566861499
4.17,2610.11628860793
4.18,2610.08690860087
4.19,2610.05752859382
4.2,2610.02816558118
4.21,2609.99890500467
4.22,2609.96964442817
4.23,2609.94038385166
4.24,2609.91112327515
4.25,2609.88186269865
4.26,2609.85260212214
4.27,2609.82334154564
4.28,2609.79408096913
4.29,2609.76482039263
4.3,2609.735626315
4.31,2609.70648523312
4.32,2609.67734415123
4.33,2609.64820306935
4.34,2609.61906198746
4.35,2609.58992090557
4.36,2609.56077982369
4.37,2609.5316387418
4.38,2609.50249765992
4.39,2609.47335657803
4.4,2609.44433154795
4.41,2609.41531001999
4.42,2609.38628849203
4.43,2609.35726696408
4.44,2609.32824543612
4.45,2609.29922390816
4.46,2609.27020238021
4.47,2609.24118085225
4.48,2609.21215932429
4.49,2609.18318383513
4.5,2609.15428191567
4.51,2609.1253799962
4.52,2609.09647807674
4.53,2609.06757615728
4.54,2609.03867423782
4.55,2609.00977231836
4.56,2608.9808703989
4.57,2608.95196847944
4.58,2608.92306655997
4.59,2608.89426026164
4.6,2608.86547800052
4.61,2608.83669573939
4.62,2608.80791347826
4.63,2608.77913121714
4.64,2608.75034895601
4.65,2608.72156669488
4.66,2608.69278443375
4.67,2608.66400217263
4.68,2608.63524544708
4.69,2608.60658288942
4.7,2608.57792033176
4.71,2608.54925777409
4.72,2608.52059521643
4.73,2608.49193265876
4.74,2608.4632701011
4.75,2608.43460754344
4.76,2608.40594498577
4.77,2608.37728242811
4.78,2608.34869501325
4.79,2608.32015219949
4.8,2608.29160938573
4.81,2608.26306657196
4.82,2608.2345237582
4.83,2608.20598094443
4.84,2608.17743813067
4.85,2608.1488953169
4.86,2608.12035250314
4.87,2608.09181468838
4.88,2608.06339165427
4.89,2608.03496862017
4.9,2608.00654558606
4.91,2607.97812255196
4.92,2607.94969951785
4.93,2607.92127648375
4.94,2607.89285344964
4.95,2607.86443041554
4.96,2607.83600738144
4.97,2607.80763897392
4.98,2607.77933575058
4.99,2607.75103252724
5,2607.7227293039
5.01,2607.69442608055
5.02,2607.66612285721
5.03,2607.63781963387
5.04,2607.60951641052
5.05,2607.58121318718
5.06,2607.55290996384
5.07,2607.52471101641
5.08,2607.49652763029
5.09,2607.46834424417
5.1,2607.44016085805
5.11,2607.41197747193
5.12,2607.38379408581
5.13,2607.35561069969
5.14,2607.32742731357
5.15,2607.29924392745
5.16,2607.27109462349
5.17,2607.24303109643
5.18,2607.21496756937
5.19,2607.18690404232
5.2,2607.15884051526
5.21,2607.1307769882
5.22,2607.10271346114
5.23,2607.07464993409
5.24,2607.04658640703
5.25,2607.01852287997
5.26,2606.99054309341
5.27,2606.96259944265
5.28,2606.9346557919
5.29,2606.90671214114
5.3,2606.87876849038
5.31,2606.85082483962
5.32,2606.82288118886
5.33,2606.7949375381
5.34,2606.76699388734
5.35,2606.73906375565
5.36,2606.71123999384
5.37,2606.68341623203
5.38,2606.65559247021
5.39,2606.6277687084
5.4,2606.59994494659
5.41,2606.57212118478
5.42,2606.54429742297
5.43,2606.51647366116
5.44,2606.48864989935
5.45,2606.46088931954
5.46,2606.43318545476
5.47,2606.40548158998
5.48,2606.37777772521
5.49,2606.35007386043
5.5,2606.32236999565
5.51,2606.29466613087
5.52,2606.26696226609
5.53,2606.23925840131
5.54,2606.21155453653
5.55,2606.18396351911
5.56,2606.1563795549
5.57,2606.12879559069
5.58,2606.10121162648
5.59,2606.07362766227
5.6,2606.04604369806
5.61,2606.01845973385
5.62,2605.99087576964
5.63,2605.96329180543
5.64,2605.93575045116
5.65,2605.90828638652
5.66,2605.88082232189
5.67,2605.85335825726
5.68,2605.82589419263
5.69,2605.79843012799
5.7,2605.77096606336
5.71,2605.74350199873
5.72,2605.71603793409
5.73,2605.68857386946
5.74,2605.66120207361
5.75,2605.63385790306
5.76,2605.6065137325
5.77,2605.57916956195
5.78,2605.5518253914
5.79,2605.52448122084
5.8,2605.49713705029
5.81,2605.46979287973
5.82,2605.44244870918
5.83,2605.4151265723
5.84,2605.38790228584
5.85,2605.36067799937
5.86,2605.33345371291
5.87,2605.30622942645
5.88,2605.27900513998
5.89,2605.25178085352
5.9,2605.22455656706
5.91,2605.1973322806
5.92,2605.17010799413
5.93,2605.14295538937
5.94,2605.11585097254
5.95,2605.08874655572
5.96,2605.06164213889
5.97,2605.03453772206
5.98,2605.00743330524
5.99,2604.98032888841
6,2604.95322447158
6.01,2604.92612005475
6.02,2604.89901710044
6.03,2604.87203253435
6.04,2604.84504796826
6.05,2604.81806340216
6.06,2604.79107883607
6.07,2604.76409426998
6.08,2604.73710970388
6.09,2604.71012513779
6.1,2604.6831405717
6.11,2604.6561560056
6.12,2604.62922253493
6.13,2604.60235779624
6.14,2604.57549305755
6.15,2604.54862831886
6.16,2604.52176358017
6.17,2604.49489884148
6.18,2604.4680341028
6.19,2604.44116936411
6.2,2604.41430462542
6.21,2604.38743988673
6.22,2604.36067585333
6.23,2604.33393091431
6.24,2604.30718597529
6.25,2604.28044103627
6.26,2604.25369609726
6.27,2604.22695115824
6.28,2604.20020621922
6.29,2604.1734612802
6.3,2604.14671634118
6.31,2604.1200019213
6.32,2604.09337674983
6.33,2604.06675157836
6.34,2604.04012640689
6.35,2604.01350123542
6.36,2603.98687606395
6.37,2603.96025089248
6.38,2603.93362572101
6.39,2603.90700054954
6.4,2603.88037537807
6.41,2603.85383030973
6.42,2603.82732486932
6.43,2603.80081942892
6.44,2603.77431398852
6.45,2603.74780854811
6.46,2603.72130310771
6.47,2603.69479766731
6.48,2603.66829222691
6.49,2603.6417867865
6.5,2603.61529130804
6.51,2603.58890555788
6.52,2603.56251980772
6.53,2603.53613405756
6.54,2603.5097483074
6.55,2603.48336255724
6.56,2603.45697680708
6.57,2603.43059105692
6.58,2603.40420530676
6.59,2603.3778195566
6.6,2603.3514933223
6.61,2603.32522721724
6.62,2603.29896111218
6.63,2603.27269500711
6.64,2603.24642890205
6.65,2603.22016279699
6.66,2603.19389669193
6.67,2603.16763058686
6.68,2603.1413644818
6.69,2603.11509837674
6.7,2603.08894130014
6.71,2603.06279479073
6.72,2603.03664828133
6.73,2603.01050177192
6.74,2602.98435526251
6.75,2602.95820875311
6.76,2602.9320622437
6.77,2602.9059157343
6.78,2602.87976922489
6.79,2602.85366166798
6.8,2602.82763470052
6.81,2602.80160773305
6.82,2602.77558076558
6.83,2602.74955379811
6.84,2602.72352683065
6.85,2602.69749986318
6.86,2602.67147289571
6.87,2602.64544592824
6.88,2602.61941896077
6.89,2602.59348041786
6.9,2602.56757293436
6.91,2602.54166545086
6.92,2602.51575796736
6.93,2602.48985048386
6.94,2602.46394300036
6.95,2602.43803551686
6.96,2602.41212803336
6.97,2602.38622054986
6.98,2602.36033148828
6.99,2602.33454342655
7,2602.30875536482
7.01,2602.28296730309
7.02,2602.25717924136
7.03,2602.23139117963
7.04,2602.2056031179
7.05,2602.17981505617
7.06,2602.15402699444
7.07,2602.12823893271
7.08,2602.10251872033
7.09,2602.07685001396
7.1,2602.05118130759
7.11,2602.02551260122
7.12,2601.99984389485
7.13,2601.97417518848
7.14,2601.94850648212
7.15,2601.92283777575
7.16,2601.89716906938
7.17,2601.87150036301
7.18,2601.84594887428
7.19,2601.82039945268
7.2,2601.79485003109
7.21,2601.76930060949
7.22,2601.74375118789
7.23,2601.71820176629
7.24,2601.6926523447
7.25,2601.6671029231
7.26,2601.6415535015
7.27,2601.61605139153
7.28,2601.59062117995
7.29,2601.56519096838
7.3,2601.5397607568
7.31,2601.51433054522
7.32,2601.48890033364
7.33,2601.46347012206
7.34,2601.43803991049
7.35,2601.41260969891
7.36,2601.38717948733
7.37,2601.36184590086
7.38,2601.33653482041
7.39,2601.31122373996
7.4,2601.28591265952
7.41,2601.26060157907
7.42,2601.23529049862
7.43,2601.20997941818
7.44,2601.18466833773
7.45,2601.15935725728
7.46,2601.1340729969
7.47,2601.10888096458
7.48,2601.08368893227
7.49,2601.05849689995
7.5,2601.03330486763
7.51,2601.00811283531
7.52,2600.982920803
7.53,2600.95772877068
7.54,2600.93253673836
7.55,2600.90734470605
7.56,2600.88222874851
7.57,2600.85715567723
7.58,2600.83208260595
7.59,2600.80700953467
7.6,2600.7819364634
7.61,2600.75686339212
7.62,2600.73179032084
7.63,2600.70671724956
7.64,2600.68164417828
7.65,2600.65657749019
7.66,2600.63162328879
7.67,2600.6066690874
7.68,2600.581714886
7.69,2600.55676068461
7.7,2600.53180648322
7.71,2600.50685228182
7.72,2600.48189808043
7.73,2600.45694387903
7.74,2600.43198967764
7.75,2600.40709105146
7.76,2600.38225562475
7.77,2600.35742019805
7.78,2600.33258477134
7.79,2600.30774934463
7.8,2600.28291391793
7.81,2600.25807849122
7.82,2600.23324306452
7.83,2600.20840763781
7.84,2600.1835722111
7.85,2600.15884146924
7.86,2600.13412471801
7.87,2600.10940796678
7.88,2600.08469121555
7.89,2600.05997446432
7.9,2600.03525771309
7.91,2600.01054096186
7.92,2599.98582421063
7.93,2599.9611074594
7.94,2599.93642584301
7.95,2599.91182766405
7.96,2599.8872294851
7.97,2599.86263130614
7.98,2599.83803312718
7.99,2599.81343494822
8,2599.78883676927
8.01,2599.76423859031
8.02,2599.73964041135
8.03,2599.71504223239
8.04,2599.69052822544
8.05,2599.66604851158
8.06,2599.64156879773
8.07,2599.61708908387
8.08,2599.59260937002
8.09,2599.56812965617
8.1,2599.54364994231
8.11,2599.51917022846
8.12,2599.4946905146
8.13,2599.4702255627
8.14,2599.44586420284
8.15,2599.42150284298
8.16,2599.39714148312
8.17,2599.37278012326
8.18,2599.3484187634
8.19,2599.32405740353
8.2,2599.29969604367
8.21,2599.27533468381
8.22,2599.25097332395
8.23,2599.22667568694
8.24,2599.20243256605
8.25,2599.17818944515
8.26,2599.15394632426
8.27,2599.12970320336
8.28,2599.10546008247
8.29,2599.08121696157
8.3,2599.05697384068
8.31,2599.03273071978
8.32,2599.00848759889
8.33,2598.98435706275
8.34,2598.9602320619
8.35,2598.93610706106
8.36,2598.91198206021
8.37,2598.88785705937
8.38,2598.86373205852
8.39,2598.83960705767
8.4,2598.81548205683
8.41,2598.79135705598
8.42,2598.76727540073
8.43,2598.74326839716
8.44,2598.71926139358
8.45,2598.69525439
8.46,2598.67124738642
8.47,2598.64724038284
8.48,2598.62323337926
8.49,2598.59922637569
8.5,2598.57521937211
8.51,2598.55121236853
8.52,2598.52729748672
8.53,2598.50340835379
8.54,2598.47951922086
8.55,2598.45563008793
8.56,2598.431740955
8.57,2598.40785182207
8.58,2598.38396268913
8.59,2598.3600735562
8.6,2598.33618442327
8.61,2598.31231833862
8.62,2598.2885469459
8.63,2598.26477555318
8.64,2598.24100416046
8.65,2598.21723276775
8.66,2598.19346137503
8.67,2598.16968998231
8.68,2598.14591858959
8.69,2598.12214719687
8.7,2598.09837580415
8.71,2598.07467614651
8.72,2598.05102235978
8.73,2598.02736857306
8.74,2598.00371478633
8.75,2597.9800609996
8.76,2597.95640721288
8.77,2597.93275342615
8.78,2597.90909963943
8.79,2597.8854458527
8.8,2597.86179490479
8.81,2597.83825858607
8.82,2597.81472226736
8.83,2597.79118594864
8.84,2597.76764962993
8.85,2597.74411331121
8.86,2597.72057699249
8.87,2597.69704067378
8.88,2597.67350435506
8.89,2597.64996803635
8.9,2597.62648315024
8.91,2597.60306415782
8.92,2597.5796451654
8.93,2597.55622617298
8.94,2597.53280718056
8.95,2597.50938818814
8.96,2597.48596919572
8.97,2597.4625502033
8.98,2597.43913121088
8.99,2597.41571221846
9,2597.39239313187
9.01,2597.36909132033
9.02,2597.34578950878
9.03,2597.32248769723
9.04,2597.29918588568
9.05,2597.27588407414
9.06,2597.25258226259
9.07,2597.22928045104
9.08,2597.20597863949
9.09,2597.18270805011
9.1,2597.15952327033
9.11,2597.13633849055
9.12,2597.11315371077
9.13,2597.08996893099
9.14,2597.06678415121
9.15,2597.04359937143
9.16,2597.02041459165
9.17,2596.99722981187
9.18,2596.97404503209
9.19,2596.95093984567
9.2,2596.9278719449
9.21,2596.90480404413
9.22,2596.88173614336
9.23,2596.85866824259
9.24,2596.83560034182
9.25,2596.81253244105
9.26,2596.78946454028
9.27,2596.76639663951
9.28,2596.74333985015
9.29,2596.720388672
9.3,2596.69743749386
9.31,2596.67448631571
9.32,2596.65153513757
9.33,2596.62858395943
9.34,2596.60563278128
9.35,2596.58268160314
9.36,2596.55973042499
9.37,2596.53677924685
9.38,2596.51388744578
9.39,2596.49105283028
9.4,2596.46821821477
9.41,2596.44538359927
9.42,2596.42254898376
9.43,2596.39971436826
9.44,2596.37687975275
9.45,2596.35404513725
9.46,2596.33121052174
9.47,2596.30837590624
9.48,2596.28564879765
9.49,2596.26293058123
9.5,2596.2402123648
9.51,2596.21749414838
9.52,2596.19477593196
9.53,2596.17205771553
9.54,2596.14933949911
9.55,2596.12662128269
9.56,2596.10390306626
9.57,2596.08122411439
9.58,2596.05862212994
9.59,2596.0360201455
9.6,2596.01341816105
9.61,2595.99081617661
9.62,2595.96821419217
9.63,2595.94561220772
9.64,2595.92301022328
9.65,2595.90040823883
9.66,2595.87780625439
9.67,2595.85529155012
9.68,2595.83280562704
9.69,2595.81031970395
9.7,2595.78783378086
9.71,2595.76534785778
9.72,2595.74286193469
9.73,2595.72037601161
9.74,2595.69789008852
9.75,2595.67540416543
9.76,2595.6529375055
9.77,2595.63056746966
9.78,2595.60819743382
9.79,2595.58582739798
9.8,2595.56345736214
9.81,2595.54108732631
9.82,2595.51871729047
9.83,2595.49634725463
9.84,2595.47397721879
9.85,2595.45160718295
9.86,2595.42930430835
9.87,2595.40704998218
9.88,2595.38479565602
9.89,2595.36254132986
9.9,2595.34028700369
9.91,2595.31803267753
9.92,2595.29577835136
9.93,2595.2735240252
9.94,2595.25126969904
9.95,2595.22901537287
9.96,2595.20687595551
9.97,2595.18473715801
