"Time","Left.Cerebral.White.Matter"
19.49,220276.106390567
19.5,220276.107509649
19.51,220276.108628731
19.52,220276.109747813
19.53,220276.110866895
19.54,220276.111975065
19.55,220276.113067867
19.56,220276.114160668
19.57,220276.115253469
19.58,220276.11634627
19.59,220276.117439072
19.6,220276.118531873
19.61,220276.119624674
19.62,220276.120717475
19.63,220276.121810276
19.64,220276.122881753
19.65,220276.123948843
19.66,220276.125015934
19.67,220276.126083024
19.68,220276.127150114
19.69,220276.128217205
19.7,220276.129284295
19.71,220276.130351385
19.72,220276.131418476
19.73,220276.132479439
19.74,220276.133521377
19.75,220276.134563315
19.76,220276.135605254
19.77,220276.136647192
19.78,220276.13768913
19.79,220276.138731069
19.8,220276.139773007
19.81,220276.140814946
19.82,220276.141856884
19.83,220276.142882637
19.84,220276.143899971
19.85,220276.144917306
19.86,220276.14593464
19.87,220276.146951974
19.88,220276.147969308
19.89,220276.148986643
19.9,220276.150003977
19.91,220276.151021311
19.92,220276.152036912
19.93,220276.153030179
19.94,220276.154023446
19.95,220276.155016714
19.96,220276.156009981
19.97,220276.157003248
19.98,220276.157996515
19.99,220276.158989783
20,220276.15998305
20.01,220276.160976317
20.02,220276.161958138
20.03,220276.162927865
20.04,220276.163897592
20.05,220276.164867319
20.06,220276.165837045
20.07,220276.166806772
20.08,220276.167776499
20.09,220276.168746226
20.1,220276.169715952
20.11,220276.170685679
20.12,220276.171634674
20.13,220276.172581376
20.14,220276.173528079
20.15,220276.174474781
20.16,220276.175421483
20.17,220276.176368186
20.18,220276.177314888
20.19,220276.17826159
20.2,220276.179208293
20.21,220276.18014791
20.22,220276.181072094
20.23,220276.181996277
20.24,220276.182920461
20.25,220276.183844645
20.26,220276.184768829
20.27,220276.185693012
20.28,220276.186617196
20.29,220276.18754138
20.3,220276.188465564
20.31,220276.189373696
20.32,220276.190275857
20.33,220276.191178018
20.34,220276.192080179
20.35,220276.19298234
20.36,220276.193884501
20.37,220276.194786662
20.38,220276.195688823
20.39,220276.196590984
20.4,220276.197490064
20.41,220276.198370688
20.42,220276.199251312
20.43,220276.200131936
20.44,220276.20101256
20.45,220276.201893184
20.46,220276.202773808
20.47,220276.203654432
20.48,220276.204535056
20.49,220276.20541568
20.5,220276.206284568
20.51,220276.207144131
20.52,220276.208003695
20.53,220276.208863258
20.54,220276.209722821
20.55,220276.210582384
20.56,220276.211441948
20.57,220276.212301511
20.58,220276.213161074
20.59,220276.214020638
20.6,220276.214860194
20.61,220276.215699164
20.62,220276.216538133
20.63,220276.217377102
20.64,220276.218216071
20.65,220276.21905504
20.66,220276.219894009
20.67,220276.220732978
20.68,220276.221571947
20.69,220276.22240315
20.7,220276.223221983
20.71,220276.224040815
20.72,220276.224859647
20.73,220276.225678479
20.74,220276.226497311
20.75,220276.227316144
20.76,220276.228134976
20.77,220276.228953808
20.78,220276.22977264
20.79,220276.230575724
20.8,220276.231374867
20.81,220276.232174011
20.82,220276.232973154
20.83,220276.233772297
20.84,220276.23457144
20.85,220276.235370584
20.86,220276.236169727
20.87,220276.23696887
20.88,220276.237763893
20.89,220276.238543786
20.9,220276.239323679
20.91,220276.240103573
20.92,220276.240883466
20.93,220276.24166336
20.94,220276.242443253
20.95,220276.243223146
20.96,220276.24400304
20.97,220276.244782933
20.98,220276.245551002
20.99,220276.246312076
21,220276.247073149
21.01,220276.247834223
21.02,220276.248595296
21.03,220276.24935637
21.04,220276.250117443
21.05,220276.250878517
21.06,220276.25163959
21.07,220276.252399882
21.08,220276.253142557
21.09,220276.253885232
21.1,220276.254627907
21.11,220276.255370582
21.12,220276.256113257
21.13,220276.256855932
21.14,220276.257598607
21.15,220276.258341282
21.16,220276.259083957
21.17,220276.259818418
21.18,220276.260543107
21.19,220276.261267796
21.2,220276.261992485
21.21,220276.262717174
21.22,220276.263441863
21.23,220276.264166553
21.24,220276.264891242
21.25,220276.265615931
21.26,220276.26634062
21.27,220276.267049998
21.28,220276.267757105
21.29,220276.268464213
21.3,220276.269171321
21.31,220276.269878428
21.32,220276.270585536
21.33,220276.271292644
21.34,220276.271999752
21.35,220276.272706859
21.36,220276.273409067
21.37,220276.27409899
21.38,220276.274788912
21.39,220276.275478834
21.4,220276.276168757
21.41,220276.276858679
21.42,220276.277548601
21.43,220276.278238524
21.44,220276.278928446
21.45,220276.279618368
21.46,220276.280296544
21.47,220276.280969669
21.48,220276.281642794
21.49,220276.282315918
21.5,220276.282989043
21.51,220276.283662168
21.52,220276.284335293
21.53,220276.285008418
21.54,220276.285681543
21.55,220276.286352804
21.56,220276.287009511
21.57,220276.287666219
21.58,220276.288322926
21.59,220276.288979633
21.6,220276.28963634
21.61,220276.290293048
21.62,220276.290949755
21.63,220276.291606462
21.64,220276.29226317
21.65,220276.29291141
21.66,220276.293552071
21.67,220276.294192733
21.68,220276.294833395
21.69,220276.295474057
21.7,220276.296114719
21.71,220276.296755381
21.72,220276.297396043
21.73,220276.298036705
21.74,220276.298677367
21.75,220276.299303258
21.76,220276.299928239
21.77,220276.30055322
21.78,220276.301178201
21.79,220276.301803182
21.8,220276.302428163
21.81,220276.303053144
21.82,220276.303678125
21.83,220276.304303106
21.84,220276.304922629
21.85,220276.305532286
21.86,220276.306141943
21.87,220276.3067516
21.88,220276.307361256
21.89,220276.307970913
21.9,220276.30858057
21.91,220276.309190227
21.92,220276.309799884
21.93,220276.310409541
21.94,220276.311007662
21.95,220276.311602344
21.96,220276.312197026
21.97,220276.312791708
21.98,220276.31338639
21.99,220276.313981073
22,220276.314575755
22.01,220276.315170437
22.02,220276.315765119
22.03,220276.316357101
22.04,220276.316937151
22.05,220276.3175172
22.06,220276.31809725
22.07,220276.3186773
22.08,220276.319257349
22.09,220276.319837399
22.1,220276.320417449
22.11,220276.320997498
22.12,220276.321577548
22.13,220276.322149037
22.14,220276.32271479
22.15,220276.323280542
22.16,220276.323846294
22.17,220276.324412046
22.18,220276.324977799
22.19,220276.325543551
22.2,220276.326109303
22.21,220276.326675055
22.22,220276.327240627
22.23,220276.32779241
22.24,220276.328344192
22.25,220276.328895975
22.26,220276.329447758
22.27,220276.329999541
22.28,220276.330551324
22.29,220276.331103107
22.3,220276.33165489
22.31,220276.332206673
22.32,220276.332752625
22.33,220276.33329076
22.34,220276.333828895
22.35,220276.334367029
22.36,220276.334905164
22.37,220276.335443299
22.38,220276.335981433
22.39,220276.336519568
22.4,220276.337057703
22.41,220276.337595837
22.42,220276.338122753
22.43,220276.338647554
22.44,220276.339172355
22.45,220276.339697155
22.46,220276.340221956
22.47,220276.340746757
22.48,220276.341271558
22.49,220276.341796359
22.5,220276.342321159
22.51,220276.342842631
22.52,220276.343354406
22.53,220276.34386618
22.54,220276.344377955
22.55,220276.34488973
22.56,220276.345401505
22.57,220276.345913279
22.58,220276.346425054
22.59,220276.346936829
22.6,220276.347448603
22.61,220276.347951855
22.62,220276.348450905
22.63,220276.348949955
22.64,220276.349449005
22.65,220276.349948055
22.66,220276.350447105
22.67,220276.350946155
22.68,220276.351445205
22.69,220276.351944255
22.7,220276.352442261
22.71,220276.352928881
22.72,220276.353415501
22.73,220276.353902121
22.74,220276.354388741
22.75,220276.354875361
22.76,220276.355361981
22.77,220276.355848601
22.78,220276.356335221
22.79,220276.356821841
22.8,220276.357302412
22.81,220276.357776891
22.82,220276.358251369
22.83,220276.358725848
22.84,220276.359200327
22.85,220276.359674805
22.86,220276.360149284
22.87,220276.360623763
22.88,220276.361098242
22.89,220276.36157272
22.9,220276.362036379
22.91,220276.362498999
22.92,220276.362961619
22.93,220276.363424239
22.94,220276.363886859
22.95,220276.364349479
22.96,220276.364812098
22.97,220276.365274718
22.98,220276.365737338
22.99,220276.366196175
23,220276.366647213
23.01,220276.36709825
23.02,220276.367549288
23.03,220276.368000326
23.04,220276.368451363
23.05,220276.368902401
23.06,220276.369353438
23.07,220276.369804476
23.08,220276.370255513
23.09,220276.370698171
23.1,220276.371137897
23.11,220276.371577623
23.12,220276.372017348
23.13,220276.372457074
23.14,220276.3728968
23.15,220276.373336526
23.16,220276.373776252
23.17,220276.374215977
23.18,220276.374653991
23.19,220276.375082669
23.2,220276.375511348
23.21,220276.375940027
23.22,220276.376368706
23.23,220276.376797384
23.24,220276.377226063
23.25,220276.377654742
23.26,220276.378083421
23.27,220276.378512099
23.28,220276.378934637
23.29,220276.379352528
23.3,220276.379770419
23.31,220276.38018831
23.32,220276.3806062
23.33,220276.381024091
23.34,220276.381441982
23.35,220276.381859873
23.36,220276.382277764
23.37,220276.382695654
23.38,220276.383103185
23.39,220276.383510542
23.4,220276.383917898
23.41,220276.384325254
23.42,220276.38473261
23.43,220276.385139967
23.44,220276.385547323
23.45,220276.385954679
23.46,220276.386362036
23.47,220276.386765302
23.48,220276.387162371
23.49,220276.387559441
23.5,220276.387956511
23.51,220276.388353581
23.52,220276.388750651
23.53,220276.389147721
23.54,220276.38954479
23.55,220276.38994186
23.56,220276.39033893
23.57,220276.390727846
23.58,220276.391114872
23.59,220276.391501898
23.6,220276.391888924
23.61,220276.39227595
23.62,220276.392662976
23.63,220276.393050002
23.64,220276.393437028
23.65,220276.393824054
23.66,220276.394208863
23.67,220276.394586083
23.68,220276.394963302
23.69,220276.395340522
23.7,220276.395717742
23.71,220276.396094961
23.72,220276.396472181
23.73,220276.3968494
23.74,220276.39722662
23.75,220276.397603839
23.76,220276.397974929
23.77,220276.398342574
23.78,220276.39871022
23.79,220276.399077865
23.8,220276.399445511
23.81,220276.399813156
23.82,220276.400180801
23.83,220276.400548447
23.84,220276.400916092
23.85,220276.401283229
23.86,220276.401641527
23.87,220276.401999825
23.88,220276.402358124
23.89,220276.402716422
23.9,220276.40307472
23.91,220276.403433019
23.92,220276.403791317
23.93,220276.404149615
23.94,220276.404507914
23.95,220276.404861936
23.96,220276.405211109
23.97,220276.405560283
23.98,220276.405909456
23.99,220276.40625863
24,220276.406607803
24.01,220276.406956977
24.02,220276.40730615
24.03,220276.407655324
24.04,220276.408004497
24.05,220276.408345807
24.06,220276.408686073
24.07,220276.409026339
24.08,220276.409366605
24.09,220276.409706871
24.1,220276.410047137
24.11,220276.410387403
24.12,220276.410727669
24.13,220276.411067935
24.14,220276.411405618
24.15,220276.41173719
24.16,220276.412068761
24.17,220276.412400332
24.18,220276.412731903
24.19,220276.413063474
24.2,220276.413395045
24.21,220276.413726617
24.22,220276.414058188
24.23,220276.414389759
24.24,220276.414715293
24.25,220276.415038378
24.26,220276.415361462
24.27,220276.415684546
24.28,220276.41600763
24.29,220276.416330714
24.3,220276.416653799
24.31,220276.416976883
24.32,220276.417299967
24.33,220276.417622012
24.34,220276.417936812
24.35,220276.418251613
24.36,220276.418566413
24.37,220276.418881214
24.38,220276.419196014
24.39,220276.419510815
24.4,220276.419825615
24.41,220276.420140416
24.42,220276.420455217
24.43,220276.420765654
24.44,220276.421072369
24.45,220276.421379085
24.46,220276.421685801
24.47,220276.421992517
24.48,220276.422299232
24.49,220276.422605948
24.5,220276.422912664
24.51,220276.423219379
24.52,220276.423526095
24.53,220276.423825284
24.54,220276.42412411
24.55,220276.424422935
24.56,220276.42472176
24.57,220276.425020586
24.58,220276.425319411
24.59,220276.425618236
24.6,220276.425917062
24.61,220276.426215887
24.62,220276.426511878
24.63,220276.426803003
24.64,220276.427094128
24.65,220276.427385253
24.66,220276.427676378
24.67,220276.427967503
24.68,220276.428258628
24.69,220276.428549753
24.7,220276.428840878
24.71,220276.429132003
24.72,220276.42941725
24.73,220276.42970086
24.74,220276.429984471
24.75,220276.430268082
24.76,220276.430551692
24.77,220276.430835303
24.78,220276.431118914
24.79,220276.431402524
24.8,220276.431686135
24.81,220276.431968305
24.82,220276.432244583
24.83,220276.432520861
24.84,220276.432797139
24.85,220276.433073417
24.86,220276.433349695
24.87,220276.433625973
24.88,220276.433902251
24.89,220276.434178529
24.9,220276.434454807
24.91,220276.434726716
24.92,220276.434995839
24.93,220276.435264962
24.94,220276.435534085
24.95,220276.435803208
24.96,220276.436072331
24.97,220276.436341455
24.98,220276.436610578
24.99,220276.436879701
25,220276.43714865
25.01,220276.437410792
25.02,220276.437672934
25.03,220276.437935076
25.04,220276.438197217
25.05,220276.438459359
25.06,220276.438721501
25.07,220276.438983643
25.08,220276.439245785
25.09,220276.439507927
25.1,220276.439767078
25.11,220276.440022408
25.12,220276.440277739
25.13,220276.440533069
25.14,220276.4407884
25.15,220276.44104373
25.16,220276.441299061
25.17,220276.441554391
25.18,220276.441809722
25.19,220276.442065052
25.2,220276.442314712
25.21,220276.442563397
25.22,220276.442812082
25.23,220276.443060767
25.24,220276.443309452
25.25,220276.443558137
25.26,220276.443806822
25.27,220276.444055507
25.28,220276.444304192
25.29,220276.444551143
25.3,220276.444793345
25.31,220276.445035547
25.32,220276.445277749
25.33,220276.445519951
25.34,220276.445762153
25.35,220276.446004355
25.36,220276.446246556
25.37,220276.446488758
25.38,220276.44673096
25.39,220276.44696885
25.4,220276.447204728
25.41,220276.447440605
25.42,220276.447676483
25.43,220276.44791236
25.44,220276.448148237
25.45,220276.448384115
25.46,220276.448619992
25.47,220276.448855869
25.48,220276.449091155
25.49,220276.449320863
25.5,220276.44955057
25.51,220276.449780278
25.52,220276.450009986
25.53,220276.450239694
25.54,220276.450469402
25.55,220276.450699109
25.56,220276.450928817
25.57,220276.451158525
25.58,220276.451385163
25.59,220276.451608852
25.6,220276.451832542
25.61,220276.452056232
25.62,220276.452279921
25.63,220276.452503611
25.64,220276.452727301
25.65,220276.452950991
25.66,220276.45317468
25.67,220276.45339837
25.68,220276.453616634
25.69,220276.453834453
25.7,220276.454052273
25.71,220276.454270093
25.72,220276.454487913
25.73,220276.454705732
25.74,220276.454923552
25.75,220276.455141372
25.76,220276.455359191
25.77,220276.455575073
25.78,220276.455787167
25.79,220276.455999261
25.8,220276.456211356
25.81,220276.45642345
25.82,220276.456635544
25.83,220276.456847639
25.84,220276.457059733
25.85,220276.457271827
25.86,220276.457483921
25.87,220276.457691812
25.88,220276.457898323
25.89,220276.458104833
25.9,220276.458311343
25.91,220276.458517854
25.92,220276.458724364
25.93,220276.458930874
25.94,220276.459137385
25.95,220276.459343895
25.96,220276.459549496
25.97,220276.45975056
25.98,220276.459951625
25.99,220276.460152689
26,220276.460353754
26.01,220276.460554818
26.02,220276.460755883
26.03,220276.460956947
26.04,220276.461158012
26.05,220276.461359076
26.06,220276.461557054
26.07,220276.461752807
26.08,220276.461948561
26.09,220276.462144315
26.1,220276.462340068
26.11,220276.462535822
26.12,220276.462731575
26.13,220276.462927329
26.14,220276.463123082
26.15,220276.463318836
26.16,220276.463509434
26.17,220276.463700009
26.18,220276.463890583
26.19,220276.464081158
26.2,220276.464271732
26.21,220276.464462307
26.22,220276.464652881
26.23,220276.464843456
26.24,220276.46503403
26.25,220276.465222536
26.26,220276.465408061
26.27,220276.465593585
26.28,220276.465779109
26.29,220276.465964634
26.3,220276.466150158
26.31,220276.466335682
26.32,220276.466521207
26.33,220276.466706731
26.34,220276.466892255
26.35,220276.467073723
26.36,220276.467254323
26.37,220276.467434923
26.38,220276.467615523
26.39,220276.467796122
26.4,220276.467976722
26.41,220276.468157322
26.42,220276.468337922
26.43,220276.468518522
26.44,220276.468697979
26.45,220276.468873778
26.46,220276.469049576
26.47,220276.469225375
26.48,220276.469401173
26.49,220276.469576972
26.5,220276.46975277
26.51,220276.469928569
26.52,220276.470104367
26.53,220276.470280166
26.54,220276.470452911
26.55,220276.470624028
26.56,220276.470795145
26.57,220276.470966263
26.58,220276.47113738
26.59,220276.471308497
26.6,220276.471479614
26.61,220276.471650731
26.62,220276.471821848
26.63,220276.471992662
26.64,220276.472159216
26.65,220276.472325769
26.66,220276.472492322
26.67,220276.472658875
26.68,220276.472825428
26.69,220276.472991981
26.7,220276.473158534
26.71,220276.473325087
26.72,220276.473491641
26.73,220276.473656055
26.74,220276.473818159
26.75,220276.473980262
26.76,220276.474142366
26.77,220276.47430447
26.78,220276.474466573
26.79,220276.474628677
26.8,220276.474790781
26.81,220276.474952884
26.82,220276.475114988
26.83,220276.47527321
26.84,220276.475430976
26.85,220276.475588742
26.86,220276.475746509
26.87,220276.475904275
26.88,220276.476062041
26.89,220276.476219807
26.9,220276.476377573
26.91,220276.476535339
26.92,220276.476691798
26.93,220276.476845336
26.94,220276.476998874
26.95,220276.477152412
26.96,220276.47730595
26.97,220276.477459487
26.98,220276.477613025
26.99,220276.477766563
27,220276.477920101
27.01,220276.478073638
27.02,220276.478224195
27.03,220276.478373612
27.04,220276.478523028
27.05,220276.478672444
27.06,220276.47882186
27.07,220276.478971276
27.08,220276.479120693
27.09,220276.479270109
27.1,220276.479419525
27.11,220276.479568389
27.12,220276.479713788
27.13,220276.479859187
27.14,220276.480004586
27.15,220276.480149985
27.16,220276.480295384
27.17,220276.480440782
27.18,220276.480586181
27.19,220276.48073158
27.2,220276.480876979
27.21,220276.481020218
27.22,220276.481161701
27.23,220276.481303184
27.24,220276.481444668
27.25,220276.481586151
27.26,220276.481727634
27.27,220276.481869117
27.28,220276.482010601
27.29,220276.482152084
27.3,220276.482293567
27.31,220276.482431365
27.32,220276.482569032
27.33,220276.482706699
27.34,220276.482844366
27.35,220276.482982033
27.36,220276.4831197
27.37,220276.483257367
27.38,220276.483395034
27.39,220276.483532701
27.4,220276.483668954
27.41,220276.483802902
27.42,220276.48393685
27.43,220276.484070798
27.44,220276.484204746
27.45,220276.484338694
27.46,220276.484472641
27.47,220276.484606589
27.48,220276.484740537
27.49,220276.484874485
27.5,220276.485005554
27.51,220276.485135877
27.52,220276.485266201
27.53,220276.485396524
27.54,220276.485526847
27.55,220276.485657171
27.56,220276.485787494
27.57,220276.485917817
27.58,220276.486048141
27.59,220276.486177728
27.6,220276.486304519
27.61,220276.48643131
27.62,220276.486558102
27.63,220276.486684893
27.64,220276.486811684
27.65,220276.486938476
27.66,220276.487065267
27.67,220276.487192058
27.68,220276.487318849
27.69,220276.487443498
27.7,220276.487566847
27.71,220276.487690197
27.72,220276.487813546
27.73,220276.487936896
27.74,220276.488060246
27.75,220276.488183595
27.76,220276.488306945
27.77,220276.488430294
27.78,220276.48855352
27.79,220276.488673516
27.8,220276.488793512
27.81,220276.488913508
27.82,220276.489033504
27.83,220276.4891535
27.84,220276.489273496
27.85,220276.489393492
27.86,220276.489513488
27.87,220276.489633484
27.88,220276.489752006
27.89,220276.489868734
27.9,220276.489985462
27.91,220276.490102191
27.92,220276.490218919
27.93,220276.490335647
27.94,220276.490452376
27.95,220276.490569104
27.96,220276.490685832
27.97,220276.490802561
27.98,220276.490916534
27.99,220276.491030079
28,220276.491143624
28.01,220276.491257169
28.02,220276.491370713
28.03,220276.491484258
28.04,220276.491597803
28.05,220276.491711347
28.06,220276.491824892
28.07,220276.49193757
28.08,220276.492048013
28.09,220276.492158456
28.1,220276.492268899
28.11,220276.492379342
28.12,220276.492489785
28.13,220276.492600228
28.14,220276.492710671
28.15,220276.492821114
28.16,220276.492931557
28.17,220276.493039904
28.18,220276.493147325
28.19,220276.493254747
28.2,220276.493362168
28.21,220276.493469589
28.22,220276.493577011
28.23,220276.493684432
28.24,220276.493791853
28.25,220276.493899275
28.26,220276.494006378
28.27,220276.494110856
28.28,220276.494215333
28.29,220276.494319811
28.3,220276.494424289
28.31,220276.494528766
28.32,220276.494633244
28.33,220276.494737722
28.34,220276.4948422
28.35,220276.494946677
28.36,220276.495049658
28.37,220276.495151268
28.38,220276.495252878
28.39,220276.495354488
28.4,220276.495456098
28.41,220276.495557709
28.42,220276.495659319
28.43,220276.495760929
28.44,220276.495862539
28.45,220276.495964149
28.46,220276.496063144
28.47,220276.496161961
28.48,220276.496260778
28.49,220276.496359596
28.5,220276.496458413
28.51,220276.49655723
28.52,220276.496656047
28.53,220276.496754864
28.54,220276.496853681
28.55,220276.496951544
28.56,220276.497047641
28.57,220276.497143737
28.58,220276.497239834
28.59,220276.49733593
28.6,220276.497432026
28.61,220276.497528123
28.62,220276.497624219
28.63,220276.497720316
28.64,220276.497816412
28.65,220276.497910482
28.66,220276.498003929
28.67,220276.498097376
28.68,220276.498190822
28.69,220276.498284269
28.7,220276.498377715
28.71,220276.498471162
28.72,220276.498564609
28.73,220276.498658055
28.74,220276.49875104
28.75,220276.498841906
28.76,220276.498932772
28.77,220276.499023638
28.78,220276.499114503
28.79,220276.499205369
28.8,220276.499296235
28.81,220276.499387101
28.82,220276.499477967
28.83,220276.499568833
28.84,220276.499658208
28.85,220276.49974656
28.86,220276.499834912
28.87,220276.499923265
28.88,220276.500011617
28.89,220276.50009997
28.9,220276.500188322
28.91,220276.500276675
28.92,220276.500365027
28.93,220276.500453361
28.94,220276.500539266
28.95,220276.500625171
28.96,220276.500711076
28.97,220276.50079698
28.98,220276.500882885
28.99,220276.50096879
29,220276.501054695
29.01,220276.501140599
29.02,220276.501226504
29.03,220276.501311404
29.04,220276.501394925
29.05,220276.501478447
29.06,220276.501561968
29.07,220276.501645489
29.08,220276.50172901
29.09,220276.501812531
29.1,220276.501896052
29.11,220276.501979574
29.12,220276.502063095
29.13,220276.502144676
29.14,220276.502225876
29.15,220276.502307077
29.16,220276.502388277
29.17,220276.502469477
29.18,220276.502550677
29.19,220276.502631877
29.2,220276.502713077
29.21,220276.502794278
29.22,220276.502874913
29.23,220276.502953853
29.24,220276.503032793
29.25,220276.503111733
29.26,220276.503190674
29.27,220276.503269614
29.28,220276.503348554
29.29,220276.503427494
29.3,220276.503506434
29.31,220276.503585374
29.32,220276.503662853
29.33,220276.503739593
29.34,220276.503816332
29.35,220276.503893072
29.36,220276.503969812
29.37,220276.504046551
29.38,220276.504123291
29.39,220276.504200031
29.4,220276.50427677
29.41,220276.504353342
29.42,220276.504427939
29.43,220276.504502537
29.44,220276.504577134
29.45,220276.504651731
29.46,220276.504726328
29.47,220276.504800926
29.48,220276.504875523
29.49,220276.50495012
29.5,220276.505024717
29.51,220276.505098287
29.52,220276.505170798
29.53,220276.50524331
29.54,220276.505315821
29.55,220276.505388333
29.56,220276.505460844
29.57,220276.505533355
29.58,220276.505605867
29.59,220276.505678378
29.6,220276.50575089
29.61,220276.50582156
29.62,220276.50589204
29.63,220276.505962521
29.64,220276.506033002
29.65,220276.506103483
29.66,220276.506173963
29.67,220276.506244444
29.68,220276.506314925
29.69,220276.506385406
29.7,220276.506455252
29.71,220276.506523756
29.72,220276.50659226
29.73,220276.506660764
29.74,220276.506729268
29.75,220276.506797772
29.76,220276.506866276
29.77,220276.50693478
29.78,220276.507003284
29.79,220276.507071788
29.8,220276.507138877
29.81,220276.507205457
29.82,220276.507272036
29.83,220276.507338616
29.84,220276.507405196
29.85,220276.507471775
29.86,220276.507538355
29.87,220276.507604935
29.88,220276.507671514
29.89,220276.507737814
29.9,220276.507802521
29.91,220276.507867227
29.92,220276.507931934
29.93,220276.507996641
29.94,220276.508061347
29.95,220276.508126054
29.96,220276.50819076
29.97,220276.508255467
29.98,220276.508320174
29.99,220276.508383853
30,220276.508446736
30.01,220276.508509619
30.02,220276.508572503
30.03,220276.508635386
30.04,220276.50869827
30.05,220276.508761153
30.06,220276.508824037
30.07,220276.50888692
30.08,220276.508949803
30.09,220276.509010952
30.1,220276.509072061
30.11,220276.509133169
30.12,220276.509194278
30.13,220276.509255387
30.14,220276.509316496
30.15,220276.509377605
30.16,220276.509438714
30.17,220276.509499823
30.18,220276.509560255
30.19,220276.509619637
30.2,220276.509679018
30.21,220276.5097384
30.22,220276.509797782
30.23,220276.509857164
30.24,220276.509916546
30.25,220276.509975928
30.26,220276.51003531
30.27,220276.510094691
30.28,220276.510152718
30.29,220276.510210419
30.3,220276.51026812
30.31,220276.510325821
30.32,220276.510383522
30.33,220276.510441223
30.34,220276.510498924
30.35,220276.510556626
30.36,220276.510614327
30.37,220276.510671667
30.38,220276.510727732
30.39,220276.510783798
30.4,220276.510839863
30.41,220276.510895929
30.42,220276.510951994
30.43,220276.511008059
30.44,220276.511064125
30.45,220276.51112019
30.46,220276.511176255
30.47,220276.51123131
30.48,220276.511285784
30.49,220276.511340258
30.5,220276.511394731
30.51,220276.511449205
30.52,220276.511503679
30.53,220276.511558152
30.54,220276.511612626
30.55,220276.511667099
30.56,220276.511721497
30.57,220276.511774422
30.58,220276.511827347
30.59,220276.511880272
30.6,220276.511933196
30.61,220276.511986121
30.62,220276.512039046
30.63,220276.512091971
30.64,220276.512144895
30.65,220276.51219782
30.66,220276.512250047
30.67,220276.512301465
30.68,220276.512352882
30.69,220276.5124043
30.7,220276.512455717
30.71,220276.512507135
30.72,220276.512558553
30.73,220276.51260997
30.74,220276.512661388
30.75,220276.512712806
30.76,220276.512762937
30.77,220276.512812888
30.78,220276.512862839
30.79,220276.51291279
30.8,220276.512962742
30.81,220276.513012693
30.82,220276.513062644
30.83,220276.513112595
30.84,220276.513162546
30.85,220276.513212082
30.86,220276.513260606
30.87,220276.513309131
30.88,220276.513357655
30.89,220276.51340618
30.9,220276.513454704
30.91,220276.513503229
30.92,220276.513551753
30.93,220276.513600278
30.94,220276.513648802
30.95,220276.513696347
30.96,220276.513743484
30.97,220276.51379062
30.98,220276.513837756
30.99,220276.513884893
31,220276.513932029
31.01,220276.513979166
31.02,220276.514026302
31.03,220276.514073439
31.04,220276.514120413
31.05,220276.514166199
31.06,220276.514211985
31.07,220276.514257771
31.08,220276.514303557
31.09,220276.514349343
31.1,220276.514395129
31.11,220276.514440915
31.12,220276.514486702
31.13,220276.514532488
31.14,220276.514577572
31.15,220276.514622044
31.16,220276.514666517
31.17,220276.514710989
31.18,220276.514755462
31.19,220276.514799934
31.2,220276.514844406
31.21,220276.514888879
31.22,220276.514933351
31.23,220276.514977824
31.24,220276.515021084
31.25,220276.515064279
31.26,220276.515107473
31.27,220276.515150668
31.28,220276.515193862
31.29,220276.515237057
31.3,220276.515280251
31.31,220276.515323446
31.32,220276.51536664
31.33,220276.515409384
31.34,220276.515451336
31.35,220276.515493287
31.36,220276.515535239
31.37,220276.51557719
31.38,220276.515619142
31.39,220276.515661093
31.4,220276.515703045
31.41,220276.515744996
31.42,220276.515786948
31.43,220276.51582796
31.44,220276.515868703
31.45,220276.515909445
31.46,220276.515950188
31.47,220276.51599093
31.48,220276.516031673
31.49,220276.516072415
31.5,220276.516113158
31.51,220276.5161539
31.52,220276.516194418
31.53,220276.516233985
31.54,220276.516273551
31.55,220276.516313118
31.56,220276.516352684
31.57,220276.516392251
31.58,220276.516431817
31.59,220276.516471384
31.6,220276.51651095
31.61,220276.516550517
31.62,220276.516589391
31.63,220276.516627814
31.64,220276.516666237
31.65,220276.51670466
31.66,220276.516743082
31.67,220276.516781505
31.68,220276.516819928
31.69,220276.516858351
31.7,220276.516896774
31.71,220276.516935175
31.72,220276.516972486
31.73,220276.517009796
31.74,220276.517047107
31.75,220276.517084417
31.76,220276.517121728
31.77,220276.517159038
31.78,220276.517196349
31.79,220276.517233659
31.8,220276.51727097
31.81,220276.517307812
31.82,220276.51734404
31.83,220276.517380269
31.84,220276.517416498
31.85,220276.517452727
31.86,220276.517488956
31.87,220276.517525185
31.88,220276.517561413
31.89,220276.517597642
31.9,220276.517633871
31.91,220276.517669208
31.92,220276.517704385
31.93,220276.517739562
31.94,220276.517774739
31.95,220276.517809916
31.96,220276.517845093
31.97,220276.51788027
31.98,220276.517915447
31.99,220276.517950624
32,220276.517985533
32.01,220276.518019687
32.02,220276.518053841
32.03,220276.518087995
32.04,220276.518122149
32.05,220276.518156304
32.06,220276.518190458
32.07,220276.518224612
32.08,220276.518258766
32.09,220276.51829292
32.1,220276.518326402
32.11,220276.518359561
32.12,220276.518392721
32.13,220276.51842588
32.14,220276.51845904
32.15,220276.518492199
32.16,220276.518525359
32.17,220276.518558518
32.18,220276.518591678
32.19,220276.51862475
32.2,220276.518656942
32.21,220276.518689135
