"Time","Right.Cortex"
-1.68,249913.897186036
-1.67,249912.078495131
-1.66,249910.259804227
-1.65,249908.441113322
-1.64,249906.621315503
-1.63,249904.801360638
-1.62,249902.981405773
-1.61,249901.161450908
-1.6,249899.341496043
-1.59,249897.521541177
-1.58,249895.701586312
-1.57,249893.881631447
-1.56,249892.061676582
-1.55,249890.241352782
-1.54,249888.420125535
-1.53,249886.598898288
-1.52,249884.777671042
-1.51,249882.956443795
-1.5,249881.135216548
-1.49,249879.313989301
-1.48,249877.492762055
-1.47,249875.671534808
-1.46,249873.850307561
-1.45,249872.02817841
-1.44,249870.205670344
-1.43,249868.383162278
-1.42,249866.560654211
-1.41,249864.738146145
-1.4,249862.915638079
-1.39,249861.093130013
-1.38,249859.270621947
-1.37,249857.44811388
-1.36,249855.625453206
-1.35,249853.801655866
-1.34,249851.977858526
-1.33,249850.154061186
-1.32,249848.330263847
-1.31,249846.506466507
-1.3,249844.682669167
-1.29,249842.858871827
-1.28,249841.035074487
-1.27,249839.211277147
-1.26,249837.386788663
-1.25,249835.561693579
-1.24,249833.736598494
-1.23,249831.91150341
-1.22,249830.086408325
-1.21,249828.261313241
-1.2,249826.436218156
-1.19,249824.611123072
-1.18,249822.786027987
-1.17,249820.960932903
-1.16,249819.134601105
-1.15,249817.308199788
-1.14,249815.481798471
-1.13,249813.655397154
-1.12,249811.828995837
-1.11,249810.00259452
-1.1,249808.176193204
-1.09,249806.349791887
-1.08,249804.52339057
-1.07,249802.696514653
-1.06,249800.868798599
-1.05,249799.041082545
-1.04,249797.213366491
-1.03,249795.385650438
-1.02,249793.557934384
-1.01,249791.73021833
-1,249789.902502276
-0.990000000000002,249788.074786222
-0.979999999999997,249786.247070168
-0.969999999999999,249784.418328337
-0.960000000000001,249782.589289024
-0.950000000000003,249780.760249712
-0.939999999999998,249778.931210399
-0.93,249777.102171087
-0.920000000000002,249775.273131774
-0.909999999999997,249773.444092462
-0.899999999999999,249771.615053149
-0.890000000000001,249769.786013837
-0.880000000000003,249767.956722287
-0.869999999999997,249766.126351177
-0.859999999999999,249764.295980067
-0.850000000000001,249762.465608957
-0.839999999999996,249760.635237847
-0.829999999999998,249758.804866737
-0.82,249756.974495627
-0.810000000000002,249755.144124517
-0.799999999999997,249753.313753407
-0.789999999999999,249751.483382298
-0.780000000000001,249749.652202148
-0.769999999999996,249747.820490685
-0.759999999999998,249745.988779221
-0.75,249744.157067758
-0.740000000000002,249742.325356294
-0.729999999999997,249740.493644831
-0.719999999999999,249738.661933368
-0.710000000000001,249736.830221904
-0.700000000000003,249734.998510441
-0.689999999999998,249733.166774957
-0.68,249731.333714566
-0.670000000000002,249729.500654176
-0.659999999999997,249727.667593786
-0.649999999999999,249725.834533395
-0.640000000000001,249724.001473005
-0.630000000000003,249722.168412615
-0.619999999999997,249720.335352225
-0.609999999999999,249718.502291834
-0.600000000000001,249716.669231444
-0.589999999999996,249714.835584589
-0.579999999999998,249713.00116668
-0.57,249711.166748772
-0.560000000000002,249709.332330864
-0.549999999999997,249707.497912956
-0.539999999999999,249705.663495048
-0.530000000000001,249703.82907714
-0.519999999999996,249701.994659232
-0.509999999999998,249700.160241324
-0.5,249698.325823416
-0.490000000000002,249696.490249467
-0.479999999999997,249694.654465432
-0.469999999999999,249692.818681398
-0.460000000000001,249690.982897363
-0.450000000000003,249689.147113329
-0.439999999999998,249687.311329295
-0.43,249685.47554526
-0.420000000000002,249683.639761226
-0.409999999999997,249681.803977192
-0.399999999999999,249679.967835139
-0.390000000000001,249678.130676352
-0.380000000000003,249676.293517565
-0.369999999999997,249674.456358778
-0.359999999999999,249672.619199991
-0.350000000000001,249670.782041204
-0.339999999999996,249668.944882418
-0.329999999999998,249667.107723631
-0.32,249665.270564844
-0.310000000000002,249663.433406057
-0.299999999999997,249661.59531399
-0.289999999999999,249659.756771806
-0.280000000000001,249657.918229623
