"Time","Left.Ventral.DC"
-5.83,4334.55940170904
-5.82,4334.5713489304
-5.81,4334.58329615177
-5.8,4334.59524337313
-5.79,4334.6071905945
-5.78,4334.61913781586
-5.77,4334.6310978542
-5.76,4334.64324254037
-5.75,4334.65538722654
-5.74,4334.66753191271
-5.73,4334.67967659888
-5.72,4334.69182128505
-5.71,4334.70396597122
-5.7,4334.71611065739
-5.69,4334.72825534356
-5.68,4334.74040002973
-5.67,4334.75264027432
-5.66,4334.76498440898
-5.65,4334.77732854365
-5.64,4334.78967267831
-5.63,4334.80201681297
-5.62,4334.81436094763
-5.61,4334.82670508229
-5.6,4334.83904921695
-5.59,4334.85139335161
-5.58,4334.86373748627
-5.57,4334.87626155596
-5.56,4334.88880711368
-5.55,4334.90135267139
-5.54,4334.91389822911
-5.53,4334.92644378683
-5.52,4334.93898934454
-5.51,4334.95153490226
-5.5,4334.96408045997
-5.49,4334.97662601769
-5.48,4334.98923412213
-5.47,4335.00198306758
-5.46,4335.01473201302
-5.45,4335.02748095847
-5.44,4335.04022990392
-5.43,4335.05297884936
-5.42,4335.06572779481
-5.41,4335.07847674025
-5.4,4335.0912256857
-5.39,4335.10397463114
-5.38,4335.11687177793
-5.37,4335.12982606511
-5.36,4335.1427803523
-5.35,4335.15573463948
-5.34,4335.16868892666
-5.33,4335.18164321384
-5.32,4335.19459750102
-5.31,4335.20755178821
-5.3,4335.22050607539
-5.29,4335.23348853995
-5.28,4335.24665011142
-5.27,4335.2598116829
-5.26,4335.27297325437
-5.25,4335.28613482585
-5.24,4335.29929639732
-5.23,4335.31245796879
-5.22,4335.32561954027
-5.21,4335.33878111174
-5.2,4335.35194268322
-5.19,4335.36521935234
-5.18,4335.37859013841
-5.17,4335.39196092449
-5.16,4335.40533171056
-5.15,4335.41870249664
-5.14,4335.43207328271
-5.13,4335.44544406879
-5.12,4335.45881485487
-5.11,4335.47218564094
-5.1,4335.48555642702
-5.09,4335.49913081752
-5.08,4335.51271273546
-5.07,4335.5262946534
-5.06,4335.53987657134
-5.05,4335.55345848929
-5.04,4335.56704040723
-5.03,4335.58062232517
-5.02,4335.59420424311
-5.01,4335.60778616105
-5,4335.62144872411
-4.99,4335.63524367733
-4.98,4335.64903863054
-4.97,4335.66283358376
-4.96,4335.67662853698
-4.95,4335.6904234902
-4.94,4335.70421844342
-4.93,4335.71801339664
-4.92,4335.73180834986
-4.91,4335.74560330308
-4.9,4335.75956863914
-4.89,4335.77357851638
-4.88,4335.78758839362
-4.87,4335.80159827086
-4.86,4335.8156081481
-4.85,4335.82961802534
-4.84,4335.84362790257
-4.83,4335.85763777981
-4.82,4335.87164765705
-4.81,4335.88570240356
-4.8,4335.89992907807
-4.79,4335.91415575258
-4.78,4335.92838242709
-4.77,4335.94260910161
-4.76,4335.95683577612
-4.75,4335.97106245063
-4.74,4335.98528912514
-4.73,4335.99951579965
-4.72,4336.01374247417
-4.71,4336.02810497007
-4.7,4336.0425502988
-4.69,4336.05699562752
-4.68,4336.07144095624
-4.67,4336.08588628496
-4.66,4336.10033161368
-4.65,4336.11477694241
-4.64,4336.12922227113
-4.63,4336.14366759985
-4.62,4336.15812072865
-4.61,4336.17278655137
-4.6,4336.18745237408
-4.59,4336.2021181968
-4.58,4336.21678401952
-4.57,4336.23144984224
-4.56,4336.24611566495
-4.55,4336.26078148767
-4.54,4336.27544731039
-4.53,4336.29011313311
-4.52,4336.30487890481
-4.51,4336.31976704331
-4.5,4336.33465518182
-4.49,4336.34954332033
-4.48,4336.36443145884
-4.47,4336.37931959735
-4.46,4336.39420773586
-4.45,4336.40909587436
-4.44,4336.42398401287
-4.43,4336.43887215138
-4.42,4336.4539538807
-4.41,4336.46906613796
-4.4,4336.48417839522
-4.39,4336.49929065248
-4.38,4336.51440290974
-4.37,4336.529515167
-4.36,4336.54462742426
-4.35,4336.55973968152
-4.34,4336.57485193878
-4.33,4336.59002699509
-4.32,4336.60536515438
-4.31,4336.62070331366
-4.3,4336.63604147295
-4.29,4336.65137963224
-4.28,4336.66671779153
-4.27,4336.68205595082
-4.26,4336.6973941101
-4.25,4336.71273226939
-4.24,4336.72807042868
-4.23,4336.74356617708
-4.22,4336.75913200113
-4.21,4336.77469782519
-4.2,4336.79026364924
-4.19,4336.80582947329
-4.18,4336.82139529735
-4.17,4336.8369611214
-4.16,4336.85252694545
-4.15,4336.86809276951
-4.14,4336.88368300323
-4.13,4336.89947823339
-4.12,4336.91527346355
-4.11,4336.93106869371
-4.1,4336.94686392387
-4.09,4336.96265915403
-4.08,4336.97845438419
-4.07,4336.99424961435
-4.06,4337.01004484451
-4.05,4337.02584007467
-4.04,4337.04175563077
-4.03,4337.05778198612
-4.02,4337.07380834147
-4.01,4337.08983469683
-4,4337.10586105218
-3.99,4337.12188740753
-3.98,4337.13791376288
-3.97,4337.15394011823
-3.96,4337.16996647358
-3.95,4337.18599282893
-3.94,4337.20223682899
-3.93,4337.21849600548
-3.92,4337.23475518198
-3.91,4337.25101435848
-3.9,4337.26727353498
-3.89,4337.28353271148
-3.88,4337.29979188797
-3.87,4337.31605106447
-3.86,4337.33231024097
-3.85,4337.34865126041
-3.84,4337.36514493003
-3.83,4337.38163859964
-3.82,4337.39813226925
-3.81,4337.41462593886
-3.8,4337.43111960847
-3.79,4337.44761327808
-3.78,4337.46410694769
-3.77,4337.4806006173
-3.76,4337.49709428692
-3.75,4337.51376818496
-3.74,4337.53049799478
-3.73,4337.54722780461
-3.72,4337.56395761443
-3.71,4337.58068742426
-3.7,4337.59741723408
-3.69,4337.61414704391
-3.68,4337.63087685374
-3.67,4337.64760666356
-3.66,4337.66437865989
-3.65,4337.6813462313
-3.64,4337.6983138027
-3.63,4337.71528137411
-3.62,4337.73224894551
-3.61,4337.74921651692
-3.6,4337.76618408832
-3.59,4337.78315165972
-3.58,4337.80011923113
-3.57,4337.81708680253
-3.56,4337.83419598615
-3.55,4337.85140291388
-3.54,4337.86860984162
-3.53,4337.88581676935
-3.52,4337.90302369709
-3.51,4337.92023062482
-3.5,4337.93743755256
-3.49,4337.95464448029
-3.48,4337.97185140803
-3.47,4337.98905974355
-3.46,4338.00650759487
-3.45,4338.0239554462
-3.44,4338.04140329753
-3.43,4338.05885114886
-3.42,4338.07629900019
-3.41,4338.09374685152
-3.4,4338.11119470284
-3.39,4338.12864255417
-3.38,4338.1460904055
-3.37,4338.16364010294
-3.36,4338.18133041676
-3.35,4338.19902073058
-3.34,4338.2167110444
-3.33,4338.23440135822
-3.32,4338.25209167204
-3.31,4338.26978198586
-3.3,4338.28747229968
-3.29,4338.3051626135
-3.28,4338.32285292732
-3.27,4338.34074677602
-3.26,4338.35868106198
-3.25,4338.37661534795
-3.24,4338.39454963391
-3.23,4338.41248391988
-3.22,4338.43041820584
-3.21,4338.44835249181
-3.2,4338.46628677777
-3.19,4338.48422106374
-3.18,4338.50221633468
-3.17,4338.52039607232
-3.16,4338.53857580997
-3.15,4338.55675554761
-3.14,4338.57493528525
-3.13,4338.59311502289
-3.12,4338.61129476054
-3.11,4338.62947449818
-3.1,4338.64765423582
-3.09,4338.66583397346
-3.08,4338.68417732346
-3.07,4338.70260396131
-3.06,4338.72103059917
-3.05,4338.73945723702
-3.04,4338.75788387488
-3.03,4338.77631051273
-3.02,4338.79473715059
-3.01,4338.81316378844
-3,4338.83159042629
-2.99,4338.85003615265
-2.98,4338.86871110738
-2.97,4338.8873860621
-2.96,4338.90606101683
-2.95,4338.92473597156
-2.94,4338.94341092628
-2.93,4338.96208588101
-2.92,4338.98076083574
-2.91,4338.99943579047
-2.9,4339.01811074519
-2.89,4339.03690832228
-2.88,4339.05583297779
-2.87,4339.0747576333
-2.86,4339.09368228881
-2.85,4339.11260694432
-2.84,4339.13153159983
-2.83,4339.15045625534
-2.82,4339.16938091085
-2.81,4339.18830556636
-2.8,4339.20723022186
-2.79,4339.2263821496
-2.78,4339.24555785618
-2.77,4339.26473356276
-2.76,4339.28390926934
-2.75,4339.30308497592
-2.74,4339.3222606825
-2.73,4339.34143638908
-2.72,4339.36061209566
-2.71,4339.37978780224
-2.7,4339.39904413713
-2.69,4339.41847221058
-2.68,4339.43790028402
-2.67,4339.45732835747
-2.66,4339.47675643092
-2.65,4339.49618450436
-2.64,4339.51561257781
-2.63,4339.53504065125
-2.62,4339.5544687247
-2.61,4339.57389679815
-2.6,4339.59351097113
-2.59,4339.61319269188
-2.58,4339.63287441262
-2.57,4339.65255613337
-2.56,4339.67223785411
-2.55,4339.69191957486
-2.54,4339.71160129561
-2.53,4339.73128301635
-2.52,4339.7509647371
-2.51,4339.77068415625
-2.5,4339.7906207685
-2.49,4339.81055738076
-2.48,4339.83049399301
-2.47,4339.85043060527
-2.46,4339.87036721752
-2.45,4339.89030382978
-2.44,4339.91024044203
-2.43,4339.93017705429
-2.42,4339.95011366654
-2.41,4339.97019423324
-2.4,4339.99038694413
-2.39,4340.01057965501
-2.38,4340.0307723659
-2.37,4340.05096507679
-2.36,4340.07115778768
-2.35,4340.09135049857
-2.34,4340.11154320946
-2.33,4340.13173592034
-2.32,4340.15192863123
-2.31,4340.17237251555
-2.3,4340.19282249425
-2.29,4340.21327247295
-2.28,4340.23372245166
-2.27,4340.25417243036
-2.26,4340.27462240906
-2.25,4340.29507238777
-2.24,4340.31552236647
-2.23,4340.33597234517
-2.22,4340.3565232327
-2.21,4340.37723160961
-2.2,4340.39793998652
-2.19,4340.41864836342
-2.18,4340.43935674033
-2.17,4340.46006511724
-2.16,4340.48077349415
-2.15,4340.50148187105
-2.14,4340.52219024796
-2.13,4340.54289862487
-2.12,4340.56381581835
-2.11,4340.58478368421
-2.1,4340.60575155007
-2.09,4340.62671941593
-2.08,4340.64768728179
-2.07,4340.66865514765
-2.06,4340.68962301351
-2.05,4340.71059087937
-2.04,4340.73155874523
-2.03,4340.75258365044
-2.02,4340.77381205552
-2.01,4340.7950404606
-2,4340.81626886568
-1.99,4340.83749727077
-1.98,4340.85872567585
-1.97,4340.87995408093
-1.96,4340.90118248602
-1.95,4340.9224108911
-1.94,4340.94363929618
-1.93,4340.96503329623
-1.92,4340.9865232495
-1.91,4341.00801320276
-1.9,4341.02950315602
-1.89,4341.05099310929
-1.88,4341.07248306255
-1.87,4341.09397301581
-1.86,4341.11546296907
-1.85,4341.13695292234
-1.84,4341.15845530289
-1.83,4341.18020777115
-1.82,4341.20196023941
-1.81,4341.22371270767
-1.8,4341.24546517593
-1.79,4341.26721764419
-1.78,4341.28897011244
-1.77,4341.3107225807
-1.76,4341.33247504896
-1.75,4341.35422751722
-1.74,4341.37610157437
-1.73,4341.39811748148
-1.72,4341.42013338859
-1.71,4341.4421492957
-1.7,4341.46416520282
-1.69,4341.48618110993
-1.68,4341.50819701704
-1.67,4341.53021292415
-1.66,4341.55222883126
-1.65,4341.57424473837
-1.64,4341.59649212297
-1.63,4341.61877234902
-1.62,4341.64105257507
-1.61,4341.66333280112
-1.6,4341.68561302717
-1.59,4341.70789325322
-1.58,4341.73017347927
-1.57,4341.75245370532
-1.56,4341.77473393137
-1.55,4341.79709104063
-1.54,4341.81963642113
-1.53,4341.84218180163
-1.52,4341.86472718213
-1.51,4341.88727256263
-1.5,4341.90981794313
-1.49,4341.93236332362
-1.48,4341.95490870412
-1.47,4341.97745408462
-1.46,4341.99999946512
-1.45,4342.02273211369
-1.44,4342.04554343878
-1.43,4342.06835476387
-1.42,4342.09116608896
-1.41,4342.11397741405
-1.4,4342.13678873914
-1.39,4342.15960006423
-1.38,4342.18241138932
-1.37,4342.20522271441
-1.36,4342.22806560679
-1.35,4342.25114362046
-1.34,4342.27422163413
-1.33,4342.2972996478
-1.32,4342.32037766147
-1.31,4342.34345567514
-1.3,4342.36653368881
-1.29,4342.38961170248
-1.28,4342.41268971616
-1.27,4342.43576772982
-1.26,4342.45898814594
-1.25,4342.48233354525
-1.24,4342.50567894456
-1.23,4342.52902434387
-1.22,4342.55236974318
-1.21,4342.57571514249
-1.2,4342.5990605418
-1.19,4342.62240594111
-1.18,4342.64575134042
-1.17,4342.66909673973
-1.16,4342.69269590893
-1.15,4342.71630934325
-1.14,4342.73992277757
-1.13,4342.76353621189
-1.12,4342.7871496462
-1.11,4342.81076308052
-1.1,4342.83437651484
-1.09,4342.85798994916
-1.08,4342.88160338347
-1.07,4342.90531379122
-1.06,4342.92919586146
-1.05,4342.95307793171
-1.04,4342.97696000196
-1.03,4343.0008420722
-1.02,4343.02472414245
-1.01,4343.0486062127
-1,4343.07248828294
-0.990000000000002,4343.09637035319
-0.979999999999997,4343.12025242344
-0.969999999999999,4343.14434316533
-0.960000000000001,4343.16849442324
-0.950000000000003,4343.19264568115
-0.939999999999998,4343.21679693906
-0.93,4343.24094819697
-0.920000000000002,4343.26509945488
-0.909999999999997,4343.28925071279
-0.899999999999999,4343.3134019707
-0.890000000000001,4343.33755322861
-0.880000000000003,4343.3617555646
-0.869999999999997,4343.38617651199
-0.859999999999999,4343.41059745938
-0.850000000000001,4343.43501840677
-0.839999999999996,4343.45943935417
-0.829999999999998,4343.48386030156
-0.82,4343.50828124895
-0.810000000000002,4343.53270219634
-0.799999999999997,4343.55712314373
-0.789999999999999,4343.58154409112
-0.780000000000001,4343.60612809583
-0.769999999999996,4343.63081918389
-0.759999999999998,4343.65551027195
-0.75,4343.68020136
-0.740000000000002,4343.70489244806
-0.729999999999997,4343.72958353611
-0.719999999999999,4343.75427462417
-0.710000000000001,4343.77896571223
-0.700000000000003,4343.80365680028
-0.689999999999998,4343.8283527059
-0.68,4343.85331433447
-0.670000000000002,4343.87827596303
-0.659999999999997,4343.9032375916
-0.649999999999999,4343.92819922017
-0.640000000000001,4343.95316084873
-0.630000000000003,4343.9781224773
-0.619999999999997,4344.00308410587
-0.609999999999999,4344.02804573443
-0.600000000000001,4344.053007363
-0.589999999999996,4344.0780860188
-0.579999999999998,4344.10331853569
-0.57,4344.12855105259
-0.560000000000002,4344.15378356948
-0.549999999999997,4344.17901608637
-0.539999999999999,4344.20424860327
-0.530000000000001,4344.22948112016
-0.519999999999996,4344.25471363706
-0.509999999999998,4344.27994615395
-0.5,4344.30517867084
-0.490000000000002,4344.33064066818
-0.479999999999997,4344.35614436851
-0.469999999999999,4344.38164806885
-0.460000000000001,4344.40715176918
-0.450000000000003,4344.43265546952
-0.439999999999998,4344.45815916985
-0.43,4344.48366287019
-0.420000000000002,4344.50916657052
-0.409999999999997,4344.53467027086
-0.399999999999999,4344.56024465686
-0.390000000000001,4344.58601978239
-0.380000000000003,4344.61179490791
-0.369999999999997,4344.63757003343
-0.359999999999999,4344.66334515896
-0.350000000000001,4344.68912028448
-0.339999999999996,4344.71489541
-0.329999999999998,4344.74067053553
-0.32,4344.76644566105
-0.310000000000002,4344.79222078658
-0.299999999999997,4344.81817915027
-0.289999999999999,4344.84422588872
-0.280000000000001,4344.87027262716
-0.269999999999996,4344.89631936561
-0.259999999999998,4344.92236610406
-0.25,4344.94841284251
-0.240000000000002,4344.97445958096
-0.229999999999997,4345.00050631941
-0.219999999999999,4345.02655305785
-0.210000000000001,4345.05262393698
-0.200000000000003,4345.07894242145
-0.189999999999998,4345.10526090591
-0.18,4345.13157939038
-0.170000000000002,4345.15789787484
-0.159999999999997,4345.18421635931
-0.149999999999999,4345.21053484377
-0.140000000000001,4345.23685332824
-0.130000000000003,4345.2631718127
-0.119999999999997,4345.28949029717
-0.109999999999999,4345.3159455202
-0.100000000000001,4345.34253582852
-0.0899999999999963,4345.36912613684
-0.0799999999999983,4345.39571644516
-0.0700000000000003,4345.42230675348
-0.0600000000000023,4345.4488970618
-0.0499999999999972,4345.47548737012
-0.0399999999999991,4345.50207767844
-0.0300000000000011,4345.52866798676
-0.019999999999996,4345.55525829508
-0.00999999999999801,4345.5820979531
0,4345.60896010725
0.00999999999999801,4345.63582226141
0.0200000000000031,4345.66268441556
0.0300000000000011,4345.68954656971
0.0399999999999991,4345.71640872387
0.0499999999999972,4345.74327087802
0.0600000000000023,4345.77013303217
0.0700000000000003,4345.79699518633
0.0799999999999983,4345.82394743301
0.0900000000000034,4345.85108139854
0.100000000000001,4345.87821536408
0.109999999999999,4345.90534932961
0.119999999999997,4345.93248329514
0.130000000000003,4345.95961726067
0.140000000000001,4345.9867512262
0.149999999999999,4346.01388519174
0.160000000000004,4346.04101915727
0.170000000000002,4346.0681531228
0.18,4346.09548969848
0.189999999999998,4346.12289538394
0.200000000000003,4346.15030106939
0.210000000000001,4346.17770675485
0.219999999999999,4346.2051124403
0.230000000000004,4346.23251812576
0.240000000000002,4346.25992381122
0.25,4346.28732949667
0.259999999999998,4346.31473518213
0.270000000000003,4346.34218428192
0.280000000000001,4346.3698615383
0.289999999999999,4346.39753879468
0.299999999999997,4346.42521605106
0.310000000000002,4346.45289330745
0.32,4346.48057056383
0.329999999999998,4346.50824782021
0.340000000000003,4346.53592507659
0.350000000000001,4346.56360233297
0.359999999999999,4346.59127958936
0.369999999999997,4346.61911262741
0.380000000000003,4346.64706124765
0.390000000000001,4346.67500986788
0.399999999999999,4346.70295848812
0.410000000000004,4346.73090710836
0.420000000000002,4346.7588557286
0.43,4346.78680434884
0.439999999999998,4346.81475296907
0.450000000000003,4346.84270158931
0.460000000000001,4346.87065020955
0.469999999999999,4346.89886674937
0.480000000000004,4346.92708646781
0.490000000000002,4346.95530618626
0.5,4346.9835259047
0.509999999999998,4347.01174562315
0.520000000000003,4347.03996534159
0.530000000000001,4347.06818506004
0.539999999999999,4347.09640477848
0.549999999999997,4347.12462449693
0.560000000000002,4347.15295319646
0.57,4347.1814436884
0.579999999999998,4347.20993418034
0.590000000000003,4347.23842467227
0.600000000000001,4347.26691516421
0.609999999999999,4347.29540565615
0.619999999999997,4347.32389614808
0.630000000000003,4347.35238664002
0.640000000000001,4347.38087713196
0.649999999999999,4347.40936762389
0.660000000000004,4347.43807893902
0.670000000000002,4347.4668398202
0.68,4347.49560070138
0.689999999999998,4347.52436158255
0.700000000000003,4347.55312246373
0.710000000000001,4347.58188334491
0.719999999999999,4347.61064422609
0.730000000000004,4347.63940510727
0.740000000000002,4347.66816598845
0.75,4347.69698919775
0.759999999999998,4347.72602002394
0.770000000000003,4347.75505085012
0.780000000000001,4347.78408167631
0.789999999999999,4347.81311250249
0.799999999999997,4347.84214332868
0.810000000000002,4347.87117415487
0.82,4347.90020498105
0.829999999999998,4347.92923580724
0.840000000000003,4347.95826663342
0.850000000000001,4347.98747127494
0.859999999999999,4348.01677154149
0.869999999999997,4348.04607180804
0.880000000000003,4348.07537207459
0.890000000000001,4348.10467234114
0.899999999999999,4348.13397260768
0.910000000000004,4348.16327287423
0.920000000000002,4348.19257314078
0.93,4348.22187340733
0.939999999999998,4348.25118961904
0.950000000000003,4348.28075876049
0.960000000000001,4348.31032790194
0.969999999999999,4348.33989704339
0.980000000000004,4348.36946618484
0.990000000000002,4348.39903532629
1,4348.42860446774
1.01,4348.45817360919
1.02,4348.48774275064
1.03,4348.51731189209
1.04,4348.54700805147
1.05,4348.57684544116
1.06,4348.60668283085
1.07,4348.63652022054
1.08,4348.66635761023
1.09,4348.69619499992
1.1,4348.72603238961
1.11,4348.7558697793
1.12,4348.78570716899
1.13,4348.81554455868
1.14,4348.84561946529
1.15,4348.87572441499
1.16,4348.9058293647
1.17,4348.9359343144
1.18,4348.9660392641
1.19,4348.99614421381
1.2,4349.02624916351
1.21,4349.05635411321
1.22,4349.08645906292
1.23,4349.11664456792
1.24,4349.1470163275
1.25,4349.17738808709
1.26,4349.20775984667
1.27,4349.23813160626
1.28,4349.26850336585
1.29,4349.29887512543
1.3,4349.32924688502
1.31,4349.35961864461
1.32,4349.38999040419
1.33,4349.42055265149
1.34,4349.45119040861
1.35,4349.48182816573
1.36,4349.51246592285
1.37,4349.54310367996
1.38,4349.57374143708
1.39,4349.6043791942
1.4,4349.63501695132
1.41,4349.66565470844
1.42,4349.69632701939
1.43,4349.72722989917
1.44,4349.75813277895
1.45,4349.78903565874
1.46,4349.81993853852
1.47,4349.8508414183
1.48,4349.88174429808
1.49,4349.91264717786
1.5,4349.94355005764
1.51,4349.97445293743
1.52,4350.00549967576
1.53,4350.03666674056
1.54,4350.06783380535
1.55,4350.09900087014
1.56,4350.13016793493
1.57,4350.16133499972
1.58,4350.19250206451
1.59,4350.2236691293
1.6,4350.25483619409
1.61,4350.28600325888
1.62,4350.31742264975
1.63,4350.34885289886
1.64,4350.38028314797
1.65,4350.41171339709
1.66,4350.4431436462
1.67,4350.47457389531
1.68,4350.50600414442
1.69,4350.53743439353
1.7,4350.56886464264
1.71,4350.60039264915
1.72,4350.63208501863
1.73,4350.66377738812
1.74,4350.69546975761
1.75,4350.7271621271
1.76,4350.75885449658
1.77,4350.79054686607
1.78,4350.82223923556
1.79,4350.85393160504
1.8,4350.88562397453
1.81,4350.91752178571
1.82,4350.94947514817
1.83,4350.98142851064
1.84,4351.0133818731
1.85,4351.04533523556
1.86,4351.07728859802
1.87,4351.10924196048
1.88,4351.14119532294
1.89,4351.1731486854
1.9,4351.20515436153
1.91,4351.23736752593
1.92,4351.26958069034
1.93,4351.30179385474
1.94,4351.33400701915
1.95,4351.36622018355
1.96,4351.39843334796
1.97,4351.43064651237
1.98,4351.46285967677
1.99,4351.49507284118
2,4351.52744515826
2.01,4351.5599168698
2.02,4351.59238858135
2.03,4351.62486029289
2.04,4351.65733200443
2.05,4351.68980371597
2.06,4351.72227542751
2.07,4351.75474713906
2.08,4351.7872188506
2.09,4351.81969822011
2.1,4351.85242716008
2.11,4351.88515610005
2.12,4351.91788504002
2.13,4351.95061397999
2.14,4351.98334291996
2.15,4352.01607185993
2.16,4352.0488007999
2.17,4352.08152973986
2.18,4352.11425867984
2.19,4352.14710120935
2.2,4352.18008599504
2.21,4352.21307078073
2.22,4352.24605556642
2.23,4352.27904035211
2.24,4352.31202513779
2.25,4352.34500992348
2.26,4352.37799470917
2.27,4352.41097949486
2.28,4352.44396428055
2.29,4352.47716738693
2.3,4352.51040657156
2.31,4352.54364575619
2.32,4352.57688494082
2.33,4352.61012412545
2.34,4352.64336331008
2.35,4352.67660249471
2.36,4352.70984167934
2.37,4352.74308086396
2.38,4352.77638893227
2.39,4352.80988100495
2.4,4352.84337307762
2.41,4352.8768651503
2.42,4352.91035722297
2.43,4352.94384929565
2.44,4352.97734136832
2.45,4353.010833441
2.46,4353.04432551367
2.47,4353.07781758635
2.48,4353.11148220895
2.49,4353.14522559464
2.5,4353.17896898033
2.51,4353.21271236602
2.52,4353.24645575171
2.53,4353.2801991374
2.54,4353.31394252309
2.55,4353.34768590878
2.56,4353.38142929447
2.57,4353.41519784711
2.58,4353.44919090666
2.59,4353.4831839662
2.6,4353.51717702575
2.61,4353.55117008529
2.62,4353.58516314483
2.63,4353.61915620438
2.64,4353.65314926392
2.65,4353.68714232347
2.66,4353.72113538301
2.67,4353.75525614865
2.68,4353.7894971788
2.69,4353.82373820894
2.7,4353.85797923909
2.71,4353.89222026923
2.72,4353.92646129937
2.73,4353.96070232952
2.74,4353.99494335966
2.75,4354.02918438981
2.76,4354.06342541995
2.77,4354.09789522484
2.78,4354.13238245829
2.79,4354.16686969175
2.8,4354.2013569252
2.81,4354.23584415866
2.82,4354.27033139212
2.83,4354.30481862558
2.84,4354.33930585903
2.85,4354.37379309249
2.86,4354.4083642473
2.87,4354.44309585283
2.88,4354.47782745837
2.89,4354.5125590639
2.9,4354.54729066944
2.91,4354.58202227497
2.92,4354.61675388051
2.93,4354.65148548604
2.94,4354.68621709158
2.95,4354.72094869711
2.96,4354.75586400855
2.97,4354.7908380911
2.98,4354.82581217365
2.99,4354.86078625619
3,4354.89576033874
3.01,4354.93073442129
3.02,4354.96570850384
3.03,4355.00068258638
3.04,4355.03565666893
3.05,4355.07067207915
3.06,4355.10588667996
3.07,4355.14110128077
3.08,4355.17631588157
3.09,4355.21153048238
3.1,4355.24674508319
3.11,4355.281959684
3.12,4355.31717428481
3.13,4355.35238888561
3.14,4355.38760348642
3.15,4355.42295785381
3.16,4355.4584109506
3.17,4355.4938640474
3.18,4355.5293171442
3.19,4355.56477024099
3.2,4355.60022333779
3.21,4355.63567643458
3.22,4355.67112953138
3.23,4355.70658262818
3.24,4355.74203578145
3.25,4355.77772528864
3.26,4355.81341479584
3.27,4355.84910430303
3.28,4355.88479381022
3.29,4355.92048331742
3.3,4355.95617282461
3.31,4355.99186233181
3.32,4356.027551839
3.33,4356.06324134619
3.34,4356.09902794187
3.35,4356.13495171078
3.36,4356.17087547968
3.37,4356.20679924859
3.38,4356.24272301749
3.39,4356.2786467864
3.4,4356.3145705553
3.41,4356.35049432421
3.42,4356.38641809311
3.43,4356.42234186201
3.44,4356.45845791935
3.45,4356.49461373843
3.46,4356.53076955752
3.47,4356.56692537661
3.48,4356.6030811957
3.49,4356.63923701478
3.5,4356.67539283387
3.51,4356.71154865295
3.52,4356.74770447204
3.53,4356.7839160936
3.54,4356.82030168878
3.55,4356.85668728396
3.56,4356.89307287914
3.57,4356.92945847432
3.58,4356.96584406949
3.59,4357.00222966467
3.6,4357.03861525985
3.61,4357.07500085503
3.62,4357.11138645021
3.63,4357.1479214873
3.64,4357.18453452223
3.65,4357.22114755716
3.66,4357.25776059209
3.67,4357.29437362702
3.68,4357.33098666195
3.69,4357.36759969689
3.7,4357.40421273182
3.71,4357.44082576675
3.72,4357.47745483975
3.73,4357.51429291617
3.74,4357.5511309926
3.75,4357.58796906902
3.76,4357.62480714545
3.77,4357.66164522187
3.78,4357.6984832983
3.79,4357.73532137473
3.8,4357.77215945115
3.81,4357.80899752758
3.82,4357.84594366136
3.83,4357.88300431947
3.84,4357.92006497758
3.85,4357.95712563569
3.86,4357.99418629381
3.87,4358.03124695192
3.88,4358.06830761003
3.89,4358.10536826814
3.9,4358.14242892626
3.91,4358.17948958437
3.92,4358.21674822637
3.93,4358.2540289452
3.94,4358.29130966403
3.95,4358.32859038287
3.96,4358.3658711017
3.97,4358.40315182053
3.98,4358.44043253936
3.99,4358.47771325819
4,4358.51499397703
4.01,4358.55234295907
4.02,4358.58984115691
4.03,4358.62733935476
4.04,4358.66483755261
4.05,4358.70233575045
4.06,4358.7398339483
4.07,4358.77733214615
4.08,4358.81483034399
4.09,4358.85232854184
4.1,4358.88982673969
4.11,4358.92748135817
4.12,4358.96519439303
4.13,4359.0029074279
4.14,4359.04062046277
4.15,4359.07833349763
4.16,4359.1160465325
4.17,4359.15375956736
4.18,4359.19147260223
4.19,4359.2291856371
4.2,4359.26692885783
4.21,4359.3048540279
4.22,4359.34277919798
4.23,4359.38070436805
4.24,4359.41862953813
4.25,4359.4565547082
4.26,4359.49447987828
4.27,4359.53240504835
4.28,4359.57033021843
4.29,4359.6082553885
4.3,4359.64629707548
4.31,4359.68443161964
4.32,4359.7225661638
4.33,4359.76070070796
4.34,4359.79883525212
4.35,4359.83696979628
4.36,4359.87510434044
4.37,4359.9132388846
4.38,4359.95137342876
4.39,4359.98950797292
4.4,4360.02784302062
4.41,4360.06618411896
4.42,4360.1045252173
4.43,4360.14286631565
4.44,4360.18120741399
4.45,4360.21954851234
4.46,4360.25788961068
4.47,4360.29623070902
4.48,4360.33457180737
4.49,4360.37299130314
4.5,4360.41153607754
4.51,4360.45008085194
4.52,4360.48862562634
4.53,4360.52717040074
4.54,4360.56571517514
4.55,4360.60425994954
4.56,4360.64280472394
4.57,4360.68134949835
4.58,4360.71989427275
4.59,4360.75859946233
4.6,4360.79734497702
4.61,4360.83609049172
4.62,4360.87483600641
4.63,4360.9135815211
4.64,4360.9523270358
4.65,4360.99107255049
4.66,4361.02981806518
4.67,4361.06856357987
4.68,4361.10735127879
4.69,4361.14629454099
4.7,4361.18523780318
4.71,4361.22418106538
4.72,4361.26312432758
4.73,4361.30206758978
4.74,4361.34101085197
