"Time","Left.Thalamus.Proper"
-5.83,6329.65332789871
-5.82,6329.59013792879
-5.81,6329.52694795887
-5.8,6329.46375798895
-5.79,6329.40056801903
-5.78,6329.33737804911
-5.77,6329.27419202749
-5.76,6329.21106288708
-5.75,6329.14793374668
-5.74,6329.08480460627
-5.73,6329.02167546587
-5.72,6328.95854632546
-5.71,6328.89541718505
-5.7,6328.83228804465
-5.69,6328.76915890424
-5.68,6328.70602976384
-5.67,6328.64293015153
-5.66,6328.57986264186
-5.65,6328.51679513218
-5.64,6328.4537276225
-5.63,6328.39066011283
-5.62,6328.32759260315
-5.61,6328.26452509347
-5.6,6328.2014575838
-5.59,6328.13839007412
-5.58,6328.07532256444
-5.57,6328.01231082421
-5.56,6327.94930574402
-5.55,6327.88630066382
-5.54,6327.82329558363
-5.53,6327.76029050344
-5.52,6327.69728542325
-5.51,6327.63428034305
-5.5,6327.57127526286
-5.49,6327.50827018267
-5.48,6327.44528454595
-5.47,6327.3823426915
-5.46,6327.31940083705
-5.45,6327.25645898261
-5.44,6327.19351712816
-5.43,6327.13057527371
-5.42,6327.06763341927
-5.41,6327.00469156482
-5.4,6326.94174971037
-5.39,6326.87880785593
-5.38,6326.81591220628
-5.37,6326.75303437132
-5.36,6326.69015653636
-5.35,6326.6272787014
-5.34,6326.56440086644
-5.33,6326.50152303148
-5.32,6326.43864519652
-5.31,6326.37576736156
-5.3,6326.3128895266
-5.29,6326.25002050174
-5.28,6326.18720747745
-5.27,6326.12439445317
-5.26,6326.06158142888
-5.25,6325.9987684046
-5.24,6325.93595538031
-5.23,6325.87314235602
-5.22,6325.81032933174
-5.21,6325.74751630745
-5.2,6325.68470328317
-5.19,6325.62192634777
-5.18,6325.55917892277
-5.17,6325.49643149777
-5.16,6325.43368407276
-5.15,6325.37093664776
-5.14,6325.30818922275
-5.13,6325.24544179775
-5.12,6325.18269437275
-5.11,6325.11994694774
-5.1,6325.05719952274
-5.09,6324.99451611619
-5.08,6324.93183507646
-5.07,6324.86915403674
-5.06,6324.80647299701
-5.05,6324.74379195728
-5.04,6324.68111091756
-5.03,6324.61842987783
-5.02,6324.5557488381
-5.01,6324.49306779837
-5,6324.43041218552
-4.99,6324.36779831443
-4.98,6324.30518444333
-4.97,6324.24257057224
-4.96,6324.17995670114
-4.95,6324.11734283005
-4.94,6324.05472895895
-4.93,6323.99211508786
-4.92,6323.92950121676
-4.91,6323.86688734567
-4.9,6323.80432734197
-4.89,6323.74178142019
-4.88,6323.67923549842
-4.87,6323.61668957664
-4.86,6323.55414365486
-4.85,6323.49159773308
-4.84,6323.4290518113
-4.83,6323.36650588953
-4.82,6323.30395996775
-4.81,6323.24142827006
-4.8,6323.17895107558
-4.79,6323.11647388111
-4.78,6323.05399668663
-4.77,6322.99151949216
-4.76,6322.92904229768
-4.75,6322.86656510321
-4.74,6322.80408790874
-4.73,6322.74161071426
-4.72,6322.67913351979
-4.71,6322.6166994982
-4.7,6322.55429180629
-4.69,6322.49188411438
-4.68,6322.42947642247
-4.67,6322.36706873055
-4.66,6322.30466103864
-4.65,6322.24225334673
-4.64,6322.17984565481
-4.63,6322.1174379629
-4.62,6322.055032757
-4.61,6321.99269534015
-4.6,6321.9303579233
-4.59,6321.86802050646
-4.58,6321.80568308961
-4.57,6321.74334567276
-4.56,6321.68100825591
-4.55,6321.61867083906
-4.54,6321.55633342221
-4.53,6321.49399600537
-4.52,6321.43169052891
-4.51,6321.36942415684
-4.5,6321.30715778477
-4.49,6321.24489141271
-4.48,6321.18262504064
-4.47,6321.12035866857
-4.46,6321.05809229651
-4.45,6320.99582592444
-4.44,6320.93355955237
-4.43,6320.87129318031
-4.42,6320.80908883822
-4.41,6320.74689427784
-4.4,6320.68469971746
-4.39,6320.62250515708
-4.38,6320.5603105967
-4.37,6320.49811603632
-4.36,6320.43592147594
-4.35,6320.37372691556
-4.34,6320.31153235517
-4.33,6320.2493579703
-4.32,6320.18723598567
-4.31,6320.12511400104
-4.3,6320.0629920164
-4.29,6320.00087003177
-4.28,6319.93874804714
-4.27,6319.87662606251
-4.26,6319.81450407788
-4.25,6319.75238209324
-4.24,6319.69026010861
-4.23,6319.62818888767
-4.22,6319.56614023998
-4.21,6319.50409159229
-4.2,6319.4420429446
-4.19,6319.37999429691
-4.18,6319.31794564922
-4.17,6319.25589700153
-4.16,6319.19384835384
-4.15,6319.13179970615
-4.14,6319.06975894247
-4.13,6319.00778439002
-4.12,6318.94580983757
-4.11,6318.88383528512
-4.1,6318.82186073267
-4.09,6318.75988618022
-4.08,6318.69791162777
-4.07,6318.63593707532
-4.06,6318.57396252287
-4.05,6318.51198797042
-4.04,6318.4500523859
-4.03,6318.38815268407
-4.02,6318.32625298223
-4.01,6318.26435328039
-4,6318.20245357855
-3.99,6318.14055387671
-3.98,6318.07865417488
-3.97,6318.01675447304
-3.96,6317.9548547712
-3.95,6317.89295506936
-3.94,6317.83112604237
-3.93,6317.76930194357
-3.92,6317.70747784476
-3.91,6317.64565374596
-3.9,6317.58382964715
-3.89,6317.52200554835
-3.88,6317.46018144954
-3.87,6317.39835735073
-3.86,6317.33653325193
-3.85,6317.27473580171
-3.84,6317.21298805538
-3.83,6317.15124030905
-3.82,6317.08949256272
-3.81,6317.02774481639
-3.8,6316.96599707006
-3.79,6316.90424932372
-3.78,6316.84250157739
-3.77,6316.78075383106
-3.76,6316.71900608473
-3.75,6316.65731718231
-3.74,6316.59564653489
-3.73,6316.53397588747
-3.72,6316.47230524004
-3.71,6316.41063459262
-3.7,6316.3489639452
-3.69,6316.28729329778
-3.68,6316.22562265035
-3.67,6316.16395200293
-3.66,6316.10229516722
-3.65,6316.04070236211
-3.64,6315.979109557
-3.63,6315.91751675189
-3.62,6315.85592394678
-3.61,6315.79433114167
-3.6,6315.73273833656
-3.59,6315.67114553145
-3.58,6315.60955272634
-3.57,6315.54795992123
-3.56,6315.48641360857
-3.55,6315.42489938612
-3.54,6315.36338516366
-3.53,6315.30187094121
-3.52,6315.24035671875
-3.51,6315.17884249629
-3.5,6315.11732827384
-3.49,6315.05581405138
-3.48,6314.99429982893
-3.47,6314.93278606996
-3.46,6314.87135116742
-3.45,6314.80991626487
-3.44,6314.74848136233
-3.43,6314.68704645979
-3.42,6314.62561155725
-3.41,6314.5641766547
-3.4,6314.50274175216
-3.39,6314.44130684962
-3.38,6314.37987194707
-3.37,6314.31847067115
-3.36,6314.25711582267
-3.35,6314.19576097418
-3.34,6314.1344061257
-3.33,6314.07305127722
-3.32,6314.01169642873
-3.31,6313.95034158025
-3.3,6313.88898673176
-3.29,6313.82763188328
-3.28,6313.76627703479
-3.27,6313.70498958162
-3.26,6313.6437155182
-3.25,6313.58244145478
-3.24,6313.52116739136
-3.23,6313.45989332795
-3.22,6313.39861926453
-3.21,6313.33734520111
-3.2,6313.27607113769
-3.19,6313.21479707427
-3.18,6313.15354326357
-3.17,6313.09235071306
-3.16,6313.03115816256
-3.15,6312.96996561205
-3.14,6312.90877306154
-3.13,6312.84758051103
-3.12,6312.78638796052
-3.11,6312.72519541001
-3.1,6312.66400285951
-3.09,6312.602810309
-3.08,6312.54167225452
-3.07,6312.48056194158
-3.06,6312.41945162863
-3.05,6312.35834131569
-3.04,6312.29723100275
-3.03,6312.23612068981
-3.02,6312.17501037686
-3.01,6312.11390006392
-3,6312.05278975098
-2.99,6311.99168581522
-2.98,6311.93065846128
-2.97,6311.86963110735
-2.96,6311.80860375341
-2.95,6311.74757639947
-2.94,6311.68654904553
-2.93,6311.6255216916
-2.92,6311.56449433766
-2.91,6311.50346698372
-2.9,6311.44243962978
-2.89,6311.38145336782
-2.88,6311.32050969108
-2.87,6311.25956601435
-2.86,6311.19862233762
-2.85,6311.13767866089
-2.84,6311.07673498416
-2.83,6311.01579130743
-2.82,6310.9548476307
-2.81,6310.89390395397
-2.8,6310.83296027724
-2.79,6310.77209299926
-2.78,6310.71123371467
-2.77,6310.65037443009
-2.76,6310.5895151455
-2.75,6310.52865586091
-2.74,6310.46779657632
-2.73,6310.40693729173
-2.72,6310.34607800714
-2.71,6310.28521872255
-2.7,6310.22438662764
-2.69,6310.16361244684
-2.68,6310.10283826604
-2.67,6310.04206408524
-2.66,6309.98128990444
-2.65,6309.92051572364
-2.64,6309.85974154284
-2.63,6309.79896736205
-2.62,6309.73819318125
-2.61,6309.67741900045
-2.6,6309.6167077795
-2.59,6309.55601941082
-2.58,6309.49533104214
-2.57,6309.43464267346
-2.56,6309.37395430478
-2.55,6309.31326593611
-2.54,6309.25257756743
-2.53,6309.19188919875
-2.52,6309.13120083007
-2.51,6309.07052525726
-2.5,6309.0099234057
-2.49,6308.94932155413
-2.48,6308.88871970257
-2.47,6308.82811785101
-2.46,6308.76751599945
-2.45,6308.70691414789
-2.44,6308.64631229633
-2.43,6308.58571044476
-2.42,6308.5251085932
-2.41,6308.46455576777
-2.4,6308.40404113496
-2.39,6308.34352650215
-2.38,6308.28301186933
-2.37,6308.22249723652
-2.36,6308.16198260371
-2.35,6308.1014679709
-2.34,6308.04095333808
-2.33,6307.98043870527
-2.32,6307.91992407246
-2.31,6307.85949527398
-2.3,6307.79906855816
-2.29,6307.73864184235
-2.28,6307.67821512653
-2.27,6307.61778841071
-2.26,6307.55736169489
-2.25,6307.49693497908
-2.24,6307.43650826326
-2.23,6307.37608154744
-2.22,6307.31568943603
-2.21,6307.25535133204
-2.2,6307.19501322805
-2.19,6307.13467512407
-2.18,6307.07433702008
-2.17,6307.0139989161
-2.16,6306.95366081211
-2.15,6306.89332270813
-2.14,6306.83298460414
-2.13,6306.77264650015
-2.12,6306.71238026048
-2.11,6306.65213145973
-2.1,6306.59188265898
-2.09,6306.53163385823
-2.08,6306.47138505748
-2.07,6306.41113625673
-2.06,6306.35088745598
-2.05,6306.29063865523
-2.04,6306.23038985448
-2.03,6306.17016075532
-2.02,6306.11000194575
-2.01,6306.04984313618
-2,6305.98968432661
-1.99,6305.92952551705
-1.98,6305.86936670748
-1.97,6305.80920789791
