"Time","Left.Lateral.Ventricle"
-6.11,27803.1377877258
-6.1,27804.435494933
-6.09,27805.7332021402
-6.08,27807.0309093474
-6.07,27808.3286165547
-6.06,27809.6263237619
-6.05,27810.9250212587
-6.04,27812.2239327718
-6.03,27813.522844285
-6.02,27814.8217557981
-6.01,27816.1206673113
-6,27817.4195788244
-5.99,27818.7184903376
-5.98,27820.0174018507
-5.97,27821.3163133639
-5.96,27822.6155101895
-5.95,27823.9156281164
-5.94,27825.2157460433
-5.93,27826.5158639702
-5.92,27827.8159818971
-5.91,27829.1160998241
-5.9,27830.416217751
-5.89,27831.7163356779
-5.88,27833.0164536048
-5.87,27834.3165715318
-5.86,27835.6174758486
-5.85,27836.9188023009
-5.84,27838.2201287533
-5.83,27839.5214552056
-5.82,27840.822781658
-5.81,27842.1241081103
-5.8,27843.4254345627
-5.79,27844.726761015
-5.78,27846.0280874674
-5.77,27847.3294924996
-5.76,27848.6320295928
-5.75,27849.934566686
-5.74,27851.2371037792
-5.73,27852.5396408725
-5.72,27853.8421779657
-5.71,27855.1447150589
-5.7,27856.4472521521
-5.69,27857.7497892454
-5.68,27859.0523263386
-5.67,27860.3554444813
-5.66,27861.6591943347
-5.65,27862.9629441881
-5.64,27864.2666940414
-5.63,27865.5704438948
-5.62,27866.8741937482
-5.61,27868.1779436015
-5.6,27869.4816934549
-5.59,27870.7854433083
-5.58,27872.0891931617
-5.57,27873.3940282932
-5.56,27874.6989930298
-5.55,27876.0039577664
-5.54,27877.308922503
-5.53,27878.6138872397
-5.52,27879.9188519763
-5.51,27881.2238167129
-5.5,27882.5287814495
-5.49,27883.8337461861
-5.48,27885.1390851832
-5.47,27886.44526693
-5.46,27887.7514486767
-5.45,27889.0576304235
-5.44,27890.3638121702
-5.43,27891.669993917
-5.42,27892.9761756638
-5.41,27894.2823574105
-5.4,27895.5885391573
-5.39,27896.894720904
-5.38,27898.2017825417
-5.37,27899.5091834293
-5.36,27900.816584317
-5.35,27902.1239852046
-5.34,27903.4313860923
-5.33,27904.73878698
-5.32,27906.0461878676
-5.31,27907.3535887553
-5.3,27908.660989643
-5.29,27909.9685565458
-5.28,27911.277178709
-5.27,27912.5858008722
-5.26,27913.8944230353
-5.25,27915.2030451985
-5.24,27916.5116673617
-5.23,27917.8202895249
-5.22,27919.128911688
-5.21,27920.4375338512
-5.2,27921.7461560144
-5.19,27923.0554512284
-5.18,27924.3652968056
-5.17,27925.6751423827
-5.16,27926.9849879599
-5.15,27928.294833537
-5.14,27929.6046791141
-5.13,27930.9145246913
-5.12,27932.2243702684
-5.11,27933.5342158456
-5.1,27934.8440614227
-5.09,27936.1550888617
-5.08,27937.4661599951
-5.07,27938.7772311285
-5.06,27940.088302262
-5.05,27941.3993733954
-5.04,27942.7104445288
-5.03,27944.0215156623
-5.02,27945.3325867957
-5.01,27946.6436579291
-5,27947.9551938129
-4.99,27949.2674926488
-4.98,27950.5797914847
-4.97,27951.8920903206
-4.96,27953.2043891566
-4.95,27954.5166879925
-4.94,27955.8289868284
-4.93,27957.1412856643
-4.92,27958.4535845003
-4.91,27959.7658833362
-4.9,27961.0791571482
-4.89,27962.3926858367
-4.88,27963.7062145251
-4.87,27965.0197432136
-4.86,27966.3332719021
-4.85,27967.6468005906
-4.84,27968.9603292791
-4.83,27970.2738579676
-4.82,27971.5873866561
-4.81,27972.9011703257
-4.8,27974.2159310207
-4.79,27975.5306917158
-4.78,27976.8454524108
-4.77,27978.1602131058
-4.76,27979.4749738008
-4.75,27980.7897344958
-4.74,27982.1044951908
-4.73,27983.4192558858
-4.72,27984.7340165808
-4.71,27986.0495439015
-4.7,27987.3655387609
-4.69,27988.6815336203
-4.68,27989.9975284797
-4.67,27991.3135233391
-4.66,27992.6295181985
-4.65,27993.9455130579
-4.64,27995.2615079173
-4.63,27996.5775027767
-4.62,27997.8935413717
-4.61,27999.2107725573
-4.6,28000.5280037428
-4.59,28001.8452349284
-4.58,28003.1624661139
-4.57,28004.4796972995
-4.56,28005.796928485
-4.55,28007.1141596706
-4.54,28008.4313908562
-4.53,28009.7486220417
-4.52,28011.0664100298
-4.51,28012.3848797072
-4.5,28013.7033493846
-4.49,28015.021819062
-4.48,28016.3402887394
-4.47,28017.6587584168
-4.46,28018.9772280942
-4.45,28020.2956977716
-4.44,28021.614167449
-4.43,28022.9326371264
-4.42,28024.2521784707
-4.41,28025.5718888096
-4.4,28026.8915991484
-4.39,28028.2113094872
-4.38,28029.5310198261
-4.37,28030.8507301649
-4.36,28032.1704405038
-4.35,28033.4901508426
-4.34,28034.8098611815
-4.33,28036.129917019
-4.32,28037.4508701929
-4.31,28038.7718233667
-4.3,28040.0927765405
-4.29,28041.4137297144
-4.28,28042.7346828882
-4.27,28044.055636062
-4.26,28045.3765892359
-4.25,28046.6975424097
-4.24,28048.0184955835
-4.23,28049.3403105526
-4.22,28050.6625087389
-4.21,28051.9847069252
-4.2,28053.3069051115
-4.19,28054.6291032978
-4.18,28055.9513014841
-4.17,28057.2734996704
-4.16,28058.5956978567
-4.15,28059.917896043
-4.14,28061.2402269354
-4.13,28062.5636723156
-4.12,28063.8871176958
-4.11,28065.210563076
-4.1,28066.5340084562
-4.09,28067.8574538364
-4.08,28069.1808992166
-4.07,28070.5043445968
-4.06,28071.827789977
-4.05,28073.1512353572
-4.04,28074.475331176
-4.03,28075.8000259355
-4.02,28077.1247206949
-4.01,28078.4494154544
-4,28079.7741102139
-3.99,28081.0988049734
-3.98,28082.4234997329
-3.97,28083.7481944924
-3.96,28085.0728892519
-3.95,28086.3975840114
-3.94,28087.723448756
-3.93,28089.0493950842
-3.92,28090.3753414123
-3.91,28091.7012877404
-3.9,28093.0272340686
-3.89,28094.3531803967
-3.88,28095.6791267248
-3.87,28097.005073053
-3.86,28098.3310193811
-3.85,28099.6574032981
-3.84,28100.9846033882
-3.83,28102.3118034783
-3.82,28103.6390035684
-3.81,28104.9662036585
-3.8,28106.2934037487
-3.79,28107.6206038388
-3.78,28108.9478039289
-3.77,28110.275004019
-3.76,28111.6022041091
-3.75,28112.9303627804
-3.74,28114.2588188298
-3.73,28115.5872748792
-3.72,28116.9157309286
-3.71,28118.244186978
-3.7,28119.5726430274
-3.69,28120.9010990768
-3.68,28122.2295551263
-3.67,28123.5580111757
-3.66,28124.886690463
-3.65,28126.216404673
-3.64,28127.546118883
-3.63,28128.875833093
-3.62,28130.205547303
-3.61,28131.535261513
-3.6,28132.864975723
-3.59,28134.194689933
-3.58,28135.524404143
-3.57,28136.8541183531
-3.56,28138.184578243
-3.55,28139.5155528189
-3.54,28140.8465273948
-3.53,28142.1775019707
-3.52,28143.5084765467
-3.51,28144.8394511226
-3.5,28146.1704256985
-3.49,28147.5014002744
-3.48,28148.8323748504
-3.47,28150.1633568039
-3.46,28151.495593955
-3.45,28152.8278311062
-3.44,28154.1600682574
-3.43,28155.4923054085
-3.42,28156.8245425597
-3.41,28158.1567797109
-3.4,28159.489016862
-3.39,28160.8212540132
-3.38,28162.1534911643
-3.37,28163.4862595886
-3.36,28164.8197615283
-3.35,28166.1532634681
-3.34,28167.4867654078
-3.33,28168.8202673476
-3.32,28170.1537692873
-3.31,28171.4872712271
-3.3,28172.8207731668
-3.29,28174.1542751066
-3.28,28175.4877770463
-3.27,28176.8223359916
-3.26,28178.1571049373
-3.25,28179.491873883
-3.24,28180.8266428287
-3.23,28182.1614117744
-3.22,28183.4961807201
-3.21,28184.8309496658
-3.2,28186.1657186115
-3.19,28187.5004875572
-3.18,28188.8355718554
-3.17,28190.1716100285
-3.16,28191.5076482016
-3.15,28192.8436863746
-3.14,28194.1797245477
-3.13,28195.5157627208
-3.12,28196.8518008938
-3.11,28198.1878390669
-3.1,28199.52387724
-3.09,28200.859915413
-3.08,28202.1967961345
-3.07,28203.5341057604
-3.06,28204.8714153863
-3.05,28206.2087250122
-3.04,28207.5460346381
-3.03,28208.883344264
-3.02,28210.2206538899
-3.01,28211.5579635157
-3,28212.8952731416
-2.99,28214.2326806774
-2.98,28215.5712639857
-2.97,28216.9098472939
-2.96,28218.2484306021
-2.95,28219.5870139103
-2.94,28220.9255972186
-2.93,28222.2641805268
-2.92,28223.602763835
-2.91,28224.9413471432
-2.9,28226.2799304515
-2.89,28227.6191403329
-2.88,28228.958999557
-2.87,28230.2988587811
-2.86,28231.6387180053
-2.85,28232.9785772294
-2.84,28234.3184364536
-2.83,28235.6582956777
-2.82,28236.9981549018
-2.81,28238.338014126
-2.8,28239.6778733501
-2.79,28241.0188896647
-2.78,28242.3600270424
-2.77,28243.7011644201
-2.76,28245.0423017978
-2.75,28246.3834391755
-2.74,28247.7245765532
-2.73,28249.0657139309
-2.72,28250.4068513086
-2.71,28251.7479886863
-2.7,28253.0895351355
-2.69,28254.4319529085
-2.68,28255.7743706815
-2.67,28257.1167884545
-2.66,28258.4592062275
-2.65,28259.8016240005
-2.64,28261.1440417735
-2.63,28262.4864595465
-2.62,28263.8288773195
-2.61,28265.1712950925
-2.6,28266.5146539317
-2.59,28267.8583543458
-2.58,28269.2020547599
-2.57,28270.545755174
-2.56,28271.8894555882
-2.55,28273.2331560023
-2.54,28274.5768564164
-2.53,28275.9205568305
-2.52,28277.2642572446
-2.51,28278.6081476938
-2.5,28279.953132999
-2.49,28281.2981183041
-2.48,28282.6431036093
-2.47,28283.9880889144
-2.46,28285.3330742196
-2.45,28286.6780595247
-2.44,28288.0230448299
-2.43,28289.368030135
-2.42,28290.7130154402
-2.41,28292.0587242566
-2.4,28293.4049967068
-2.39,28294.7512691571
-2.38,28296.0975416073
-2.37,28297.4438140575
-2.36,28298.7900865078
-2.35,28300.136358958
-2.34,28301.4826314082
-2.33,28302.8289038585
-2.32,28304.1751763087
-2.31,28305.5227076176
-2.3,28306.8702694711
-2.29,28308.2178313245
-2.28,28309.565393178
-2.27,28310.9129550315
-2.26,28312.2605168849
-2.25,28313.6080787384
-2.24,28314.9556405919
-2.23,28316.3032024453
-2.22,28317.6512687158
-2.21,28319.0001222348
-2.2,28320.3489757538
-2.19,28321.6978292727
-2.18,28323.0466827917
-2.17,28324.3955363107
-2.16,28325.7443898297
-2.15,28327.0932433486
-2.14,28328.4420968676
-2.13,28329.7909503866
-2.12,28331.1408451616
-2.11,28332.4909926125
-2.1,28333.8411400634
-2.09,28335.1912875143
-2.08,28336.5414349652
-2.07,28337.8915824161
-2.06,28339.241729867
-2.05,28340.5918773179
-2.04,28341.9420247688
-2.03,28343.2924559948
-2.02,28344.6438996482
-2.01,28345.9953433016
-2,28347.346786955
-1.99,28348.6982306084
-1.98,28350.0496742619
-1.97,28351.4011179153
-1.96,28352.7525615687
-1.95,28354.1040052221
-1.94,28355.4554488755
-1.93,28356.8077146386
-1.92,28358.1604567692
-1.91,28359.5131988998
-1.9,28360.8659410304
-1.89,28362.218683161
-1.88,28363.5714252916
-1.87,28364.9241674223
-1.86,28366.2769095529
-1.85,28367.6296516835
-1.84,28368.9824553911
-1.83,28370.3364982778
-1.82,28371.6905411645
-1.81,28373.0445840512
-1.8,28374.3986269379
-1.79,28375.7526698247
-1.78,28377.1067127114
-1.77,28378.4607555981
-1.76,28379.8147984848
-1.75,28381.1688413715
-1.74,28382.5234856695
-1.73,28383.8788315953
-1.72,28385.2341775212
-1.71,28386.5895234471
-1.7,28387.944869373
-1.69,28389.3002152988
-1.68,28390.6555612247
-1.67,28392.0109071506
-1.66,28393.3662530765
-1.65,28394.7215990023
-1.64,28396.0780880687
-1.63,28397.4347393209
-1.62,28398.7913905732
-1.61,28400.1480418255
-1.6,28401.5046930778
-1.59,28402.86134433
-1.58,28404.2179955823
-1.57,28405.5746468346
-1.56,28406.9312980868
-1.55,28408.2883284912
-1.54,28409.6462873613
-1.53,28411.0042462314
-1.52,28412.3622051015
-1.51,28413.7201639716
-1.5,28415.0781228417
-1.49,28416.4360817118
-1.48,28417.7940405819
-1.47,28419.151999452
-1.46,28420.5099583221
-1.45,28421.8688395834
-1.44,28423.228108367
-1.43,28424.5873771506
-1.42,28425.9466459341
-1.41,28427.3059147177
-1.4,28428.6651835012
-1.39,28430.0244522848
-1.38,28431.3837210684
-1.37,28432.7429898519
-1.36,28434.1024139591
-1.35,28435.462994956
-1.34,28436.8235759528
-1.33,28438.1841569497
-1.32,28439.5447379466
-1.31,28440.9053189435
-1.3,28442.2658999403
-1.29,28443.6264809372
-1.28,28444.9870619341
-1.27,28446.347642931
-1.26,28447.7089240047
-1.25,28449.0708195189
-1.24,28450.4327150332
-1.23,28451.7946105474
-1.22,28453.1565060617
-1.21,28454.5184015759
-1.2,28455.8802970902
-1.19,28457.2421926044
-1.18,28458.6040881187
-1.17,28459.9659836329
-1.16,28461.3291258899
-1.15,28462.6923382299
-1.14,28464.0555505698
-1.13,28465.4187629097
-1.12,28466.7819752496
-1.11,28468.1451875896
-1.1,28469.5083999295
-1.09,28470.8716122694
-1.08,28472.2348246093
-1.07,28473.5985131378
-1.06,28474.9630446159
-1.05,28476.327576094
-1.04,28477.6921075721
-1.03,28479.0566390503
-1.02,28480.4211705284
-1.01,28481.7857020065
-1,28483.1502334846
-0.990000000000002,28484.5147649628
-0.979999999999997,28485.8792964409
-0.969999999999999,28487.244852298
-0.960000000000001,28488.6107052311
-0.950000000000003,28489.9765581642
-0.939999999999998,28491.3424110973
-0.93,28492.7082640304
-0.920000000000002,28494.0741169635
-0.909999999999997,28495.4399698966
-0.899999999999999,28496.8058228297
-0.890000000000001,28498.1716757628
-0.880000000000003,28499.5377794137
-0.869999999999997,28500.9049561228
-0.859999999999999,28502.2721328319
-0.850000000000001,28503.6393095411
-0.839999999999996,28505.0064862502
-0.829999999999998,28506.3736629593
-0.82,28507.7408396684
-0.810000000000002,28509.1080163776
-0.799999999999997,28510.4751930867
-0.789999999999999,28511.8423697958
-0.780000000000001,28513.2103469417
-0.769999999999996,28514.5788497522
-0.759999999999998,28515.9473525627
-0.75,28517.3158553731
-0.740000000000002,28518.6843581836
-0.729999999999997,28520.052860994
-0.719999999999999,28521.4213638045
-0.710000000000001,28522.789866615
-0.700000000000003,28524.1583694254
-0.689999999999998,28525.5268958915
-0.68,28526.8967271329
-0.670000000000002,28528.2665583742
-0.659999999999997,28529.6363896156
-0.649999999999999,28531.006220857
-0.640000000000001,28532.3760520983
-0.630000000000003,28533.7458833397
-0.619999999999997,28535.1157145811
-0.609999999999999,28536.4855458224
-0.600000000000001,28537.8553770638
-0.589999999999996,28539.2257832126
-0.579999999999998,28540.5969452188
-0.57,28541.968107225
-0.560000000000002,28543.3392692311
-0.549999999999997,28544.7104312373
-0.539999999999999,28546.0815932434
-0.530000000000001,28547.4527552496
-0.519999999999996,28548.8239172557
-0.509999999999998,28550.1950792619
-0.5,28551.566241268
-0.490000000000002,28552.9385313705
-0.479999999999997,28554.3110264796
-0.469999999999999,28555.6835215887
-0.460000000000001,28557.0560166978
-0.450000000000003,28558.4285118069
-0.439999999999998,28559.801006916
-0.43,28561.1735020251
-0.420000000000002,28562.5459971342
-0.409999999999997,28563.9184922433
-0.399999999999999,28565.2913351346
-0.390000000000001,28566.6651656891
-0.380000000000003,28568.0389962436
-0.369999999999997,28569.4128267981
-0.359999999999999,28570.7866573526
-0.350000000000001,28572.1604879071
-0.339999999999996,28573.5343184616
-0.329999999999998,28574.9081490161
-0.32,28576.2819795706
-0.310000000000002,28577.6558101251
-0.299999999999997,28579.0305431941
-0.289999999999999,28580.4057115408
-0.280000000000001,28581.7808798875
-0.269999999999996,28583.1560482342
-0.259999999999998,28584.5312165809
-0.25,28585.9063849276
-0.240000000000002,28587.2815532743
-0.229999999999997,28588.656721621
-0.219999999999999,28590.0318899677
-0.210000000000001,28591.4071773666
-0.200000000000003,28592.7836858567
-0.189999999999998,28594.1601943467
-0.18,28595.5367028367
-0.170000000000002,28596.9132113267
-0.159999999999997,28598.2897198167
-0.149999999999999,28599.6662283067
-0.140000000000001,28601.0427367967
-0.130000000000003,28602.4192452867
-0.119999999999997,28603.7957537767
-0.109999999999999,28605.1729375987
-0.100000000000001,28606.5507885875
-0.0899999999999963,28607.9286395762
-0.0799999999999983,28609.306490565
-0.0700000000000003,28610.6843415537
-0.0600000000000023,28612.0621925425
-0.0499999999999972,28613.4400435312
-0.0399999999999991,28614.81789452
-0.0300000000000011,28616.1957455087
-0.019999999999996,28617.5735964975
-0.00999999999999801,28618.9526810533
0,28620.3318769006
0.00999999999999801,28621.7110727479
0.0200000000000031,28623.0902685952
0.0300000000000011,28624.4694644425
0.0399999999999991,28625.8486602897
0.0499999999999972,28627.227856137
0.0600000000000023,28628.6070519843
0.0700000000000003,28629.9862478316
0.0799999999999983,28631.365890219
0.0900000000000034,28632.746433289
0.100000000000001,28634.1269763589
0.109999999999999,28635.5075194289
0.119999999999997,28636.8880624988
0.130000000000003,28638.2686055688
0.140000000000001,28639.6491486387
0.149999999999999,28641.0296917087
0.160000000000004,28642.4102347786
0.170000000000002,28643.7907778485
0.18,28645.172327252
0.189999999999998,28646.5542199131
0.200000000000003,28647.9361125742
0.210000000000001,28649.3180052353
0.219999999999999,28650.6998978964
0.230000000000004,28652.0817905575
0.240000000000002,28653.4636832187
0.25,28654.8455758798
0.259999999999998,28656.2274685409
0.270000000000003,28657.609577332
0.280000000000001,28658.9928219571
0.289999999999999,28660.3760665823
0.299999999999997,28661.7593112074
0.310000000000002,28663.1425558325
0.32,28664.5258004577
0.329999999999998,28665.9090450828
0.340000000000003,28667.292289708
0.350000000000001,28668.6755343331
0.359999999999999,28670.0587789583
0.369999999999997,28671.4428010693
0.380000000000003,28672.8274000357
0.390000000000001,28674.2119990021
0.399999999999999,28675.5965979686
0.410000000000004,28676.981196935
0.420000000000002,28678.3657959014
0.43,28679.7503948679
0.439999999999998,28681.1349938343
0.450000000000003,28682.5195928008
0.460000000000001,28683.9041917672
0.469999999999999,28685.290131549
0.480000000000004,28686.6760872384
0.490000000000002,28688.0620429278
0.5,28689.4479986171
0.509999999999998,28690.8339543065
0.520000000000003,28692.2199099959
0.530000000000001,28693.6058656853
0.539999999999999,28694.9918213746
0.549999999999997,28696.377777064
0.560000000000002,28697.7642797684
0.57,28699.1515945668
0.579999999999998,28700.5389093652
0.590000000000003,28701.9262241635
0.600000000000001,28703.3135389619
0.609999999999999,28704.7008537602
0.619999999999997,28706.0881685586
0.630000000000003,28707.475483357
0.640000000000001,28708.8627981553
0.649999999999999,28710.2501129537
0.660000000000004,28711.63853967
0.670000000000002,28713.0272159678
0.68,28714.4158922656
0.689999999999998,28715.8045685634
0.700000000000003,28717.1932448612
0.710000000000001,28718.581921159
0.719999999999999,28719.9705974568
0.730000000000004,28721.3592737546
0.740000000000002,28722.7479500524
0.75,28724.1369412624
0.759999999999998,28725.5269814545
0.770000000000003,28726.9170216466
0.780000000000001,28728.3070618388
0.789999999999999,28729.6971020309
0.799999999999997,28731.087142223
0.810000000000002,28732.4771824151
0.82,28733.8672226072
0.829999999999998,28735.2572627994
0.840000000000003,28736.6473029915
0.850000000000001,28738.0382245764
0.859999999999999,28739.4296310621
0.869999999999997,28740.8210375479
0.880000000000003,28742.2124440336
0.890000000000001,28743.6038505194
0.899999999999999,28744.9952570051
0.910000000000004,28746.3866634909
0.920000000000002,28747.7780699766
0.93,28749.1694764624
0.939999999999998,28750.5609641163
0.950000000000003,28751.9537392995
0.960000000000001,28753.3465144826
0.969999999999999,28754.7392896657
0.980000000000004,28756.1320648488
0.990000000000002,28757.524840032
1,28758.9176152151
1.01,28760.3103903982
1.02,28761.7031655814
1.03,28763.0959407645
1.04,28764.4893651783
1.05,28765.8835114671
1.06,28767.2776577558
1.07,28768.6718040445
1.08,28770.0659503332
1.09,28771.4600966219
1.1,28772.8542429106
1.11,28774.2483891993
1.12,28775.642535488
1.13,28777.0366817767
1.14,28778.4320473576
1.15,28779.8275671646
1.16,28781.2230869715
1.17,28782.6186067785
1.18,28784.0141265854
1.19,28785.4096463924
1.2,28786.8051661993
1.21,28788.2006860063
1.22,28789.5962058132
1.23,28790.9921410429
1.24,28792.3890367852
1.25,28793.7859325275
1.26,28795.1828282699
1.27,28796.5797240122
1.28,28797.9766197545
1.29,28799.3735154969
1.3,28800.7704112392
1.31,28802.1673069815
1.32,28803.5642027238
1.33,28804.9620855433
1.34,28806.3603596426
1.35,28807.7586337419
1.36,28809.1569078412
1.37,28810.5551819405
1.38,28811.9534560398
1.39,28813.3517301391
1.4,28814.7500042384
1.41,28816.1482783378
1.42,28817.5467323966
1.43,28818.946387279
1.44,28820.3460421614
1.45,28821.7456970438
1.46,28823.1453519262
1.47,28824.5450068086
1.48,28825.944661691
1.49,28827.3443165734
1.5,28828.7439714558
1.51,28830.1436263382
1.52,28831.5440344319
1.53,28832.945072528
1.54,28834.3461106241
1.55,28835.7471487201
1.56,28837.1481868162
1.57,28838.5492249123
1.58,28839.9502630084
1.59,28841.3513011045
1.6,28842.7523392006
1.61,28844.1533772967
1.62,28845.5557438736
1.63,28846.9581676185
1.64,28848.3605913634
1.65,28849.7630151083
1.66,28851.1654388532
1.67,28852.5678625981
1.68,28853.9702863429
1.69,28855.3727100878
1.7,28856.7751338327
1.71,28858.1780752631
1.72,28859.5818870964
1.73,28860.9856989297
1.74,28862.389510763
1.75,28863.7933225964
1.76,28865.1971344297
1.77,28866.600946263
1.78,28868.0047580963
1.79,28869.4085699296
1.8,28870.812381763
1.81,28872.2172881598
1.82,28873.6224905257
1.83,28875.0276928916
1.84,28876.4328952575
1.85,28877.8380976234
1.86,28879.2432999893
1.87,28880.6485023553
1.88,28882.0537047212
1.89,28883.4589070871
1.9,28884.8643899434
1.91,28886.2709852906
1.92,28887.6775806378
1.93,28889.0841759851
1.94,28890.4907713323
1.95,28891.8973666795
1.96,28893.3039620267
1.97,28894.7105573739
1.98,28896.1171527211
1.99,28897.5237480683
2,28898.9312023968
2.01,28900.3391931786
2.02,28901.7471839604
2.03,28903.1551747421
2.04,28904.5631655239
2.05,28905.9711563056
2.06,28907.3791470874
2.07,28908.7871378692
2.08,28910.1951286509
2.09,28911.6031610495
2.1,28913.0125497236
2.11,28914.4219383977
2.12,28915.8313270719
2.13,28917.240715746
2.14,28918.6501044201
2.15,28920.0594930942
2.16,28921.4688817684
2.17,28922.8782704425
2.18,28924.2876591166
2.19,28925.6976695157
2.2,28927.1084585446
2.21,28928.5192475734
2.22,28929.9300366023
2.23,28931.3408256312
2.24,28932.7516146601
2.25,28934.162403689
2.26,28935.5731927178
2.27,28936.9839817467
2.28,28938.3947707756
2.29,28939.8067636813
2.3,28941.2189555319
2.31,28942.6311473825
2.32,28944.0433392331
2.33,28945.4555310837
2.34,28946.8677229343
2.35,28948.2799147849
2.36,28949.6921066355
2.37,28951.1042984861
2.38,28952.5168731217
2.39,28953.9304702656
2.4,28955.3440674094
2.41,28956.7576645533
2.42,28958.1712616972
2.43,28959.584858841
2.44,28960.9984559849
2.45,28962.4120531287
2.46,28963.8256502726
2.47,28965.2392474165
2.48,28966.6538111259
2.49,28968.0688160392
2.5,28969.4838209525
2.51,28970.8988258658
2.52,28972.3138307791
2.53,28973.7288356923
2.54,28975.1438406056
2.55,28976.5588455189
2.56,28977.9738504322
2.57,28979.3889974978
2.58,28980.8054126612
2.59,28982.2218278247
2.6,28983.6382429882
2.61,28985.0546581517
2.62,28986.4710733152
2.63,28987.8874884786
2.64,28989.3039036421
2.65,28990.7203188056
2.66,28992.1367339691
2.67,28993.5538766984
2.68,28994.9717045975
2.69,28996.3895324966
2.7,28997.8073603956
2.71,28999.2251882947
2.72,29000.6430161938
2.73,29002.0608440928
2.74,29003.4786719919
2.75,29004.896499891
2.76,29006.31432779
2.77,29007.7334707318
2.78,29009.1527138564
2.79,29010.5719569811
2.8,29011.9912001058
2.81,29013.4104432305
2.82,29014.8296863551
2.83,29016.2489294798
2.84,29017.6681726045
2.85,29019.0874157292
2.86,29020.5071457221
2.87,29021.927806567
2.88,29023.3484674119
2.89,29024.7691282569
2.9,29026.1897891018
2.91,29027.6104499468
2.92,29029.0311107917
2.93,29030.4517716367
2.94,29031.8724324816
2.95,29033.2930933265
2.96,29034.714830161
2.97,29036.1369112255
2.98,29037.5589922901
2.99,29038.9810733546
3,29040.4031544191
3.01,29041.8252354837
3.02,29043.2473165482
3.03,29044.6693976127
3.04,29046.0914786773
3.05,29047.513804205
3.06,29048.9373079931
3.07,29050.3608117812
3.08,29051.7843155693
3.09,29053.2078193574
3.1,29054.6313231455
3.11,29056.0548269336
3.12,29057.4783307217
3.13,29058.9018345098
3.14,29060.3253382979
3.15,29061.7496773195
3.16,29063.1746063398
3.17,29064.5995353601
3.18,29066.0244643804
3.19,29067.4493934007
3.2,29068.8743224211
3.21,29070.2992514414
3.22,29071.7241804617
3.23,29073.149109482
3.24,29074.5740388434
3.25,29076.0003956093
3.26,29077.4267523752
3.27,29078.8531091411
3.28,29080.279465907
3.29,29081.7058226729
3.3,29083.1321794388
3.31,29084.5585362046
3.32,29085.9848929705
3.33,29087.4112497364
3.34,29088.8381992672
3.35,29090.2659862967
3.36,29091.6937733262
3.37,29093.1215603557
3.38,29094.5493473851
3.39,29095.9771344146
3.4,29097.4049214441
3.41,29098.8327084736
3.42,29100.260495503
3.43,29101.6882825325
3.44,29103.1172568407
3.45,29104.5464766565
3.46,29105.9756964723
3.47,29107.4049162881
3.48,29108.8341361039
3.49,29110.2633559197
3.5,29111.6925757355
3.51,29113.1217955513
3.52,29114.5510153671
3.53,29115.9805837573
3.54,29117.4112388869
3.55,29118.8418940164
3.56,29120.272549146
3.57,29121.7032042756
3.58,29123.1338594052
3.59,29124.5645145348
3.6,29125.9951696644
3.61,29127.425824794
3.62,29128.8564799235
3.63,29130.2880798063
3.64,29131.7201727819
3.65,29133.1522657574
3.66,29134.584358733
3.67,29136.0164517085
3.68,29137.4485446841
3.69,29138.8806376596
3.7,29140.3127306351
3.71,29141.7448236107
3.72,29143.1770192382
3.73,29144.6105525966
3.74,29146.0440859551
3.75,29147.4776193135
3.76,29148.9111526719
3.77,29150.3446860303
3.78,29151.7782193887
3.79,29153.2117527471
3.8,29154.6452861055
3.81,29156.078819464
3.82,29157.513053323
3.83,29158.9480296059
3.84,29160.3830058889
3.85,29161.8179821718
3.86,29163.2529584548
3.87,29164.6879347377
3.88,29166.1229110207
3.89,29167.5578873036
3.9,29168.9928635866
3.91,29170.4278398695
3.92,29171.8641166115
3.93,29173.3005383654
3.94,29174.7369601193
3.95,29176.1733818732
3.96,29177.6098036271
3.97,29179.046225381
3.98,29180.4826471349
3.99,29181.9190688888
4,29183.3554906427
4.01,29184.7923669077
4.02,29186.2302366838
4.03,29187.6681064598
4.04,29189.1059762358
4.05,29190.5438460118
4.06,29191.9817157879
4.07,29193.4195855639
4.08,29194.8574553399
4.09,29196.295325116
4.1,29197.733194892
4.11,29199.1721208191
4.12,29200.6114411732
4.13,29202.0507615274
4.14,29203.4900818815
4.15,29204.9294022356
4.16,29206.3687225898
4.17,29207.8080429439
4.18,29209.247363298
4.19,29210.6866836522
4.2,29212.1262107813
4.21,29213.5669842743
4.22,29215.0077577672
4.23,29216.4485312602
4.24,29217.8893047532
4.25,29219.3300782462
4.26,29220.7708517392
4.27,29222.2116252322
4.28,29223.6523987252
4.29,29225.0931722182
4.3,29226.5347558122
4.31,29227.9769850096
4.32,29229.419214207
4.33,29230.8614434044
4.34,29232.3036726018
4.35,29233.7459017992
4.36,29235.1881309966
4.37,29236.6303601939
4.38,29238.0725893913
4.39,29239.5148185887
4.4,29240.9584633432
4.41,29242.4021508154
4.42,29243.8458382876
4.43,29245.2895257597
4.44,29246.7332132319
4.45,29248.1769007041
4.46,29249.6205881762
4.47,29251.0642756484
4.48,29252.5079631206
4.49,29253.952212892
4.5,29255.3973612141
4.51,29256.8425095362
4.52,29258.2876578583
4.53,29259.7328061805
