"Time","Right.Hippocampus"
-0.759999999999998,2810.57242403965
-0.75,2810.53156736137
-0.740000000000002,2810.4907106831
-0.729999999999997,2810.44985400482
-0.719999999999999,2810.40899732654
-0.710000000000001,2810.36814064827
-0.700000000000003,2810.32728396999
-0.689999999999998,2810.28642791027
-0.68,2810.24560596824
-0.670000000000002,2810.20478402622
-0.659999999999997,2810.16396208419
-0.649999999999999,2810.12314014217
-0.640000000000001,2810.08231820014
-0.630000000000003,2810.04149625812
-0.619999999999997,2810.00067431609
-0.609999999999999,2809.95985237407
-0.600000000000001,2809.91903043204
-0.589999999999996,2809.87822364486
-0.579999999999998,2809.83743678244
-0.57,2809.79664992002
-0.560000000000002,2809.7558630576
-0.549999999999997,2809.71507619518
-0.539999999999999,2809.67428933276
-0.530000000000001,2809.63350247033
-0.519999999999996,2809.59271560791
-0.509999999999998,2809.55192874549
-0.5,2809.51114188307
-0.490000000000002,2809.47038499542
-0.479999999999997,2809.42963355502
-0.469999999999999,2809.38888211462
-0.460000000000001,2809.34813067422
-0.450000000000003,2809.30737923382
-0.439999999999998,2809.26662779342
-0.43,2809.22587635302
-0.420000000000002,2809.18512491263
-0.409999999999997,2809.14437347223
-0.399999999999999,2809.1036313455
-0.390000000000001,2809.0629156686
-0.380000000000003,2809.02219999169
-0.369999999999997,2808.98148431479
-0.359999999999999,2808.94076863788
-0.350000000000001,2808.90005296097
-0.339999999999996,2808.85933728407
-0.329999999999998,2808.81862160716
-0.32,2808.77790593026
-0.310000000000002,2808.73719025335
-0.299999999999997,2808.69649893329
-0.289999999999999,2808.65581936039
-0.280000000000001,2808.6151397875
-0.269999999999996,2808.57446021461
-0.259999999999998,2808.53378064171
-0.25,2808.49310106882
-0.240000000000002,2808.45242149592
-0.229999999999997,2808.41174192303
-0.219999999999999,2808.37106235014
-0.210000000000001,2808.33038601472
-0.200000000000003,2808.2897428854
-0.189999999999998,2808.24909975607
-0.18,2808.20845662675
-0.170000000000002,2808.16781349742
-0.159999999999997,2808.1271703681
-0.149999999999999,2808.08652723877
-0.140000000000001,2808.04588410945
-0.130000000000003,2808.00524098013
-0.119999999999997,2807.9645978508
-0.109999999999999,2807.92397322441
-0.100000000000001,2807.88336687724
-0.0899999999999963,2807.84276053007
-0.0799999999999983,2807.8021541829
-0.0700000000000003,2807.76154783574
-0.0600000000000023,2807.72094148857
-0.0499999999999972,2807.6803351414
-0.0399999999999991,2807.63972879423
-0.0300000000000011,2807.59912244706
-0.019999999999996,2807.55851609989
-0.00999999999999801,2807.51794380071
0,2807.4773745733
0.00999999999999801,2807.4368053459
0.0200000000000031,2807.39623611849
0.0300000000000011,2807.35566689109
0.0399999999999991,2807.31509766368
0.0499999999999972,2807.27452843628
0.0600000000000023,2807.23395920887
0.0700000000000003,2807.19338998147
0.0799999999999983,2807.15283316907
0.0900000000000034,2807.11230139805
0.100000000000001,2807.07176962703
0.109999999999999,2807.03123785601
0.119999999999997,2806.99070608499
0.130000000000003,2806.95017431397
0.140000000000001,2806.90964254295
0.149999999999999,2806.86911077193
0.160000000000004,2806.82857900091
0.170000000000002,2806.78804722989
0.18,2806.74754363878
0.189999999999998,2806.70704965978
0.200000000000003,2806.66655568077
0.210000000000001,2806.62606170176
0.219999999999999,2806.58556772275
0.230000000000004,2806.54507374374
0.240000000000002,2806.50457976473
0.25,2806.46408578572
0.259999999999998,2806.42359180671
0.270000000000003,2806.38310392276
0.280000000000001,2806.34264807039
0.289999999999999,2806.30219221801
0.299999999999997,2806.26173636563
0.310000000000002,2806.22128051326
0.32,2806.18082466088
0.329999999999998,2806.1403688085
0.340000000000003,2806.09991295613
0.350000000000001,2806.05945710375
0.359999999999999,2806.01900125137
0.369999999999997,2805.97856747784
0.380000000000003,2805.93815008571
0.390000000000001,2805.89773269357
0.399999999999999,2805.85731530144
0.410000000000004,2805.81689790931
0.420000000000002,2805.77648051717
0.43,2805.73606312504
0.439999999999998,2805.69564573291
0.450000000000003,2805.65522834077
0.460000000000001,2805.61481094864
0.469999999999999,2805.57443189449
0.480000000000004,2805.53405329519
0.490000000000002,2805.49367469589
0.5,2805.45329609659
0.509999999999998,2805.41291749729
0.520000000000003,2805.37253889799
0.530000000000001,2805.33216029869
0.539999999999999,2805.29178169938
