"Time","Right.Cerebral.White.Matter"
18.96,224527.68600683
18.97,224527.700145251
18.98,224527.714266168
18.99,224527.728387085
19,224527.742508003
19.01,224527.75662892
19.02,224527.770749837
19.03,224527.784870754
19.04,224527.798991672
19.05,224527.813112589
19.06,224527.827148801
19.07,224527.841023606
19.08,224527.854898411
19.09,224527.868773216
19.1,224527.882648021
19.11,224527.896522826
19.12,224527.910397631
19.13,224527.924272436
19.14,224527.938147241
19.15,224527.952022046
19.16,224527.965713061
19.17,224527.979345519
19.18,224527.992977977
19.19,224528.006610435
19.2,224528.020242894
19.21,224528.033875352
19.22,224528.04750781
19.23,224528.061140268
19.24,224528.074772727
19.25,224528.088364002
19.26,224528.101757831
19.27,224528.115151661
19.28,224528.128545491
19.29,224528.141939321
19.3,224528.15533315
19.31,224528.16872698
19.32,224528.18212081
19.33,224528.195514639
19.34,224528.208908469
19.35,224528.222164429
19.36,224528.235323301
19.37,224528.248482174
19.38,224528.261641046
19.39,224528.274799919
19.4,224528.287958792
19.41,224528.301117664
19.42,224528.314276537
19.43,224528.327435409
19.44,224528.340594052
19.45,224528.353521592
19.46,224528.366449133
19.47,224528.379376673
19.48,224528.392304213
19.49,224528.405231753
19.5,224528.418159294
19.51,224528.431086834
19.52,224528.444014374
19.53,224528.456941915
19.54,224528.469774892
19.55,224528.482474678
19.56,224528.495174465
19.57,224528.507874252
19.58,224528.520574039
19.59,224528.533273825
19.6,224528.545973612
19.61,224528.558673399
19.62,224528.571373185
19.63,224528.584072972
19.64,224528.596586789
19.65,224528.609062355
19.66,224528.621537922
19.67,224528.634013488
19.68,224528.646489054
19.69,224528.65896462
19.7,224528.671440187
19.71,224528.683915753
19.72,224528.696391319
19.73,224528.708813112
19.74,224528.721067946
19.75,224528.733322779
19.76,224528.745577613
19.77,224528.757832446
19.78,224528.77008728
19.79,224528.782342113
19.8,224528.794596946
19.81,224528.80685178
19.82,224528.819106613
19.83,224528.83121851
19.84,224528.843256053
19.85,224528.855293597
19.86,224528.867331141
19.87,224528.879368684
19.88,224528.891406228
19.89,224528.903443771
19.9,224528.915481315
19.91,224528.927518858
19.92,224528.939540997
19.93,224528.951364649
19.94,224528.963188301
19.95,224528.975011953
19.96,224528.986835605
19.97,224528.998659257
19.98,224529.010482909
19.99,224529.022306561
20,224529.034130213
20.01,224529.045953865
20.02,224529.057675148
20.03,224529.069288263
20.04,224529.080901377
20.05,224529.092514492
20.06,224529.104127607
20.07,224529.115740722
20.08,224529.127353836
20.09,224529.138966951
20.1,224529.150580066
20.11,224529.16219318
20.12,224529.173619701
20.13,224529.185025589
20.14,224529.196431477
20.15,224529.207837365
20.16,224529.219243254
20.17,224529.230649142
20.18,224529.24205503
20.19,224529.253460918
20.2,224529.264866806
20.21,224529.27620852
20.22,224529.287410449
20.23,224529.298612377
20.24,224529.309814306
20.25,224529.321016235
20.26,224529.332218163
20.27,224529.343420092
20.28,224529.354622021
20.29,224529.365823949
20.3,224529.377025878
20.31,224529.388081502
20.32,224529.399082696
20.33,224529.410083889
20.34,224529.421085083
20.35,224529.432086276
20.36,224529.44308747
20.37,224529.454088664
20.38,224529.465089857
20.39,224529.476091051
20.4,224529.487063985
20.41,224529.497867625
20.42,224529.508671266
20.43,224529.519474906
20.44,224529.530278547
20.45,224529.541082187
20.46,224529.551885828
20.47,224529.562689469
20.48,224529.573493109
20.49,224529.58429675
20.5,224529.594992052
20.51,224529.60560128
20.52,224529.616210507
20.53,224529.626819734
20.54,224529.637428961
20.55,224529.648038189
20.56,224529.658647416
20.57,224529.669256643
20.58,224529.679865871
20.59,224529.690475098
20.6,224529.70089847
20.61,224529.711316382
20.62,224529.721734294
20.63,224529.732152206
20.64,224529.742570119
20.65,224529.752988031
20.66,224529.763405943
20.67,224529.773823855
20.68,224529.784241767
20.69,224529.794587074
20.7,224529.804816728
20.71,224529.815046382
20.72,224529.825276036
20.73,224529.83550569
20.74,224529.845735344
20.75,224529.855964997
20.76,224529.866194651
20.77,224529.876424305
20.78,224529.886653959
20.79,224529.896735442
20.8,224529.906779854
20.81,224529.916824265
20.82,224529.926868677
20.83,224529.936913088
20.84,224529.9469575
20.85,224529.957001911
20.86,224529.967046323
20.87,224529.977090734
20.88,224529.987096126
20.89,224529.996958271
20.9,224530.006820415
20.91,224530.01668256
20.92,224530.026544704
20.93,224530.036406849
20.94,224530.046268994
20.95,224530.056131138
20.96,224530.065993283
20.97,224530.075855427
20.98,224530.0856049
20.99,224530.095287713
21,224530.104970526
21.01,224530.114653339
21.02,224530.124336152
21.03,224530.134018965
21.04,224530.143701778
21.05,224530.153384591
21.06,224530.163067404
21.07,224530.17274272
21.08,224530.182249097
21.09,224530.191755473
