"Time","Right.Cerebellum.Exterior"
-5.64,49076.6437206265
-5.63,49076.6263149705
-5.62,49076.6089093144
-5.61,49076.5915036584
-5.6,49076.5740980024
-5.59,49076.5566923464
-5.58,49076.5392866903
-5.57,49076.5218723689
-5.56,49076.5044570126
-5.55,49076.4870416564
-5.54,49076.4696263001
-5.53,49076.4522109439
-5.52,49076.4347955876
-5.51,49076.4173802314
-5.5,49076.3999648751
-5.49,49076.3825495188
-5.48,49076.3651309752
-5.47,49076.3477052541
-5.46,49076.3302795331
-5.45,49076.312853812
-5.44,49076.295428091
-5.43,49076.27800237
-5.42,49076.2605766489
-5.41,49076.2431509279
-5.4,49076.2257252068
-5.39,49076.2082994858
-5.38,49076.1908658037
-5.37,49076.1734290521
-5.36,49076.1559923006
-5.35,49076.138555549
-5.34,49076.1211187975
-5.33,49076.1036820459
-5.32,49076.0862452943
-5.31,49076.0688085428
-5.3,49076.0513717912
-5.29,49076.0339334495
-5.28,49076.0164850005
-5.27,49075.9990365514
-5.26,49075.9815881023
-5.25,49075.9641396532
-5.24,49075.9466912041
-5.23,49075.9292427551
-5.22,49075.911794306
-5.21,49075.8943458569
-5.2,49075.8768974078
-5.19,49075.8594421558
-5.18,49075.8419813409
-5.17,49075.824520526
-5.16,49075.807059711
-5.15,49075.7895988961
-5.14,49075.7721380812
-5.13,49075.7546772663
-5.12,49075.7372164513
-5.11,49075.7197556364
-5.1,49075.7022948215
-5.09,49075.6848214358
-5.08,49075.6673475853
-5.07,49075.6498737348
-5.06,49075.6323998842
-5.05,49075.6149260337
-5.04,49075.5974521832
-5.03,49075.5799783327
-5.02,49075.5625044822
-5.01,49075.5450306317
-5,49075.5275515925
-4.99,49075.5100640352
-4.98,49075.4925764779
-4.97,49075.4750889206
-4.96,49075.4576013633
-4.95,49075.440113806
-4.94,49075.4226262487
-4.93,49075.4051386913
-4.92,49075.387651134
-4.91,49075.3701635767
-4.9,49075.3526646199
-4.89,49075.335162683
-4.88,49075.3176607461
-4.87,49075.3001588092
-4.86,49075.2826568723
-4.85,49075.2651549354
-4.84,49075.2476529985
-4.83,49075.2301510616
-4.82,49075.2126491247
-4.81,49075.1951440722
-4.8,49075.1776270812
-4.79,49075.1601100903
-4.78,49075.1425930994
-4.77,49075.1250761085
-4.76,49075.1075591176
-4.75,49075.0900421266
-4.74,49075.0725251357
-4.73,49075.0550081448
-4.72,49075.0374911539
-4.71,49075.0199643919
-4.7,49075.0024316708
-4.69,49074.9848989497
-4.68,49074.9673662286
-4.67,49074.9498335075
-4.66,49074.9323007864
-4.65,49074.9147680653
-4.64,49074.8972353443
-4.63,49074.8797026232
-4.62,49074.8621693216
-4.61,49074.8446201924
-4.6,49074.8270710632
-4.59,49074.809521934
-4.58,49074.7919728048
-4.57,49074.7744236756
-4.56,49074.7568745464
-4.55,49074.7393254172
-4.54,49074.721776288
-4.53,49074.7042271588
-4.52,49074.6866703472
-4.51,49074.66910413
-4.5,49074.6515379129
-4.49,49074.6339716958
-4.48,49074.6164054786
-4.47,49074.5988392615
-4.46,49074.5812730443
-4.45,49074.5637068272
-4.44,49074.5461406101
-4.43,49074.5285743929
-4.42,49074.5109928265
-4.41,49074.4934088397
-4.4,49074.4758248528
-4.39,49074.4582408659
-4.38,49074.4406568791
-4.37,49074.4230728922
-4.36,49074.4054889054
-4.35,49074.3879049185
-4.34,49074.3703209317
-4.33,49074.3527318149
-4.32,49074.3351293745
-4.31,49074.3175269341
-4.3,49074.2999244937
-4.29,49074.2823220533
-4.28,49074.2647196129
-4.27,49074.2471171725
-4.26,49074.2295147321
-4.25,49074.2119122918
-4.24,49074.1943098514
-4.23,49074.1766941627
-4.22,49074.1590725828
-4.21,49074.141451003
-4.2,49074.1238294232
-4.19,49074.1062078433
-4.18,49074.0885862635
-4.17,49074.0709646836
-4.16,49074.0533431038
-4.15,49074.0357215239
-4.14,49074.0180978344
-4.13,49074.0004564269
-4.12,49073.9828150195
-4.11,49073.9651736121
-4.1,49073.9475322047
-4.09,49073.9298907972
-4.08,49073.9122493898
-4.07,49073.8946079824
-4.06,49073.876966575
-4.05,49073.8593251675
-4.04,49073.8416730783
-4.03,49073.8240111529
-4.02,49073.8063492275
-4.01,49073.7886873021
-4,49073.7710253767
-3.99,49073.7533634513
-3.98,49073.7357015259
-3.97,49073.7180396005
-3.96,49073.7003776751
-3.95,49073.6827157497
-3.94,49073.6650339962
-3.93,49073.64735086
-3.92,49073.6296677239
-3.91,49073.6119845878
-3.9,49073.5943014517
-3.89,49073.5766183155
-3.88,49073.5589351794
-3.87,49073.5412520433
-3.86,49073.5235689071
-3.85,49073.5058781254
-3.84,49073.4881730834
-3.83,49073.4704680413
-3.82,49073.4527629993
-3.81,49073.4350579572
-3.8,49073.4173529152
-3.79,49073.3996478731
-3.78,49073.3819428311
-3.77,49073.364237789
-3.76,49073.346532747
-3.75,49073.3288104532
-3.74,49073.3110828076
-3.73,49073.2933551619
-3.72,49073.2756275162
-3.71,49073.2578998705
-3.7,49073.2401722248
-3.69,49073.2224445792
-3.68,49073.2047169335
-3.67,49073.1869892878
-3.66,49073.1692575073
-3.65,49073.1515065576
-3.64,49073.133755608
-3.63,49073.1160046584
-3.62,49073.0982537088
-3.61,49073.0805027591
-3.6,49073.0627518095
-3.59,49073.0450008599
-3.58,49073.0272499103
-3.57,49073.0094989607
-3.56,49072.9917338076
-3.55,49072.9739588511
-3.54,49072.9561838945
-3.53,49072.9384089379
-3.52,49072.9206339814
-3.51,49072.9028590248
-3.5,49072.8850840683
-3.49,49072.8673091117
-3.48,49072.8495341551
-3.47,49072.8317590542
-3.46,49072.8139593849
-3.45,49072.7961597156
-3.44,49072.7783600464
-3.43,49072.7605603771
-3.42,49072.7427607078
-3.41,49072.7249610386
-3.4,49072.7071613693
-3.39,49072.6893617
-3.38,49072.6715620308
-3.37,49072.6537516833
-3.36,49072.6359265927
-3.35,49072.6181015021
-3.34,49072.6002764115
-3.33,49072.5824513209
-3.32,49072.5646262303
-3.31,49072.5468011397
-3.3,49072.5289760492
-3.29,49072.5111509586
-3.28,49072.493325868
-3.27,49072.4754789759
-3.26,49072.4576277524
-3.25,49072.439776529
-3.24,49072.4219253055
-3.23,49072.404074082
-3.22,49072.3862228586
-3.21,49072.3683716351
-3.2,49072.3505204116
-3.19,49072.3326691881
-3.18,49072.3148112941
-3.17,49072.2969332232
-3.16,49072.2790551523
-3.15,49072.2611770814
-3.14,49072.2432990105
-3.13,49072.2254209395
-3.12,49072.2075428686
-3.11,49072.1896647977
-3.1,49072.1717867268
-3.09,49072.1539086558
-3.08,49072.1360123184
-3.07,49072.1181066824
-3.06,49072.1002010463
-3.05,49072.0822954103
-3.04,49072.0643897742
-3.03,49072.0464841381
-3.02,49072.0285785021
-3.01,49072.010672866
-3,49071.99276723
-2.99,49071.9748594195
-2.98,49071.9569254974
-2.97,49071.9389915754
-2.96,49071.9210576533
-2.95,49071.9031237312
-2.94,49071.8851898091
-2.93,49071.8672558871
-2.92,49071.849321965
-2.91,49071.8313880429
-2.9,49071.8134541208
-2.89,49071.7955059525
-2.88,49071.7775430203
-2.87,49071.759580088
-2.86,49071.7416171558
-2.85,49071.7236542235
-2.84,49071.7056912913
-2.83,49071.687728359
-2.82,49071.6697654268
-2.81,49071.6518024945
-2.8,49071.6338395623
-2.79,49071.615849709
-2.78,49071.5978570391
-2.77,49071.5798643691
-2.76,49071.5618716992
-2.75,49071.5438790292
-2.74,49071.5258863593
-2.73,49071.5078936893
-2.72,49071.4899010194
-2.71,49071.4719083495
-2.7,49071.4539059451
-2.69,49071.4358828065
-2.68,49071.4178596679
-2.67,49071.3998365292
-2.66,49071.3818133906
-2.65,49071.363790252
-2.64,49071.3457671134
-2.63,49071.3277439747
-2.62,49071.3097208361
-2.61,49071.2916976975
-2.6,49071.2736516653
-2.59,49071.2555973234
-2.58,49071.2375429816
-2.57,49071.2194886398
-2.56,49071.2014342979
-2.55,49071.1833799561
-2.54,49071.1653256143
-2.53,49071.1472712724
-2.52,49071.1292169306
-2.51,49071.1111578647
-2.5,49071.0930715815
-2.49,49071.0749852983
-2.48,49071.0568990151
-2.47,49071.0388127319
-2.46,49071.0207264487
-2.45,49071.0026401655
-2.44,49070.9845538823
-2.43,49070.9664675991
-2.42,49070.9483813159
-2.41,49070.9302766613
-2.4,49070.9121576948
-2.39,49070.8940387284
-2.38,49070.8759197619
-2.37,49070.8578007955
-2.36,49070.839681829
-2.35,49070.8215628626
-2.34,49070.8034438961
-2.33,49070.7853249297
-2.32,49070.7672059632
-2.31,49070.7490543597
-2.3,49070.7309019643
-2.29,49070.7127495689
-2.28,49070.6945971735
-2.27,49070.6764447781
-2.26,49070.6582923827
-2.25,49070.6401399873
-2.24,49070.6219875919
-2.23,49070.6038351965
-2.22,49070.5856694538
-2.21,49070.5674828798
-2.2,49070.5492963058
-2.19,49070.5311097319
-2.18,49070.5129231579
-2.17,49070.4947365839
-2.16,49070.47655001
-2.15,49070.458363436
-2.14,49070.440176862
-2.13,49070.4219902881
-2.12,49070.4037756034
-2.11,49070.3855540973
-2.1,49070.3673325911
-2.09,49070.349111085
-2.08,49070.3308895789
-2.07,49070.3126680727
-2.06,49070.2944465666
-2.05,49070.2762250604
-2.04,49070.2580035543
-2.03,49070.2397742347
-2.02,49070.2215170386
-2.01,49070.2032598426
-2,49070.1850026466
-1.99,49070.1667454506
-1.98,49070.1484882546
-1.97,49070.1302310586
-1.96,49070.1119738626
-1.95,49070.0937166666
-1.94,49070.0754594706
-1.93,49070.0571791957
-1.92,49070.038885548
-1.91,49070.0205919002
-1.9,49070.0022982524
-1.89,49069.9840046047
-1.88,49069.9657109569
-1.87,49069.9474173091
-1.86,49069.9291236614
-1.85,49069.9108300136
-1.84,49069.892534604
-1.83,49069.8742037383
-1.82,49069.8558728726
-1.81,49069.8375420069
-1.8,49069.8192111412
-1.79,49069.8008802755
-1.78,49069.7825494098
-1.77,49069.7642185441
-1.76,49069.7458876784
-1.75,49069.7275568127
-1.74,49069.7092084136
-1.73,49069.6908395594
-1.72,49069.6724707053
-1.71,49069.6541018511
-1.7,49069.6357329969
-1.69,49069.6173641428
-1.68,49069.5989952886
-1.67,49069.5806264344
-1.66,49069.5622575802
-1.65,49069.5438887261
-1.64,49069.5254859248
-1.63,49069.5070783071
-1.62,49069.4886706894
-1.61,49069.4702630718
-1.6,49069.4518554541
-1.59,49069.4334478364
-1.58,49069.4150402188
-1.57,49069.3966326011
-1.56,49069.3782249834
-1.55,49069.3598059
-1.54,49069.3413587392
-1.53,49069.3229115785
-1.52,49069.3044644177
-1.51,49069.286017257
-1.5,49069.2675700962
-1.49,49069.2491229355
-1.48,49069.2306757747
-1.47,49069.2122286139
-1.46,49069.1937814532
-1.45,49069.1753058954
-1.44,49069.1568184073
-1.43,49069.1383309192
-1.42,49069.1198434311
-1.41,49069.101355943
-1.4,49069.0828684549
-1.39,49069.0643809668
-1.38,49069.0458934787
-1.37,49069.0274059906
-1.36,49069.0089136357
-1.35,49068.9903850312
-1.34,49068.9718564267
-1.33,49068.9533278222
-1.32,49068.9347992177
-1.31,49068.9162706132
-1.3,49068.8977420088
-1.29,49068.8792134043
-1.28,49068.8606847998
-1.27,49068.8421561953
-1.26,49068.8236052705
-1.25,49068.8050347558
-1.24,49068.786464241
-1.23,49068.7678937262
-1.22,49068.7493232115
-1.21,49068.7307526967
-1.2,49068.7121821819
-1.19,49068.6936116672
-1.18,49068.6750411524
-1.17,49068.6564706376
-1.16,49068.6378596868
-1.15,49068.6192464628
-1.14,49068.6006332389
-1.13,49068.582020015
-1.12,49068.5634067911
-1.11,49068.5447935672
-1.1,49068.5261803433
-1.09,49068.5075671194
-1.08,49068.4889538954
-1.07,49068.470324964
-1.06,49068.451668227
-1.05,49068.43301149
-1.04,49068.414354753
-1.03,49068.395698016
-1.02,49068.377041279
-1.01,49068.358384542
-1,49068.339727805
-0.990000000000002,49068.3210710679
-0.979999999999997,49068.3024143309
-0.969999999999999,49068.2837232358
-0.960000000000001,49068.2650221766
-0.950000000000003,49068.2463211174
-0.939999999999998,49068.2276200582
-0.93,49068.208918999
-0.920000000000002,49068.1902179397
-0.909999999999997,49068.1715168805
-0.899999999999999,49068.1528158213
-0.890000000000001,49068.1341147621
-0.880000000000003,49068.1154051542
-0.869999999999997,49068.0966589584
-0.859999999999999,49068.0779127626
-0.850000000000001,49068.0591665668
-0.839999999999996,49068.0404203709
-0.829999999999998,49068.0216741751
-0.82,49068.0029279793
-0.810000000000002,49067.9841817835
-0.799999999999997,49067.9654355877
-0.789999999999999,49067.9466893919
-0.780000000000001,49067.9279154567
-0.769999999999996,49067.9091233045
-0.759999999999998,49067.8903311523
-0.75,49067.8715390001
-0.740000000000002,49067.8527468479
-0.729999999999997,49067.8339546957
-0.719999999999999,49067.8151625435
-0.710000000000001,49067.7963703913
-0.700000000000003,49067.7775782391
-0.689999999999998,49067.7587852539
-0.68,49067.73994632
-0.670000000000002,49067.7211073862
-0.659999999999997,49067.7022684523
-0.649999999999999,49067.6834295184
-0.640000000000001,49067.6645905846
-0.630000000000003,49067.6457516507
-0.619999999999997,49067.6269127169
-0.609999999999999,49067.608073783
-0.600000000000001,49067.5892348492
-0.589999999999996,49067.5703753461
-0.579999999999998,49067.5514887997
-0.57,49067.5326022533
-0.560000000000002,49067.5137157069
-0.549999999999997,49067.4948291605
-0.539999999999999,49067.4759426142
-0.530000000000001,49067.4570560678
-0.519999999999996,49067.4381695214
-0.509999999999998,49067.419282975
-0.5,49067.4003964286
-0.490000000000002,49067.3814688837
-0.479999999999997,49067.3625338882
-0.469999999999999,49067.3435988928
-0.460000000000001,49067.3246638973
-0.450000000000003,49067.3057289018
-0.439999999999998,49067.2867939063
-0.43,49067.2678589108
-0.420000000000002,49067.2489239153
-0.409999999999997,49067.2299889198
-0.399999999999999,49067.2110410877
-0.390000000000001,49067.1920568007
-0.380000000000003,49067.1730725137
-0.369999999999997,49067.1540882267
-0.359999999999999,49067.1351039397
-0.350000000000001,49067.1161196528
-0.339999999999996,49067.0971353658
-0.329999999999998,49067.0781510788
-0.32,49067.0591667918
-0.310000000000002,49067.0401825048
-0.299999999999997,49067.021164392
-0.289999999999999,49067.0021299653
-0.280000000000001,49066.9830955385
-0.269999999999996,49066.9640611117
-0.259999999999998,49066.9450266849
-0.25,49066.9259922581
-0.240000000000002,49066.9069578313
-0.229999999999997,49066.8879234045
-0.219999999999999,49066.8688889777
-0.210000000000001,49066.8498500208
-0.200000000000003,49066.8307645998
-0.189999999999998,49066.8116791788
-0.18,49066.7925937579
-0.170000000000002,49066.7735083369
-0.159999999999997,49066.7544229159
-0.149999999999999,49066.735337495
-0.140000000000001,49066.716252074
-0.130000000000003,49066.697166653
-0.119999999999997,49066.6780812321
-0.109999999999999,49066.6589697261
-0.100000000000001,49066.6398324504
-0.0899999999999963,49066.6206951748
-0.0799999999999983,49066.6015578991
-0.0700000000000003,49066.5824206234
-0.0600000000000023,49066.5632833478
-0.0499999999999972,49066.5441460721
-0.0399999999999991,49066.5250087965
-0.0300000000000011,49066.5058715208
-0.019999999999996,49066.4867342452
-0.00999999999999801,49066.4675486109
0,49066.4483586138
0.00999999999999801,49066.4291686167
0.0200000000000031,49066.4099786196
0.0300000000000011,49066.3907886225
0.0399999999999991,49066.3715986254
0.0499999999999972,49066.3524086282
0.0600000000000023,49066.3332186311
0.0700000000000003,49066.314028634
0.0799999999999983,49066.2948208728
0.0900000000000034,49066.2755772811
0.100000000000001,49066.2563336894
0.109999999999999,49066.2370900976
0.119999999999997,49066.2178465059
0.130000000000003,49066.1986029142
0.140000000000001,49066.1793593224
0.149999999999999,49066.1601157307
0.160000000000004,49066.140872139
0.170000000000002,49066.1216285472
0.18,49066.1023443363
0.189999999999998,49066.0830462703
0.200000000000003,49066.0637482043
0.210000000000001,49066.0444501383
0.219999999999999,49066.0251520723
0.230000000000004,49066.0058540062
0.240000000000002,49065.9865559402
0.25,49065.9672578742
0.259999999999998,49065.9479598082
0.270000000000003,49065.928652892
0.280000000000001,49065.9092994655
0.289999999999999,49065.8899460389
0.299999999999997,49065.8705926124
0.310000000000002,49065.8512391858
0.32,49065.8318857592
0.329999999999998,49065.8125323327
0.340000000000003,49065.7931789061
0.350000000000001,49065.7738254795
0.359999999999999,49065.754472053
0.369999999999997,49065.7350863329
0.380000000000003,49065.7156766528
0.390000000000001,49065.6962669727
0.399999999999999,49065.6768572926
0.410000000000004,49065.6574476124
0.420000000000002,49065.6380379323
0.43,49065.6186282522
0.439999999999998,49065.599218572
0.450000000000003,49065.5798088919
0.460000000000001,49065.5603992118
0.469999999999999,49065.5409330483
0.480000000000004,49065.5214662147
0.490000000000002,49065.5019993812
0.5,49065.4825325476
0.509999999999998,49065.463065714
0.520000000000003,49065.4435988805
0.530000000000001,49065.4241320469
0.539999999999999,49065.4046652133
0.549999999999997,49065.3851983798
0.560000000000002,49065.3657081781
0.57,49065.3461832842
0.579999999999998,49065.3266583904
0.590000000000003,49065.3071334965
0.600000000000001,49065.2876086027
0.609999999999999,49065.2680837088
0.619999999999997,49065.248558815
0.630000000000003,49065.2290339211
0.640000000000001,49065.2095090273
0.649999999999999,49065.1899841334
0.660000000000004,49065.1704110761
0.670000000000002,49065.150827208
0.68,49065.1312433399
0.689999999999998,49065.1116594718
0.700000000000003,49065.0920756037
0.710000000000001,49065.0724917356
0.719999999999999,49065.0529078675
0.730000000000004,49065.0333239995
0.740000000000002,49065.0137401314
0.75,49064.9941424339
0.759999999999998,49064.9744986704
0.770000000000003,49064.9548549069
0.780000000000001,49064.9352111434
0.789999999999999,49064.9155673799
0.799999999999997,49064.8959236163
0.810000000000002,49064.8762798528
0.82,49064.8566360893
0.829999999999998,49064.8369923258
0.840000000000003,49064.8173485623
0.850000000000001,49064.7976655614
0.859999999999999,49064.7779609739
0.869999999999997,49064.7582563864
0.880000000000003,49064.738551799
0.890000000000001,49064.7188472115
0.899999999999999,49064.699142624
0.910000000000004,49064.6794380365
0.920000000000002,49064.6597334491
0.93,49064.6400288616
0.939999999999998,49064.6203206116
0.950000000000003,49064.6005542641
0.960000000000001,49064.5807879166
0.969999999999999,49064.5610215692
0.980000000000004,49064.5412552217
0.990000000000002,49064.5214888743
1,49064.5017225268
1.01,49064.4819561794
1.02,49064.4621898319
1.03,49064.4424234844
1.04,49064.4226274463
1.05,49064.4027983952
1.06,49064.3829693441
1.07,49064.363140293
1.08,49064.343311242
1.09,49064.3234821909
1.1,49064.3036531398
1.11,49064.2838240888
1.12,49064.2639950377
1.13,49064.2441659866
1.14,49064.2242804281
1.15,49064.204387722
1.16,49064.1844950159
1.17,49064.1646023098
1.18,49064.1447096038
1.19,49064.1248168977
1.2,49064.1049241916
1.21,49064.0850314855
1.22,49064.0651387795
1.23,49064.045226565
1.24,49064.0252692447
1.25,49064.0053119244
1.26,49063.985354604
1.27,49063.9653972837
1.28,49063.9454399634
1.29,49063.925482643
1.3,49063.9055253227
1.31,49063.8855680024
1.32,49063.865610682
1.33,49063.8456063971
1.34,49063.8255834952
1.35,49063.8055605934
1.36,49063.7855376915
1.37,49063.7655147896
1.38,49063.7454918878
1.39,49063.7254689859
1.4,49063.7054460841
1.41,49063.6854231822
1.42,49063.6653916059
1.43,49063.6453021471
1.44,49063.6252126882
1.45,49063.6051232294
1.46,49063.5850337706
1.47,49063.5649443118
1.48,49063.544854853
1.49,49063.5247653942
1.5,49063.5046759354
1.51,49063.4845864766
1.52,49063.4644602394
1.53,49063.4443032399
1.54,49063.4241462404
1.55,49063.403989241
1.56,49063.3838322415
1.57,49063.3636752421
1.58,49063.3435182426
1.59,49063.3233612431
1.6,49063.3032042437
1.61,49063.2830472442
1.62,49063.2628245394
1.63,49063.2425990072
1.64,49063.2223734749
1.65,49063.2021479427
1.66,49063.1819224104
1.67,49063.1616968782
1.68,49063.141471346
1.69,49063.1212458137
1.7,49063.1010202815
1.71,49063.0807688168
1.72,49063.0604737511
1.73,49063.0401786854
1.74,49063.0198836196
1.75,49062.9995885539
1.76,49062.9792934882
1.77,49062.9589984224
1.78,49062.9387033567
1.79,49062.918408291
1.8,49062.8981132253
1.81,49062.8777626314
1.82,49062.8573970228
1.83,49062.8370314142
1.84,49062.8166658056
1.85,49062.7963001969
1.86,49062.7759345883
1.87,49062.7555689797
1.88,49062.7352033711
1.89,49062.7148377625
1.9,49062.6944577443
1.91,49062.6740205746
1.92,49062.6535834048
1.93,49062.633146235
1.94,49062.6127090652
1.95,49062.5922718955
1.96,49062.5718347257
1.97,49062.5513975559
1.98,49062.5309603862
1.99,49062.5105232164
2,49062.4900413637
2.01,49062.4695316055
2.02,49062.4490218473
2.03,49062.4285120892
2.04,49062.408002331
2.05,49062.3874925728
2.06,49062.3669828146
2.07,49062.3464730564
2.08,49062.3259632982
2.09,49062.3054513482
2.1,49062.2848679652
2.11,49062.2642845821
2.12,49062.2437011991
2.13,49062.2231178161
2.14,49062.2025344331
2.15,49062.1819510501
2.16,49062.1613676671
2.17,49062.1407842841
2.18,49062.120200901
2.19,49062.099584366
2.2,49062.0789263125
2.21,49062.0582682589
2.22,49062.0376102054
2.23,49062.0169521518
2.24,49061.9962940983
2.25,49061.9756360447
2.26,49061.9549779911
2.27,49061.9343199376
2.28,49061.913661884
2.29,49061.892938844
2.3,49061.8722050647
2.31,49061.8514712855
2.32,49061.8307375062
2.33,49061.8100037269
2.34,49061.7892699476
2.35,49061.7685361684
2.36,49061.7478023891
2.37,49061.7270686098
2.38,49061.7063139137
2.39,49061.685503344
2.4,49061.6646927742
2.41,49061.6438822045
2.42,49061.6230716347
2.43,49061.602261065
2.44,49061.5814504952
2.45,49061.5606399254
2.46,49061.5398293557
2.47,49061.5190187859
2.48,49061.4981547545
2.49,49061.4772663198
2.5,49061.456377885
2.51,49061.4354894502
2.52,49061.4146010154
2.53,49061.3937125806
2.54,49061.3728241458
2.55,49061.351935711
2.56,49061.3310472763
2.57,49061.3101508834
2.58,49061.2891834992
2.59,49061.2682161149
2.6,49061.2472487306
2.61,49061.2262813463
2.62,49061.2053139621
2.63,49061.1843465778
2.64,49061.1633791935
2.65,49061.1424118092
2.66,49061.121444425
2.67,49061.1004358176
2.68,49061.0793883893
2.69,49061.058340961
2.7,49061.0372935327
2.71,49061.0162461044
2.72,49060.9951986761
2.73,49060.9741512478
2.74,49060.9531038195
2.75,49060.9320563912
2.76,49060.9110089629
2.77,49060.8898861302
2.78,49060.8687575531
2.79,49060.847628976
2.8,49060.8265003988
2.81,49060.8053718217
2.82,49060.7842432446
2.83,49060.7631146675
2.84,49060.7419860903
2.85,49060.7208575132
2.86,49060.6997006853
2.87,49060.6784898441
2.88,49060.657279003
2.89,49060.6360681618
2.9,49060.6148573207
2.91,49060.5936464795
2.92,49060.5724356384
2.93,49060.5512247972
2.94,49060.5300139561
2.95,49060.5088031149
2.96,49060.4875290958
2.97,49060.4662348648
2.98,49060.4449406339
2.99,49060.4236464029
3,49060.402352172
3.01,49060.381057941
3.02,49060.3597637101
3.03,49060.3384694791
3.04,49060.3171752482
3.05,49060.2958664932
3.06,49060.274487736
3.07,49060.2531089787
3.08,49060.2317302214
3.09,49060.2103514641
3.1,49060.1889727068
3.11,49060.1675939495
3.12,49060.1462151922
3.13,49060.124836435
3.14,49060.1034576777
3.15,49060.0820287127
3.16,49060.0605642816
3.17,49060.0390998506
3.18,49060.0176354195
3.19,49059.9961709885
3.2,49059.9747065574
3.21,49059.9532421263
3.22,49059.9317776953
3.23,49059.9103132642
3.24,49059.8888488124
3.25,49059.867297549
3.26,49059.8457462857
3.27,49059.8241950223
3.28,49059.8026437589
3.29,49059.7810924955
3.3,49059.7595412322
3.31,49059.7379899688
3.32,49059.7164387054
3.33,49059.694887442
3.34,49059.6732997067
3.35,49059.6516604412
3.36,49059.6300211757
3.37,49059.6083819102
3.38,49059.5867426447
3.39,49059.5651033792
3.4,49059.5434641137
3.41,49059.5218248482
3.42,49059.5001855827
3.43,49059.4785463172
3.44,49059.4568331499
3.45,49059.435104701
3.46,49059.4133762521
3.47,49059.3916478032
3.48,49059.3699193544
3.49,49059.3481909055
3.5,49059.3264624566
3.51,49059.3047340077
3.52,49059.2830055589
3.53,49059.2612551616
3.54,49059.2394363364
3.55,49059.2176175113
3.56,49059.1957986862
3.57,49059.173979861
3.58,49059.1521610359
3.59,49059.1303422108
3.6,49059.1085233856
3.61,49059.0867045605
3.62,49059.0648857353
3.63,49059.0430067359
3.64,49059.0210963298
3.65,49058.9991859237
3.66,49058.9772755176
3.67,49058.9553651115
3.68,49058.9334547054
3.69,49058.9115442993
3.7,49058.8896338932
3.71,49058.8677234871
3.72,49058.8458064676
3.73,49058.8238032638
3.74,49058.80180006
3.75,49058.7797968563
3.76,49058.7577936525
3.77,49058.7357904487
3.78,49058.713787245
3.79,49058.6917840412
3.8,49058.6697808375
3.81,49058.6477776337
3.82,49058.6257287826
3.83,49058.6036315523
3.84,49058.581534322
3.85,49058.5594370917
3.86,49058.5373398614
3.87,49058.5152426311
3.88,49058.4931454008
3.89,49058.4710481704
3.9,49058.4489509401
3.91,49058.4268537098
3.92,49058.4046707691
3.93,49058.382478271
3.94,49058.3602857729
3.95,49058.3380932747
3.96,49058.3159007766
3.97,49058.2937082785
3.98,49058.2715157804
3.99,49058.2493232822
4,49058.2271307841
4.01,49058.2049079894
4.02,49058.1826189696
4.03,49058.1603299498
4.04,49058.13804093
4.05,49058.1157519103
4.06,49058.0934628905
4.07,49058.0711738707
4.08,49058.0488848509
4.09,49058.0265958311
4.1,49058.0043068113
4.11,49057.9819465929
4.12,49057.9595597849
4.13,49057.9371729768
4.14,49057.9147861688
4.15,49057.8923993607
4.16,49057.8700125527
4.17,49057.8476257446
4.18,49057.8252389366
4.19,49057.8028521285
4.2,49057.7804512235
4.21,49057.7579653476
4.22,49057.7354794717
4.23,49057.7129935958
4.24,49057.6905077199
4.25,49057.668021844
4.26,49057.6455359681
4.27,49057.6230500922
4.28,49057.6005642163
4.29,49057.5780783404
4.3,49057.5555366137
4.31,49057.5329503771
4.32,49057.5103641406
4.33,49057.4877779041
4.34,49057.4651916676
4.35,49057.442605431
4.36,49057.4200191945
4.37,49057.397432958
4.38,49057.3748467215
4.39,49057.3522604849
4.4,49057.3295755598
4.41,49057.3068876565
4.42,49057.2841997532
4.43,49057.26151185
4.44,49057.2388239467
4.45,49057.2161360434
4.46,49057.1934481401
4.47,49057.1707602368
4.48,49057.1480723336
4.49,49057.1253447895
4.5,49057.1025538997
4.51,49057.07976301
4.52,49057.0569721202
4.53,49057.0341812305
4.54,49057.0113903407
4.55,49056.9885994509
4.56,49056.9658085612
4.57,49056.9430176714
4.58,49056.9202267817
4.59,49056.8973525279
4.6,49056.8744573181
4.61,49056.8515621083
4.62,49056.8286668986
4.63,49056.8057716888
4.64,49056.782876479
4.65,49056.7599812693
4.66,49056.7370860595
4.67,49056.7141908497
4.68,49056.6912730986
4.69,49056.6682722212
4.7,49056.6452713439
4.71,49056.6222704666
4.72,49056.5992695893
4.73,49056.576268712
4.74,49056.5532678346
4.75,49056.5302669573
4.76,49056.50726608
4.77,49056.4842652027
4.78,49056.4611971613
4.79,49056.4380892547
4.8,49056.414981348
4.81,49056.3918734414
4.82,49056.3687655347
4.83,49056.3456576281
4.84,49056.3225497214
4.85,49056.2994418148
4.86,49056.2763339081
4.87,49056.2532214772
4.88,49056.230005165
4.89,49056.2067888528
4.9,49056.1835725406
4.91,49056.1603562284
4.92,49056.1371399162
4.93,49056.113923604
4.94,49056.0907072918
4.95,49056.0674909796
4.96,49056.0442746674
4.97,49056.0210082946
4.98,49055.9976821859
4.99,49055.9743560773
5,49055.9510299686
5.01,49055.92770386
5.02,49055.9043777513
5.03,49055.8810516427
5.04,49055.857725534
