"Time","Left.Caudate"
-1.58,3530.81878440259
-1.57,3530.90426950811
-1.56,3530.98975461362
-1.55,3531.07530753718
-1.54,3531.16102653323
-1.53,3531.24674552929
-1.52,3531.33246452535
-1.51,3531.41818352141
-1.5,3531.50390251746
-1.49,3531.58962151352
-1.48,3531.67534050958
-1.47,3531.76105950563
-1.46,3531.84677850169
-1.45,3531.93266245729
-1.44,3532.01861571698
-1.43,3532.10456897667
-1.42,3532.19052223636
-1.41,3532.27647549605
-1.4,3532.36242875574
-1.39,3532.44838201543
-1.38,3532.53433527512
-1.37,3532.62028853481
-1.36,3532.70626956784
-1.35,3532.79245746382
-1.34,3532.8786453598
-1.33,3532.96483325578
-1.32,3533.05102115176
-1.31,3533.13720904774
-1.3,3533.22339694371
-1.29,3533.30958483969
-1.28,3533.39577273567
-1.27,3533.48196063165
-1.26,3533.56827368688
-1.25,3533.65469659136
-1.24,3533.74111949584
-1.23,3533.82754240032
-1.22,3533.9139653048
-1.21,3534.00038820928
-1.2,3534.08681111376
-1.19,3534.17323401824
-1.18,3534.25965692272
-1.17,3534.3460798272
-1.16,3534.43272558475
-1.15,3534.5193838695
-1.14,3534.60604215425
-1.13,3534.692700439
-1.12,3534.77935872375
-1.11,3534.86601700849
-1.1,3534.95267529324
-1.09,3535.03933357799
-1.08,3535.12599186274
-1.07,3535.21273525017
-1.06,3535.29962928651
-1.05,3535.38652332284
-1.04,3535.47341735917
-1.03,3535.5603113955
-1.02,3535.64720543184
-1.01,3535.73409946817
-1,3535.8209935045
-0.990000000000002,3535.90788754083
-0.979999999999997,3535.99478157717
-0.969999999999999,3536.08185865331
-0.960000000000001,3536.16898881208
-0.950000000000003,3536.25611897086
-0.939999999999998,3536.34324912964
-0.93,3536.43037928842
-0.920000000000002,3536.51750944719
-0.909999999999997,3536.60463960597
-0.899999999999999,3536.69176976475
-0.890000000000001,3536.77889992352
-0.880000000000003,3536.86607487307
-0.869999999999997,3536.95344152469
-0.859999999999999,3537.04080817631
-0.850000000000001,3537.12817482793
-0.839999999999996,3537.21554147956
-0.829999999999998,3537.30290813118
-0.82,3537.3902747828
-0.810000000000002,3537.47764143442
-0.799999999999997,3537.56500808604
-0.789999999999999,3537.65237473766
-0.780000000000001,3537.73988436002
-0.769999999999996,3537.82748787442
-0.759999999999998,3537.91509138882
-0.75,3538.00269490322
-0.740000000000002,3538.09029841762
-0.729999999999997,3538.17790193203
-0.719999999999999,3538.26550544643
-0.710000000000001,3538.35310896083
-0.700000000000003,3538.44071247523
-0.689999999999998,3538.52832021407
-0.68,3538.61616096071
-0.670000000000002,3538.70400170736
-0.659999999999997,3538.791842454
-0.649999999999999,3538.87968320065
-0.640000000000001,3538.96752394729
-0.630000000000003,3539.05536469394
-0.619999999999997,3539.14320544059
-0.609999999999999,3539.23104618723
-0.600000000000001,3539.31888693388
-0.589999999999996,3539.40683032731
-0.579999999999998,3539.49490867519
-0.57,3539.58298702307
-0.560000000000002,3539.67106537095
-0.549999999999997,3539.75914371883
-0.539999999999999,3539.84722206671
-0.530000000000001,3539.9353004146
-0.519999999999996,3540.02337876248
-0.509999999999998,3540.11145711036
-0.5,3540.19953545824
-0.490000000000002,3540.28781518052
-0.479999999999997,3540.37613149815
-0.469999999999999,3540.46444781578
-0.460000000000001,3540.55276413341
-0.450000000000003,3540.64108045103
-0.439999999999998,3540.72939676866
-0.43,3540.81771308629
-0.420000000000002,3540.90602940392
-0.409999999999997,3540.99434572155
-0.399999999999999,3541.08272410809
-0.390000000000001,3541.17127876349
-0.380000000000003,3541.25983341889
-0.369999999999997,3541.3483880743
-0.359999999999999,3541.4369427297
-0.350000000000001,3541.52549738511
-0.339999999999996,3541.61405204051
-0.329999999999998,3541.70260669591
-0.32,3541.79116135132
-0.310000000000002,3541.87971600672
-0.299999999999997,3541.96843169984
-0.289999999999999,3542.05722506056
-0.280000000000001,3542.14601842127
-0.269999999999996,3542.23481178199
-0.259999999999998,3542.32360514271
-0.25,3542.41239850343
-0.240000000000002,3542.50119186415
-0.229999999999997,3542.58998522486
-0.219999999999999,3542.67877858558
-0.210000000000001,3542.7675931844
-0.200000000000003,3542.85662561748
-0.189999999999998,3542.94565805055
-0.18,3543.03469048363
-0.170000000000002,3543.12372291671
-0.159999999999997,3543.21275534979
-0.149999999999999,3543.30178778287
-0.140000000000001,3543.39082021594
-0.130000000000003,3543.47985264902
-0.119999999999997,3543.5688850821
-0.109999999999999,3543.65803796279
-0.100000000000001,3543.74730983477
-0.0899999999999963,3543.83658170676
-0.0799999999999983,3543.92585357874
-0.0700000000000003,3544.01512545073
-0.0600000000000023,3544.10439732271
-0.0499999999999972,3544.1936691947
-0.0399999999999991,3544.28294106668
-0.0300000000000011,3544.37221293867
-0.019999999999996,3544.46148481065
-0.00999999999999801,3544.55097664295
0,3544.64048831989
0.00999999999999801,3544.72999999683
0.0200000000000031,3544.81951167376
0.0300000000000011,3544.9090233507
0.0399999999999991,3544.99853502764
0.0499999999999972,3545.08804670458
0.0600000000000023,3545.17755838151
0.0700000000000003,3545.26707005845
0.0799999999999983,3545.35666134047
0.0900000000000034,3545.4464131879
0.100000000000001,3545.53616503533
0.109999999999999,3545.62591688275
0.119999999999997,3545.71566873018
0.130000000000003,3545.80542057761
0.140000000000001,3545.89517242503
0.149999999999999,3545.98492427246
0.160000000000004,3546.07467611989
0.170000000000002,3546.16442796731
0.18,3546.25435917198
0.189999999999998,3546.34435155492
0.200000000000003,3546.43434393786
0.210000000000001,3546.5243363208
0.219999999999999,3546.61432870374
0.230000000000004,3546.70432108669
0.240000000000002,3546.79431346963
0.25,3546.88430585257
0.259999999999998,3546.97429823551
0.270000000000003,3547.06432912962
0.280000000000001,3547.15456241258
0.289999999999999,3547.24479569554
0.299999999999997,3547.3350289785
0.310000000000002,3547.42526226146
0.32,3547.51549554443
0.329999999999998,3547.60572882739
0.340000000000003,3547.69596211035
0.350000000000001,3547.78619539331
0.359999999999999,3547.87642867627
0.369999999999997,3547.96680046151
0.380000000000003,3548.05727500848
0.390000000000001,3548.14774955544
0.399999999999999,3548.23822410241
0.410000000000004,3548.32869864938
0.420000000000002,3548.41917319635
0.43,3548.50964774332
0.439999999999998,3548.60012229029
0.450000000000003,3548.69059683726
0.460000000000001,3548.78107138422
0.469999999999999,3548.87178472558
0.480000000000004,3548.96250090001
0.490000000000002,3549.05321707444
0.5,3549.14393324888
0.509999999999998,3549.23464942331
0.520000000000003,3549.32536559774
0.530000000000001,3549.41608177218
0.539999999999999,3549.50679794661
0.549999999999997,3549.59751412105
0.560000000000002,3549.68832769193
0.57,3549.77928585676
0.579999999999998,3549.87024402158
0.590000000000003,3549.96120218641
0.600000000000001,3550.05216035123
0.609999999999999,3550.14311851606
0.619999999999997,3550.23407668089
0.630000000000003,3550.32503484571
0.640000000000001,3550.41599301054
0.649999999999999,3550.50695117536
0.660000000000004,3550.59810726639
0.670000000000002,3550.689307784
0.68,3550.78050830161
0.689999999999998,3550.87170881921
0.700000000000003,3550.96290933682
0.710000000000001,3551.05410985443
0.719999999999999,3551.14531037204
0.730000000000004,3551.23651088965
0.740000000000002,3551.32771140726
0.75,3551.41896796572
0.759999999999998,3551.51041119796
0.770000000000003,3551.60185443021
0.780000000000001,3551.69329766245
0.789999999999999,3551.78474089469
0.799999999999997,3551.87618412693
0.810000000000002,3551.96762735917
0.82,3552.05907059141
0.829999999999998,3552.15051382365
0.840000000000003,3552.24195705589
0.850000000000001,3552.33355709584
0.859999999999999,3552.42524340402
0.869999999999997,3552.51692971219
0.880000000000003,3552.60861602037
0.890000000000001,3552.70030232855
0.899999999999999,3552.79198863672
0.910000000000004,3552.8836749449
0.920000000000002,3552.97536125308
0.93,3553.06704756125
0.939999999999998,3553.15874830602
0.950000000000003,3553.25067805088
0.960000000000001,3553.34260779575
0.969999999999999,3553.43453754061
0.980000000000004,3553.52646728548
0.990000000000002,3553.61839703034
1,3553.71032677521
1.01,3553.80225652007
1.02,3553.89418626494
1.03,3553.9861160098
1.04,3554.07816119467
1.05,3554.17033473642
1.06,3554.26250827817
1.07,3554.35468181992
1.08,3554.44685536167
1.09,3554.53902890342
1.1,3554.63120244517
1.11,3554.72337598692
1.12,3554.81554952867
1.13,3554.90772307042
1.14,3555.00011335347
1.15,3555.09253105174
1.16,3555.18494875001
1.17,3555.27736644828
1.18,3555.36978414655
1.19,3555.46220184483
1.2,3555.5546195431
1.21,3555.64703724137
1.22,3555.73945493964
1.23,3555.83194646211
1.24,3555.92460867598
1.25,3556.01727088984
1.26,3556.1099331037
1.27,3556.20259531757
1.28,3556.29525753143
1.29,3556.3879197453
1.3,3556.48058195916
1.31,3556.57324417303
1.32,3556.66590638689
1.33,3556.75874396143
1.34,3556.85165104938
1.35,3556.94455813734
1.36,3557.0374652253
1.37,3557.13037231326
1.38,3557.22327940122
1.39,3557.31618648917
1.4,3557.40909357713
1.41,3557.50200066509
1.42,3557.59493971451
1.43,3557.68809203449
1.44,3557.78124435446
1.45,3557.87439667444
1.46,3557.96754899442
1.47,3558.06070131439
1.48,3558.15385363437
1.49,3558.24700595435
1.5,3558.34015827432
1.51,3558.4333105943
1.52,3558.52659664682
1.53,3558.61999455616
1.54,3558.7133924655
1.55,3558.80679037484
1.56,3558.90018828419
1.57,3558.99358619353
1.58,3559.08698410287
1.59,3559.18038201221
1.6,3559.27377992156
1.61,3559.3671778309
1.62,3559.46081153932
1.63,3559.55445539479
1.64,3559.64809925026
1.65,3559.74174310573
1.66,3559.8353869612
1.67,3559.92903081667
1.68,3560.02267467214
1.69,3560.11631852761
1.7,3560.20996238307
1.71,3560.30369809661
1.72,3560.39758825438
1.73,3560.49147841214
1.74,3560.58536856991
1.75,3560.67925872768
1.76,3560.77314888544
1.77,3560.86703904321
1.78,3560.96092920098
1.79,3561.05481935874
1.8,3561.14870951651
1.81,3561.24279383204
1.82,3561.33693064768
1.83,3561.43106746333
1.84,3561.52520427897
1.85,3561.61934109461
1.86,3561.71347791025
1.87,3561.80761472589
1.88,3561.90175154154
1.89,3561.99588835718
1.9,3562.09007491127
1.91,3562.18445873977
1.92,3562.27884256826
1.93,3562.37322639676
1.94,3562.46761022525
1.95,3562.56199405375
1.96,3562.65637788224
1.97,3562.75076171074
1.98,3562.84514553923
1.99,3562.93952936773
2,3563.03406546694
2.01,3563.12869666266
2.02,3563.22332785838
2.03,3563.3179590541
2.04,3563.41259024982
2.05,3563.50722144554
2.06,3563.60185264126
2.07,3563.69648383698
2.08,3563.79111503271
2.09,3563.88575360335
2.1,3563.98063252006
2.11,3564.07551143677
2.12,3564.17039035348
2.13,3564.2652692702
2.14,3564.36014818691
2.15,3564.45502710362
2.16,3564.54990602033
2.17,3564.64478493704
2.18,3564.73966385376
2.19,3564.83465290961
2.2,3564.92977990047
2.21,3565.02490689132
2.22,3565.12003388217
2.23,3565.21516087303
2.24,3565.31028786388
2.25,3565.40541485473
2.26,3565.50054184558
2.27,3565.59566883644
2.28,3565.69079582729
2.29,3565.78613601354
2.3,3565.88151143106
2.31,3565.97688684859
2.32,3566.07226226611
2.33,3566.16763768364
2.34,3566.26301310116
2.35,3566.35838851869
2.36,3566.45376393621
2.37,3566.54913935374
2.38,3566.64458253557
2.39,3566.74020673167
2.4,3566.83583092778
2.41,3566.93145512388
2.42,3567.02707931999
2.43,3567.12270351609
2.44,3567.2183277122
2.45,3567.3139519083
2.46,3567.40957610441
2.47,3567.50520030051
2.48,3567.60099554761
2.49,3567.69686887357
2.5,3567.79274219953
2.51,3567.88861552549
2.52,3567.98448885146
2.53,3568.08036217742
2.54,3568.17623550339
2.55,3568.27210882935
2.56,3568.36798215531
2.57,3568.46388062874
2.58,3568.56000343521
2.59,3568.65612624168
2.6,3568.75224904814
2.61,3568.84837185461
2.62,3568.94449466108
2.63,3569.04061746754
2.64,3569.13674027401
2.65,3569.23286308048
2.66,3569.32898588694
2.67,3569.42523735737
2.68,3569.52160999435
2.69,3569.61798263132
2.7,3569.7143552683
2.71,3569.81072790528
2.72,3569.90710054225
2.73,3570.00347317923
2.74,3570.09984581621
2.75,3570.19621845318
2.76,3570.29259109016
2.77,3570.38919619694
2.78,3570.48581901379
2.79,3570.58244183064
2.8,3570.67906464749
2.81,3570.77568746434
2.82,3570.87231028119
2.83,3570.96893309803
2.84,3571.06555591488
2.85,3571.16217873173
2.86,3571.25888758418
2.87,3571.35576092962
2.88,3571.45263427506
2.89,3571.54950762049
2.9,3571.64638096593
2.91,3571.74325431137
2.92,3571.8401276568
2.93,3571.93700100224
2.94,3572.03387434768
2.95,3572.13074769312
2.96,3572.22781110821
2.97,3572.32493533029
2.98,3572.42205955238
2.99,3572.51918377446
3,3572.61630799655
3.01,3572.71343221863
3.02,3572.81055644072
3.03,3572.90768066281
3.04,3573.00480488489
3.05,3573.1019722742
3.06,3573.19934772034
3.07,3573.29672316648
3.08,3573.39409861261
3.09,3573.49147405875
3.1,3573.58884950489
3.11,3573.68622495102
3.12,3573.78360039716
3.13,3573.8809758433
3.14,3573.97835128943
3.15,3574.07587416442
3.16,3574.17350118135
3.17,3574.27112819827
3.18,3574.3687552152
3.19,3574.46638223213
3.2,3574.56400924906
3.21,3574.66163626598
3.22,3574.75926328291
3.23,3574.85689029984
3.24,3574.95451737695
3.25,3575.05239631074
3.26,3575.15027524453
3.27,3575.24815417832
3.28,3575.34603311211
3.29,3575.4439120459
3.3,3575.54179097969
3.31,3575.63966991348
3.32,3575.73754884727
3.33,3575.83542778106
3.34,3575.93341126357
3.35,3576.03154245962
3.36,3576.12967365567
3.37,3576.22780485172
3.38,3576.32593604777
3.39,3576.42406724382
3.4,3576.52219843987
3.41,3576.62032963592
3.42,3576.71846083197
3.43,3576.81659202802
3.44,3576.9149325469
3.45,3577.01331634993
3.46,3577.11170015296
3.47,3577.21008395599
3.48,3577.30846775902
3.49,3577.40685156205
3.5,3577.50523536508
3.51,3577.60361916812
3.52,3577.70200297115
3.53,3577.80044820481
3.54,3577.89908495886
3.55,3577.99772171291
3.56,3578.09635846696
3.57,3578.19499522101
3.58,3578.29363197505
3.59,3578.3922687291
3.6,3578.49090548315
3.61,3578.5895422372
3.62,3578.68817899125
3.63,3578.78698217527
3.64,3578.88587222369
3.65,3578.9847622721
3.66,3579.08365232052
3.67,3579.18254236893
3.68,3579.28143241735
3.69,3579.38032246576
3.7,3579.47921251417
3.71,3579.57810256259
3.72,3579.67701068699
3.73,3579.77615437243
3.74,3579.87529805787
3.75,3579.9744417433
3.76,3580.07358542874
3.77,3580.17272911418
3.78,3580.27187279961
3.79,3580.37101648505
3.8,3580.47016017049
3.81,3580.56930385593
3.82,3580.66857084125
3.83,3580.76796850567
3.84,3580.86736617008
3.85,3580.9667638345
3.86,3581.06616149892
3.87,3581.16555916334
3.88,3581.26495682775
3.89,3581.36435449217
3.9,3581.46375215659
3.91,3581.563149821
3.92,3581.66277629186
3.93,3581.76242827651
3.94,3581.86208026116
3.95,3581.96173224581
3.96,3582.06138423047
3.97,3582.16103621512
3.98,3582.26068819977
3.99,3582.36034018442
4,3582.45999216908
4.01,3582.5597240877
4.02,3582.65963073313
4.03,3582.75953737857
4.04,3582.859444024
4.05,3582.95935066944
4.06,3583.05925731487
4.07,3583.15916396031
4.08,3583.25907060574
4.09,3583.35897725117
4.1,3583.45888389661
4.11,3583.55897620538
4.12,3583.65913785143
4.13,3583.75929949748
4.14,3583.85946114353
4.15,3583.95962278958
4.16,3584.05978443563
4.17,3584.15994608168
4.18,3584.26010772773
4.19,3584.36026937378
4.2,3584.46046735351
4.21,3584.56088433929
4.22,3584.66130132507
4.23,3584.76171831086
4.24,3584.86213529664
4.25,3584.96255228242
4.26,3585.0629692682
4.27,3585.16338625399
4.28,3585.26380323977
4.29,3585.36422022555
4.3,3585.46477949648
4.31,3585.56545216039
4.32,3585.6661248243
4.33,3585.76679748821
4.34,3585.86747015212
4.35,3585.96814281603
4.36,3586.06881547993
4.37,3586.16948814384
4.38,3586.27016080775
4.39,3586.37083347166
4.4,3586.47175465181
4.41,3586.57268333151
4.42,3586.67361201121
4.43,3586.77454069091
4.44,3586.87546937061
4.45,3586.97639805031
4.46,3587.07732673001
4.47,3587.17825540971
4.48,3587.27918408941
4.49,3587.38021144244
4.5,3587.48139647486
4.51,3587.58258150729
4.52,3587.68376653971
4.53,3587.78495157213
4.54,3587.88613660455
4.55,3587.98732163698
4.56,3588.0885066694
4.57,3588.18969170182
4.58,3588.29087673424
4.59,3588.3922668914
4.6,3588.49370861274
4.61,3588.59515033408
4.62,3588.69659205542
4.63,3588.79803377676
4.64,3588.8994754981
4.65,3589.00091721944
4.66,3589.10235894078
4.67,3589.20380066212
4.68,3589.30529721285
4.69,3589.40699595855
4.7,3589.50869470426
4.71,3589.61039344997
4.72,3589.71209219568
4.73,3589.81379094139
4.74,3589.9154896871
4.75,3590.01718843281
4.76,3590.11888717852
4.77,3590.22058592423
4.78,3590.3224461703
4.79,3590.42440227508
4.8,3590.52635837987
4.81,3590.62831448465
4.82,3590.73027058943
4.83,3590.83222669421
4.84,3590.93418279899
4.85,3591.03613890378
4.86,3591.13809500856
4.87,3591.24006186815
4.88,3591.34227566596
4.89,3591.44448946376
4.9,3591.54670326157
4.91,3591.64891705937
4.92,3591.75113085718
4.93,3591.85334465498
4.94,3591.95555845279
4.95,3592.0577722506
4.96,3592.1599860484
4.97,3592.26231749084
4.98,3592.36478931486
4.99,3592.46726113888
5,3592.5697329629
5.01,3592.67220478693
5.02,3592.77467661095
5.03,3592.87714843497
5.04,3592.97962025899
5.05,3593.08209208301
5.06,3593.18456390703
5.07,3593.28726054087
5.08,3593.38999072354
5.09,3593.4927209062
5.1,3593.59545108887
5.11,3593.69818127154
5.12,3593.8009114542
5.13,3593.90364163687
5.14,3594.00637181954
5.15,3594.10910200221
5.16,3594.21190574396
5.17,3594.31489461693
5.18,3594.41788348991
5.19,3594.52087236288
5.2,3594.62386123586
5.21,3594.72685010883
5.22,3594.82983898181
5.23,3594.93282785478
5.24,3595.03581672776
5.25,3595.13880560073
5.26,3595.24197541492
5.27,3595.3452233091
5.28,3595.44847120327
5.29,3595.55171909744
5.3,3595.65496699161
5.31,3595.75821488578
5.32,3595.86146277995
5.33,3595.96471067412
5.34,3596.06795856829
5.35,3596.17123570775
5.36,3596.27474295323
5.37,3596.3782501987
5.38,3596.48175744418
5.39,3596.58526468966
5.4,3596.68877193513
5.41,3596.79227918061
5.42,3596.89578642609
5.43,3596.99929367156
5.44,3597.10280091704
5.45,3597.20644500613
5.46,3597.31021193224
5.47,3597.41397885835
5.48,3597.51774578446
5.49,3597.62151271057
5.5,3597.72527963668
5.51,3597.82904656279
5.52,3597.9328134889
5.53,3598.03658041502
5.54,3598.14034734113
5.55,3598.24435898125
5.56,3598.34838591653
5.57,3598.45241285182
5.58,3598.5564397871
5.59,3598.66046672238
5.6,3598.76449365767
5.61,3598.86852059295
5.62,3598.97254752823
5.63,3599.07657446352
5.64,3599.18069391738
5.65,3599.28498118959
5.66,3599.38926846179
5.67,3599.49355573399
5.68,3599.59784300619
5.69,3599.7021302784
5.7,3599.8064175506
5.71,3599.9107048228
5.72,3600.014992095
5.73,3600.11927936721
5.74,3600.22376724263
5.75,3600.3283151787
5.76,3600.43286311477
5.77,3600.53741105084
5.78,3600.64195898691
5.79,3600.74650692298
5.8,3600.85105485905
5.81,3600.95560279512
5.82,3601.06015073118
5.83,3601.164746635
5.84,3601.26955556108
5.85,3601.37436448716
5.86,3601.47917341324
5.87,3601.58398233932
5.88,3601.6887912654
5.89,3601.79360019148
5.9,3601.89840911756
5.91,3602.00321804364
5.92,3602.10802696972
5.93,3602.21299216164
5.94,3602.31806240306
5.95,3602.42313264449
5.96,3602.52820288592
5.97,3602.63327312735
5.98,3602.73834336878
5.99,3602.8434136102
6,3602.94848385163
6.01,3603.05355409306
6.02,3603.15862752723
6.03,3603.26395940852
6.04,3603.36929128982
6.05,3603.47462317112
6.06,3603.57995505242
6.07,3603.68528693372
6.08,3603.79061881502
6.09,3603.89595069632
6.1,3604.00128257762
6.11,3604.10661445891
6.12,3604.21205804369
6.13,3604.31765188857
6.14,3604.42324573344
6.15,3604.52883957831
6.16,3604.63443342319
6.17,3604.74002726806
6.18,3604.84562111293
6.19,3604.95121495781
6.2,3605.05680880268
6.21,3605.16240264755
6.22,3605.26821697412
6.23,3605.37407310545
6.24,3605.47992923678
6.25,3605.5857853681
6.26,3605.69164149943
6.27,3605.79749763076
6.28,3605.90335376209
6.29,3606.00920989342
6.3,3606.11506602475
6.31,3606.22098907391
6.32,3606.32710781375
6.33,3606.43322655358
6.34,3606.53934529342
6.35,3606.64546403326
6.36,3606.7515827731
6.37,3606.85770151293
6.38,3606.96382025277
6.39,3607.06993899261
6.4,3607.17605773244
6.41,3607.28235237894
6.42,3607.38873404851
6.43,3607.49511571807
6.44,3607.60149738764
6.45,3607.7078790572
6.46,3607.81426072676
6.47,3607.92064239633
6.48,3608.02702406589
6.49,3608.13340573545
6.5,3608.2398093156
6.51,3608.34645423527
6.52,3608.45309915494
6.53,3608.55974407461
6.54,3608.66638899428
6.55,3608.77303391395
6.56,3608.87967883362
6.57,3608.98632375329
6.58,3609.09296867296
6.59,3609.19961359263
6.6,3609.30638962152
6.61,3609.41329811083
6.62,3609.52020660014
6.63,3609.62711508946
6.64,3609.73402357877
6.65,3609.84093206808
6.66,3609.9478405574
6.67,3610.05474904671
6.68,3610.16165753602
6.69,3610.26856602534
6.7,3610.37571508643
6.71,3610.48288746407
6.72,3610.59005984172
6.73,3610.69723221936
6.74,3610.804404597
6.75,3610.91157697465
6.76,3611.01874935229
6.77,3611.12592172994
6.78,3611.23309410758
6.79,3611.34035257628
6.8,3611.44778916008
6.81,3611.55522574389
6.82,3611.6626623277
6.83,3611.77009891151
6.84,3611.87753549532
6.85,3611.98497207913
6.86,3612.09240866293
6.87,3612.19984524674
6.88,3612.30728183055
6.89,3612.41491417567
6.9,3612.52261528262
6.91,3612.63031638957
6.92,3612.73801749652
6.93,3612.84571860346
6.94,3612.95341971041
6.95,3613.06112081736
6.96,3613.16882192431
6.97,3613.27652303125
6.98,3613.38426499212
6.99,3613.49223093832
7,3613.60019688451
7.01,3613.70816283071
7.02,3613.81612877691
7.03,3613.92409472311
7.04,3614.0320606693
7.05,3614.1400266155
7.06,3614.2479925617
7.07,3614.35595850789
7.08,3614.46407518513
7.09,3614.57230628582
7.1,3614.68053738651
7.11,3614.78876848719
7.12,3614.89699958788
7.13,3615.00523068857
7.14,3615.11346178926
7.15,3615.22169288995
7.16,3615.32992399064
7.17,3615.43815509133
7.18,3615.54664706046
7.19,3615.65514363001
7.2,3615.76364019956
7.21,3615.8721367691
7.22,3615.98063333865
7.23,3616.0891299082
7.24,3616.19762647774
7.25,3616.30612304729
7.26,3616.41461961684
7.27,3616.52322166909
7.28,3616.63198402099
7.29,3616.74074637288
7.3,3616.84950872478
7.31,3616.95827107667
7.32,3617.06703342857
7.33,3617.17579578046
7.34,3617.28455813235
7.35,3617.39332048425
7.36,3617.50208283614
7.37,3617.61106101284
7.38,3617.72008945969
7.39,3617.82911790653
7.4,3617.93814635338
7.41,3618.04717480023
7.42,3618.15620324707
7.43,3618.26523169392
7.44,3618.37426014076
7.45,3618.48328858761
7.46,3618.59237705256
7.47,3618.70167190607
7.48,3618.81096675959
7.49,3618.9202616131
7.5,3619.02955646661
7.51,3619.13885132012
7.52,3619.24814617363
7.53,3619.35744102714
7.54,3619.46673588066
7.55,3619.57603073417
7.56,3619.6854961517
7.57,3619.7950577227
7.58,3619.9046192937
7.59,3620.01418086469
7.6,3620.12374243569
7.61,3620.23330400669
7.62,3620.34286557769
7.63,3620.45242714868
7.64,3620.56198871968
7.65,3620.67156462975
7.66,3620.78139322815
7.67,3620.89122182656
7.68,3621.00105042496
7.69,3621.11087902336
7.7,3621.22070762177
7.71,3621.33053622017
7.72,3621.44036481857
7.73,3621.55019341698
7.74,3621.66002201538
7.75,3621.7699757017
7.76,3621.88007163653
7.77,3621.99016757136
7.78,3622.10026350618
7.79,3622.21035944101
7.8,3622.32045537583
7.81,3622.43055131066
7.82,3622.54064724549
7.83,3622.65074318031
7.84,3622.76083911514
7.85,3622.87117114193
7.86,3622.98153472128
7.87,3623.09189830063
7.88,3623.20226187999
7.89,3623.31262545934
7.9,3623.4229890387
7.91,3623.53335261805
7.92,3623.6437161974
7.93,3623.75407977676
7.94,3623.86452275445
7.95,3623.97515428552
7.96,3624.0857858166
7.97,3624.19641734767
7.98,3624.30704887874
7.99,3624.41768040982
8,3624.52831194089
8.01,3624.63894347197
8.02,3624.74957500304
8.03,3624.86020653411
8.04,3624.97102866825
8.05,3625.08192845732
8.06,3625.19282824638
8.07,3625.30372803545
8.08,3625.41462782451
8.09,3625.52552761358
8.1,3625.63642740264
8.11,3625.74732719171
8.12,3625.85822698077
8.13,3625.96916026697
8.14,3626.08032861937
8.15,3626.19149697178
8.16,3626.30266532418
8.17,3626.41383367658
8.18,3626.52500202899
8.19,3626.63617038139
8.2,3626.74733873379
8.21,3626.85850708619
8.22,3626.9696754386
8.23,3627.08098869265
8.24,3627.1924259128
8.25,3627.30386313296
8.26,3627.41530035312
8.27,3627.52673757327
8.28,3627.63817479343
8.29,3627.74961201359
8.3,3627.86104923374
8.31,3627.9724864539
8.32,3628.08392367406
8.33,3628.19561745166
8.34,3628.30732384306
8.35,3628.41903023445
8.36,3628.53073662584
8.37,3628.64244301723
8.38,3628.75414940863
8.39,3628.86585580002
8.4,3628.97756219141
8.41,3629.0892685828
8.42,3629.20107396379
8.43,3629.31304982896
8.44,3629.42502569413
8.45,3629.5370015593
8.46,3629.64897742447
8.47,3629.76095328963
8.48,3629.8729291548
8.49,3629.98490501997
8.5,3630.09688088514
8.51,3630.20885675031
8.52,3630.32104345835
8.53,3630.43328909889
8.54,3630.54553473943
8.55,3630.65778037997
8.56,3630.77002602051
8.57,3630.88227166105
8.58,3630.99451730159
8.59,3631.10676294213
8.6,3631.21900858267
8.61,3631.33130709205
8.62,3631.4438228086
8.63,3631.55633852516
8.64,3631.66885424172
8.65,3631.78136995828
8.66,3631.89388567483
8.67,3632.00640139139
8.68,3632.11891710795
8.69,3632.23143282451
8.7,3632.34394854106
8.71,3632.45662917627
8.72,3632.56941526853
8.73,3632.6822013608
8.74,3632.79498745306
8.75,3632.90777354533
8.76,3633.02055963759
8.77,3633.13334572985
8.78,3633.24613182212
8.79,3633.35891791438
8.8,3633.47171054795
8.81,3633.58476731465
8.82,3633.69782408135
8.83,3633.81088084805
8.84,3633.92393761475
8.85,3634.03699438145
8.86,3634.15005114815
8.87,3634.26310791485
8.88,3634.37616468156
8.89,3634.48922144826
8.9,3634.60239700167
8.91,3634.71572474057
8.92,3634.82905247947
8.93,3634.94238021837
8.94,3635.05570795727
8.95,3635.16903569617
8.96,3635.28236343507
8.97,3635.39569117397
8.98,3635.50901891287
8.99,3635.62234665177
9,3635.73590566864
9.01,3635.84950467653
9.02,3635.96310368442
9.03,3636.07670269231
9.04,3636.1903017002
9.05,3636.3039007081
9.06,3636.41749971599
9.07,3636.53109872388
9.08,3636.64469773177
9.09,3636.75836918871
9.1,3636.87223976141
9.11,3636.98611033411
9.12,3637.09998090681
9.13,3637.21385147951
9.14,3637.32772205221
9.15,3637.44159262491
9.16,3637.55546319761
9.17,3637.66933377031
9.18,3637.78320434301
9.19,3637.89726004921
9.2,3638.01140248156
9.21,3638.1255449139
9.22,3638.23968734624
9.23,3638.35382977859
9.24,3638.46797221093
9.25,3638.58211464328
9.26,3638.69625707562
9.27,3638.81039950796
9.28,3638.92456784794
9.29,3639.03898243378
9.3,3639.15339701962
9.31,3639.26781160546
9.32,3639.38222619129
9.33,3639.49664077713
9.34,3639.61105536297
9.35,3639.7254699488
