"Time","Left.Amygdala"
-6.58,916.223309492436
-6.57,916.196077985122
-6.56,916.168846477808
-6.55,916.141614970495
-6.54,916.114383463181
-6.53,916.0871559199
-6.52,916.059929689081
-6.51,916.032703458262
-6.5,916.005477227444
-6.49,915.978250996625
-6.48,915.951024765806
-6.47,915.923798534987
-6.46,915.896572304168
-6.45,915.869346073349
-6.44,915.842120707233
-6.43,915.814899702211
-6.42,915.787678697189
-6.41,915.760457692167
-6.4,915.733236687144
-6.39,915.706015682122
-6.38,915.6787946771
-6.37,915.651573672078
-6.36,915.624352667056
-6.35,915.597131662034
-6.34,915.569913656897
-6.33,915.542697827002
-6.32,915.515481997108
-6.31,915.488266167213
-6.3,915.461050337318
-6.29,915.433834507423
-6.28,915.406618677529
-6.27,915.379402847634
-6.26,915.352187017739
-6.25,915.324971187844
-6.24,915.297760451071
-6.23,915.270549745663
-6.22,915.243339040255
-6.21,915.216128334847
-6.2,915.188917629439
-6.19,915.161706924031
-6.18,915.134496218623
-6.17,915.107285513215
-6.16,915.080074807807
-6.15,915.052866172971
-6.14,915.025660541437
-6.13,914.998454909903
-6.12,914.971249278369
-6.11,914.944043646835
-6.1,914.916838015301
-6.09,914.889632383767
-6.08,914.862426752233
-6.07,914.835221120699
-6.06,914.808015489165
-6.05,914.780813988236
-6.04,914.753613379991
-6.03,914.726412771747
-6.02,914.699212163502
-6.01,914.672011555258
-6,914.644810947014
-5.99,914.61761033877
-5.98,914.590409730525
-5.97,914.563209122281
-5.96,914.53600969007
-5.95,914.508814054558
-5.94,914.481618419046
-5.93,914.454422783535
-5.92,914.427227148023
-5.91,914.400031512511
-5.9,914.372835877
-5.89,914.345640241488
-5.88,914.318444605977
-5.87,914.291248970465
-5.86,914.264056537841
-5.85,914.236865824532
-5.84,914.209675111224
-5.83,914.182484397915
-5.82,914.155293684607
-5.81,914.128102971299
-5.8,914.10091225799
-5.79,914.073721544682
-5.78,914.046530831374
-5.77,914.019340434276
-5.76,913.992154592668
-5.75,913.96496875106
-5.74,913.937782909453
-5.73,913.910597067845
-5.72,913.883411226238
-5.71,913.85622538463
-5.7,913.829039543023
-5.69,913.801853701415
-5.68,913.774667859808
-5.67,913.747484328113
-5.66,913.720303307731
-5.65,913.693122287349
-5.64,913.665941266966
-5.63,913.638760246584
-5.62,913.611579226202
-5.61,913.584398205819
-5.6,913.557217185437
-5.59,913.530036165055
-5.58,913.502855144672
-5.57,913.475678386115
-5.56,913.448502136509
-5.55,913.421325886903
-5.54,913.394149637297
-5.53,913.366973387691
-5.52,913.339797138085
-5.51,913.312620888479
-5.5,913.285444638873
-5.49,913.258268389267
-5.48,913.231093591286
-5.47,913.203922062033
-5.46,913.17675053278
-5.45,913.149579003528
-5.44,913.122407474276
-5.43,913.095235945023
-5.42,913.068064415771
-5.41,913.040892886518
-5.4,913.013721357266
-5.39,912.986549828013
-5.38,912.95938166921
-5.37,912.932214809914
-5.36,912.905047950618
-5.35,912.877881091322
-5.34,912.850714232027
-5.33,912.823547372731
-5.32,912.796380513435
-5.31,912.769213654139
-5.3,912.742046794844
-5.29,912.714880563516
-5.28,912.687718323805
-5.27,912.660556084095
-5.26,912.633393844385
-5.25,912.606231604675
-5.24,912.579069364965
-5.23,912.551907125255
-5.22,912.524744885545
-5.21,912.497582645835
-5.2,912.470420406125
-5.19,912.443260680144
-5.18,912.416103009674
-5.17,912.388945339204
-5.16,912.361787668734
-5.15,912.334629998264
-5.14,912.307472327794
-5.13,912.280314657324
-5.12,912.253156986854
-5.11,912.225999316385
-5.1,912.198841645915
-5.09,912.171688333252
-5.08,912.144535181702
-5.07,912.117382030151
-5.06,912.090228878601
-5.05,912.063075727051
-5.04,912.0359225755
-5.03,912.00876942395
-5.02,911.9816162724
-5.01,911.954463120849
-5,911.927311660909
-4.99,911.900162977983
-4.98,911.873014295057
-4.97,911.84586561213
-4.96,911.818716929204
-4.95,911.791568246278
-4.94,911.764419563351
-4.93,911.737270880425
-4.92,911.710122197499
-4.91,911.682973514572
-4.9,911.655828334333
-4.89,911.628684069759
-4.88,911.601539805186
-4.87,911.574395540612
-4.86,911.547251276039
-4.85,911.520107011465
-4.84,911.492962746892
-4.83,911.465818482319
-4.82,911.438674217745
-4.81,911.411530857213
-4.8,911.384390960746
-4.79,911.357251064279
-4.78,911.330111167812
-4.77,911.302971271344
-4.76,911.275831374877
-4.75,911.24869147841
-4.74,911.221551581943
-4.73,911.194411685475
-4.72,911.167271789008
-4.71,911.14013457468
-4.7,911.112998996096
-4.69,911.085863417512
-4.68,911.058727838929
-4.67,911.031592260345
-4.66,911.004456681761
-4.65,910.977321103178
-4.64,910.950185524594
-4.63,910.92304994601
-4.62,910.895914518398
-4.61,910.868783207499
-4.6,910.8416518966
-4.59,910.8145205857
-4.58,910.787389274801
-4.57,910.760257963902
-4.56,910.733126653003
-4.55,910.705995342104
-4.54,910.678864031205
-4.53,910.651732720306
-4.52,910.624603305519
-4.51,910.597476212129
-4.5,910.570349118739
-4.49,910.543222025349
-4.48,910.516094931959
-4.47,910.488967838568
-4.46,910.461840745178
-4.45,910.434713651788
-4.44,910.407586558398
-4.43,910.380459465008
-4.42,910.353335971326
-4.41,910.326213045292
-4.4,910.299090119259
-4.39,910.271967193226
-4.38,910.244844267193
-4.37,910.217721341159
-4.36,910.190598415126
-4.35,910.163475489093
-4.34,910.13635256306
-4.33,910.109230781584
-4.32,910.082111972778
-4.31,910.054993163972
-4.3,910.027874355167
-4.29,910.000755546361
-4.28,909.973636737555
-4.27,909.946517928749
-4.26,909.919399119943
-4.25,909.892280311137
-4.24,909.865161502331
-4.23,909.838045508778
-4.22,909.810930767093
-4.21,909.783816025408
-4.2,909.756701283723
-4.19,909.729586542038
-4.18,909.702471800352
-4.17,909.675357058667
-4.16,909.648242316982
-4.15,909.621127575297
-4.14,909.594013261039
-4.13,909.56690253639
-4.12,909.539791811741
-4.11,909.512681087092
-4.1,909.485570362443
-4.09,909.458459637794
-4.08,909.431348913145
-4.07,909.404238188497
-4.06,909.377127463848
-4.05,909.350016739199
-4.04,909.322908079794
-4.03,909.295801322119
-4.02,909.268694564444
-4.01,909.241587806769
-4,909.214481049094
-3.99,909.187374291419
-3.98,909.160267533744
-3.97,909.133160776069
-3.96,909.106054018394
-3.95,909.078947260719
-3.94,909.051844164652
-3.93,909.024741323911
-3.92,908.997638483169
-3.91,908.970535642428
-3.9,908.943432801686
-3.89,908.916329960945
-3.88,908.889227120203
-3.87,908.862124279462
-3.86,908.83502143872
-3.85,908.807919947612
-3.84,908.780820973785
-3.83,908.753721999958
-3.82,908.726623026131
-3.81,908.699524052304
-3.8,908.672425078477
-3.79,908.64532610465
-3.78,908.618227130823
-3.77,908.591128156996
-3.76,908.564029183169
-3.75,908.536933122514
-3.74,908.509837965603
-3.73,908.482742808693
-3.72,908.455647651783
-3.71,908.428552494873
-3.7,908.401457337962
-3.69,908.374362181052
-3.68,908.347267024142
-3.67,908.320171867232
-3.66,908.293077378697
-3.65,908.265985988727
-3.64,908.238894598757
-3.63,908.211803208787
-3.62,908.184711818817
-3.61,908.157620428846
-3.6,908.130529038876
-3.59,908.103437648906
-3.58,908.076346258936
-3.57,908.049254868966
-3.56,908.022165678103
-3.55,907.995078005117
-3.54,907.967990332131
-3.53,907.940902659144
-3.52,907.913814986158
-3.51,907.886727313172
-3.5,907.859639640186
-3.49,907.832551967199
-3.48,907.805464294213
-3.47,907.778376642655
-3.46,907.751292636717
-3.45,907.724208630779
-3.44,907.697124624841
-3.43,907.670040618903
-3.42,907.642956612965
-3.41,907.615872607027
-3.4,907.588788601089
-3.39,907.561704595151
-3.38,907.534620589213
-3.37,907.507538102648
-3.36,907.480457713843
-3.35,907.453377325038
-3.34,907.426296936233
-3.33,907.399216547428
-3.32,907.372136158623
-3.31,907.345055769818
-3.3,907.317975381013
-3.29,907.290894992208
-3.28,907.263814603403
-3.27,907.236737190581
-3.26,907.209660369014
-3.25,907.182583547446
-3.24,907.155506725878
-3.23,907.12842990431
-3.22,907.101353082742
-3.21,907.074276261174
-3.2,907.047199439606
-3.19,907.020122618038
-3.18,906.993046670395
-3.17,906.965973366188
-3.16,906.938900061981
-3.15,906.911826757775
-3.14,906.884753453568
-3.13,906.857680149361
-3.12,906.830606845155
-3.11,906.803533540948
-3.1,906.776460236741
-3.09,906.749386932534
-3.08,906.722315926125
-3.07,906.695246089422
-3.06,906.66817625272
-3.05,906.641106416018
-3.04,906.614036579316
-3.03,906.586966742613
-3.02,906.559896905911
-3.01,906.532827069209
-3,906.505757232506
-2.99,906.478687658525
-2.98,906.45162123949
-2.97,906.424554820454
-2.96,906.397488401419
-2.95,906.370421982384
-2.94,906.343355563348
-2.93,906.316289144312
-2.92,906.289222725277
-2.91,906.262156306241
-2.9,906.235089887206
-2.89,906.208025122044
-2.88,906.180962070856
-2.87,906.153899019668
-2.86,906.126835968481
-2.85,906.099772917293
-2.84,906.072709866105
-2.83,906.045646814918
-2.82,906.01858376373
-2.81,905.991520712542
-2.8,905.964457661355
-2.79,905.937397613938
-2.78,905.910337880798
-2.77,905.883278147658
-2.76,905.856218414518
-2.75,905.829158681377
-2.74,905.802098948237
-2.73,905.775039215097
-2.72,905.747979481957
-2.71,905.720919748816
-2.7,905.693861059849
-2.69,905.666804594974
-2.68,905.639748130099
-2.67,905.612691665224
-2.66,905.585635200349
-2.65,905.558578735474
-2.64,905.531522270599
-2.63,905.504465805724
-2.62,905.477409340849
-2.61,905.450352875974
-2.6,905.423298772494
-2.59,905.39624552612
-2.58,905.369192279746
-2.57,905.342139033372
-2.56,905.315085786998
-2.55,905.288032540624
-2.54,905.26097929425
-2.53,905.233926047876
-2.52,905.206872801502
-2.51,905.179820023786
-2.5,905.152769946166
-2.49,905.125719868546
-2.48,905.098669790926
-2.47,905.071619713307
-2.46,905.044569635687
-2.45,905.017519558067
-2.44,904.990469480447
-2.43,904.963419402828
-2.42,904.936369325208
-2.41,904.909321000809
-2.4,904.882274042214
-2.39,904.85522708362
-2.38,904.828180125025
-2.37,904.801133166431
-2.36,904.774086207836
-2.35,904.747039249241
-2.34,904.719992290647
-2.33,904.692945332052
-2.32,904.665898373458
-2.31,904.638854411467
-2.3,904.611810522186
-2.29,904.584766632904
-2.28,904.557722743623
-2.27,904.530678854341
-2.26,904.503634965059
-2.25,904.476591075778
-2.24,904.449547186496
-2.23,904.422503297215
-2.22,904.395460587144
-2.21,904.36841971748
-2.2,904.341378847817
-2.19,904.314337978153
-2.18,904.287297108489
-2.17,904.260256238825
-2.16,904.233215369161
-2.15,904.206174499498
-2.14,904.179133629834
-2.13,904.15209276017
-2.12,904.125054280483
-2.11,904.098016380758
-2.1,904.070978481033
-2.09,904.043940581309
-2.08,904.016902681584
-2.07,903.989864781859
-2.06,903.962826882135
-2.05,903.93578898241
-2.04,903.908751082685
-2.03,903.881713822291
-2.02,903.854678842843
-2.01,903.827643863395
-2,903.800608883947
-1.99,903.773573904499
-1.98,903.746538925051
-1.97,903.719503945603
-1.96,903.692468966155
-1.95,903.665433986707
-1.94,903.638399007259
-1.93,903.611365845304
-1.92,903.584333736486
-1.91,903.557301627669
-1.9,903.530269518851
-1.89,903.503237410033
-1.88,903.476205301216
-1.87,903.449173192398
-1.86,903.42214108358
-1.85,903.395108974763
-1.84,903.368076999489
-1.83,903.341047711672
-1.82,903.314018423854
-1.81,903.286989136036
-1.8,903.259959848218
-1.79,903.2329305604
-1.78,903.205901272582
-1.77,903.178871984764
-1.76,903.151842696946
-1.75,903.124813409128
-1.74,903.097785400429
-1.73,903.070758883996
-1.72,903.043732367562
-1.71,903.016705851129
-1.7,902.989679334696
-1.69,902.962652818263
-1.68,902.935626301829
-1.67,902.908599785396
-1.66,902.881573268962
-1.65,902.854546752529
-1.64,902.827522619701
-1.63,902.800498825052
-1.62,902.773475030403
-1.61,902.746451235755
-1.6,902.719427441106
-1.59,902.692403646457
-1.58,902.665379851809
-1.57,902.63835605716
-1.56,902.611332262511
-1.55,902.584309242684
-1.54,902.557288120235
-1.53,902.530266997786
-1.52,902.503245875337
-1.51,902.476224752888
-1.5,902.449203630439
-1.49,902.42218250799
-1.48,902.395161385541
-1.47,902.368140263092
-1.46,902.341119140642
-1.45,902.314099864949
-1.44,902.28708136513
-1.43,902.26006286531
-1.42,902.23304436549
-1.41,902.20602586567
-1.4,902.179007365851
-1.39,902.151988866031
-1.38,902.124970366211
-1.37,902.097951866391
-1.36,902.07093367114
-1.35,902.043917744394
-1.34,902.016901817647
-1.33,901.989885890901
-1.32,901.962869964154
-1.31,901.935854037408
-1.3,901.908838110661
-1.29,901.881822183915
-1.28,901.854806257169
-1.27,901.827790330422
-1.26,901.800775747641
-1.25,901.773762344426
-1.24,901.746748941211
-1.23,901.719735537996
-1.22,901.692722134781
-1.21,901.665708731566
-1.2,901.638695328351
-1.19,901.611681925136
-1.18,901.584668521921
-1.17,901.557655118706
-1.16,901.530644057826
-1.15,901.503633128614
-1.14,901.476622199403
-1.13,901.449611270191
-1.12,901.422600340979
-1.11,901.395589411768
-1.1,901.368578482556
-1.09,901.341567553345
-1.08,901.314556624133
-1.07,901.287546570125
-1.06,901.260538065402
-1.05,901.233529560679
-1.04,901.206521055957
-1.03,901.179512551234
-1.02,901.152504046512
-1.01,901.125495541789
-1,901.098487037066
-0.990000000000002,901.071478532344
-0.979999999999997,901.044470027621
-0.969999999999999,901.017463363966
-0.960000000000001,900.990457234231
-0.950000000000003,900.963451104496
-0.939999999999998,900.936444974762
-0.93,900.909438845027
-0.920000000000002,900.882432715292
-0.909999999999997,900.855426585557
-0.899999999999999,900.828420455822
-0.890000000000001,900.801414326088
-0.880000000000003,900.774408636793
-0.869999999999997,900.747404832558
-0.859999999999999,900.720401028322
-0.850000000000001,900.693397224087
-0.839999999999996,900.666393419852
-0.829999999999998,900.639389615617
-0.82,900.612385811382
-0.810000000000002,900.585382007147
-0.799999999999997,900.558378202912
-0.789999999999999,900.531374398676
-0.780000000000001,900.504371968253
-0.769999999999996,900.477370440042
-0.759999999999998,900.450368911831
-0.75,900.42336738362
-0.740000000000002,900.396365855409
-0.729999999999997,900.369364327198
-0.719999999999999,900.342362798987
-0.710000000000001,900.315361270777
-0.700000000000003,900.288359742566
-0.689999999999998,900.261358254004
-0.68,900.234358952354
-0.670000000000002,900.207359650704
-0.659999999999997,900.180360349055
-0.649999999999999,900.153361047405
-0.640000000000001,900.126361745756
-0.630000000000003,900.099362444106
-0.619999999999997,900.072363142457
-0.609999999999999,900.045363840807
-0.600000000000001,900.018364539157
-0.589999999999996,899.991366178048
-0.579999999999998,899.964369053509
-0.57,899.93737192897
-0.560000000000002,899.910374804431
-0.549999999999997,899.883377679892
-0.539999999999999,899.856380555353
-0.530000000000001,899.829383430814
-0.519999999999996,899.802386306275
-0.509999999999998,899.775389181736
-0.5,899.748392057197
-0.490000000000002,899.721396733133
-0.479999999999997,899.694401736266
-0.469999999999999,899.667406739399
-0.460000000000001,899.640411742532
-0.450000000000003,899.613416745665
-0.439999999999998,899.586421748798
-0.43,899.55942675193
-0.420000000000002,899.532431755063
-0.409999999999997,899.505436758196
-0.399999999999999,899.478442302554
-0.390000000000001,899.451449383932
-0.380000000000003,899.42445646531
-0.369999999999997,899.397463546687
-0.359999999999999,899.370470628065
-0.350000000000001,899.343477709442
-0.339999999999996,899.31648479082
-0.329999999999998,899.289491872197
-0.32,899.262498953575
-0.310000000000002,899.235506034953
-0.299999999999997,899.208514485039
-0.289999999999999,899.181523595245
-0.280000000000001,899.154532705452
-0.269999999999996,899.127541815658
-0.259999999999998,899.100550925865
-0.25,899.073560036072
-0.240000000000002,899.046569146278
-0.229999999999997,899.019578256485
-0.219999999999999,898.992587366691
-0.210000000000001,898.965596652741
-0.200000000000003,898.938607742372
-0.189999999999998,898.911618832003
-0.18,898.884629921634
-0.170000000000002,898.857641011265
-0.159999999999997,898.830652100895
-0.149999999999999,898.803663190526
-0.140000000000001,898.776674280157
-0.130000000000003,898.749685369788
-0.119999999999997,898.722696459419
-0.109999999999999,898.695708519935
-0.100000000000001,898.668721539596
-0.0899999999999963,898.641734559258
-0.0799999999999983,898.61474757892
-0.0700000000000003,898.587760598581
-0.0600000000000023,898.560773618243
-0.0499999999999972,898.533786637904
-0.0399999999999991,898.506799657566
-0.0300000000000011,898.479812677227
-0.019999999999996,898.452825696889
-0.00999999999999801,898.425840441568
0,898.398855341877
0.00999999999999801,898.371870242186
0.0200000000000031,898.344885142495
0.0300000000000011,898.317900042804
0.0399999999999991,898.290914943113
0.0499999999999972,898.263929843422
0.0600000000000023,898.236944743731
0.0700000000000003,898.20995964404
0.0799999999999983,898.182975151329
0.0900000000000034,898.155991882913
0.100000000000001,898.129008614496
0.109999999999999,898.10202534608
0.119999999999997,898.075042077663
0.130000000000003,898.048058809247
0.140000000000001,898.02107554083
0.149999999999999,897.994092272414
0.160000000000004,897.967109003997
0.170000000000002,897.940125735581
0.18,897.913143795861
0.189999999999998,897.886162309356
0.200000000000003,897.859180822851
0.210000000000001,897.832199336346
0.219999999999999,897.805217849841
0.230000000000004,897.778236363337
0.240000000000002,897.751254876832
0.25,897.724273390327
0.259999999999998,897.697291903822
0.270000000000003,897.670310694291
0.280000000000001,897.643330940344
0.289999999999999,897.616351186398
0.299999999999997,897.589371432452
0.310000000000002,897.562391678506
0.32,897.53541192456
0.329999999999998,897.508432170613
0.340000000000003,897.481452416667
0.350000000000001,897.454472662721
0.359999999999999,897.427492908775
0.369999999999997,897.400514121111
0.380000000000003,897.373536050379
0.390000000000001,897.346557979648
0.399999999999999,897.319579908917
0.410000000000004,897.292601838186
0.420000000000002,897.265623767454
0.43,897.238645696723
0.439999999999998,897.211667625992
0.450000000000003,897.184689555261
0.460000000000001,897.15771148453
0.469999999999999,897.130735028522
0.480000000000004,897.103758591671
0.490000000000002,897.076782154821
0.5,897.04980571797
0.509999999999998,897.022829281119
0.520000000000003,896.995852844269
0.530000000000001,896.968876407418
0.539999999999999,896.941899970568
0.549999999999997,896.914923533717
0.560000000000002,896.887947734619
0.57,896.860972882324
0.579999999999998,896.833998030029
0.590000000000003,896.807023177733
0.600000000000001,896.780048325438
0.609999999999999,896.753073473142
0.619999999999997,896.726098620847
0.630000000000003,896.699123768552
0.640000000000001,896.672148916256
0.649999999999999,896.645174063961
0.660000000000004,896.618200465474
0.670000000000002,896.591227148417
0.68,896.56425383136
0.689999999999998,896.537280514303
0.700000000000003,896.510307197246
0.710000000000001,896.483333880189
0.719999999999999,896.456360563132
0.730000000000004,896.429387246075
0.740000000000002,896.402413929019
0.75,896.375440955051
0.759999999999998,896.348469123924
0.770000000000003,896.321497292797
0.780000000000001,896.294525461671
0.789999999999999,896.267553630544
0.799999999999997,896.240581799417
0.810000000000002,896.21360996829
0.82,896.186638137164
0.829999999999998,896.159666306037
0.840000000000003,896.13269447491
0.850000000000001,896.10572357055
0.859999999999999,896.078753176053
0.869999999999997,896.051782781556
0.880000000000003,896.024812387059
0.890000000000001,895.997841992563
0.899999999999999,895.970871598066
0.910000000000004,895.943901203569
0.920000000000002,895.916930809072
0.93,895.889960414575
0.939999999999998,895.862990102352
0.950000000000003,895.836021095193
0.960000000000001,895.809052088034
0.969999999999999,895.782083080875
0.980000000000004,895.755114073716
0.990000000000002,895.728145066556
1,895.701176059397
1.01,895.674207052238
1.02,895.647238045079
1.03,895.62026903792
1.04,895.59330066434
1.05,895.566332995234
1.06,895.539365326128
1.07,895.512397657022
1.08,895.485429987915
1.09,895.458462318809
1.1,895.431494649703
1.11,895.404526980597
1.12,895.37755931149
1.13,895.350591642384
1.14,895.323625117342
1.15,895.296658737012
1.16,895.269692356681
1.17,895.24272597635
1.18,895.215759596019
1.19,895.188793215689
1.2,895.161826835358
1.21,895.134860455027
1.22,895.107894074696
1.23,895.080928068597
1.24,895.053962927772
1.25,895.026997786946
1.26,895.00003264612
1.27,894.973067505295
1.28,894.946102364469
1.29,894.919137223644
1.3,894.892172082818
1.31,894.865206941992
1.32,894.838241801167
1.33,894.811277512704
1.34,894.78431356212
1.35,894.757349611536
1.36,894.730385660952
1.37,894.703421710368
1.38,894.676457759784
1.39,894.6494938092
1.4,894.622529858616
1.41,894.595565908033
1.42,894.568602106155
1.43,894.541639296555
1.44,894.514676486956
1.45,894.487713677357
1.46,894.460750867757
1.47,894.433788058158
1.48,894.406825248559
1.49,894.379862438959
1.5,894.35289962936
1.51,894.325936819761
1.52,894.298974604651
1.53,894.272012886785
1.54,894.24505116892
1.55,894.218089451054
1.56,894.191127733189
1.57,894.164166015323
1.58,894.137204297458
1.59,894.110242579592
1.6,894.083280861727
1.61,894.056319143861
1.62,894.029358425474
1.63,894.002397750098
1.64,893.975437074721
1.65,893.948476399345
1.66,893.921515723968
1.67,893.894555048592
1.68,893.867594373215
1.69,893.840633697839
1.7,893.813673022462
1.71,893.786712717517
1.72,893.75975303539
1.73,893.732793353264
1.74,893.705833671137
1.75,893.678873989011
1.76,893.651914306884
1.77,893.624954624757
1.78,893.597994942631
1.79,893.571035260504
1.8,893.544075578378
1.81,893.517116639337
1.82,893.490157901227
1.83,893.463199163117
1.84,893.436240425006
1.85,893.409281686896
1.86,893.382322948786
1.87,893.355364210676
1.88,893.328405472565
1.89,893.301446734455
1.9,893.274488176519
1.91,893.247530333196
1.92,893.220572489874
1.93,893.193614646551
1.94,893.166656803229
1.95,893.139698959906
1.96,893.112741116584
1.97,893.085783273261
1.98,893.058825429939
1.99,893.031867586616
2,893.004910263794
2.01,892.977953266036
2.02,892.950996268277
2.03,892.924039270519
2.04,892.897082272761
2.05,892.870125275002
2.06,892.843168277244
2.07,892.816211279486
2.08,892.789254281727
2.09,892.762297307677
2.1,892.735341106264
2.11,892.708384904851
2.12,892.681428703438
2.13,892.654472502025
2.14,892.627516300612
2.15,892.600560099199
2.16,892.573603897786
2.17,892.546647696373
2.18,892.51969149496
2.19,892.492735625255
2.2,892.465780170973
2.21,892.438824716691
2.22,892.411869262408
2.23,892.384913808126
2.24,892.357958353844
2.25,892.331002899561
2.26,892.304047445279
2.27,892.277091990996
2.28,892.250136536714
2.29,892.223181681374
2.3,892.196226925012
2.31,892.16927216865
2.32,892.142317412288
2.33,892.115362655926
2.34,892.088407899563
2.35,892.061453143201
2.36,892.034498386839
2.37,892.007543630477
2.38,891.980589050816
2.39,891.953634943167
2.4,891.926680835519
2.41,891.89972672787
2.42,891.872772620221
2.43,891.845818512573
2.44,891.818864404924
2.45,891.791910297275
2.46,891.764956189626
2.47,891.738002081978
2.48,891.711048385949
2.49,891.68409487781
2.5,891.657141369672
2.51,891.630187861534
2.52,891.603234353395
2.53,891.576280845257
2.54,891.549327337118
2.55,891.52237382898
2.56,891.495420320842
2.57,891.468466868174
2.58,891.441513910346
2.59,891.414560952519
2.6,891.387607994691
2.61,891.360655036863
2.62,891.333702079035
2.63,891.306749121207
2.64,891.279796163379
2.65,891.252843205551
2.66,891.225890247723
2.67,891.198937547971
2.68,891.171985091257
2.69,891.145032634543
2.7,891.118080177829
2.71,891.091127721115
2.72,891.0641752644
2.73,891.037222807686
2.74,891.010270350972
2.75,890.983317894258
2.76,890.956365437543
2.77,890.929413400758
2.78,890.902461395963
2.79,890.875509391169
2.8,890.848557386374
2.81,890.821605381579
2.82,890.794653376785
2.83,890.76770137199
2.84,890.740749367195
2.85,890.713797362401
2.86,890.686845495909
2.87,890.659893893843
2.88,890.632942291776
2.89,890.605990689709
2.9,890.579039087643
2.91,890.552087485576
2.92,890.525135883509
2.93,890.498184281443
2.94,890.471232679376
2.95,890.444281077309
2.96,890.417329743091
2.97,890.390378494563
2.98,890.363427246035
2.99,890.336475997507
3,890.309524748979
3.01,890.282573500451
3.02,890.255622251923
3.03,890.228671003394
3.04,890.201719754866
3.05,890.174768558634
3.06,890.147817614457
3.07,890.12086667028
3.08,890.093915726103
3.09,890.066964781926
3.1,890.040013837749
3.11,890.013062893572
3.12,889.986111949395
3.13,889.959161005218
3.14,889.932210061041
3.15,889.905259266399
3.16,889.878308577387
3.17,889.851357888376
3.18,889.824407199364
3.19,889.797456510352
3.2,889.77050582134
3.21,889.743555132329
3.22,889.716604443317
3.23,889.689653754305
3.24,889.662703065342
3.25,889.635752582312
3.26,889.608802099281
3.27,889.58185161625
3.28,889.554901133219
3.29,889.527950650188
3.3,889.501000167157
3.31,889.474049684126
3.32,889.447099201095
3.33,889.420148718064
3.34,889.393198300017
3.35,889.366247973784
3.36,889.339297647551
3.37,889.312347321317
3.38,889.285396995084
3.39,889.258446668851
3.4,889.231496342617
3.41,889.204546016384
3.42,889.17759569015
3.43,889.150645363917
3.44,889.123695126859
3.45,889.096744908241
3.46,889.069794689623
3.47,889.042844471005
3.48,889.015894252386
3.49,888.988944033768
3.5,888.96199381515
3.51,888.935043596532
3.52,888.908093377914
3.53,888.881143173486
3.54,888.854193013301
3.55,888.827242853117
3.56,888.800292692932
3.57,888.773342532747
3.58,888.746392372562
3.59,888.719442212377
3.6,888.692492052192
3.61,888.665541892007
3.62,888.638591731822
3.63,888.611641577717
3.64,888.584691426783
3.65,888.55774127585
3.66,888.530791124917
3.67,888.503840973984
3.68,888.476890823051
3.69,888.449940672118
3.7,888.422990521185
3.71,888.396040370252
3.72,888.369090216473
3.73,888.34214002561
3.74,888.315189834748
3.75,888.288239643885
3.76,888.261289453022
3.77,888.234339262159
3.78,888.207389071297
3.79,888.180438880434
3.8,888.153488689571
3.81,888.126538498708
3.82,888.099588264584
3.83,888.07263798461
3.84,888.045687704636
3.85,888.018737424662
3.86,887.991787144688
3.87,887.964836864714
3.88,887.93788658474
3.89,887.910936304766
3.9,887.883986024792
3.91,887.857035744817
3.92,887.830085340424
3.93,887.803134922156
3.94,887.776184503888
3.95,887.749234085621
3.96,887.722283667353
3.97,887.695333249085
3.98,887.668382830818
3.99,887.64143241255
4,887.614481994283
4.01,887.587531517169
4.02,887.560580911425
4.03,887.533630305681
4.04,887.506679699937
4.05,887.479729094193
4.06,887.452778488449
4.07,887.425827882704
4.08,887.39887727696
4.09,887.371926671216
4.1,887.344976065472
4.11,887.318025287418
4.12,887.291074445013
4.13,887.264123602609
4.14,887.237172760204
4.15,887.2102219178
4.16,887.183271075395
4.17,887.156320232991
4.18,887.129369390586
4.19,887.102418548182
4.2,887.075467665103
4.21,887.048516536853
4.22,887.021565408603
4.23,886.994614280352
4.24,886.967663152102
4.25,886.940712023852
4.26,886.913760895602
4.27,886.886809767352
4.28,886.859858639102
4.29,886.832907510851
4.3,886.805956196155
4.31,886.779004732873
4.32,886.75205326959
4.33,886.725101806307
4.34,886.698150343025
4.35,886.671198879742
4.36,886.644247416459
4.37,886.617295953177
4.38,886.590344489894
4.39,886.563393026611
4.4,886.536441190363
4.41,886.509489342859
4.42,886.482537495355
4.43,886.455585647851
4.44,886.428633800347
4.45,886.401681952844
4.46,886.37473010534
4.47,886.347778257836
4.48,886.320826410332
4.49,886.293874396003
4.5,886.266922115087
4.51,886.239969834171
4.52,886.213017553256
4.53,886.18606527234
4.54,886.159112991424
4.55,886.132160710509
4.56,886.105208429593
4.57,886.078256148677
4.58,886.051303867762
4.59,886.024351201188
4.6,885.997398437667
4.61,885.970445674146
4.62,885.943492910626
4.63,885.916540147105
4.64,885.889587383584
4.65,885.862634620063
4.66,885.835681856543
4.67,885.808729093022
4.68,885.781776216056
4.69,885.754822920734
4.7,885.727869625413
4.71,885.700916330091
4.72,885.67396303477
4.73,885.647009739448
4.74,885.620056444127
4.75,885.593103148805
4.76,885.566149853484
4.77,885.539196558162
4.78,885.512242898247
4.79,885.485289021926
4.8,885.458335145605
4.81,885.431381269284
4.82,885.404427392963
4.83,885.377473516642
4.84,885.350519640321
4.85,885.323565764
4.86,885.296611887679
4.87,885.269657985057
4.88,885.242703478534
