"Time","Left.Inf.Lat.Vent"
-1.36,1594.17822477759
-1.35,1594.2850554854
-1.34,1594.39188619321
-1.33,1594.49871690103
-1.32,1594.60554760884
-1.31,1594.71237831665
-1.3,1594.81920902447
-1.29,1594.92603973228
-1.28,1595.0328704401
-1.27,1595.13970114791
-1.26,1595.2466047824
-1.25,1595.35357242288
-1.24,1595.46054006335
-1.23,1595.56750770383
-1.22,1595.6744753443
-1.21,1595.78144298478
-1.2,1595.88841062525
-1.19,1595.99537826573
-1.18,1596.1023459062
-1.17,1596.20931354668
-1.16,1596.31641081803
-1.15,1596.4235153763
-1.14,1596.53061993457
-1.13,1596.63772449284
-1.12,1596.74482905111
-1.11,1596.85193360937
-1.1,1596.95903816764
-1.09,1597.06614272591
-1.08,1597.17324728418
-1.07,1597.28040126211
-1.06,1597.38764272279
-1.05,1597.49488418348
-1.04,1597.60212564416
-1.03,1597.70936710484
-1.02,1597.81660856553
-1.01,1597.92385002621
-1,1598.0310914869
-0.990000000000002,1598.13833294758
-0.979999999999997,1598.24557440827
-0.969999999999999,1598.35292198206
-0.960000000000001,1598.46030032927
-0.950000000000003,1598.56767867649
-0.939999999999998,1598.67505702371
-0.93,1598.78243537093
-0.920000000000002,1598.88981371815
-0.909999999999997,1598.99719206537
-0.899999999999999,1599.10457041259
-0.890000000000001,1599.21194875981
-0.880000000000003,1599.31935302967
-0.869999999999997,1599.42686824703
-0.859999999999999,1599.53438346439
-0.850000000000001,1599.64189868176
-0.839999999999996,1599.74941389912
-0.829999999999998,1599.85692911649
-0.82,1599.96444433385
-0.810000000000002,1600.07195955121
-0.799999999999997,1600.17947476858
-0.789999999999999,1600.28698998594
-0.780000000000001,1600.39458780814
-0.769999999999996,1600.50223987875
-0.759999999999998,1600.60989194936
-0.75,1600.71754401997
-0.740000000000002,1600.82519609058
-0.729999999999997,1600.93284816119
-0.719999999999999,1601.04050023181
-0.710000000000001,1601.14815230242
-0.700000000000003,1601.25580437303
-0.689999999999998,1601.3634588803
-0.68,1601.47124778675
-0.670000000000002,1601.57903669321
-0.659999999999997,1601.68682559966
-0.649999999999999,1601.79461450612
-0.640000000000001,1601.90240341257
-0.630000000000003,1602.01019231902
-0.619999999999997,1602.11798122548
-0.609999999999999,1602.22577013193
-0.600000000000001,1602.33355903838
-0.589999999999996,1602.44140705194
-0.579999999999998,1602.54933277632
-0.57,1602.6572585007
-0.560000000000002,1602.76518422508
-0.549999999999997,1602.87310994946
-0.539999999999999,1602.98103567384
-0.530000000000001,1603.08896139822
-0.519999999999996,1603.1968871226
-0.509999999999998,1603.30481284699
-0.5,1603.41273857137
-0.490000000000002,1603.52078005802
-0.479999999999997,1603.6288425819
-0.469999999999999,1603.73690510579
-0.460000000000001,1603.84496762967
-0.450000000000003,1603.95303015356
-0.439999999999998,1604.06109267744
-0.43,1604.16915520132
-0.420000000000002,1604.27721772521
-0.409999999999997,1604.38528024909
-0.399999999999999,1604.49337839394
-0.390000000000001,1604.60157769839
-0.380000000000003,1604.70977700285
-0.369999999999997,1604.8179763073
-0.359999999999999,1604.92617561176
-0.350000000000001,1605.03437491621
-0.339999999999996,1605.14257422066
-0.329999999999998,1605.25077352512
-0.32,1605.35897282957
-0.310000000000002,1605.46717213403
-0.299999999999997,1605.57546370161
-0.289999999999999,1605.68379976719
-0.280000000000001,1605.79213583277
-0.269999999999996,1605.90047189835
-0.259999999999998,1606.00880796393
-0.25,1606.11714402951
-0.240000000000002,1606.22548009508
-0.229999999999997,1606.33381616066
-0.219999999999999,1606.44215222624
-0.210000000000001,1606.55050043928
-0.200000000000003,1606.65897324603
-0.189999999999998,1606.76744605278
-0.18,1606.87591885953
-0.170000000000002,1606.98439166628
-0.159999999999997,1607.09286447303
-0.149999999999999,1607.20133727977
-0.140000000000001,1607.30981008652
-0.130000000000003,1607.41828289327
-0.119999999999997,1607.52675570002
-0.109999999999999,1607.6352972829
-0.100000000000001,1607.74390681035
-0.0899999999999963,1607.8525163378
-0.0799999999999983,1607.96112586525
-0.0700000000000003,1608.0697353927
-0.0600000000000023,1608.17834492015
-0.0499999999999972,1608.2869544476
-0.0399999999999991,1608.39556397505
-0.0300000000000011,1608.5041735025
-0.019999999999996,1608.61278302995
-0.00999999999999801,1608.72151794478
0,1608.83026417195
0.00999999999999801,1608.93901039913
0.0200000000000031,1609.0477566263
0.0300000000000011,1609.15650285347
0.0399999999999991,1609.26524908065
0.0499999999999972,1609.37399530782
0.0600000000000023,1609.48274153499
0.0700000000000003,1609.59148776217
0.0799999999999983,1609.70027929167
0.0900000000000034,1609.80916219707
0.100000000000001,1609.91804510247
0.109999999999999,1610.02692800788
0.119999999999997,1610.13581091328
0.130000000000003,1610.24469381869
0.140000000000001,1610.35357672409
0.149999999999999,1610.46245962949
0.160000000000004,1610.5713425349
0.170000000000002,1610.6802254403
0.18,1610.78921024452
0.189999999999998,1610.89822980615
0.200000000000003,1611.00724936778
0.210000000000001,1611.11626892941
0.219999999999999,1611.22528849103
0.230000000000004,1611.33430805266
0.240000000000002,1611.44332761429
0.25,1611.55234717592
0.259999999999998,1611.66136673755
0.270000000000003,1611.77040814195
0.280000000000001,1611.87956433728
0.289999999999999,1611.98872053262
0.299999999999997,1612.09787672795
0.310000000000002,1612.20703292329
0.32,1612.31618911862
0.329999999999998,1612.42534531396
0.340000000000003,1612.53450150929
0.350000000000001,1612.64365770463
0.359999999999999,1612.75281389996
0.369999999999997,1612.8620485193
0.380000000000003,1612.97134132531
0.390000000000001,1613.08063413132
0.399999999999999,1613.18992693732
0.410000000000004,1613.29921974333
0.420000000000002,1613.40851254934
0.43,1613.51780535535
0.439999999999998,1613.62709816135
0.450000000000003,1613.73639096736
0.460000000000001,1613.84568377337
0.469999999999999,1613.95511156502
0.480000000000004,1614.06454095815
0.490000000000002,1614.17397035128
0.5,1614.28339974442
0.509999999999998,1614.39282913755
0.520000000000003,1614.50225853068
0.530000000000001,1614.61168792381
0.539999999999999,1614.72111731695
0.549999999999997,1614.83054671008
0.560000000000002,1614.9400310672
0.57,1615.04959702339
0.579999999999998,1615.15916297959
0.590000000000003,1615.26872893578
0.600000000000001,1615.37829489197
0.609999999999999,1615.48786084817
0.619999999999997,1615.59742680436
0.630000000000003,1615.70699276055
0.640000000000001,1615.81655871675
0.649999999999999,1615.92612467294
0.660000000000004,1616.03580213824
0.670000000000002,1616.14550463292
0.68,1616.25520712759
0.689999999999998,1616.36490962227
0.700000000000003,1616.47461211694
0.710000000000001,1616.58431461162
0.719999999999999,1616.69401710629
0.730000000000004,1616.80371960097
0.740000000000002,1616.91342209564
0.75,1617.02315611016
0.759999999999998,1617.13299511822
0.770000000000003,1617.24283412628
0.780000000000001,1617.35267313435
0.789999999999999,1617.46251214241
0.799999999999997,1617.57235115047
0.810000000000002,1617.68219015853
0.82,1617.79202916659
0.829999999999998,1617.90186817465
0.840000000000003,1618.01170718271
0.850000000000001,1618.12163423871
0.859999999999999,1618.23160973455
0.869999999999997,1618.34158523038
0.880000000000003,1618.45156072622
0.890000000000001,1618.56153622205
0.899999999999999,1618.67151171788
0.910000000000004,1618.78148721372
0.920000000000002,1618.89146270955
0.93,1619.00143820539
0.939999999999998,1619.11142179384
0.950000000000003,1619.22153375132
0.960000000000001,1619.3316457088
0.969999999999999,1619.44175766628
0.980000000000004,1619.55186962376
0.990000000000002,1619.66198158124
1,1619.77209353871
1.01,1619.88220549619
1.02,1619.99231745367
1.03,1620.10242941115
1.04,1620.21260597181
1.05,1620.32285436429
1.06,1620.43310275676
1.07,1620.54335114924
1.08,1620.65359954171
1.09,1620.76384793419
1.1,1620.87409632666
1.11,1620.98434471913
1.12,1621.09459311161
1.13,1621.20484150408
1.14,1621.31521098777
1.15,1621.42559578808
1.16,1621.53598058838
1.17,1621.64636538869
1.18,1621.75675018899
1.19,1621.86713498929
1.2,1621.9775197896
1.21,1622.0879045899
1.22,1622.19828939021
1.23,1622.30871536643
1.24,1622.41923654688
1.25,1622.52975772733
1.26,1622.64027890778
1.27,1622.75080008823
1.28,1622.86132126868
1.29,1622.97184244913
1.3,1623.08236362957
1.31,1623.19288481002
1.32,1623.30340599047
1.33,1623.41402481607
1.34,1623.52468234846
1.35,1623.63533988085
1.36,1623.74599741324
1.37,1623.85665494563
1.38,1623.96731247802
1.39,1624.07797001041
1.4,1624.1886275428
1.41,1624.29928507519
1.42,1624.40996037479
1.43,1624.52075423039
1.44,1624.631548086
1.45,1624.7423419416
1.46,1624.85313579721
1.47,1624.96392965281
1.48,1625.07472350842
1.49,1625.18551736402
1.5,1625.29631121963
1.51,1625.40710507524
1.52,1625.51797314797
1.53,1625.62890329755
1.54,1625.73983344713
1.55,1625.85076359671
1.56,1625.96169374628
1.57,1626.07262389586
1.58,1626.18355404544
1.59,1626.29448419502
1.6,1626.40541434459
1.61,1626.51634449417
1.62,1626.62740528608
1.63,1626.73847169986
1.64,1626.84953811364
1.65,1626.96060452743
1.66,1627.07167094121
1.67,1627.18273735499
1.68,1627.29380376878
1.69,1627.40487018256
1.7,1627.51593659635
1.71,1627.62705381836
1.72,1627.73825646607
1.73,1627.84945911377
1.74,1627.96066176147
1.75,1628.07186440918
1.76,1628.18306705688
1.77,1628.29426970458
1.78,1628.40547235229
1.79,1628.51667499999
1.8,1628.62787764769
1.81,1628.73918750824
1.82,1628.85052635905
1.83,1628.96186520987
1.84,1629.07320406068
1.85,1629.1845429115
1.86,1629.29588176231
1.87,1629.40722061313
1.88,1629.51855946394
1.89,1629.62989831476
1.9,1629.74126458509
1.91,1629.85273960769
1.92,1629.96421463028
1.93,1630.07568965288
1.94,1630.18716467547
1.95,1630.29863969807
1.96,1630.41011472066
1.97,1630.52158974326
1.98,1630.63306476585
1.99,1630.74453978845
2,1630.85609861408
2.01,1630.9677097766
2.02,1631.07932093912
2.03,1631.19093210165
2.04,1631.30254326417
2.05,1631.41415442669
2.06,1631.52576558922
2.07,1631.63737675174
2.08,1631.74898791426
2.09,1631.86060312885
2.1,1631.97235039893
2.11,1632.084097669
2.12,1632.19584493907
2.13,1632.30759220915
2.14,1632.41933947922
2.15,1632.5310867493
2.16,1632.64283401937
2.17,1632.75458128944
2.18,1632.86632855952
2.19,1632.97813624357
2.2,1633.09001958829
2.21,1633.20190293302
2.22,1633.31378627774
2.23,1633.42566962247
2.24,1633.53755296719
2.25,1633.64943631192
2.26,1633.76131965664
2.27,1633.87320300136
2.28,1633.98508634609
2.29,1634.097086439
2.3,1634.20910582495
2.31,1634.3211252109
2.32,1634.43314459685
2.33,1634.5451639828
2.34,1634.65718336875
2.35,1634.7692027547
2.36,1634.88122214065
2.37,1634.9932415266
2.38,1635.10529795931
2.39,1635.21745335253
2.4,1635.32960874576
2.41,1635.44176413899
2.42,1635.55391953222
2.43,1635.66607492544
2.44,1635.77823031867
2.45,1635.8903857119
2.46,1636.00254110513
2.47,1636.11469649835
2.48,1636.22694524965
2.49,1636.33923661568
2.5,1636.45152798171
2.51,1636.56381934774
2.52,1636.67611071378
2.53,1636.78840207981
2.54,1636.90069344584
2.55,1637.01298481187
2.56,1637.1252761779
2.57,1637.23758124637
2.58,1637.35000855021
2.59,1637.46243585404
2.6,1637.57486315788
2.61,1637.68729046171
2.62,1637.79971776555
2.63,1637.91214506938
2.64,1638.02457237322
2.65,1638.13699967705
2.66,1638.24942698089
2.67,1638.36192427507
2.68,1638.47448748118
2.69,1638.5870506873
2.7,1638.69961389341
2.71,1638.81217709952
2.72,1638.92474030564
2.73,1639.03730351175
2.74,1639.14986671787
2.75,1639.26242992398
2.76,1639.37499313009
2.77,1639.48768258455
2.78,1639.60038165689
2.79,1639.71308072923
2.8,1639.82577980157
2.81,1639.93847887391
2.82,1640.05117794625
2.83,1640.16387701859
2.84,1640.27657609093
2.85,1640.38927516327
2.86,1640.50202088172
2.87,1640.61485578371
2.88,1640.7276906857
2.89,1640.84052558769
2.9,1640.95336048967
2.91,1641.06619539166
2.92,1641.17903029365
2.93,1641.29186519564
2.94,1641.40470009763
2.95,1641.51753499962
2.96,1641.63047278101
2.97,1641.74344347554
2.98,1641.85641417007
2.99,1641.9693848646
3,1642.08235555913
3.01,1642.19532625366
3.02,1642.30829694819
3.03,1642.42126764272
3.04,1642.53423833725
3.05,1642.64723235822
3.06,1642.76033880766
3.07,1642.8734452571
3.08,1642.98655170654
3.09,1643.09965815598
3.1,1643.21276460542
3.11,1643.32587105486
3.12,1643.4389775043
3.13,1643.55208395374
3.14,1643.66519040317
3.15,1643.77837638714
3.16,1643.89161855332
3.17,1644.00486071951
3.18,1644.11810288569
3.19,1644.23134505188
3.2,1644.34458721807
3.21,1644.45782938425
3.22,1644.57107155044
3.23,1644.68431371662
3.24,1644.79755591522
3.25,1644.91093375946
3.26,1645.02431160371
3.27,1645.13768944795
3.28,1645.25106729219
3.29,1645.36444513643
3.3,1645.47782298068
3.31,1645.59120082492
3.32,1645.70457866916
3.33,1645.8179565134
3.34,1645.93139057242
3.35,1646.0449040555
3.36,1646.15841753858
3.37,1646.27193102166
3.38,1646.38544450474
3.39,1646.49895798782
3.4,1646.6124714709
3.41,1646.72598495398
3.42,1646.83949843706
3.43,1646.95301192014
3.44,1647.06663776743
3.45,1647.18028684959
3.46,1647.29393593176
3.47,1647.40758501393
3.48,1647.5212340961
3.49,1647.63488317827
3.5,1647.74853226043
3.51,1647.8621813426
3.52,1647.97583042477
3.53,1648.08951242819
3.54,1648.20329706917
3.55,1648.31708171014
3.56,1648.43086635112
3.57,1648.5446509921
3.58,1648.65843563308
3.59,1648.77222027406
3.6,1648.88600491503
3.61,1648.99978955601
3.62,1649.11357419699
3.63,1649.22744788163
3.64,1649.34136804061
3.65,1649.45528819959
3.66,1649.56920835857
3.67,1649.68312851754
3.68,1649.79704867652
3.69,1649.9109688355
3.7,1650.02488899448
3.71,1650.13880915346
3.72,1650.25273896748
3.73,1650.36679460312
3.74,1650.48085023876
3.75,1650.5949058744
3.76,1650.70896151004
3.77,1650.82301714568
3.78,1650.93707278132
3.79,1651.05112841696
3.8,1651.1651840526
3.81,1651.27923968824
3.82,1651.39336107379
3.83,1651.50755214422
3.84,1651.62174321465
3.85,1651.73593428508
3.86,1651.85012535552
3.87,1651.96431642595
3.88,1652.07850749638
3.89,1652.19269856681
3.9,1652.30688963724
3.91,1652.42108070767
3.92,1652.53539358772
3.93,1652.64972005054
3.94,1652.76404651336
3.95,1652.87837297618
3.96,1652.992699439
3.97,1653.10702590182
3.98,1653.22135236464
3.99,1653.33567882747
4,1653.45000529029
4.01,1653.56437423715
4.02,1653.67883604942
4.03,1653.7932978617
4.04,1653.90775967398
4.05,1654.02222148625
4.06,1654.13668329853
4.07,1654.2511451108
4.08,1654.36560692308
4.09,1654.48006873535
4.1,1654.59453054763
4.11,1654.70909087481
4.12,1654.82368799307
4.13,1654.93828511134
4.14,1655.0528822296
4.15,1655.16747934787
4.16,1655.28207646613
4.17,1655.39667358439
4.18,1655.51127070266
4.19,1655.62586782092
4.2,1655.74048418635
4.21,1655.8552165666
4.22,1655.96994894685
4.23,1656.08468132711
4.24,1656.19941370736
4.25,1656.31414608762
4.26,1656.42887846787
4.27,1656.54361084812
4.28,1656.65834322838
4.29,1656.77307560863
4.3,1656.88788323754
4.31,1657.00275083526
4.32,1657.11761843297
4.33,1657.23248603068
4.34,1657.34735362839
4.35,1657.4622212261
4.36,1657.57708882381
4.37,1657.69195642152
4.38,1657.80682401923
4.39,1657.92169161695
4.4,1658.03669042741
4.41,1658.15169319751
4.42,1658.26669596761
4.43,1658.38169873772
4.44,1658.49670150782
4.45,1658.61170427792
4.46,1658.72670704803
4.47,1658.84170981813
4.48,1658.95671258823
4.49,1659.07176737031
4.5,1659.18690526721
4.51,1659.3020431641
4.52,1659.417181061
4.53,1659.5323189579
4.54,1659.64745685479
4.55,1659.76259475169
4.56,1659.87773264858
4.57,1659.99287054548
4.58,1660.10800844238
4.59,1660.22325428466
4.6,1660.33852726222
4.61,1660.45380023977
4.62,1660.56907321733
4.63,1660.68434619488
4.64,1660.79961917244
4.65,1660.91489214999
4.66,1661.03016512755
4.67,1661.1454381051
4.68,1661.2607398886
4.69,1661.37614790015
4.7,1661.49155591169
4.71,1661.60696392324
4.72,1661.72237193478
4.73,1661.83777994633
4.74,1661.95318795788
4.75,1662.06859596942
4.76,1662.18400398097
4.77,1662.29941199251
4.78,1662.41490471223
4.79,1662.53044771056
4.8,1662.64599070889
4.81,1662.76153370722
4.82,1662.87707670556
4.83,1662.99261970389
4.84,1663.10816270222
4.85,1663.22370570056
4.86,1663.33924869889
4.87,1663.4547973289
4.88,1663.57047526628
4.89,1663.68615320366
4.9,1663.80183114104
4.91,1663.91750907843
4.92,1664.03318701581
4.93,1664.14886495319
4.94,1664.26454289057
4.95,1664.38022082795
4.96,1664.49589876533
4.97,1664.6116382049
4.98,1664.72745103305
4.99,1664.84326386121
5,1664.95907668937
5.01,1665.07488951752
5.02,1665.19070234568
5.03,1665.30651517383
5.04,1665.42232800199
5.05,1665.53814083014
5.06,1665.6539536583
5.07,1665.76988381869
5.08,1665.88583148881
5.09,1666.00177915893
5.1,1666.11772682904
5.11,1666.23367449916
5.12,1666.34962216928
5.13,1666.4655698394
5.14,1666.58151750952
5.15,1666.69746517964
5.16,1666.8134511783
5.17,1666.92953364104
5.18,1667.04561610377
5.19,1667.16169856651
5.2,1667.27778102924
5.21,1667.39386349198
5.22,1667.50994595471
5.23,1667.62602841745
5.24,1667.74211088018
5.25,1667.85819334292
5.26,1667.97436993121
5.27,1668.09058713668
5.28,1668.20680434215
5.29,1668.32302154762
5.3,1668.43923875308
5.31,1668.55545595855
5.32,1668.67167316402
5.33,1668.78789036949
5.34,1668.90410757495
5.35,1669.02033996876
5.36,1669.13669186654
5.37,1669.25304376432
5.38,1669.3693956621
5.39,1669.48574755988
5.4,1669.60209945766
5.41,1669.71845135544
5.42,1669.83480325322
5.43,1669.951155151
5.44,1670.06750704878
5.45,1670.18392989836
5.46,1670.30041643749
5.47,1670.41690297662
5.48,1670.53338951575
5.49,1670.64987605489
5.5,1670.76636259402
5.51,1670.88284913315
5.52,1670.99933567228
5.53,1671.11582221141
5.54,1671.23230875054
5.55,1671.34892196222
5.56,1671.46554309121
5.57,1671.5821642202
5.58,1671.69878534918
5.59,1671.81540647817
5.6,1671.93202760716
5.61,1672.04864873615
5.62,1672.16526986513
5.63,1672.28189099412
5.64,1672.39855993519
5.65,1672.51531560199
5.66,1672.6320712688
5.67,1672.74882693561
5.68,1672.86558260242
5.69,1672.98233826923
5.7,1673.09909393604
5.71,1673.21584960285
5.72,1673.33260526966
5.73,1673.44936093646
5.74,1673.56622010121
5.75,1673.68311025327
5.76,1673.80000040533
5.77,1673.91689055738
5.78,1674.03378070944
5.79,1674.1506708615
5.8,1674.26756101355
5.81,1674.38445116561
5.82,1674.50134131766
5.83,1674.6182561772
5.84,1674.73528076139
5.85,1674.85230534559
5.86,1674.96932992978
5.87,1675.08635451397
5.88,1675.20337909816
5.89,1675.32040368235
5.9,1675.43742826654
5.91,1675.55445285073
5.92,1675.67147743492
5.93,1675.78858237706
5.94,1675.90574133974
5.95,1676.02290030241
5.96,1676.14005926509
5.97,1676.25721822776
5.98,1676.37437719044
5.99,1676.49153615311
6,1676.60869511579
6.01,1676.72585407846
6.02,1676.84301468027
6.03,1676.96030796723
6.04,1677.0776012542
6.05,1677.19489454117
6.06,1677.31218782813
6.07,1677.4294811151
6.08,1677.54677440207
6.09,1677.66406768903
6.1,1677.781360976
6.11,1677.89865426297
6.12,1678.01600480361
6.13,1678.13343236013
6.14,1678.25085991666
6.15,1678.36828747319
6.16,1678.48571502972
6.17,1678.60314258624
6.18,1678.72057014277
6.19,1678.8379976993
6.2,1678.95542525583
6.21,1679.07285281235
6.22,1679.1903931913
6.23,1679.30795496212
6.24,1679.42551673294
6.25,1679.54307850375
6.26,1679.66064027457
6.27,1679.77820204538
6.28,1679.8957638162
6.29,1680.01332558702
6.3,1680.13088735783
6.31,1680.24848331488
6.32,1680.36617924417
6.33,1680.48387517347
6.34,1680.60157110276
6.35,1680.71926703205
6.36,1680.83696296135
6.37,1680.95465889064
6.38,1681.07235481993
6.39,1681.19005074923
6.4,1681.30774667852
6.41,1681.42553232554
6.42,1681.54336235696
6.43,1681.66119238837
6.44,1681.77902241979
6.45,1681.89685245121
6.46,1682.01468248263
6.47,1682.13251251404
6.48,1682.25034254546
6.49,1682.36817257688
6.5,1682.48601376502
6.51,1682.60397784167
6.52,1682.72194191831
6.53,1682.83990599496
6.54,1682.95787007161
6.55,1683.07583414825
6.56,1683.1937982249
6.57,1683.31176230155
6.58,1683.42972637819
6.59,1683.54769045484
6.6,1683.66572118193
6.61,1683.78381924637
6.62,1683.90191731082
6.63,1684.02001537526
6.64,1684.1381134397
6.65,1684.25621150414
6.66,1684.37430956858
6.67,1684.49240763302
6.68,1684.61050569746
6.69,1684.7286037619
6.7,1684.84682392243
6.71,1684.96505591669
6.72,1685.08328791095
6.73,1685.2015199052
6.74,1685.31975189946
6.75,1685.43798389371
6.76,1685.55621588797
6.77,1685.67444788223
6.78,1685.79267987648
6.79,1685.91095549244
6.8,1686.02932135799
6.81,1686.14768722354
6.82,1686.26605308909
6.83,1686.38441895465
6.84,1686.5027848202
6.85,1686.62115068575
6.86,1686.7395165513
6.87,1686.85788241686
6.88,1686.97624828241
6.89,1687.0947131762
6.9,1687.21321285398
6.91,1687.33171253177
6.92,1687.45021220955
6.93,1687.56871188734
6.94,1687.68721156513
6.95,1687.80571124291
6.96,1687.9242109207
6.97,1688.04271059849
6.98,1688.16123090886
6.99,1688.27986433928
7,1688.39849776969
7.01,1688.51713120011
7.02,1688.63576463052
7.03,1688.75439806094
7.04,1688.87303149135
7.05,1688.99166492177
7.06,1689.11029835218
7.07,1689.2289317826
7.08,1689.3476412125
7.09,1689.4664083354
7.1,1689.5851754583
7.11,1689.70394258119
7.12,1689.82270970409
7.13,1689.94147682698
7.14,1690.06024394988
7.15,1690.17901107277
7.16,1690.29777819567
7.17,1690.41654531857
7.18,1690.53544375749
7.19,1690.65434451218
7.2,1690.77324526686
7.21,1690.89214602155
7.22,1691.01104677623
7.23,1691.12994753092
7.24,1691.2488482856
7.25,1691.36774904029
7.26,1691.48664979497
7.27,1691.60560356064
7.28,1691.72463788588
7.29,1691.84367221112
7.3,1691.96270653636
7.31,1692.0817408616
7.32,1692.20077518684
7.33,1692.31980951207
7.34,1692.43884383731
7.35,1692.55787816255
7.36,1692.67691248779
7.37,1692.79605509958
7.38,1692.9152229336
7.39,1693.03439076761
7.4,1693.15355860162
7.41,1693.27272643564
7.42,1693.39189426965
7.43,1693.51106210367
7.44,1693.63022993768
7.45,1693.74939777169
7.46,1693.86859566953
7.47,1693.98789695
7.48,1694.10719823046
7.49,1694.22649951093
7.5,1694.3458007914
7.51,1694.46510207186
7.52,1694.58440335233
7.53,1694.70370463279
7.54,1694.82300591326
7.55,1694.94230719372
7.56,1695.06169377209
7.57,1695.18112843614
7.58,1695.30056310019
7.59,1695.41999776423
7.6,1695.53943242828
7.61,1695.65886709233
7.62,1695.77830175638
7.63,1695.89773642043
7.64,1696.01717108448
7.65,1696.13661290767
7.66,1696.2561808919
7.67,1696.37574887612
7.68,1696.49531686034
7.69,1696.61488484456
7.7,1696.73445282878
7.71,1696.854020813
7.72,1696.97358879722
7.73,1697.09315678144
7.74,1697.21272476566
7.75,1697.33235510107
7.76,1697.45205634151
7.77,1697.57175758194
7.78,1697.69145882238
7.79,1697.81116006281
7.8,1697.93086130325
7.81,1698.05056254368
7.82,1698.17026378412
7.83,1698.28996502455
7.84,1698.40966626499
7.85,1698.52948499518
7.86,1698.64931942733
7.87,1698.76915385948
7.88,1698.88898829162
7.89,1699.00882272377
7.9,1699.12865715592
7.91,1699.24849158806
7.92,1699.36832602021
7.93,1699.48816045236
7.94,1699.60803433204
7.95,1699.72800189085
7.96,1699.84796944966
7.97,1699.96793700847
7.98,1700.08790456728
7.99,1700.20787212609
8,1700.3278396849
8.01,1700.4478072437
8.02,1700.56777480251
8.03,1700.68774236132
8.04,1700.80780446288
8.05,1700.92790508276
8.06,1701.04800570264
8.07,1701.16810632251
8.08,1701.28820694239
8.09,1701.40830756227
8.1,1701.52840818215
8.11,1701.64850880203
8.12,1701.7686094219
8.13,1701.88872662986
8.14,1702.00896024467
8.15,1702.12919385947
8.16,1702.24942747428
8.17,1702.36966108909
8.18,1702.48989470389
8.19,1702.6101283187
8.2,1702.73036193351
8.21,1702.85059554831
8.22,1702.97082916312
8.23,1703.09113441731
8.24,1703.21150096036
8.25,1703.33186750341
8.26,1703.45223404646
8.27,1703.57260058951
8.28,1703.69296713256
8.29,1703.81333367561
8.3,1703.93370021865
8.31,1704.0540667617
8.32,1704.17443330475
8.33,1704.29492648274
8.34,1704.41542588679
8.35,1704.53592529085
8.36,1704.65642469491
8.37,1704.77692409897
8.38,1704.89742350302
8.39,1705.01792290708
8.4,1705.13842231114
8.41,1705.2589217152
8.42,1705.37946990006
8.43,1705.50010209735
8.44,1705.62073429464
8.45,1705.74136649192
8.46,1705.86199868921
8.47,1705.9826308865
8.48,1706.10326308378
8.49,1706.22389528107
8.5,1706.34452747836
8.51,1706.46515967565
8.52,1706.58589560404
8.53,1706.70666052623
8.54,1706.82742544842
8.55,1706.94819037061
8.56,1707.0689552928
8.57,1707.18972021499
8.58,1707.31048513718
8.59,1707.43125005937
8.6,1707.55201498156
8.61,1707.67280587188
8.62,1707.7937034501
8.63,1707.91460102831
8.64,1708.03549860653
8.65,1708.15639618475
8.66,1708.27729376296
8.67,1708.39819134118
8.68,1708.5190889194
8.69,1708.63998649761
8.7,1708.76088407583
8.71,1708.88186252671
8.72,1709.00289269154
8.73,1709.12392285636
8.74,1709.24495302118
8.75,1709.36598318601
8.76,1709.48701335083
8.77,1709.60804351565
8.78,1709.72907368048
8.79,1709.8501038453
8.8,1709.97113721261
8.81,1710.09229989407
8.82,1710.21346257553
8.83,1710.33462525699
8.84,1710.45578793845
8.85,1710.57695061991
8.86,1710.69811330137
8.87,1710.81927598283
8.88,1710.94043866429
8.89,1711.06160134575
8.9,1711.18282208792
8.91,1711.3041172155
8.92,1711.42541234308
8.93,1711.54670747066
8.94,1711.66800259824
8.95,1711.78929772582
8.96,1711.9105928534
8.97,1712.03188798098
8.98,1712.15318310856
8.99,1712.27447823613
9,1712.39588622377
9.01,1712.5173137264
9.02,1712.63874122904
9.03,1712.76016873167
9.04,1712.8815962343
9.05,1713.00302373693
9.06,1713.12445123957
9.07,1713.2458787422
9.08,1713.36730624483
9.09,1713.48876904386
9.1,1713.61032884993
9.11,1713.731888656
9.12,1713.85344846207
9.13,1713.97500826814
9.14,1714.09656807421
9.15,1714.21812788029
9.16,1714.33968768636
9.17,1714.46124749243
9.18,1714.5828072985
9.19,1714.70445715266
9.2,1714.82614919001
9.21,1714.94784122735
9.22,1715.0695332647
9.23,1715.19122530205
9.24,1715.3129173394
9.25,1715.43460937675
9.26,1715.55630141409
9.27,1715.67799345144
9.28,1715.79969806962
9.29,1715.92152226553
9.3,1716.04334646145
9.31,1716.16517065736
9.32,1716.28699485327
9.33,1716.40881904918
9.34,1716.5306432451
9.35,1716.65246744101
9.36,1716.77429163692
9.37,1716.89611583284
9.38,1717.01800731308
9.39,1717.1399635943
9.4,1717.26191987552
9.41,1717.38387615673
9.42,1717.50583243795
9.43,1717.62778871917
9.44,1717.74974500039
9.45,1717.8717012816
9.46,1717.99365756282
9.47,1718.11561384404
9.48,1718.2376920519
9.49,1718.35978034461
9.5,1718.48186863732
9.51,1718.60395693003
9.52,1718.72604522274
9.53,1718.84813351545
9.54,1718.97022180817
9.55,1719.09231010088
9.56,1719.21439839359
9.57,1719.33653125623
9.58,1719.45875148608
