"Time","Right.Lateral.Ventricle"
-4.45,25193.2658844145
-4.44,25194.3914369719
-4.43,25195.5169895292
-4.42,25196.6433891351
-4.41,25197.7699223147
-4.4,25198.8964554942
-4.39,25200.0229886738
-4.38,25201.1495218534
-4.37,25202.276055033
-4.36,25203.4025882125
-4.35,25204.5291213921
-4.34,25205.6556545717
-4.33,25206.7824609367
-4.32,25207.9099768247
-4.31,25209.0374927126
-4.3,25210.1650086005
-4.29,25211.2925244885
-4.28,25212.4200403764
-4.27,25213.5475562643
-4.26,25214.6750721523
-4.25,25215.8025880402
-4.24,25216.9301039281
-4.23,25218.0583014917
-4.22,25219.1868021781
-4.21,25220.3153028646
-4.2,25221.443803551
-4.19,25222.5723042374
-4.18,25223.7008049239
-4.17,25224.8293056103
-4.16,25225.9578062968
-4.15,25227.0863069832
-4.14,25228.2149126787
-4.13,25229.3444002578
-4.12,25230.4738878368
-4.11,25231.6033754159
-4.1,25232.732862995
-4.09,25233.8623505741
-4.08,25234.9918381531
-4.07,25236.1213257322
-4.06,25237.2508133113
-4.05,25238.3803008904
-4.04,25239.5103033473
-4.03,25240.6407799171
-4.02,25241.7712564869
-4.01,25242.9017330568
-4,25244.0322096266
-3.99,25245.1626861964
-3.98,25246.2931627662
-3.97,25247.423639336
-3.96,25248.5541159059
-3.95,25249.6845924757
-3.94,25250.815995534
-3.93,25251.9474631967
-3.92,25253.0789308594
-3.91,25254.2103985221
-3.9,25255.3418661847
-3.89,25256.4733338474
-3.88,25257.6048015101
-3.87,25258.7362691728
-3.86,25259.8677368355
-3.85,25260.9995511452
-3.84,25262.1320120068
-3.83,25263.2644728685
-3.82,25264.3969337302
-3.81,25265.5293945918
-3.8,25266.6618554535
-3.79,25267.7943163152
-3.78,25268.9267771769
-3.77,25270.0592380385
-3.76,25271.1916989002
-3.75,25272.324919408
-3.74,25273.4583755788
-3.73,25274.5918317496
-3.72,25275.7252879204
-3.71,25276.8587440912
-3.7,25277.992200262
-3.69,25279.1256564328
-3.68,25280.2591126036
-3.67,25281.3925687744
-3.66,25282.52620192
-3.65,25283.6606555141
-3.64,25284.7951091082
-3.63,25285.9295627023
-3.62,25287.0640162964
-3.61,25288.1984698905
-3.6,25289.3329234846
-3.59,25290.4673770787
-3.58,25291.6018306728
-3.57,25292.7362842669
-3.56,25293.8713292274
-3.55,25295.006782363
-3.54,25296.1422354986
-3.53,25297.2776886343
-3.52,25298.4131417699
-3.51,25299.5485949055
-3.5,25300.6840480411
-3.49,25301.8195011767
-3.48,25302.9549543124
-3.47,25304.090413301
-3.46,25305.2268681004
-3.45,25306.3633228998
-3.44,25307.4997776992
-3.43,25308.6362324986
-3.42,25309.772687298
-3.41,25310.9091420974
-3.4,25312.0455968968
-3.39,25313.1820516962
-3.38,25314.3185064956
-3.37,25315.455382936
-3.36,25316.5928415255
-3.35,25317.730300115
-3.34,25318.8677587045
-3.33,25320.005217294
-3.32,25321.1426758835
-3.31,25322.2801344731
-3.3,25323.4175930626
-3.29,25324.5550516521
-3.28,25325.6925102416
-3.27,25326.8308080249
-3.26,25327.9692725349
-3.25,25329.107737045
-3.24,25330.246201555
-3.23,25331.384666065
-3.22,25332.523130575
-3.21,25333.6615950851
-3.2,25334.8000595951
-3.19,25335.9385241051
-3.18,25337.0772390767
-3.17,25338.2167116417
-3.16,25339.3561842067
-3.15,25340.4956567718
-3.14,25341.6351293368
-3.13,25342.7746019018
-3.12,25343.9140744668
-3.11,25345.0535470318
-3.1,25346.1930195968
-3.09,25347.3324921619
-3.08,25348.4726341477
-3.07,25349.6131169063
-3.06,25350.7535996649
-3.05,25351.8940824235
-3.04,25353.034565182
-3.03,25354.1750479406
-3.02,25355.3155306992
-3.01,25356.4560134578
-3,25357.5964962164
-2.99,25358.7370567948
-2.98,25359.8785518897
-2.97,25361.0200469845
-2.96,25362.1615420793
-2.95,25363.3030371742
-2.94,25364.444532269
-2.93,25365.5860273638
-2.92,25366.7275224587
-2.91,25367.8690175535
-2.9,25369.0105126484
-2.89,25370.1525059327
-2.88,25371.2950155106
-2.87,25372.4375250884
-2.86,25373.5800346663
-2.85,25374.7225442442
-2.84,25375.8650538221
-2.83,25377.0075634
-2.82,25378.1500729779
-2.81,25379.2925825557
-2.8,25380.4350921336
-2.79,25381.5785220528
-2.78,25382.7220482646
-2.77,25383.8655744765
-2.76,25385.0091006883
-2.75,25386.1526269002
-2.74,25387.296153112
-2.73,25388.4396793239
-2.72,25389.5832055357
-2.71,25390.7267317476
-2.7,25391.8705834508
-2.69,25393.0151284517
-2.68,25394.1596734526
-2.67,25395.3042184534
-2.66,25396.4487634543
-2.65,25397.5933084552
-2.64,25398.7378534561
-2.63,25399.8823984569
-2.62,25401.0269434578
-2.61,25402.1714884587
-2.6,25403.3167825233
-2.59,25404.4623484724
-2.58,25405.6079144215
-2.57,25406.7534803706
-2.56,25407.8990463197
-2.55,25409.0446122688
-2.54,25410.1901782179
-2.53,25411.335744167
-2.52,25412.4813101161
-2.51,25413.6270273832
-2.5,25414.7736164439
-2.49,25415.9202055046
-2.48,25417.0667945653
-2.47,25418.213383626
-2.46,25419.3599726867
-2.45,25420.5065617474
-2.44,25421.6531508081
-2.43,25422.7997398688
-2.42,25423.9463289295
-2.41,25425.0934943052
-2.4,25426.241108645
-2.39,25427.3887229848
-2.38,25428.5363373246
-2.37,25429.6839516644
-2.36,25430.8315660043
-2.35,25431.9791803441
-2.34,25433.1267946839
-2.33,25434.2744090237
-2.32,25435.4220233635
-2.31,25436.570640815
-2.3,25437.7192826057
-2.29,25438.8679243963
-2.28,25440.016566187
-2.27,25441.1652079776
-2.26,25442.3138497683
-2.25,25443.4624915589
-2.24,25444.6111333496
-2.23,25445.7597751402
-2.22,25446.9088190174
-2.21,25448.0584904347
-2.2,25449.2081618521
-2.19,25450.3578332695
-2.18,25451.5075046869
-2.17,25452.6571761043
-2.16,25453.8068475217
-2.15,25454.956518939
-2.14,25456.1061903564
-2.13,25457.2558617738
-2.12,25458.4063635093
-2.11,25459.5570667335
-2.1,25460.7077699577
-2.09,25461.8584731819
-2.08,25463.0091764062
-2.07,25464.1598796304
-2.06,25465.3105828546
-2.05,25466.4612860788
-2.04,25467.611989303
-2.03,25468.7629188969
-2.02,25469.9146561123
-2.01,25471.0663933277
-2,25472.2181305431
-1.99,25473.3698677584
-1.98,25474.5216049738
-1.97,25475.6733421892
-1.96,25476.8250794045
-1.95,25477.9768166199
-1.94,25479.1285538353
-1.93,25480.2809470909
-1.92,25481.433720486
-1.91,25482.5864938811
-1.9,25483.7392672761
-1.89,25484.8920406712
-1.88,25486.0448140662
-1.87,25487.1975874613
-1.86,25488.3503608563
-1.85,25489.5031342514
-1.84,25490.6559568023
-1.83,25491.8097685699
-1.82,25492.9635803374
-1.81,25494.1173921049
-1.8,25495.2712038724
-1.79,25496.4250156399
-1.78,25497.5788274074
-1.77,25498.732639175
-1.76,25499.8864509425
-1.75,25501.04026271
-1.74,25502.1945547472
-1.73,25503.3494070841
-1.72,25504.5042594211
-1.71,25505.6591117581
-1.7,25506.8139640951
-1.69,25507.9688164321
-1.68,25509.1236687691
-1.67,25510.2785211061
-1.66,25511.4333734431
-1.65,25512.5882257801
-1.64,25513.7439913242
-1.63,25514.899886432
-1.62,25516.0557815397
-1.61,25517.2116766475
-1.6,25518.3675717552
-1.59,25519.5234668629
-1.58,25520.6793619707
-1.57,25521.8352570784
-1.56,25522.9911521862
-1.55,25524.1473502914
-1.54,25525.3042903754
-1.53,25526.4612304594
-1.52,25527.6181705434
-1.51,25528.7751106275
-1.5,25529.9320507115
-1.49,25531.0889907955
-1.48,25532.2459308795
-1.47,25533.4028709636
-1.46,25534.5598110476
-1.45,25535.7174885202
-1.44,25536.8754757904
-1.43,25538.0334630605
-1.42,25539.1914503306
-1.41,25540.3494376008
-1.4,25541.5074248709
-1.39,25542.665412141
-1.38,25543.8233994112
-1.37,25544.9813866813
-1.36,25546.1394981664
-1.35,25547.2985348368
-1.34,25548.4575715071
-1.33,25549.6166081775
-1.32,25550.7756448478
-1.31,25551.9346815181
-1.3,25553.0937181885
-1.29,25554.2527548588
-1.28,25555.4117915292
-1.27,25556.5708281995
-1.26,25557.7304249338
-1.25,25558.8905132228
-1.24,25560.0506015117
-1.23,25561.2106898007
-1.22,25562.3707780897
-1.21,25563.5308663786
-1.2,25564.6909546676
-1.19,25565.8510429566
-1.18,25567.0111312455
-1.17,25568.1712195345
-1.16,25569.3323055782
-1.15,25570.4934477085
-1.14,25571.6545898388
-1.13,25572.8157319691
-1.12,25573.9768740994
-1.11,25575.1380162297
-1.1,25576.29915836
-1.09,25577.4603004903
-1.08,25578.6214426206
-1.07,25579.7829659753
-1.06,25580.945164174
-1.05,25582.1073623727
-1.04,25583.2695605714
-1.03,25584.43175877
-1.02,25585.5939569687
-1.01,25586.7561551674
-1,25587.9183533661
-0.990000000000002,25589.0805515648
-0.979999999999997,25590.2427497635
-0.969999999999999,25591.4057683458
-0.960000000000001,25592.5690248442
-0.950000000000003,25593.7322813426
-0.939999999999998,25594.8955378411
-0.93,25596.0587943395
-0.920000000000002,25597.222050838
-0.909999999999997,25598.3853073364
-0.899999999999999,25599.5485638348
-0.890000000000001,25600.7118203333
-0.880000000000003,25601.8752776928
-0.869999999999997,25603.0395947267
-0.859999999999999,25604.2039117606
-0.850000000000001,25605.3682287945
-0.839999999999996,25606.5325458284
-0.829999999999998,25607.6968628624
-0.82,25608.8611798963
-0.810000000000002,25610.0254969302
-0.799999999999997,25611.1898139641
-0.789999999999999,25612.354130998
-0.780000000000001,25613.5190895249
-0.769999999999996,25614.6844693344
-0.759999999999998,25615.8498491439
-0.75,25617.0152289533
-0.740000000000002,25618.1806087628
-0.729999999999997,25619.3459885723
-0.719999999999999,25620.5113683818
-0.710000000000001,25621.6767481913
-0.700000000000003,25622.8421280007
-0.689999999999998,25624.0075267752
-0.68,25625.1739716047
-0.670000000000002,25626.3404164342
-0.659999999999997,25627.5068612636
-0.649999999999999,25628.6733060931
-0.640000000000001,25629.8397509226
-0.630000000000003,25631.0061957521
-0.619999999999997,25632.1726405816
-0.609999999999999,25633.3390854111
-0.600000000000001,25634.5055302405
-0.589999999999996,25635.6724361438
-0.579999999999998,25636.8399482422
-0.57,25638.0074603405
-0.560000000000002,25639.1749724388
-0.549999999999997,25640.3424845371
-0.539999999999999,25641.5099966354
-0.530000000000001,25642.6775087337
-0.519999999999996,25643.845020832
-0.509999999999998,25645.0125329303
-0.5,25646.1800450286
-0.490000000000002,25647.3484621763
-0.479999999999997,25648.5170437966
-0.469999999999999,25649.685625417
-0.460000000000001,25650.8542070373
-0.450000000000003,25652.0227886577
-0.439999999999998,25653.191370278
-0.43,25654.3599518984
-0.420000000000002,25655.5285335188
-0.409999999999997,25656.6971151391
-0.399999999999999,25657.8659758768
-0.390000000000001,25659.0356292768
-0.380000000000003,25660.2052826768
-0.369999999999997,25661.3749360768
-0.359999999999999,25662.5445894768
-0.350000000000001,25663.7142428769
-0.339999999999996,25664.8838962769
-0.329999999999998,25666.0535496769
-0.32,25667.2232030769
-0.310000000000002,25668.3928564769
-0.299999999999997,25669.5632344575
-0.289999999999999,25670.7339618992
-0.280000000000001,25671.9046893409
-0.269999999999996,25673.0754167826
-0.259999999999998,25674.2461442244
-0.25,25675.4168716661
-0.240000000000002,25676.5875991078
-0.229999999999997,25677.7583265495
-0.219999999999999,25678.9290539912
-0.210000000000001,25680.0998770472
-0.200000000000003,25681.2716807971
-0.189999999999998,25682.443484547
-0.18,25683.6152882969
-0.170000000000002,25684.7870920467
-0.159999999999997,25685.9588957966
-0.149999999999999,25687.1306995465
-0.140000000000001,25688.3025032963
-0.130000000000003,25689.4743070462
-0.119999999999997,25690.6461107961
-0.109999999999999,25691.8184571155
-0.100000000000001,25692.9913394444
-0.0899999999999963,25694.1642217734
-0.0799999999999983,25695.3371041023
-0.0700000000000003,25696.5099864312
-0.0600000000000023,25697.6828687601
-0.0499999999999972,25698.855751089
-0.0399999999999991,25700.0286334179
-0.0300000000000011,25701.2015157469
-0.019999999999996,25702.3743980758
-0.00999999999999801,25703.5482718149
0,25704.7222349982
0.00999999999999801,25705.8961981815
0.0200000000000031,25707.0701613648
0.0300000000000011,25708.2441245481
0.0399999999999991,25709.4180877314
0.0499999999999972,25710.5920509147
0.0600000000000023,25711.766014098
0.0700000000000003,25712.9399772813
0.0799999999999983,25714.114299472
0.0900000000000034,25715.2893457895
0.100000000000001,25716.464392107
0.109999999999999,25717.6394384245
0.119999999999997,25718.814484742
0.130000000000003,25719.9895310595
0.140000000000001,25721.164577377
0.149999999999999,25722.3396236945
0.160000000000004,25723.514670012
0.170000000000002,25724.6897163295
0.18,25725.865571998
0.189999999999998,25727.0417037339
0.200000000000003,25728.2178354699
0.210000000000001,25729.3939672058
0.219999999999999,25730.5700989418
0.230000000000004,25731.7462306778
0.240000000000002,25732.9223624137
0.25,25734.0984941497
0.259999999999998,25735.2746258856
0.270000000000003,25736.4509315065
0.280000000000001,25737.6281509497
0.289999999999999,25738.8053703928
0.299999999999997,25739.982589836
0.310000000000002,25741.1598092792
0.32,25742.3370287224
0.329999999999998,25743.5142481655
0.340000000000003,25744.6914676087
0.350000000000001,25745.8686870519
0.359999999999999,25747.045906495
0.369999999999997,25748.2237516741
0.380000000000003,25749.4020611177
0.390000000000001,25750.5803705614
0.399999999999999,25751.758680005
0.410000000000004,25752.9369894486
0.420000000000002,25754.1152988923
0.43,25755.2936083359
0.439999999999998,25756.4719177796
0.450000000000003,25757.6502272232
0.460000000000001,25758.8285366668
0.469999999999999,25760.0079256015
0.480000000000004,25761.1873273434
0.490000000000002,25762.3667290852
0.5,25763.5461308271
0.509999999999998,25764.725532569
0.520000000000003,25765.9049343108
0.530000000000001,25767.0843360527
0.539999999999999,25768.2637377946
0.549999999999997,25769.4431395364
0.560000000000002,25770.6229818338
0.57,25771.8034781762
0.579999999999998,25772.9839745185
0.590000000000003,25774.1644708609
0.600000000000001,25775.3449672032
0.609999999999999,25776.5254635456
0.619999999999997,25777.7059598879
0.630000000000003,25778.8864562303
0.640000000000001,25780.0669525727
0.649999999999999,25781.247448915
0.660000000000004,25782.4288410865
0.670000000000002,25783.6104343362
0.68,25784.7920275859
0.689999999999998,25785.9736208355
0.700000000000003,25787.1552140852
0.710000000000001,25788.3368073348
0.719999999999999,25789.5184005845
0.730000000000004,25790.6999938342
0.740000000000002,25791.8815870838
0.75,25793.0634341342
0.759999999999998,25794.2461266025
0.770000000000003,25795.4288190708
0.780000000000001,25796.6115115391
0.789999999999999,25797.7942040074
0.799999999999997,25798.9768964757
0.810000000000002,25800.159588944
0.82,25801.3422814123
0.829999999999998,25802.5249738806
0.840000000000003,25803.7076663489
0.850000000000001,25804.8910694145
0.859999999999999,25806.0748634174
0.869999999999997,25807.2586574202
0.880000000000003,25808.4424514231
0.890000000000001,25809.6262454259
0.899999999999999,25810.8100394287
0.910000000000004,25811.9938334316
0.920000000000002,25813.1776274344
0.93,25814.3614214373
0.939999999999998,25815.5452809023
0.950000000000003,25816.7301787602
0.960000000000001,25817.915076618
0.969999999999999,25819.0999744758
0.980000000000004,25820.2848723337
0.990000000000002,25821.4697701915
1,25822.6546680494
1.01,25823.8395659072
1.02,25825.0244637651
1.03,25826.2093616229
1.04,25827.3947832669
1.05,25828.5807873048
1.06,25829.7667913427
1.07,25830.9527953805
1.08,25832.1387994184
1.09,25833.3248034563
1.1,25834.5108074942
1.11,25835.6968115321
1.12,25836.88281557
1.13,25838.0688196079
1.14,25839.255807686
1.15,25840.4429202335
1.16,25841.6300327811
1.17,25842.8171453286
1.18,25844.0042578762
1.19,25845.1913704238
1.2,25846.3784829713
1.21,25847.5655955189
1.22,25848.7527080665
1.23,25849.9401560002
1.24,25851.1283793917
1.25,25852.3166027832
1.26,25853.5048261746
1.27,25854.6930495661
1.28,25855.8812729575
1.29,25857.069496349
1.3,25858.2577197405
1.31,25859.4459431319
1.32,25860.6341665234
1.33,25861.8231870938
1.34,25863.012523668
1.35,25864.2018602422
1.36,25865.3911968164
1.37,25866.5805333906
1.38,25867.7698699648
1.39,25868.959206539
1.4,25870.1485431132
1.41,25871.3378796874
1.42,25872.5273616499
1.43,25873.7178137503
1.44,25874.9082658507
1.45,25876.0987179511
1.46,25877.2891700515
1.47,25878.4796221519
1.48,25879.6700742523
1.49,25880.8605263528
1.5,25882.0509784532
1.51,25883.2414305536
1.52,25884.4324913781
1.53,25885.6240613528
1.54,25886.8156313276
1.55,25888.0072013023
1.56,25889.198771277
1.57,25890.3903412517
1.58,25891.5819112264
1.59,25892.7734812012
1.6,25893.9650511759
1.61,25895.1566211506
1.62,25896.349265135
1.63,25897.5419553368
1.64,25898.7346455386
1.65,25899.9273357404
1.66,25901.1200259421
1.67,25902.3127161439
1.68,25903.5054063457
1.69,25904.6980965475
1.7,25905.8907867493
1.71,25907.0838956172
1.72,25908.2777084035
1.73,25909.4715211897
1.74,25910.665333976
1.75,25911.8591467623
1.76,25913.0529595485
1.77,25914.2467723348
1.78,25915.440585121
1.79,25916.6343979073
1.8,25917.8282106936
1.81,25919.0229089861
1.82,25920.217846719
1.83,25921.4127844518
1.84,25922.6077221846
1.85,25923.8026599174
1.86,25924.9975976503
1.87,25926.1925353831
1.88,25927.3874731159
1.89,25928.5824108487
1.9,25929.7775755771
1.91,25930.9736406232
1.92,25932.1697056694
1.93,25933.3657707155
1.94,25934.5618357617
1.95,25935.7579008078
1.96,25936.953965854
1.97,25938.1500309001
1.98,25939.3460959463
1.99,25940.5421609924
2,25941.7389214335
2.01,25942.9361161644
2.02,25944.1333108954
2.03,25945.3305056263
2.04,25946.5277003573
2.05,25947.7248950882
2.06,25948.9220898192
2.07,25950.1192845501
2.08,25951.3164792811
2.09,25952.5137077147
2.1,25953.7120345066
2.11,25954.9103612985
2.12,25956.1086880904
2.13,25957.3070148824
2.14,25958.5053416743
2.15,25959.7036684662
2.16,25960.9019952581
2.17,25962.10032205
2.18,25963.298648842
2.19,25964.4974792997
2.2,25965.6969405335
2.21,25966.8964017673
2.22,25968.0958630011
2.23,25969.2953242349
2.24,25970.4947854686
2.25,25971.6942467024
2.26,25972.8937079362
2.27,25974.09316917
2.28,25975.2926304038
2.29,25976.4930672429
2.3,25977.6936653042
2.31,25978.8942633655
2.32,25980.0948614268
2.33,25981.2954594881
2.34,25982.4960575494
2.35,25983.6966556107
2.36,25984.897253672
2.37,25986.0978517333
2.38,25987.2987601039
2.39,25988.5004973831
2.4,25989.7022346623
2.41,25990.9039719415
2.42,25992.1057092207
2.43,25993.3074464998
2.44,25994.509183779
2.45,25995.7109210582
2.46,25996.9126583374
2.47,25998.1143956166
2.48,25999.31691672
2.49,26000.5197956122
2.5,26001.7226745044
2.51,26002.9255533966
2.52,26004.1284322888
2.53,26005.331311181
2.54,26006.5341900732
2.55,26007.7370689654
2.56,26008.9399478576
2.57,26010.1429420656
2.58,26011.3469649707
2.59,26012.5509878758
2.6,26013.755010781
2.61,26014.9590336861
2.62,26016.1630565912
2.63,26017.3670794963
2.64,26018.5711024015
2.65,26019.7751253066
2.66,26020.9791482117
2.67,26022.1837615276
2.68,26023.3889308504
2.69,26024.5941001731
2.7,26025.7992694959
2.71,26027.0044388186
2.72,26028.2096081414
2.73,26029.4147774641
2.74,26030.6199467869
2.75,26031.8251161096
2.76,26033.0302854324
2.77,26034.2365222575
2.78,26035.4428404074
2.79,26036.6491585572
2.8,26037.8554767071
2.81,26039.0617948569
2.82,26040.2681130068
2.83,26041.4744311566
2.84,26042.6807493065
2.85,26043.8870674563
2.86,26045.0937809613
2.87,26046.3012503525
2.88,26047.5087197438
2.89,26048.716189135
2.9,26049.9236585263
2.91,26051.1311279175
2.92,26052.3385973088
2.93,26053.5460667001
2.94,26054.7535360913
2.95,26055.9610054826
2.96,26057.1693489123
2.97,26058.3779719641
2.98,26059.5865950159
2.99,26060.7952180677
3,26062.0038411195
3.01,26063.2124641712
3.02,26064.421087223
3.03,26065.6297102748
3.04,26066.8383333266
3.05,26068.0471550255
3.06,26069.2569341618
3.07,26070.466713298
3.08,26071.6764924343
3.09,26072.8862715705
3.1,26074.0960507068
3.11,26075.305829843
3.12,26076.5156089793
3.13,26077.7253881155
3.14,26078.9351672518
3.15,26080.1456253153
3.16,26081.3565629648
3.17,26082.5675006143
3.18,26083.7784382638
3.19,26084.9893759133
3.2,26086.2003135628
3.21,26087.4112512123
3.22,26088.6221888618
3.23,26089.8331265113
3.24,26091.0440644382
3.25,26092.2561630346
3.26,26093.468261631
3.27,26094.6803602275
3.28,26095.8924588239
3.29,26097.1045574203
3.3,26098.3166560168
3.31,26099.5287546132
3.32,26100.7408532096
3.33,26101.952951806
3.34,26103.1655325612
3.35,26104.3787945431
3.36,26105.5920565249
3.37,26106.8053185068
3.38,26108.0185804887
3.39,26109.2318424705
3.4,26110.4451044524
3.41,26111.6583664343
3.42,26112.8716284162
3.43,26114.084890398
3.44,26115.2991184442
3.45,26116.5135462549
3.46,26117.7279740656
3.47,26118.9424018764
3.48,26120.1568296871
3.49,26121.3712574978
3.5,26122.5856853085
3.51,26123.8001131192
3.52,26125.01454093
3.53,26126.2292524636
3.54,26127.4448485515
3.55,26128.6604446394
3.56,26129.8760407272
3.57,26131.0916368151
3.58,26132.307232903
3.59,26133.5228289909
3.6,26134.7384250787
3.61,26135.9540211666
3.62,26137.1696172545
3.63,26138.3859825842
3.64,26139.6027494025
3.65,26140.8195162207
3.66,26142.036283039
3.67,26143.2530498572
3.68,26144.4698166755
3.69,26145.6865834937
3.7,26146.9033503119
3.71,26148.1201171302
3.72,26149.3369675583
3.73,26150.554907565
3.74,26151.7728475718
3.75,26152.9907875785
3.76,26154.2087275853
3.77,26155.426667592
3.78,26156.6446075988
3.79,26157.8625476055
3.8,26159.0804876123
3.81,26160.298427619
3.82,26161.5169383727
3.83,26162.736054031
3.84,26163.9551696893
3.85,26165.1742853477
3.86,26166.393401006
3.87,26167.6125166643
3.88,26168.8316323226
3.89,26170.050747981
3.9,26171.2698636393
3.91,26172.4889792976
3.92,26173.7091548848
3.93,26174.9294486627
3.94,26176.1497424407
3.95,26177.3700362186
3.96,26178.5903299965
3.97,26179.8106237745
3.98,26181.0309175524
3.99,26182.2512113303
4,26183.4715051082
4.01,26184.6921694554
4.02,26185.9136438259
4.03,26187.1351181964
4.04,26188.3565925669
4.05,26189.5780669374
4.06,26190.7995413079
4.07,26192.0210156785
4.08,26193.242490049
4.09,26194.4639644195
4.1,26195.68543879
4.11,26196.907774542
4.12,26198.1304319831
4.13,26199.3530894241
4.14,26200.5757468651
4.15,26201.7984043062
4.16,26203.0210617472
4.17,26204.2437191882
4.18,26205.4663766293
4.19,26206.6890340703
4.2,26207.9118602102
4.21,26209.1357032047
4.22,26210.3595461992
4.23,26211.5833891937
4.24,26212.8072321882
4.25,26214.0310751827
4.26,26215.2549181772
4.27,26216.4787611717
4.28,26217.7026041662
4.29,26218.9264471607
4.3,26220.1509513015
4.31,26221.3759823374
4.32,26222.6010133733
4.33,26223.8260444092
4.34,26225.0510754451
4.35,26226.2761064811
4.36,26227.501137517
4.37,26228.7261685529
4.38,26229.9511995888
4.39,26231.1762306247
4.4,26232.4024173203
4.41,26233.6286388906
4.42,26234.8548604608
4.43,26236.0810820311
4.44,26237.3073036014
4.45,26238.5335251717
4.46,26239.7597467419
4.47,26240.9859683122
4.48,26242.2121898825
4.49,26243.4388706656
4.5,26244.6662852682
4.51,26245.8936998708
4.52,26247.1211144734
4.53,26248.348529076
4.54,26249.5759436786
4.55,26250.8033582812
4.56,26252.0307728838
4.57,26253.2581874864
4.58,26254.485602089
4.59,26255.7139720655
4.6,26256.9425822034
4.61,26258.1711923414
4.62,26259.3998024793
4.63,26260.6284126173
4.64,26261.8570227552
4.65,26263.0856328932
4.66,26264.3142430311
4.67,26265.5428531691
4.68,26266.7717188781
4.69,26268.0015270594
4.7,26269.2313352408
4.71,26270.4611434222
4.72,26271.6909516035
4.73,26272.9207597849
4.74,26274.1505679662
4.75,26275.3803761476
4.76,26276.610184329
4.77,26277.8399925103
4.78,26279.0705540761
4.79,26280.301562814
4.8,26281.532571552
4.81,26282.7635802899
4.82,26283.9945890278
4.83,26285.2255977657
4.84,26286.4566065036
4.85,26287.6876152415
4.86,26288.9186239794
4.87,26290.1496829276
4.88,26291.3818947403
4.89,26292.6141065529
4.9,26293.8463183656
4.91,26295.0785301783
4.92,26296.3107419909
4.93,26297.5429538036
4.94,26298.7751656163
4.95,26300.0073774289
4.96,26301.2395892416
4.97,26302.4723507354
4.98,26303.7057681461
4.99,26304.9391855568
5,26306.1726029675
5.01,26307.4060203782
5.02,26308.639437789
5.03,26309.8728551997
5.04,26311.1062726104
5.05,26312.3396900211
5.06,26313.5731074318
5.07,26314.8075760893
5.08,26316.0422016265
5.09,26317.2768271636
5.1,26318.5114527008
5.11,26319.746078238
5.12,26320.9807037752
5.13,26322.2153293123
5.14,26323.4499548495
5.15,26324.6845803867
5.16,26325.9195501774
5.17,26327.1553863745
5.18,26328.3912225717
5.19,26329.6270587688
5.2,26330.862894966
5.21,26332.0987311631
5.22,26333.3345673603
5.23,26334.5704035574
5.24,26335.8062397546
5.25,26337.0420759517
5.26,26338.278759638
5.27,26339.5158090338
5.28,26340.7528584296
5.29,26341.9899078254
5.3,26343.2269572211
5.31,26344.4640066169
5.32,26345.7010560127
5.33,26346.9381054085
5.34,26348.1751548043
5.35,26349.4123412911
5.36,26350.6506064293
5.37,26351.8888715675
5.38,26353.1271367058
5.39,26354.365401844
5.4,26355.6036669822
5.41,26356.8419321204
5.42,26358.0801972586
5.43,26359.3184623968
5.44,26360.556727535
5.45,26361.7956346749
5.46,26363.0351181045
5.47,26364.2746015341
5.48,26365.5140849637
5.49,26366.7535683933
5.5,26367.9930518229
5.51,26369.2325352525
5.52,26370.4720186821
5.53,26371.7115021117
5.54,26372.9509855413
5.55,26374.1916179996
5.56,26375.4323222747
5.57,26376.6730265498
5.58,26377.9137308249
5.59,26379.1544351
5.6,26380.3951393751
5.61,26381.6358436503
5.62,26382.8765479254
5.63,26384.1172522005
5.64,26385.3583912494
5.65,26386.6003189293
5.66,26387.8422466093
5.67,26389.0841742892
5.68,26390.3261019691
5.69,26391.5680296491
5.7,26392.809957329
5.71,26394.0518850089
5.72,26395.2938126889
5.73,26396.5357403688
5.74,26397.7786115373
5.75,26399.0217651866
5.76,26400.2649188359
5.77,26401.5080724851
5.78,26402.7512261344
5.79,26403.9943797836
5.8,26405.2375334329
5.81,26406.4806870822
5.82,26407.7238407314
5.83,26408.9672201757
5.84,26410.211602364
5.85,26411.4559845523
5.86,26412.7003667406
5.87,26413.9447489289
5.88,26415.1891311172
5.89,26416.4335133055
5.9,26417.6778954938
5.91,26418.9222776822
5.92,26420.1666598705
5.93,26421.4117782614
5.94,26422.6573915637
5.95,26423.903004866
5.96,26425.1486181683
5.97,26426.3942314706
5.98,26427.6398447729
5.99,26428.8854580752
6,26430.1310713775
6.01,26431.3766846798
6.02,26432.6223130367
6.03,26433.8691600331
6.04,26435.1160070296
6.05,26436.3628540261
6.06,26437.6097010226
6.07,26438.8565480191
6.08,26440.1033950155
6.09,26441.350242012
6.1,26442.5970890085
6.11,26443.843936005
6.12,26445.0913101615
6.13,26446.3393934376
6.14,26447.5874767137
6.15,26448.8355599898
6.16,26450.0836432659
6.17,26451.331726542
6.18,26452.5798098181
6.19,26453.8278930942
6.2,26455.0759763703
6.21,26456.3240596464
6.22,26457.5731843344
6.23,26458.8225064808
6.24,26460.0718286272
6.25,26461.3211507736
6.26,26462.5704729201
6.27,26463.8197950665
6.28,26465.0691172129
6.29,26466.3184393593
6.3,26467.5677615057
6.31,26468.8174000023
6.32,26470.067963615
