"Time","Left.Pallidum"
-33.56,1323.84289696482
-33.55,1323.84289696482
-33.54,1323.84289696482
-33.53,1323.84289696482
-33.52,1323.84289696482
-33.51,1323.84289696482
-33.5,1323.84289696482
-33.49,1323.84289696482
-33.48,1323.84289696482
-33.47,1323.84289696482
-33.46,1323.84289696482
-33.45,1323.84289696482
-33.44,1323.84289696482
-33.43,1323.84289696482
-33.42,1323.84289696482
-33.41,1323.84289696482
-33.4,1323.84289696482
-33.39,1323.84289696482
-33.38,1323.84289696482
-33.37,1323.84289696482
-33.36,1323.84289696482
-33.35,1323.84289696482
-33.34,1323.84289696482
-33.33,1323.84289696482
-33.32,1323.84289696482
-33.31,1323.84289696482
-33.3,1323.84289696482
-33.29,1323.84289696482
-33.28,1323.84289696482
-33.27,1323.84289696482
-33.26,1323.84289696482
-33.25,1323.84289696482
-33.24,1323.84289696482
-33.23,1323.84289696482
-33.22,1323.84289696482
-33.21,1323.84289696482
-33.2,1323.84289696482
-33.19,1323.84289696482
-33.18,1323.84289696482
-33.17,1323.84289696482
-33.16,1323.84289696482
-33.15,1323.84289696482
-33.14,1323.84289696482
-33.13,1323.84289696482
-33.12,1323.84289696482
-33.11,1323.84289696482
-33.1,1323.84289696482
-33.09,1323.84289696482
-33.08,1323.84289696482
-33.07,1323.84289696482
-33.06,1323.84289696482
-33.05,1323.84289696482
-33.04,1323.84289696482
-33.03,1323.84289696482
-33.02,1323.84289696482
-33.01,1323.84289696482
-33,1323.84289696482
-32.99,1323.84289696482
-32.98,1323.84289696482
-32.97,1323.84289696482
-32.96,1323.84289696482
-32.95,1323.84289696482
-32.94,1323.84289696482
-32.93,1323.84289696482
-32.92,1323.84289696482
-32.91,1323.84289696482
-32.9,1323.84289696482
-32.89,1323.84289696482
-32.88,1323.84289696482
-32.87,1323.84289696482
-32.86,1323.84289696482
-32.85,1323.84289696482
-32.84,1323.84289696482
-32.83,1323.84289696482
-32.82,1323.84289696482
-32.81,1323.84289696482
-32.8,1323.84289696482
-32.79,1323.84289696482
-32.78,1323.84289696482
-32.77,1323.84289696482
-32.76,1323.84289696482
-32.75,1323.84289696482
-32.74,1323.84289696482
-32.73,1323.84289696482
-32.72,1323.84289696482
-32.71,1323.84289696482
-32.7,1323.84289696482
-32.69,1323.84289696482
-32.68,1323.84289696482
-32.67,1323.84289696482
-32.66,1323.84289696482
-32.65,1323.84289696482
-32.64,1323.84289696482
-32.63,1323.84289696482
-32.62,1323.84289696482
-32.61,1323.84289696482
-32.6,1323.84289696482
-32.59,1323.84289696482
-32.58,1323.84289696482
-32.57,1323.84289696482
-32.56,1323.84289696482
-32.55,1323.84289696482
-32.54,1323.84289696482
-32.53,1323.84289696482
-32.52,1323.84289696482
-32.51,1323.84289696482
-32.5,1323.84289696482
-32.49,1323.84289696482
-32.48,1323.84289696482
-32.47,1323.84289696482
-32.46,1323.84289696482
-32.45,1323.84289696482
-32.44,1323.84289696482
-32.43,1323.84289696482
-32.42,1323.84289696482
-32.41,1323.84289696482
-32.4,1323.84289696482
-32.39,1323.84289696482
-32.38,1323.84289696482
-32.37,1323.84289696482
-32.36,1323.84289696482
-32.35,1323.84289696482
-32.34,1323.84289696482
-32.33,1323.84289696482
-32.32,1323.84289696482
-32.31,1323.84289696482
-32.3,1323.84289696482
-32.29,1323.84289696482
-32.28,1323.84289696482
-32.27,1323.84289696482
-32.26,1323.84289696482
-32.25,1323.84289696482
-32.24,1323.84289696482
-32.23,1323.84289696482
-32.22,1323.84289696482
-32.21,1323.84289696482
-32.2,1323.84289696482
-32.19,1323.84289696482
-32.18,1323.84289696482
-32.17,1323.84289696482
-32.16,1323.84289696482
-32.15,1323.84289696482
-32.14,1323.84289696482
-32.13,1323.84289696482
-32.12,1323.84289696482
-32.11,1323.84289696482
-32.1,1323.84289696482
-32.09,1323.84289696482
-32.08,1323.84289696482
-32.07,1323.84289696482
-32.06,1323.84289696482
-32.05,1323.84289696482
-32.04,1323.84289696482
-32.03,1323.84289696482
-32.02,1323.84289696482
-32.01,1323.84289696482
-32,1323.84289696482
-31.99,1323.84289696482
-31.98,1323.84289696482
-31.97,1323.84289696482
-31.96,1323.84289696482
-31.95,1323.84289696482
-31.94,1323.84289696482
-31.93,1323.84289696482
-31.92,1323.84289696482
-31.91,1323.84289696482
-31.9,1323.84289696482
-31.89,1323.84289696482
-31.88,1323.84289696482
-31.87,1323.84289696482
-31.86,1323.84289696482
-31.85,1323.84289696482
-31.84,1323.84289696482
-31.83,1323.84289696482
-31.82,1323.84289696482
-31.81,1323.84289696482
-31.8,1323.84289696482
-31.79,1323.84289696482
-31.78,1323.84289696482
-31.77,1323.84289696482
-31.76,1323.84289696482
-31.75,1323.84289696482
-31.74,1323.84289696482
-31.73,1323.84289696482
-31.72,1323.84289696482
-31.71,1323.84289696482
-31.7,1323.84289696482
-31.69,1323.84289696482
-31.68,1323.84289696482
-31.67,1323.84289696482
-31.66,1323.84289696482
-31.65,1323.84289696482
-31.64,1323.84289696482
-31.63,1323.84289696482
-31.62,1323.84289696482
-31.61,1323.84289696482
-31.6,1323.84289696482
-31.59,1323.84289696482
-31.58,1323.84289696482
-31.57,1323.84289696482
-31.56,1323.84289696482
-31.55,1323.84289696482
-31.54,1323.84289696482
-31.53,1323.84289696482
-31.52,1323.84289696482
-31.51,1323.84289696482
-31.5,1323.84289696482
-31.49,1323.84289696482
-31.48,1323.84289696482
-31.47,1323.84289696482
-31.46,1323.84289696482
-31.45,1323.84289696482
-31.44,1323.84289696482
-31.43,1323.84289696482
-31.42,1323.84289696482
-31.41,1323.84289696482
-31.4,1323.84289696482
-31.39,1323.84289696482
-31.38,1323.84289696482
-31.37,1323.84289696482
-31.36,1323.84289696482
-31.35,1323.84289696482
-31.34,1323.84289696482
-31.33,1323.84289696482
-31.32,1323.84289696482
-31.31,1323.84289696482
-31.3,1323.84289696482
-31.29,1323.84289696482
-31.28,1323.84289696482
-31.27,1323.84289696482
-31.26,1323.84289696482
-31.25,1323.84289696482
-31.24,1323.84289696482
-31.23,1323.84289696482
-31.22,1323.84289696482
-31.21,1323.84289696482
-31.2,1323.84289696482
-31.19,1323.84289696482
-31.18,1323.84289696482
-31.17,1323.84289696482
-31.16,1323.84289696482
-31.15,1323.84289696482
-31.14,1323.84289696482
-31.13,1323.84289696482
-31.12,1323.84289696482
-31.11,1323.84289696482
-31.1,1323.84289696482
-31.09,1323.84289696482
-31.08,1323.84289696482
-31.07,1323.84289696482
-31.06,1323.84289696482
-31.05,1323.84289696482
-31.04,1323.84289696482
-31.03,1323.84289696482
-31.02,1323.84289696482
-31.01,1323.84289696482
-31,1323.84289696482
-30.99,1323.84289696482
-30.98,1323.84289696482
-30.97,1323.84289696482
-30.96,1323.84289696482
-30.95,1323.84289696482
-30.94,1323.84289696482
-30.93,1323.84289696482
-30.92,1323.84289696482
-30.91,1323.84289696482
-30.9,1323.84289696482
-30.89,1323.84289696482
-30.88,1323.84289696482
-30.87,1323.84289696482
-30.86,1323.84289696482
-30.85,1323.84289696482
-30.84,1323.84289696482
-30.83,1323.84289696482
-30.82,1323.84289696482
-30.81,1323.84289696482
-30.8,1323.84289696482
-30.79,1323.84289696482
-30.78,1323.84289696482
-30.77,1323.84289696482
-30.76,1323.84289696482
-30.75,1323.84289696482
-30.74,1323.84289696482
-30.73,1323.84289696482
-30.72,1323.84289696482
-30.71,1323.84289696482
-30.7,1323.84289696482
-30.69,1323.84289696482
-30.68,1323.84289696482
-30.67,1323.84289696482
-30.66,1323.84289696482
-30.65,1323.84289696482
-30.64,1323.84289696482
-30.63,1323.84289696482
-30.62,1323.84289696482
-30.61,1323.84289696482
-30.6,1323.84289696482
-30.59,1323.84289696482
-30.58,1323.84289696482
-30.57,1323.84289696482
-30.56,1323.84289696482
-30.55,1323.84289696482
-30.54,1323.84289696482
-30.53,1323.84289696482
-30.52,1323.84289696482
-30.51,1323.84289696482
-30.5,1323.84289696482
-30.49,1323.84289696482
-30.48,1323.84289696482
-30.47,1323.84289696482
-30.46,1323.84289696482
-30.45,1323.84289696482
-30.44,1323.84289696482
-30.43,1323.84289696482
-30.42,1323.84289696482
-30.41,1323.84289696482
-30.4,1323.84289696482
-30.39,1323.84289696482
-30.38,1323.84289696482
-30.37,1323.84289696482
-30.36,1323.84289696482
-30.35,1323.84289696482
-30.34,1323.84289696482
-30.33,1323.84289696482
-30.32,1323.84289696482
-30.31,1323.84289696482
-30.3,1323.84289696482
-30.29,1323.84289696482
-30.28,1323.84289696482
-30.27,1323.84289696482
-30.26,1323.84289696482
-30.25,1323.84289696482
-30.24,1323.84289696482
-30.23,1323.84289696482
-30.22,1323.84289696482
-30.21,1323.84289696482
-30.2,1323.84289696482
-30.19,1323.84289696482
-30.18,1323.84289696482
-30.17,1323.84289696482
-30.16,1323.84289696482
-30.15,1323.84289696482
-30.14,1323.84289696482
-30.13,1323.84289696482
-30.12,1323.84289696482
-30.11,1323.84289696482
-30.1,1323.84289696482
-30.09,1323.84289696482
-30.08,1323.84289696482
-30.07,1323.84289696482
-30.06,1323.84289696482
-30.05,1323.84289696482
-30.04,1323.84289696482
-30.03,1323.84289696482
-30.02,1323.84289696482
-30.01,1323.84289696482
-30,1323.84289696482
-29.99,1323.84289696482
-29.98,1323.84289696482
-29.97,1323.84289696482
-29.96,1323.84289696482
-29.95,1323.84289696482
-29.94,1323.84289696482
-29.93,1323.84289696482
-29.92,1323.84289696482
-29.91,1323.84289696482
-29.9,1323.84289696482
-29.89,1323.84289696482
-29.88,1323.84289696482
-29.87,1323.84289696482
-29.86,1323.84289696482
-29.85,1323.84289696482
-29.84,1323.84289696482
-29.83,1323.84289696482
-29.82,1323.84289696482
-29.81,1323.84289696482
-29.8,1323.84289696482
-29.79,1323.84289696482
-29.78,1323.84289696482
-29.77,1323.84289696482
-29.76,1323.84289696482
-29.75,1323.84289696482
-29.74,1323.84289696482
-29.73,1323.84289696482
-29.72,1323.84289696482
-29.71,1323.84289696482
-29.7,1323.84289696482
-29.69,1323.84289696482
-29.68,1323.84289696482
-29.67,1323.84289696482
-29.66,1323.84289696482
-29.65,1323.84289696482
-29.64,1323.84289696482
-29.63,1323.84289696482
-29.62,1323.84289696482
-29.61,1323.84289696482
-29.6,1323.84289696482
-29.59,1323.84289696482
-29.58,1323.84289696482
-29.57,1323.84289696482
-29.56,1323.84289696482
-29.55,1323.84289696482
-29.54,1323.84289696482
-29.53,1323.84289696482
-29.52,1323.84289696482
-29.51,1323.84289696482
-29.5,1323.84289696482
-29.49,1323.84289696482
-29.48,1323.84289696482
-29.47,1323.84289696482
-29.46,1323.84289696482
-29.45,1323.84289696482
-29.44,1323.84289696482
-29.43,1323.84289696482
-29.42,1323.84289696482
-29.41,1323.84289696482
-29.4,1323.84289696482
-29.39,1323.84289696482
-29.38,1323.84289696482
-29.37,1323.84289696482
-29.36,1323.84289696482
-29.35,1323.84289696482
-29.34,1323.84289696482
-29.33,1323.84289696482
-29.32,1323.84289696482
-29.31,1323.84289696482
-29.3,1323.84289696482
-29.29,1323.84289696482
-29.28,1323.84289696482
-29.27,1323.84289696482
-29.26,1323.84289696482
-29.25,1323.84289696482
-29.24,1323.84289696482
-29.23,1323.84289696482
-29.22,1323.84289696482
-29.21,1323.84289696482
-29.2,1323.84289696482
-29.19,1323.84289696482
-29.18,1323.84289696482
-29.17,1323.84289696482
-29.16,1323.84289696482
-29.15,1323.84289696482
-29.14,1323.84289696482
-29.13,1323.84289696482
-29.12,1323.84289696482
-29.11,1323.84289696482
-29.1,1323.84289696482
-29.09,1323.84289696482
-29.08,1323.84289696482
-29.07,1323.84289696482
-29.06,1323.84289696482
-29.05,1323.84289696482
-29.04,1323.84289696482
-29.03,1323.84289696482
-29.02,1323.84289696482
-29.01,1323.84289696482
-29,1323.84289696482
-28.99,1323.84289696482
-28.98,1323.84289696482
-28.97,1323.84289696482
-28.96,1323.84289696482
-28.95,1323.84289696482
-28.94,1323.84289696482
-28.93,1323.84289696482
-28.92,1323.84289696482
-28.91,1323.84289696482
-28.9,1323.84289696482
-28.89,1323.84289696482
-28.88,1323.84289696482
-28.87,1323.84289696482
-28.86,1323.84289696482
-28.85,1323.84289696482
-28.84,1323.84289696482
-28.83,1323.84289696482
-28.82,1323.84289696482
-28.81,1323.84289696482
-28.8,1323.84289696482
-28.79,1323.84289696482
-28.78,1323.84289696482
-28.77,1323.84289696482
-28.76,1323.84289696482
-28.75,1323.84289696482
-28.74,1323.84289696482
-28.73,1323.84289696482
-28.72,1323.84289696482
-28.71,1323.84289696482
-28.7,1323.84289696482
-28.69,1323.84289696482
-28.68,1323.84289696482
-28.67,1323.84289696482
-28.66,1323.84289696482
-28.65,1323.84289696482
-28.64,1323.84289696482
-28.63,1323.84289696482
-28.62,1323.84289696482
-28.61,1323.84289696482
-28.6,1323.84289696482
-28.59,1323.84289696482
-28.58,1323.84289696482
-28.57,1323.84289696482
-28.56,1323.84289696482
-28.55,1323.84289696482
-28.54,1323.84289696482
-28.53,1323.84289696482
-28.52,1323.84289696482
-28.51,1323.84289696482
-28.5,1323.84289696482
-28.49,1323.84289696482
-28.48,1323.84289696482
-28.47,1323.84289696482
-28.46,1323.84289696482
-28.45,1323.84289696482
-28.44,1323.84289696482
-28.43,1323.84289696482
-28.42,1323.84289696482
-28.41,1323.84289696482
-28.4,1323.84289696482
-28.39,1323.84289696482
-28.38,1323.84289696482
-28.37,1323.84289696482
-28.36,1323.84289696482
-28.35,1323.84289696482
-28.34,1323.84289696482
-28.33,1323.84289696482
-28.32,1323.84289696482
-28.31,1323.84289696482
-28.3,1323.84289696482
-28.29,1323.84289696482
-28.28,1323.84289696482
-28.27,1323.84289696482
-28.26,1323.84289696482
-28.25,1323.84289696482
-28.24,1323.84289696482
-28.23,1323.84289696482
-28.22,1323.84289696482
-28.21,1323.84289696482
-28.2,1323.84289696482
-28.19,1323.84289696482
-28.18,1323.84289696482
-28.17,1323.84289696482
-28.16,1323.84289696482
-28.15,1323.84289696482
-28.14,1323.84289696482
-28.13,1323.84289696482
-28.12,1323.84289696482
-28.11,1323.84289696482
-28.1,1323.84289696482
-28.09,1323.84289696482
-28.08,1323.84289696482
-28.07,1323.84289696482
-28.06,1323.84289696482
-28.05,1323.84289696482
-28.04,1323.84289696482
-28.03,1323.84289696482
-28.02,1323.84289696482
-28.01,1323.84289696482
-28,1323.84289696482
-27.99,1323.84289696482
-27.98,1323.84289696482
-27.97,1323.84289696482
-27.96,1323.84289696482
-27.95,1323.84289696482
-27.94,1323.84289696482
-27.93,1323.84289696482
-27.92,1323.84289696482
-27.91,1323.84289696482
-27.9,1323.84289696482
-27.89,1323.84289696482
-27.88,1323.84289696482
-27.87,1323.84289696482
-27.86,1323.84289696482
-27.85,1323.84289696482
-27.84,1323.84289696482
-27.83,1323.84289696482
-27.82,1323.84289696482
-27.81,1323.84289696482
-27.8,1323.84289696482
-27.79,1323.84289696482
-27.78,1323.84289696482
-27.77,1323.84289696482
-27.76,1323.84289696482
-27.75,1323.84289696482
-27.74,1323.84289696482
-27.73,1323.84289696482
-27.72,1323.84289696482
-27.71,1323.84289696482
-27.7,1323.84289696482
-27.69,1323.84289696482
-27.68,1323.84289696482
-27.67,1323.84289696482
-27.66,1323.84289696482
-27.65,1323.84289696482
-27.64,1323.84289696482
-27.63,1323.84289696482
-27.62,1323.84289696482
-27.61,1323.84289696482
-27.6,1323.84289696482
-27.59,1323.84289696482
-27.58,1323.84289696482
-27.57,1323.84289696482
-27.56,1323.84289696482
-27.55,1323.84289696482
-27.54,1323.84289696482
-27.53,1323.84289696482
-27.52,1323.84289696482
-27.51,1323.84289696482
-27.5,1323.84289696482
-27.49,1323.84289696482
-27.48,1323.84289696482
-27.47,1323.84289696482
-27.46,1323.84289696482
-27.45,1323.84289696482
-27.44,1323.84289696482
-27.43,1323.84289696482
-27.42,1323.84289696482
-27.41,1323.84289696482
-27.4,1323.84289696482
-27.39,1323.84289696482
-27.38,1323.84289696482
-27.37,1323.84289696482
-27.36,1323.84289696482
-27.35,1323.84289696482
-27.34,1323.84289696482
-27.33,1323.84289696482
-27.32,1323.84289696482
-27.31,1323.84289696482
-27.3,1323.84289696482
-27.29,1323.84289696482
-27.28,1323.84289696482
-27.27,1323.84289696482
-27.26,1323.84289696482
-27.25,1323.84289696482
-27.24,1323.84289696482
-27.23,1323.84289696482
-27.22,1323.84289696482
-27.21,1323.84289696482
-27.2,1323.84289696482
-27.19,1323.84289696482
-27.18,1323.84289696482
-27.17,1323.84289696482
-27.16,1323.84289696482
-27.15,1323.84289696482
-27.14,1323.84289696482
-27.13,1323.84289696482
-27.12,1323.84289696482
-27.11,1323.84289696482
-27.1,1323.84289696482
-27.09,1323.84289696482
-27.08,1323.84289696482
-27.07,1323.84289696482
-27.06,1323.84289696482
-27.05,1323.84289696482
-27.04,1323.84289696482
-27.03,1323.84289696482
-27.02,1323.84289696482
-27.01,1323.84289696482
-27,1323.84289696482
-26.99,1323.84289696482
-26.98,1323.84289696482
-26.97,1323.84289696482
-26.96,1323.84289696482
-26.95,1323.84289696482
-26.94,1323.84289696482
-26.93,1323.84289696482
-26.92,1323.84289696482
-26.91,1323.84289696482
-26.9,1323.84289696482
-26.89,1323.84289696482
-26.88,1323.84289696482
-26.87,1323.84289696482
-26.86,1323.84289696482
-26.85,1323.84289696482
-26.84,1323.84289696482
-26.83,1323.84289696482
-26.82,1323.84289696482
-26.81,1323.84289696482
-26.8,1323.84289696482
-26.79,1323.84289696482
-26.78,1323.84289696482
-26.77,1323.84289696482
-26.76,1323.84289696482
-26.75,1323.84289696482
-26.74,1323.84289696482
-26.73,1323.84289696482
-26.72,1323.84289696482
-26.71,1323.84289696482
-26.7,1323.84289696482
-26.69,1323.84289696482
-26.68,1323.84289696482
-26.67,1323.84289696482
-26.66,1323.84289696482
-26.65,1323.84289696482
-26.64,1323.84289696482
-26.63,1323.84289696482
-26.62,1323.84289696482
-26.61,1323.84289696482
-26.6,1323.84289696482
-26.59,1323.84289696482
-26.58,1323.84289696482
-26.57,1323.84289696482
-26.56,1323.84289696482
-26.55,1323.84289696482
-26.54,1323.84289696482
-26.53,1323.84289696482
-26.52,1323.84289696482
-26.51,1323.84289696482
-26.5,1323.84289696482
-26.49,1323.84289696482
-26.48,1323.84289696482
-26.47,1323.84289696482
-26.46,1323.84289696482
-26.45,1323.84289696482
-26.44,1323.84289696482
-26.43,1323.84289696482
-26.42,1323.84289696482
-26.41,1323.84289696482
-26.4,1323.84289696482
-26.39,1323.84289696482
-26.38,1323.84289696482
-26.37,1323.84289696482
-26.36,1323.84289696482
-26.35,1323.84289696482
-26.34,1323.84289696482
-26.33,1323.84289696482
-26.32,1323.84289696482
-26.31,1323.84289696482
-26.3,1323.84289696482
-26.29,1323.84289696482
-26.28,1323.84289696482
-26.27,1323.84289696482
-26.26,1323.84289696482
-26.25,1323.84289696482
-26.24,1323.84289696482
-26.23,1323.84289696482
-26.22,1323.84289696482
-26.21,1323.84289696482
-26.2,1323.84289696482
-26.19,1323.84289696482
-26.18,1323.84289696482
-26.17,1323.84289696482
-26.16,1323.84289696482
-26.15,1323.84289696482
-26.14,1323.84289696482
-26.13,1323.84289696482
-26.12,1323.84289696482
-26.11,1323.84289696482
-26.1,1323.84289696482
-26.09,1323.84289696482
-26.08,1323.84289696482
-26.07,1323.84289696482
-26.06,1323.84289696482
-26.05,1323.84289696482
-26.04,1323.84289696482
-26.03,1323.84289696482
-26.02,1323.84289696482
-26.01,1323.84289696482
-26,1323.84289696482
-25.99,1323.84289696482
-25.98,1323.84289696482
-25.97,1323.84289696482
-25.96,1323.84289696482
-25.95,1323.84289696482
-25.94,1323.84289696482
-25.93,1323.84289696482
-25.92,1323.84289696482
-25.91,1323.84289696482
-25.9,1323.84289696482
-25.89,1323.84289696482
-25.88,1323.84289696482
-25.87,1323.84289696482
-25.86,1323.84289696482
-25.85,1323.84289696482
-25.84,1323.84289696482
-25.83,1323.84289696482
-25.82,1323.84289696482
-25.81,1323.84289696482
-25.8,1323.84289696482
-25.79,1323.84289696482
-25.78,1323.84289696482
-25.77,1323.84289696482
-25.76,1323.84289696482
-25.75,1323.84289696482
-25.74,1323.84289696482
-25.73,1323.84289696482
-25.72,1323.84289696482
-25.71,1323.84289696482
-25.7,1323.84289696482
-25.69,1323.84289696482
-25.68,1323.84289696482
-25.67,1323.84289696482
-25.66,1323.84289696482
-25.65,1323.84289696482
-25.64,1323.84289696482
-25.63,1323.84289696482
-25.62,1323.84289696482
-25.61,1323.84289696482
-25.6,1323.84289696482
-25.59,1323.84289696482
-25.58,1323.84289696482
-25.57,1323.84289696482
-25.56,1323.84289696482
-25.55,1323.84289696482
-25.54,1323.84289696482
-25.53,1323.84289696482
-25.52,1323.84289696482
-25.51,1323.84289696482
-25.5,1323.84289696482
-25.49,1323.84289696482
-25.48,1323.84289696482
-25.47,1323.84289696482
-25.46,1323.84289696482
-25.45,1323.84289696482
-25.44,1323.84289696482
-25.43,1323.84289696482
-25.42,1323.84289696482
-25.41,1323.84289696482
-25.4,1323.84289696482
-25.39,1323.84289696482
-25.38,1323.84289696482
-25.37,1323.84289696482
-25.36,1323.84289696482
-25.35,1323.84289696482
-25.34,1323.84289696482
-25.33,1323.84289696482
-25.32,1323.84289696482
-25.31,1323.84289696482
-25.3,1323.84289696482
-25.29,1323.84289696482
-25.28,1323.84289696482
-25.27,1323.84289696482
-25.26,1323.84289696482
-25.25,1323.84289696482
-25.24,1323.84289696482
-25.23,1323.84289696482
-25.22,1323.84289696482
-25.21,1323.84289696482
-25.2,1323.84289696482
-25.19,1323.84289696482
-25.18,1323.84289696482
-25.17,1323.84289696482
-25.16,1323.84289696482
-25.15,1323.84289696482
-25.14,1323.84289696482
-25.13,1323.84289696482
-25.12,1323.84289696482
-25.11,1323.84289696482
-25.1,1323.84289696482
-25.09,1323.84289696482
-25.08,1323.84289696482
-25.07,1323.84289696482
-25.06,1323.84289696482
-25.05,1323.84289696482
-25.04,1323.84289696482
-25.03,1323.84289696482
-25.02,1323.84289696482
-25.01,1323.84289696482
-25,1323.84289696482
-24.99,1323.84289696482
-24.98,1323.84289696482
-24.97,1323.84289696482
-24.96,1323.84289696482
-24.95,1323.84289696482
-24.94,1323.84289696482
-24.93,1323.84289696482
-24.92,1323.84289696482
-24.91,1323.84289696482
-24.9,1323.84289696482
-24.89,1323.84289696482
-24.88,1323.84289696482
-24.87,1323.84289696482
-24.86,1323.84289696482
-24.85,1323.84289696482
-24.84,1323.84289696482
-24.83,1323.84289696482
-24.82,1323.84289696482
-24.81,1323.84289696482
-24.8,1323.84289696482
-24.79,1323.84289696482
-24.78,1323.84289696482
-24.77,1323.84289696482
-24.76,1323.84289696482
-24.75,1323.84289696482
-24.74,1323.84289696482
-24.73,1323.84289696482
-24.72,1323.84289696482
-24.71,1323.84289696482
-24.7,1323.84289696482
-24.69,1323.84289696482
-24.68,1323.84289696482
-24.67,1323.84289696482
-24.66,1323.84289696482
-24.65,1323.84289696482
-24.64,1323.84289696482
-24.63,1323.84289696482
-24.62,1323.84289696482
-24.61,1323.84289696482
-24.6,1323.84289696482
-24.59,1323.84289696482
-24.58,1323.84289696482
-24.57,1323.84289696482
-24.56,1323.84289696482
-24.55,1323.84289696482
-24.54,1323.84289696482
-24.53,1323.84289696482
-24.52,1323.84289696482
-24.51,1323.84289696482
-24.5,1323.84289696482
-24.49,1323.84289696482
-24.48,1323.84289696482
-24.47,1323.84289696482
-24.46,1323.84289696482
-24.45,1323.84289696482
-24.44,1323.84289696482
-24.43,1323.84289696482
-24.42,1323.84289696482
-24.41,1323.84289696482
-24.4,1323.84289696482
-24.39,1323.84289696482
-24.38,1323.84289696482
-24.37,1323.84289696482
-24.36,1323.84289696482
-24.35,1323.84289696482
-24.34,1323.84289696482
-24.33,1323.84289696482
-24.32,1323.84289696482
-24.31,1323.84289696482
-24.3,1323.84289696482
-24.29,1323.84289696482
-24.28,1323.84289696482
-24.27,1323.84289696482
-24.26,1323.84289696482
-24.25,1323.84289696482
-24.24,1323.84289696482
-24.23,1323.84289696482
-24.22,1323.84289696482
-24.21,1323.84289696482
-24.2,1323.84289696482
-24.19,1323.84289696482
-24.18,1323.84289696482
-24.17,1323.84289696482
-24.16,1323.84289696482
-24.15,1323.84289696482
-24.14,1323.84289696482
-24.13,1323.84289696482
-24.12,1323.84289696482
-24.11,1323.84289696482
-24.1,1323.84289696482
-24.09,1323.84289696482
-24.08,1323.84289696482
-24.07,1323.84289696482
-24.06,1323.84289696482
-24.05,1323.84289696482
-24.04,1323.84289696482
-24.03,1323.84289696482
-24.02,1323.84289696482
-24.01,1323.84289696482
-24,1323.84289696482
-23.99,1323.84289696482
-23.98,1323.84289696482
-23.97,1323.84289696482
-23.96,1323.84289696482
-23.95,1323.84289696482
-23.94,1323.84289696482
-23.93,1323.84289696482
-23.92,1323.84289696482
-23.91,1323.84289696482
-23.9,1323.84289696482
-23.89,1323.84289696482
-23.88,1323.84289696482
-23.87,1323.84289696482
-23.86,1323.84289696482
-23.85,1323.84289696482
-23.84,1323.84289696482
-23.83,1323.84289696482
-23.82,1323.84289696482
-23.81,1323.84289696482
-23.8,1323.84289696482
-23.79,1323.84289696482
-23.78,1323.84289696482
-23.77,1323.84289696482
-23.76,1323.84289696482
-23.75,1323.84289696482
-23.74,1323.84289696482
-23.73,1323.84289696482
-23.72,1323.84289696482
-23.71,1323.84289696482
-23.7,1323.84289696482
-23.69,1323.84289696482
-23.68,1323.84289696482
-23.67,1323.84289696482
-23.66,1323.84289696482
-23.65,1323.84289696482
-23.64,1323.84289696482
-23.63,1323.84289696482
-23.62,1323.84289696482
-23.61,1323.84289696482
-23.6,1323.84289696482
-23.59,1323.84289696482
-23.58,1323.84289696482
-23.57,1323.84289696482
-23.56,1323.84289696482
-23.55,1323.84289696482
-23.54,1323.84289696482
-23.53,1323.84289696482
-23.52,1323.84289696482
-23.51,1323.84289696482
-23.5,1323.84289696482
-23.49,1323.84289696482
-23.48,1323.84289696482
-23.47,1323.84289696482
-23.46,1323.84289696482
-23.45,1323.84289696482
-23.44,1323.84289696482
-23.43,1323.84289696482
-23.42,1323.84289696482
-23.41,1323.84289696482
-23.4,1323.84289696482
-23.39,1323.84289696482
-23.38,1323.84289696482
-23.37,1323.84289696482
-23.36,1323.84289696482
-23.35,1323.84289696482
-23.34,1323.84289696482
-23.33,1323.84289696482
-23.32,1323.84289696482
-23.31,1323.84289696482
-23.3,1323.84289696482
-23.29,1323.84289696482
-23.28,1323.84289696482
-23.27,1323.84289696482
-23.26,1323.84289696482
-23.25,1323.84289696482
-23.24,1323.84289696482
-23.23,1323.84289696482
-23.22,1323.84289696482
-23.21,1323.84289696482
-23.2,1323.84289696482
-23.19,1323.84289696482
-23.18,1323.84289696482
-23.17,1323.84289696482
-23.16,1323.84289696482
-23.15,1323.84289696482
-23.14,1323.84289696482
-23.13,1323.84289696482
-23.12,1323.84289696482
-23.11,1323.84289696482
-23.1,1323.84289696482
-23.09,1323.84289696482
-23.08,1323.84289696482
-23.07,1323.84289696482
-23.06,1323.84289696482
-23.05,1323.84289696482
-23.04,1323.84289696482
-23.03,1323.84289696482
-23.02,1323.84289696482
-23.01,1323.84289696482
-23,1323.84289696482
-22.99,1323.84289696482
-22.98,1323.84289696482
-22.97,1323.84289696482
-22.96,1323.84289696482
-22.95,1323.84289696482
-22.94,1323.84289696482
-22.93,1323.84289696482
-22.92,1323.84289696482
-22.91,1323.84289696482
-22.9,1323.84289696482
-22.89,1323.84289696482
-22.88,1323.84289696482
-22.87,1323.84289696482
-22.86,1323.84289696482
-22.85,1323.84289696482
-22.84,1323.84289696482
-22.83,1323.84289696482
-22.82,1323.84289696482
-22.81,1323.84289696482
-22.8,1323.84289696482
