"Time","Right.Cerebellum.White.Matter"
-4.05,16628.5923303355
-4.04,16628.853221721
-4.03,16629.1144045733
-4.02,16629.3755874256
-4.01,16629.6367702779
-4,16629.8979531302
-3.99,16630.1591359826
-3.98,16630.4203188349
-3.97,16630.6815016872
-3.96,16630.9426845395
-3.95,16631.2038673918
-3.94,16631.4656212163
-3.93,16631.7274148549
-3.92,16631.9892084935
-3.91,16632.2510021321
-3.9,16632.5127957707
-3.89,16632.7745894093
-3.88,16633.0363830479
-3.87,16633.2981766864
-3.86,16633.559970325
-3.85,16633.8219781196
-3.84,16634.0843853493
-3.83,16634.3467925791
-3.82,16634.6091998088
-3.81,16634.8716070385
-3.8,16635.1340142682
-3.79,16635.3964214979
-3.78,16635.6588287277
-3.77,16635.9212359574
-3.76,16636.1836431871
-3.75,16636.4465208764
-3.74,16636.7095445151
-3.73,16636.9725681539
-3.72,16637.2355917926
-3.71,16637.4986154313
-3.7,16637.76163907
-3.69,16638.0246627088
-3.68,16638.2876863475
-3.67,16638.5507099862
-3.66,16638.8138434979
-3.65,16639.0774863766
-3.64,16639.3411292553
-3.63,16639.6047721341
-3.62,16639.8684150128
-3.61,16640.1320578915
-3.6,16640.3957007702
-3.59,16640.6593436489
-3.58,16640.9229865276
-3.57,16641.1866294063
-3.56,16641.4506403334
-3.55,16641.7149052962
-3.54,16641.979170259
-3.53,16642.2434352218
-3.52,16642.5077001846
-3.51,16642.7719651475
-3.5,16643.0362301103
-3.49,16643.3004950731
-3.48,16643.5647600359
-3.47,16643.8290286504
-3.46,16644.0939185548
-3.45,16644.3588084591
-3.44,16644.6236983634
-3.43,16644.8885882677
-3.42,16645.153478172
-3.41,16645.4183680763
-3.4,16645.6832579807
-3.39,16645.948147885
-3.38,16646.2130377893
-3.37,16646.4781914055
-3.36,16646.743709122
-3.35,16647.0092268385
-3.34,16647.274744555
-3.33,16647.5402622716
-3.32,16647.8057799881
-3.31,16648.0712977046
-3.3,16648.3368154211
-3.29,16648.6023331376
-3.28,16648.8678508542
-3.27,16649.133894732
-3.26,16649.4000431448
-3.25,16649.6661915576
-3.24,16649.9323399705
-3.23,16650.1984883833
-3.22,16650.4646367961
-3.21,16650.730785209
-3.2,16650.9969336218
-3.19,16651.2630820346
-3.18,16651.5293878703
-3.17,16651.7961698771
-3.16,16652.0629518838
-3.15,16652.3297338905
-3.14,16652.5965158972
-3.13,16652.8632979039
-3.12,16653.1300799106
-3.11,16653.3968619174
-3.1,16653.6636439241
-3.09,16653.9304259308
-3.08,16654.1976297277
-3.07,16654.4650482394
-3.06,16654.7324667511
-3.05,16654.9998852629
-3.04,16655.2673037746
-3.03,16655.5347222864
-3.02,16655.8021407981
-3.01,16656.0695593098
-3,16656.3369778216
-2.99,16656.6044454872
-2.98,16656.8725034288
-2.97,16657.1405613703
-2.96,16657.4086193118
-2.95,16657.6766772533
-2.94,16657.9447351948
-2.93,16658.2127931364
-2.92,16658.4808510779
-2.91,16658.7489090194
-2.9,16659.0169669609
-2.89,16659.2853403548
-2.88,16659.5540406646
-2.87,16659.8227409744
-2.86,16660.0914412842
-2.85,16660.360141594
-2.84,16660.6288419037
-2.83,16660.8975422135
-2.82,16661.1662425233
-2.81,16661.4349428331
-2.8,16661.7036431428
-2.79,16661.9729276502
-2.78,16662.2422732805
-2.77,16662.5116189108
-2.76,16662.7809645411
-2.75,16663.0503101714
-2.74,16663.3196558017
-2.73,16663.589001432
-2.72,16663.8583470623
-2.71,16664.1276926926
-2.7,16664.397245443
-2.69,16664.66723936
-2.68,16664.9372332769
-2.67,16665.2072271938
-2.66,16665.4772211108
-2.65,16665.7472150277
-2.64,16666.0172089447
-2.63,16666.2872028616
-2.62,16666.5571967786
-2.61,16666.8271906955
-2.6,16667.0976624431
-2.59,16667.3683076268
-2.58,16667.6389528104
-2.57,16667.9095979941
-2.56,16668.1802431778
-2.55,16668.4508883615
-2.54,16668.7215335452
-2.53,16668.9921787288
-2.52,16669.2628239125
-2.51,16669.5335658612
-2.5,16669.8048653058
-2.49,16670.0761647503
-2.48,16670.3474641948
-2.47,16670.6187636393
-2.46,16670.8900630839
-2.45,16671.1613625284
-2.44,16671.4326619729
-2.43,16671.7039614174
-2.42,16671.9752608619
-2.41,16672.246929761
-2.4,16672.5188864746
-2.39,16672.7908431882
-2.38,16673.0627999017
-2.37,16673.3347566153
-2.36,16673.6067133289
-2.35,16673.8786700425
-2.34,16674.1506267561
-2.33,16674.4225834697
-2.32,16674.6945401832
-2.31,16674.9671415467
-2.3,16675.2397585518
-2.29,16675.5123755568
-2.28,16675.7849925619
-2.27,16676.057609567
-2.26,16676.330226572
-2.25,16676.6028435771
-2.24,16676.8754605821
-2.23,16677.1480775872
-2.22,16677.420953633
-2.21,16677.6942339662
-2.2,16677.9675142995
-2.19,16678.2407946327
-2.18,16678.5140749659
-2.17,16678.7873552991
-2.16,16679.0606356324
-2.15,16679.3339159656
-2.14,16679.6071962988
-2.13,16679.880476632
-2.12,16680.1542932155
-2.11,16680.4282399279
-2.1,16680.7021866404
-2.09,16680.9761333528
-2.08,16681.2500800652
-2.07,16681.5240267776
-2.06,16681.7979734901
-2.05,16682.0719202025
-2.04,16682.3458669149
-2.03,16682.6199601876
-2.02,16682.8945763447
-2.01,16683.1691925018
-2,16683.4438086589
-1.99,16683.718424816
-1.98,16683.9930409731
-1.97,16684.2676571302
-1.96,16684.5422732873
-1.95,16684.8168894444
-1.94,16685.0915056016
-1.93,16685.3665475567
-1.92,16685.6418362385
-1.91,16685.9171249203
-1.9,16686.1924136021
-1.89,16686.4677022839
-1.88,16686.7429909657
-1.87,16687.0182796475
-1.86,16687.2935683293
-1.85,16687.5688570111
-1.84,16687.8441776763
-1.83,16688.1201419774
-1.82,16688.3961062785
-1.81,16688.6720705797
-1.8,16688.9480348808
-1.79,16689.2239991819
-1.78,16689.499963483
-1.77,16689.7759277841
-1.76,16690.0518920852
-1.75,16690.3278563863
-1.74,16690.6041339512
-1.73,16690.8807769809
-1.72,16691.1574200107
-1.71,16691.4340630404
-1.7,16691.7107060701
-1.69,16691.9873490998
-1.68,16692.2639921295
-1.67,16692.5406351592
-1.66,16692.817278189
-1.65,16693.0939212187
-1.64,16693.3711613813
-1.63,16693.6484862638
-1.62,16693.9258111462
-1.61,16694.2031360286
-1.6,16694.480460911
-1.59,16694.7577857934
-1.58,16695.0351106758
-1.57,16695.3124355582
-1.56,16695.5897604406
-1.55,16695.8672839407
-1.54,16696.1452938147
-1.53,16696.4233036888
-1.52,16696.7013135628
-1.51,16696.9793234369
-1.5,16697.2573333109
-1.49,16697.535343185
-1.48,16697.813353059
-1.47,16698.091362933
-1.46,16698.3693728071
-1.45,16698.647867247
-1.44,16698.9265652666
-1.43,16699.2052632862
-1.42,16699.4839613058
-1.41,16699.7626593253
-1.4,16700.0413573449
-1.39,16700.3200553645
-1.38,16700.5987533841
-1.37,16700.8774514036
-1.36,16701.1562312524
-1.35,16701.4356205865
-1.34,16701.7150099205
-1.33,16701.9943992545
-1.32,16702.2737885886
-1.31,16702.5531779226
-1.3,16702.8325672566
-1.29,16703.1119565906
-1.28,16703.3913459247
-1.27,16703.6707352587
-1.26,16703.9504944641
-1.25,16704.2305782966
-1.24,16704.5106621291
-1.23,16704.7907459617
-1.22,16705.0708297942
-1.21,16705.3509136268
-1.2,16705.6309974593
-1.19,16705.9110812918
-1.18,16706.1911651244
-1.17,16706.4712489569
-1.16,16706.751993355
-1.15,16707.0327748853
-1.14,16707.3135564156
-1.13,16707.5943379459
-1.12,16707.8751194762
-1.11,16708.1559010065
-1.1,16708.4366825368
-1.09,16708.7174640671
-1.08,16708.9982455974
-1.07,16709.2792801462
-1.06,16709.5607625889
-1.05,16709.8422450315
-1.04,16710.1237274741
-1.03,16710.4052099167
-1.02,16710.6866923594
-1.01,16710.968174802
-1,16711.2496572446
-0.990000000000002,16711.5311396873
-0.979999999999997,16711.8126221299
-0.969999999999999,16712.0946504167
-0.960000000000001,16712.3768370016
-0.950000000000003,16712.6590235865
-0.939999999999998,16712.9412101714
-0.93,16713.2233967563
-0.920000000000002,16713.5055833412
-0.909999999999997,16713.7877699261
-0.899999999999999,16714.069956511
-0.890000000000001,16714.3521430959
-0.880000000000003,16714.6344636571
-0.869999999999997,16714.9173576297
-0.859999999999999,16715.2002516023
-0.850000000000001,16715.4831455749
-0.839999999999996,16715.7660395475
-0.829999999999998,16716.0489335201
-0.82,16716.3318274927
-0.810000000000002,16716.6147214653
-0.799999999999997,16716.8976154379
-0.789999999999999,16717.1805094105
-0.780000000000001,16717.4638323317
-0.769999999999996,16717.747436953
-0.759999999999998,16718.0310415743
-0.75,16718.3146461956
-0.740000000000002,16718.5982508168
-0.729999999999997,16718.8818554381
-0.719999999999999,16719.1654600594
-0.710000000000001,16719.4490646807
-0.700000000000003,16719.732669302
-0.689999999999998,16720.0162866362
-0.68,16720.3006051828
-0.670000000000002,16720.5849237295
-0.659999999999997,16720.8692422761
-0.649999999999999,16721.1535608227
-0.640000000000001,16721.4378793693
-0.630000000000003,16721.7221979159
-0.619999999999997,16722.0065164625
-0.609999999999999,16722.2908350091
-0.600000000000001,16722.5751535557
-0.589999999999996,16722.8597819496
-0.579999999999998,16723.1448177139
-0.57,16723.4298534783
-0.560000000000002,16723.7148892426
-0.549999999999997,16723.9999250069
-0.539999999999999,16724.2849607713
-0.530000000000001,16724.5699965356
-0.519999999999996,16724.8550322999
-0.509999999999998,16725.1400680643
-0.5,16725.4251038286
-0.490000000000002,16725.7107493153
-0.479999999999997,16725.9965056056
-0.469999999999999,16726.2822618959
-0.460000000000001,16726.5680181862
-0.450000000000003,16726.8537744765
-0.439999999999998,16727.1395307668
-0.43,16727.4252870571
-0.420000000000002,16727.7110433474
-0.409999999999997,16727.9967996377
-0.399999999999999,16728.282744436
-0.390000000000001,16728.5692245764
-0.380000000000003,16728.8557047168
-0.369999999999997,16729.1421848573
-0.359999999999999,16729.4286649977
-0.350000000000001,16729.7151451381
-0.339999999999996,16730.0016252785
-0.329999999999998,16730.2881054189
-0.32,16730.5745855593
-0.310000000000002,16730.8610656998
-0.299999999999997,16731.1480364244
-0.289999999999999,16731.4352437552
-0.280000000000001,16731.7224510859
-0.269999999999996,16732.0096584166
-0.259999999999998,16732.2968657473
-0.25,16732.5840730781
-0.240000000000002,16732.8712804088
-0.229999999999997,16733.1584877395
-0.219999999999999,16733.4456950703
-0.210000000000001,16733.7329672994
-0.200000000000003,16734.0209051768
-0.189999999999998,16734.3088430541
-0.18,16734.5967809315
-0.170000000000002,16734.8847188088
-0.159999999999997,16735.1726566862
-0.149999999999999,16735.4605945635
-0.140000000000001,16735.7485324409
-0.130000000000003,16736.0364703182
-0.119999999999997,16736.3244081956
-0.109999999999999,16736.6127152644
-0.100000000000001,16736.9013870609
-0.0899999999999963,16737.1900588574
-0.0799999999999983,16737.4787306539
-0.0700000000000003,16737.7674024504
-0.0600000000000023,16738.0560742469
-0.0499999999999972,16738.3447460433
-0.0399999999999991,16738.6334178398
-0.0300000000000011,16738.9220896363
-0.019999999999996,16739.2107614328
-0.00999999999999801,16739.5001095226
0,16739.7895186271
0.00999999999999801,16740.0789277315
0.0200000000000031,16740.368336836
0.0300000000000011,16740.6577459404
0.0399999999999991,16740.9471550449
0.0499999999999972,16741.2365641493
0.0600000000000023,16741.5259732538
0.0700000000000003,16741.8153823582
0.0799999999999983,16742.1050369739
0.0900000000000034,16742.3951867915
0.100000000000001,16742.6853366091
0.109999999999999,16742.9754864268
0.119999999999997,16743.2656362444
0.130000000000003,16743.5557860621
0.140000000000001,16743.8459358797
0.149999999999999,16744.1360856973
0.160000000000004,16744.426235515
0.170000000000002,16744.7163853326
0.18,16745.0070900204
0.189999999999998,16745.297983973
0.200000000000003,16745.5888779255
0.210000000000001,16745.8797718781
0.219999999999999,16746.1706658306
0.230000000000004,16746.4615597832
0.240000000000002,16746.7524537357
0.25,16747.0433476883
0.259999999999998,16747.3342416408
0.270000000000003,16747.6252551032
0.280000000000001,16747.916896629
0.289999999999999,16748.2085381548
0.299999999999997,16748.5001796805
0.310000000000002,16748.7918212063
0.32,16749.0834627321
0.329999999999998,16749.3751042579
0.340000000000003,16749.6667457836
0.350000000000001,16749.9583873094
0.359999999999999,16750.2500288352
0.369999999999997,16750.5421015033
0.380000000000003,16750.8344940573
0.390000000000001,16751.1268866113
0.399999999999999,16751.4192791653
0.410000000000004,16751.7116717193
0.420000000000002,16752.0040642733
0.43,16752.2964568273
0.439999999999998,16752.5888493813
0.450000000000003,16752.8812419353
0.460000000000001,16753.1736344893
0.469999999999999,16753.4667726968
0.480000000000004,16753.7599197508
0.490000000000002,16754.0530668048
0.5,16754.3462138589
0.509999999999998,16754.6393609129
0.520000000000003,16754.9325079669
0.530000000000001,16755.2256550209
0.539999999999999,16755.5188020749
0.549999999999997,16755.811949129
0.560000000000002,16756.1054012588
0.57,16756.3993063015
0.579999999999998,16756.6932113442
0.590000000000003,16756.9871163869
0.600000000000001,16757.2810214296
0.609999999999999,16757.5749264723
0.619999999999997,16757.8688315151
0.630000000000003,16758.1627365578
0.640000000000001,16758.4566416005
0.649999999999999,16758.7505466432
0.660000000000004,16759.0450735879
0.670000000000002,16759.339740125
0.68,16759.6344066621
0.689999999999998,16759.9290731991
0.700000000000003,16760.2237397362
0.710000000000001,16760.5184062733
0.719999999999999,16760.8130728103
0.730000000000004,16761.1077393474
0.740000000000002,16761.4024058845
0.75,16761.6972490578
0.759999999999998,16761.992680612
0.770000000000003,16762.2881121661
0.780000000000001,16762.5835437203
0.789999999999999,16762.8789752744
0.799999999999997,16763.1744068286
0.810000000000002,16763.4698383828
0.82,16763.7652699369
0.829999999999998,16764.0607014911
0.840000000000003,16764.3561330453
0.850000000000001,16764.6520603937
0.859999999999999,16764.9482605049
0.869999999999997,16765.244460616
0.880000000000003,16765.5406607272
0.890000000000001,16765.8368608384
0.899999999999999,16766.1330609496
0.910000000000004,16766.4292610608
0.920000000000002,16766.7254611719
0.93,16767.0216612831
0.939999999999998,16767.3179071832
0.950000000000003,16767.6148794086
0.960000000000001,16767.911851634
0.969999999999999,16768.2088238594
0.980000000000004,16768.5057960848
0.990000000000002,16768.8027683102
1,16769.0997405356
1.01,16769.396712761
1.02,16769.6936849864
1.03,16769.9906572118
1.04,16770.2879967327
1.05,16770.5857446469
1.06,16770.8834925611
1.07,16771.1812404754
1.08,16771.4789883896
1.09,16771.7767363038
1.1,16772.074484218
1.11,16772.3722321322
1.12,16772.6699800464
1.13,16772.9677279606
1.14,16773.2661676538
1.15,16773.5646948489
1.16,16773.863222044
1.17,16774.1617492391
1.18,16774.4602764342
1.19,16774.7588036293
1.2,16775.0573308244
1.21,16775.3558580195
1.22,16775.6543852146
1.23,16775.9531487802
1.24,16776.2524588658
1.25,16776.5517689515
1.26,16776.8510790371
1.27,16777.1503891228
1.28,16777.4496992084
1.29,16777.7490092941
1.3,16778.0483193797
1.31,16778.3476294654
1.32,16778.646939551
1.33,16778.9468128825
1.34,16779.2469094861
1.35,16779.5470060896
1.36,16779.8471026932
1.37,16780.1471992967
1.38,16780.4472959003
1.39,16780.7473925038
1.4,16781.0474891074
1.41,16781.347585711
1.42,16781.6477852977
1.43,16781.9486720643
1.44,16782.2495588309
1.45,16782.5504455975
1.46,16782.8513323641
1.47,16783.1522191307
1.48,16783.4531058973
1.49,16783.7539926639
1.5,16784.0548794305
1.51,16784.3557661971
1.52,16784.6570852316
1.53,16784.9587658243
1.54,16785.260446417
1.55,16785.5621270097
1.56,16785.8638076024
1.57,16786.1654881951
1.58,16786.4671687878
1.59,16786.7688493805
1.6,16787.0705299732
1.61,16787.372210566
1.62,16787.6746557629
1.63,16787.9771338628
1.64,16788.2796119626
1.65,16788.5820900625
1.66,16788.8845681624
1.67,16789.1870462622
1.68,16789.4895243621
1.69,16789.792002462
1.7,16790.0944805618
1.71,16790.3972574703
1.72,16790.7005367765
1.73,16791.0038160827
1.74,16791.3070953889
1.75,16791.610374695
1.76,16791.9136540012
1.77,16792.2169333074
1.78,16792.5202126136
1.79,16792.8234919197
1.8,16793.1267712259
1.81,16793.4306841311
1.82,16793.7347683609
1.83,16794.0388525908
1.84,16794.3429368207
1.85,16794.6470210505
1.86,16794.9511052804
1.87,16795.2551895102
1.88,16795.5592737401
1.89,16795.86335797
1.9,16796.1676050313
1.91,16796.4724979205
1.92,16796.7773908098
1.93,16797.082283699
1.94,16797.3871765883
1.95,16797.6920694775
1.96,16797.9969623668
1.97,16798.301855256
1.98,16798.6067481453
1.99,16798.9116410345
2,16799.2170340174
2.01,16799.5227393202
2.02,16799.8284446229
2.03,16800.1341499257
2.04,16800.4398552284
2.05,16800.7455605312
2.06,16801.0512658339
2.07,16801.3569711367
2.08,16801.6626764395
2.09,16801.968406041
2.1,16802.2749275299
2.11,16802.5814490188
2.12,16802.8879705078
2.13,16803.1944919967
2.14,16803.5010134856
2.15,16803.8075349745
2.16,16804.1140564635
2.17,16804.4205779524
2.18,16804.7270994413
2.19,16805.0339849812
2.2,16805.3413264476
2.21,16805.648667914
2.22,16805.9560093805
2.23,16806.2633508469
2.24,16806.5706923133
2.25,16806.8780337797
2.26,16807.1853752461
2.27,16807.4927167126
2.28,16807.800058179
2.29,16808.1081066054
2.3,16808.4162718593
2.31,16808.7244371133
2.32,16809.0326023673
2.33,16809.3407676213
2.34,16809.6489328752
2.35,16809.9570981292
2.36,16810.2652633832
2.37,16810.5734286372
2.38,16810.881819324
2.39,16811.1908121944
2.4,16811.4998050649
2.41,16811.8087979354
2.42,16812.1177908058
2.43,16812.4267836763
2.44,16812.7357765468
2.45,16813.0447694173
2.46,16813.3537622877
2.47,16813.6627551582
2.48,16813.9723189069
2.49,16814.2821432417
2.5,16814.5919675766
2.51,16814.9017919115
2.52,16815.2116162463
2.53,16815.5214405812
2.54,16815.8312649161
2.55,16816.141089251
2.56,16816.4509135858
2.57,16816.7608221216
2.58,16817.0714817878
2.59,16817.3821414541
2.6,16817.6928011204
2.61,16818.0034607867
2.62,16818.3141204529
2.63,16818.6247801192
2.64,16818.9354397855
2.65,16819.2460994518
2.66,16819.5567591181
2.67,16819.8678509856
2.68,16820.1793498695
2.69,16820.4908487534
2.7,16820.8023476372
2.71,16821.1138465211
2.72,16821.425345405
2.73,16821.7368442889
2.74,16822.0483431728
2.75,16822.3598420567
2.76,16822.6713409406
2.77,16822.9836232634
2.78,16823.2959652704
2.79,16823.6083072775
2.8,16823.9206492845
2.81,16824.2329912915
2.82,16824.5453332985
2.83,16824.8576753055
2.84,16825.1700173125
2.85,16825.4823593195
2.86,16825.7949922167
2.87,16826.1081812717
2.88,16826.4213703268
2.89,16826.7345593819
2.9,16827.047748437
2.91,16827.3609374921
2.92,16827.6741265472
2.93,16827.9873156023
2.94,16828.3005046574
2.95,16828.6136937125
2.96,16828.9275274982
2.97,16829.2415675458
2.98,16829.5556075935
2.99,16829.8696476411
3,16830.1836876888
3.01,16830.4977277364
3.02,16830.8117677841
3.03,16831.1258078317
3.04,16831.4398478794
3.05,16831.7540348322
3.06,16832.0689298366
3.07,16832.3838248409
3.08,16832.6987198453
3.09,16833.0136148497
3.1,16833.328509854
3.11,16833.6434048584
3.12,16833.9582998628
3.13,16834.2731948671
3.14,16834.5880898715
3.15,16834.9034882436
3.16,16835.2192421886
3.17,16835.5349961336
3.18,16835.8507500786
3.19,16836.1665040236
3.2,16836.4822579686
3.21,16836.7980119136
3.22,16837.1137658586
3.23,16837.4295198036
3.24,16837.7452739548
3.25,16838.0618908442
3.26,16838.3785077336
3.27,16838.6951246231
3.28,16839.0117415125
3.29,16839.328358402
3.3,16839.6449752914
3.31,16839.9615921809
3.32,16840.2782090703
3.33,16840.5948259598
3.34,16840.9118021595
3.35,16841.2292860172
3.36,16841.5467698749
3.37,16841.8642537326
3.38,16842.1817375903
3.39,16842.499221448
3.4,16842.8167053058
3.41,16843.1341891635
3.42,16843.4516730212
3.43,16843.7691568789
3.44,16844.087362501
3.45,16844.405717371
3.46,16844.7240722409
3.47,16845.0424271108
3.48,16845.3607819808
3.49,16845.6791368507
3.5,16845.9974917206
3.51,16846.3158465905
3.52,16846.6342014605
3.53,16846.9527688478
3.54,16847.2719987942
3.55,16847.5912287405
3.56,16847.9104586868
3.57,16848.2296886332
3.58,16848.5489185795
3.59,16848.8681485258
3.6,16849.1873784722
3.61,16849.5066084185
3.62,16849.8258383648
3.63,16850.145645974
3.64,16850.4657550813
3.65,16850.7858641886
3.66,16851.1059732959
3.67,16851.4260824032
3.68,16851.7461915105
3.69,16852.0663006178
3.7,16852.3864097251
3.71,16852.7065188324
3.72,16853.0266908876
3.73,16853.3476832609
3.74,16853.6686756342
3.75,16853.9896680075
3.76,16854.3106603808
3.77,16854.6316527541
3.78,16854.9526451274
3.79,16855.2736375007
3.8,16855.594629874
3.81,16855.9156222473
3.82,16856.2370454251
3.83,16856.5589251901
3.84,16856.8808049551
3.85,16857.20268472
3.86,16857.524564485
3.87,16857.84644425
3.88,16858.1683240149
3.89,16858.4902037799
3.9,16858.8120835449
3.91,16859.1339633098
3.92,16859.4566451724
3.93,16859.7794164754
3.94,16860.1021877784
3.95,16860.4249590814
3.96,16860.7477303844
3.97,16861.0705016873
3.98,16861.3932729903
3.99,16861.7160442933
4,16862.0388155963
4.01,16862.361868047
4.02,16862.6855350553
4.03,16863.0092020635
4.04,16863.3328690718
4.05,16863.65653608
4.06,16863.9802030883
4.07,16864.3038700966
4.08,16864.6275371048
4.09,16864.9512041131
4.1,16865.2748711213
4.11,16865.5991933328
4.12,16865.9237602346
4.13,16866.2483271363
4.14,16866.572894038
4.15,16866.8974609397
4.16,16867.2220278415
4.17,16867.5465947432
4.18,16867.8711616449
4.19,16868.1957285466
4.2,16868.520424098
4.21,16868.8458951025
4.22,16869.171366107
4.23,16869.4968371115
4.24,16869.822308116
4.25,16870.1477791205
4.26,16870.473250125
4.27,16870.7987211295
4.28,16871.124192134
4.29,16871.4496631385
4.3,16871.7756396314
4.31,16872.1020189692
4.32,16872.428398307
4.33,16872.7547776448
4.34,16873.0811569826
4.35,16873.4075363204
4.36,16873.7339156582
4.37,16874.060294996
4.38,16874.3866743337
4.39,16874.7130536715
4.4,16875.0403188619
4.41,16875.3676107848
4.42,16875.6949027078
4.43,16876.0221946307
4.44,16876.3494865537
4.45,16876.6767784767
4.46,16877.0040703996
4.47,16877.3313623226
4.48,16877.6586542455
4.49,16877.9862990787
4.5,16878.3145078601
4.51,16878.6427166416
4.52,16878.9709254231
4.53,16879.2991342046
4.54,16879.6273429861
4.55,16879.9555517675
4.56,16880.283760549
4.57,16880.6119693305
4.58,16880.940178112
4.59,16881.2691230038
4.6,16881.5982529387
4.61,16881.9273828737
4.62,16882.2565128086
4.63,16882.5856427436
4.64,16882.9147726785
4.65,16883.2439026135
4.66,16883.5730325485
4.67,16883.9021624834
4.68,16884.2314898431
4.69,16884.5615452482
4.7,16884.8916006533
4.71,16885.2216560584
4.72,16885.5517114635
4.73,16885.8817668686
4.74,16886.2118222738
4.75,16886.5418776789
4.76,16886.871933084
4.77,16887.2019884891
4.78,16887.5326273765
4.79,16887.8636125903
4.8,16888.1945978041
4.81,16888.5255830179
4.82,16888.8565682318
4.83,16889.1875534456
4.84,16889.5185386594
4.85,16889.8495238733
4.86,16890.1805090871
4.87,16890.5115332884
4.88,16890.8434526715
4.89,16891.1753720546
4.9,16891.5072914377
4.91,16891.8392108208
4.92,16892.1711302039
4.93,16892.5030495869
4.94,16892.83496897
4.95,16893.1668883531
4.96,16893.4988077362
4.97,16893.8311550432
4.98,16894.1640129782
4.99,16894.4968709132
5,16894.8297288482
5.01,16895.1625867832
5.02,16895.4954447182
5.03,16895.8283026532
5.04,16896.1611605882
5.05,16896.4940185232
5.06,16896.8268764582
5.07,16897.1605549035
5.08,16897.4943557954
5.09,16897.8281566872
5.1,16898.161957579
5.11,16898.4957584708
5.12,16898.8295593626
5.13,16899.1633602545
5.14,16899.4971611463
5.15,16899.8309620381
5.16,16900.1650323204
5.17,16900.4997805964
5.18,16900.8345288724
5.19,16901.1692771483
5.2,16901.5040254243
5.21,16901.8387737002
5.22,16902.1735219762
5.23,16902.5082702521
5.24,16902.8430185281
5.25,16903.177766804
5.26,16903.5131799908
5.27,16903.8488801007
5.28,16904.1845802106
5.29,16904.5202803205
5.3,16904.8559804304
5.31,16905.1916805403
5.32,16905.5273806502
5.33,16905.8630807601
5.34,16906.19878087
5.35,16906.5345888161
5.36,16906.8712452324
5.37,16907.2079016487
5.38,16907.5445580651
5.39,16907.8812144814
5.4,16908.2178708977
5.41,16908.554527314
5.42,16908.8911837304
5.43,16909.2278401467
5.44,16909.564496563
5.45,16909.9016592919
5.46,16910.2392765099
5.47,16910.5768937279
5.48,16910.9145109459
5.49,16911.2521281639
5.5,16911.5897453819
5.51,16911.9273625999
5.52,16912.2649798179
5.53,16912.6025970359
5.54,16912.9402142539
5.55,16913.2787400064
5.56,16913.6173225443
5.57,16913.9559050822
5.58,16914.29448762
5.59,16914.6330701579
5.6,16914.9716526958
5.61,16915.3102352336
5.62,16915.6488177715
5.63,16915.9874003094
5.64,16916.3263275167
5.65,16916.6658799157
5.66,16917.0054323146
5.67,16917.3449847136
5.68,16917.6845371126
5.69,16918.0240895116
5.7,16918.3636419106
5.71,16918.7031943095
5.72,16919.0427467085
5.73,16919.3822991075
5.74,16919.7226014106
5.75,16920.0631282351
5.76,16920.4036550597
5.77,16920.7441818842
5.78,16921.0847087087
5.79,16921.4252355333
5.8,16921.7657623578
5.81,16922.1062891824
5.82,16922.4468160069
5.83,16922.7875227657
5.84,16923.1290286036
5.85,16923.4705344415
5.86,16923.8120402794
5.87,16924.1535461172
5.88,16924.4950519551
5.89,16924.836557793
5.9,16925.1780636308
5.91,16925.5195694687
5.92,16925.8610753066
5.93,16926.2031693491
5.94,16926.5456588116
5.95,16926.8881482741
5.96,16927.2306377365
5.97,16927.573127199
5.98,16927.9156166614
5.99,16928.2581061239
6,16928.6005955864
6.01,16928.9430850488
6.02,16929.2855865708
6.03,16929.6290642927
6.04,16929.9725420146
6.05,16930.3160197366
6.06,16930.6594974585
6.07,16931.0029751804
6.08,16931.3464529023
6.09,16931.6899306243
6.1,16932.0334083462
6.11,16932.3768860681
6.12,16932.7207871787
6.13,16933.0652578187
6.14,16933.4097284587
6.15,16933.7541990987
6.16,16934.0986697387
6.17,16934.4431403787
6.18,16934.7876110187
6.19,16935.1320816588
6.2,16935.4765522988
6.21,16935.8210229388
6.22,16936.1663321759
6.23,16936.5118004166
6.24,16936.8572686572
6.25,16937.2027368978
6.26,16937.5482051385
6.27,16937.8936733791
6.28,16938.2391416197
6.29,16938.5846098603
6.3,16938.930078101
6.31,16939.2758017493
6.32,16939.6222722971
6.33,16939.9687428449
6.34,16940.3152133927
6.35,16940.6616839405
6.36,16941.0081544884
6.37,16941.3546250362
6.38,16941.701095584
6.39,16942.0475661318
6.4,16942.3940366796
6.41,16942.7411809614
6.42,16943.0886585472
6.43,16943.436136133
6.44,16943.7836137187
6.45,16944.1310913045
6.46,16944.4785688902
6.47,16944.826046476
6.48,16945.1735240618
6.49,16945.5210016475
6.5,16945.8685634459
6.51,16946.2170528247
6.52,16946.5655422035
6.53,16946.9140315823
6.54,16947.2625209611
6.55,16947.6110103399
6.56,16947.9594997187
6.57,16948.3079890975
6.58,16948.6564784763
6.59,16949.0049678551
6.6,16949.3539629144
6.61,16949.7034688658
6.62,16950.0529748172
6.63,16950.4024807686
6.64,16950.75198672
6.65,16951.1014926714
6.66,16951.4509986228
6.67,16951.8005045742
6.68,16952.1500105255
6.69,16952.4995164769
6.7,16952.8499535587
6.71,16953.2004808869
6.72,16953.551008215
6.73,16953.9015355432
6.74,16954.2520628714
