"Time","CSF"
-2.74,2364.61835231647
-2.73,2364.63628562962
-2.72,2364.65421894277
-2.71,2364.67215225592
-2.7,2364.69008732045
-2.69,2364.70802611544
-2.68,2364.72596491042
-2.67,2364.74390370541
-2.66,2364.76184250039
-2.65,2364.77978129537
-2.64,2364.79772009036
-2.63,2364.81565888534
-2.62,2364.83359768033
-2.61,2364.85153647531
-2.6,2364.86947935569
-2.59,2364.88742371892
-2.58,2364.90536808216
-2.57,2364.92331244539
-2.56,2364.94125680862
-2.55,2364.95920117185
-2.54,2364.97714553509
-2.53,2364.99508989832
-2.52,2365.01303426155
-2.51,2365.03097946112
-2.5,2365.04892947909
-2.49,2365.06687949707
-2.48,2365.08482951504
-2.47,2365.10277953301
-2.46,2365.12072955099
-2.45,2365.13867956896
-2.44,2365.15662958694
-2.43,2365.17457960491
-2.42,2365.19252962288
-2.41,2365.21048286808
-2.4,2365.22843862737
-2.39,2365.24639438665
-2.38,2365.26435014594
-2.37,2365.28230590523
-2.36,2365.30026166452
-2.35,2365.3182174238
-2.34,2365.33617318309
-2.33,2365.35412894238
-2.32,2365.37208470167
-2.31,2365.39004615087
-2.3,2365.40800773812
-2.29,2365.42596932538
-2.28,2365.44393091264
-2.27,2365.46189249989
-2.26,2365.47985408715
-2.25,2365.49781567441
-2.24,2365.51577726166
-2.23,2365.53373884892
-2.22,2365.55170274597
-2.21,2365.56967024793
-2.2,2365.5876377499
-2.19,2365.60560525186
-2.18,2365.62357275383
-2.17,2365.64154025579
-2.16,2365.65950775776
-2.15,2365.67747525972
-2.14,2365.69544276169
-2.13,2365.71341026365
-2.12,2365.73138259518
-2.11,2365.74935609868
-2.1,2365.76732960218
-2.09,2365.78530310567
-2.08,2365.80327660917
-2.07,2365.82125011266
-2.06,2365.83922361616
-2.05,2365.85719711965
-2.04,2365.87517062315
-2.03,2365.89314545958
-2.02,2365.91112505151
-2.01,2365.92910464345
-2,2365.94708423538
-1.99,2365.96506382732
-1.98,2365.98304341925
-1.97,2366.00102301119
-1.96,2366.01900260312
-1.95,2366.03698219506
-1.94,2366.05496178699
-1.93,2366.0729452888
-1.92,2366.09093105618
-1.91,2366.10891682355
-1.9,2366.12690259092
-1.89,2366.14488835829
-1.88,2366.16287412566
-1.87,2366.18085989303
-1.86,2366.1988456604
-1.85,2366.21683142777
-1.84,2366.2348174916
-1.83,2366.25280952149
-1.82,2366.27080155138
-1.81,2366.28879358127
-1.8,2366.30678561116
-1.79,2366.32477764105
-1.78,2366.34276967094
-1.77,2366.36076170083
-1.76,2366.37875373072
-1.75,2366.39674576061
-1.74,2366.41474072117
-1.73,2366.43273910075
-1.72,2366.45073748033
-1.71,2366.46873585991
-1.7,2366.48673423949
-1.69,2366.50473261908
-1.68,2366.52273099866
-1.67,2366.54072937824
-1.66,2366.55872775782
-1.65,2366.5767261374
-1.64,2366.59473015415
-1.63,2366.61273497069
-1.62,2366.63073978723
-1.61,2366.64874460377
-1.6,2366.66674942031
-1.59,2366.68475423684
-1.58,2366.70275905338
-1.57,2366.72076386992
-1.56,2366.73876868646
-1.55,2366.75677539476
-1.54,2366.77478673561
-1.53,2366.79279807646
-1.52,2366.81080941731
-1.51,2366.82882075816
-1.5,2366.84683209902
-1.49,2366.86484343987
-1.48,2366.88285478072
-1.47,2366.90086612157
-1.46,2366.91887746242
-1.45,2366.93689345902
-1.44,2366.95491141163
-1.43,2366.97292936424
-1.42,2366.99094731686
-1.41,2367.00896526947
-1.4,2367.02698322208
-1.39,2367.04500117469
-1.38,2367.06301912731
-1.37,2367.08103707992
-1.36,2367.09905582551
-1.35,2367.11708047743
-1.34,2367.13510512935
-1.33,2367.15312978127
-1.32,2367.17115443318
-1.31,2367.1891790851
-1.3,2367.20720373702
-1.29,2367.22522838894
-1.28,2367.24325304086
-1.27,2367.26127769277
-1.26,2367.27930595924
-1.25,2367.2973373981
-1.24,2367.31536883697
-1.23,2367.33340027583
-1.22,2367.35143171469
-1.21,2367.36946315356
-1.2,2367.38749459242
-1.19,2367.40552603128
-1.18,2367.42355747015
-1.17,2367.44158890901
-1.16,2367.45962685668
-1.15,2367.47766517022
-1.14,2367.49570348377
-1.13,2367.51374179732
-1.12,2367.53178011086
-1.11,2367.54981842441
-1.1,2367.56785673795
-1.09,2367.5858950515
-1.08,2367.60393336505
-1.07,2367.62197419195
-1.06,2367.64001946802
-1.05,2367.65806474408
-1.04,2367.67611002014
-1.03,2367.69415529621
-1.02,2367.71220057227
-1.01,2367.73024584833
-1,2367.7482911244
-0.990000000000002,2367.76633640046
-0.979999999999997,2367.78438167652
-0.969999999999999,2367.80243241803
-0.960000000000001,2367.82048474454
-0.950000000000003,2367.83853707106
-0.939999999999998,2367.85658939758
-0.93,2367.87464172409
-0.920000000000002,2367.89269405061
-0.909999999999997,2367.91074637712
-0.899999999999999,2367.92879870364
-0.890000000000001,2367.94685103016
-0.880000000000003,2367.96490470867
-0.869999999999997,2367.98296417368
-0.859999999999999,2368.00102363868
-0.850000000000001,2368.01908310368
-0.839999999999996,2368.03714256869
-0.829999999999998,2368.05520203369
-0.82,2368.0732614987
-0.810000000000002,2368.0913209637
-0.799999999999997,2368.1093804287
-0.789999999999999,2368.12743989371
-0.780000000000001,2368.14550372072
-0.769999999999996,2368.16357041235
-0.759999999999998,2368.18163710398
-0.75,2368.19970379561
-0.740000000000002,2368.21777048724
-0.729999999999997,2368.23583717887
-0.719999999999999,2368.2539038705
-0.710000000000001,2368.27197056213
-0.700000000000003,2368.29003725376
-0.689999999999998,2368.30810407565
-0.68,2368.32617808215
-0.670000000000002,2368.34425208865
-0.659999999999997,2368.36232609515
-0.649999999999999,2368.38040010164
-0.640000000000001,2368.39847410814
-0.630000000000003,2368.41654811464
-0.619999999999997,2368.43462212114
-0.609999999999999,2368.45269612764
-0.600000000000001,2368.47077013414
-0.589999999999996,2368.48884733892
-0.579999999999998,2368.50692874863
-0.57,2368.52501015835
-0.560000000000002,2368.54309156806
-0.549999999999997,2368.56117297777
-0.539999999999999,2368.57925438749
-0.530000000000001,2368.5973357972
-0.519999999999996,2368.61541720692
-0.509999999999998,2368.63349861663
-0.5,2368.65158002634
-0.490000000000002,2368.66966777564
-0.479999999999997,2368.68775667702
-0.469999999999999,2368.7058455784
-0.460000000000001,2368.72393447978
-0.450000000000003,2368.74202338116
-0.439999999999998,2368.76011228255
-0.43,2368.77820118393
-0.420000000000002,2368.79629008531
-0.409999999999997,2368.81437898669
-0.399999999999999,2368.83246986214
-0.390000000000001,2368.85056634375
-0.380000000000003,2368.86866282536
-0.369999999999997,2368.88675930697
-0.359999999999999,2368.90485578857
-0.350000000000001,2368.92295227018
-0.339999999999996,2368.94104875179
-0.329999999999998,2368.9591452334
-0.32,2368.97724171501
-0.310000000000002,2368.99533819661
-0.299999999999997,2369.01343985189
-0.289999999999999,2369.03154400239
-0.280000000000001,2369.04964815289
-0.269999999999996,2369.0677523034
-0.259999999999998,2369.0858564539
-0.25,2369.10396060441
-0.240000000000002,2369.12206475491
-0.229999999999997,2369.14016890541
-0.219999999999999,2369.15827305592
-0.210000000000001,2369.17637789558
-0.200000000000003,2369.19448980376
-0.189999999999998,2369.21260171193
-0.18,2369.23071362011
-0.170000000000002,2369.24882552829
-0.159999999999997,2369.26693743647
-0.149999999999999,2369.28504934465
-0.140000000000001,2369.30316125283
-0.130000000000003,2369.32127316101
-0.119999999999997,2369.33938506919
-0.109999999999999,2369.35750092451
-0.100000000000001,2369.37562067925
-0.0899999999999963,2369.39374043399
-0.0799999999999983,2369.41186018874
-0.0700000000000003,2369.42997994348
-0.0600000000000023,2369.44809969823
-0.0499999999999972,2369.46621945297
-0.0399999999999991,2369.48433920771
-0.0300000000000011,2369.50245896246
-0.019999999999996,2369.5205787172
-0.00999999999999801,2369.53870575082
0,2369.55683344113
0.00999999999999801,2369.57496113144
0.0200000000000031,2369.59308882175
0.0300000000000011,2369.61121651206
0.0399999999999991,2369.62934420237
0.0499999999999972,2369.64747189268
0.0600000000000023,2369.66559958299
0.0700000000000003,2369.6837272733
0.0799999999999983,2369.70185762342
0.0900000000000034,2369.71999333841
0.100000000000001,2369.73812905341
0.109999999999999,2369.7562647684
0.119999999999997,2369.7744004834
0.130000000000003,2369.79253619839
0.140000000000001,2369.81067191339
0.149999999999999,2369.82880762838
0.160000000000004,2369.84694334338
0.170000000000002,2369.86507905837
0.18,2369.88322082357
0.189999999999998,2369.90136465249
0.200000000000003,2369.9195084814
0.210000000000001,2369.93765231031
0.219999999999999,2369.95579613922
0.230000000000004,2369.97393996813
0.240000000000002,2369.99208379704
0.25,2370.01022762595
0.259999999999998,2370.02837145487
0.270000000000003,2370.04651659518
0.280000000000001,2370.06466862736
0.289999999999999,2370.08282065953
0.299999999999997,2370.10097269171
0.310000000000002,2370.11912472388
0.32,2370.13727675606
0.329999999999998,2370.15542878824
0.340000000000003,2370.17358082041
0.350000000000001,2370.19173285259
0.359999999999999,2370.20988488476
0.369999999999997,2370.22804167754
0.380000000000003,2370.24620200245
0.390000000000001,2370.26436232736
0.399999999999999,2370.28252265226
0.410000000000004,2370.30068297717
0.420000000000002,2370.31884330208
0.43,2370.33700362699
0.439999999999998,2370.35516395189
0.450000000000003,2370.3733242768
0.460000000000001,2370.39148460171
0.469999999999999,2370.40965321065
0.480000000000004,2370.42782191787
0.490000000000002,2370.44599062509
0.5,2370.46415933232
0.509999999999998,2370.48232803954
0.520000000000003,2370.50049674677
0.530000000000001,2370.51866545399
0.539999999999999,2370.53683416121
0.549999999999997,2370.55500286844
0.560000000000002,2370.57317498548
0.57,2370.59135216473
0.579999999999998,2370.60952934398
0.590000000000003,2370.62770652322
0.600000000000001,2370.64588370247
0.609999999999999,2370.66406088172
0.619999999999997,2370.68223806096
0.630000000000003,2370.70041524021
0.640000000000001,2370.71859241946
0.649999999999999,2370.7367695987
0.660000000000004,2370.75495377029
0.670000000000002,2370.77313951139
0.68,2370.79132525249
0.689999999999998,2370.80951099359
0.700000000000003,2370.82769673468
0.710000000000001,2370.84588247578
0.719999999999999,2370.86406821688
0.730000000000004,2370.88225395797
0.740000000000002,2370.90043969907
0.75,2370.9186274378
0.759999999999998,2370.9368218307
0.770000000000003,2370.9550162236
0.780000000000001,2370.9732106165
0.789999999999999,2370.9914050094
0.799999999999997,2371.00959940229
0.810000000000002,2371.02779379519
0.82,2371.04598818809
0.829999999999998,2371.06418258099
0.840000000000003,2371.08237697389
0.850000000000001,2371.10057700615
0.859999999999999,2371.11878014093
0.869999999999997,2371.13698327571
0.880000000000003,2371.15518641048
0.890000000000001,2371.17338954526
0.899999999999999,2371.19159268004
0.910000000000004,2371.20979581481
0.920000000000002,2371.22799894959
0.93,2371.24620208437
0.939999999999998,2371.26440574291
0.950000000000003,2371.28261770977
0.960000000000001,2371.30082967663
0.969999999999999,2371.31904164348
0.980000000000004,2371.33725361034
0.990000000000002,2371.35546557719
1,2371.37367754405
1.01,2371.39188951091
1.02,2371.41010147776
1.03,2371.42831344462
1.04,2371.44652963631
1.05,2371.46475052558
1.06,2371.48297141484
1.07,2371.5011923041
1.08,2371.51941319337
1.09,2371.53763408263
1.1,2371.55585497189
1.11,2371.57407586116
1.12,2371.59229675042
1.13,2371.61051763969
1.14,2371.6287465298
1.15,2371.64697643193
1.16,2371.66520633406
1.17,2371.68343623619
1.18,2371.70166613832
1.19,2371.71989604045
1.2,2371.73812594258
1.21,2371.75635584471
1.22,2371.77458574683
1.23,2371.79281839748
1.24,2371.81105740306
1.25,2371.82929640864
1.26,2371.84753541422
1.27,2371.86577441981
1.28,2371.88401342539
1.29,2371.90225243097
1.3,2371.92049143655
1.31,2371.93873044213
1.32,2371.95696944771
1.33,2371.97521503748
1.34,2371.99346323723
1.35,2372.01171143698
1.36,2372.02995963674
1.37,2372.04820783649
1.38,2372.06645603624
1.39,2372.08470423599
1.4,2372.10295243575
1.41,2372.1212006355
1.42,2372.13945004538
1.43,2372.15770753016
1.44,2372.17596501493
1.45,2372.19422249971
1.46,2372.21247998448
1.47,2372.23073746925
1.48,2372.24899495403
1.49,2372.2672524388
1.5,2372.28550992358
1.51,2372.30376740835
1.52,2372.32202999871
1.53,2372.34029685949
1.54,2372.35856372027
1.55,2372.37683058105
1.56,2372.39509744184
1.57,2372.41336430262
1.58,2372.4316311634
1.59,2372.44989802418
1.6,2372.46816488496
1.61,2372.48643174574
1.62,2372.50470768306
1.63,2372.52298401097
1.64,2372.54126033888
1.65,2372.55953666679
1.66,2372.5778129947
1.67,2372.59608932261
1.68,2372.61436565051
1.69,2372.63264197842
1.7,2372.65091830633
1.71,2372.66919819903
1.72,2372.68748408532
1.73,2372.70576997161
1.74,2372.7240558579
1.75,2372.7423417442
1.76,2372.76062763049
1.77,2372.77891351678
1.78,2372.79719940307
1.79,2372.81548528937
1.8,2372.83377117566
1.81,2372.85206465781
1.82,2372.87036019389
1.83,2372.88865572996
1.84,2372.90695126603
1.85,2372.9252468021
1.86,2372.94354233817
1.87,2372.96183787424
1.88,2372.98013341032
1.89,2372.99842894639
1.9,2373.01672644397
1.91,2373.03503172135
1.92,2373.05333699874
1.93,2373.07164227612
1.94,2373.08994755351
1.95,2373.10825283089
1.96,2373.12655810828
1.97,2373.14486338566
1.98,2373.16316866305
1.99,2373.18147394043
2,2373.19978527067
2.01,2373.21810038104
2.02,2373.23641549141
2.03,2373.25473060179
2.04,2373.27304571216
2.05,2373.29136082253
2.06,2373.30967593291
2.07,2373.32799104328
2.08,2373.34630615366
2.09,2373.3646215595
2.1,2373.38294659468
2.11,2373.40127162986
2.12,2373.41959666504
2.13,2373.43792170022
2.14,2373.4562467354
2.15,2373.47457177058
2.16,2373.49289680576
2.17,2373.51122184094
2.18,2373.52954687612
2.19,2373.54787635851
2.2,2373.56621141045
2.21,2373.5845464624
2.22,2373.60288151434
2.23,2373.62121656629
2.24,2373.63955161824
2.25,2373.65788667018
2.26,2373.67622172213
2.27,2373.69455677407
2.28,2373.71289182602
2.29,2373.73123555322
2.3,2373.74958071404
2.31,2373.76792587486
2.32,2373.78627103567
2.33,2373.80461619649
2.34,2373.82296135731
2.35,2373.84130651813
2.36,2373.85965167895
2.37,2373.87799683976
2.38,2373.89634477925
2.39,2373.91470014119
2.4,2373.93305550313
2.41,2373.95141086507
2.42,2373.96976622702
2.43,2373.98812158896
2.44,2374.0064769509
2.45,2374.02483231284
2.46,2374.04318767478
2.47,2374.06154303673
2.48,2374.07990546614
2.49,2374.0982711216
2.5,2374.11663677707
2.51,2374.13500243253
2.52,2374.153368088
2.53,2374.17173374347
2.54,2374.19009939893
2.55,2374.2084650544
2.56,2374.22683070986
2.57,2374.24519741224
2.58,2374.26357345378
2.59,2374.28194949532
2.6,2374.30032553685
2.61,2374.31870157839
2.62,2374.33707761993
2.63,2374.35545366147
2.64,2374.37382970301
2.65,2374.39220574455
2.66,2374.41058178608
2.67,2374.42896322424
2.68,2374.44734974455
2.69,2374.46573626486
2.7,2374.48412278517
2.71,2374.50250930548
2.72,2374.52089582579
2.73,2374.5392823461
2.74,2374.55766886641
2.75,2374.57605538672
2.76,2374.59444190703
2.77,2374.6128382506
2.78,2374.63123534254
2.79,2374.64963243447
2.8,2374.6680295264
2.81,2374.68642661833
2.82,2374.70482371026
2.83,2374.7232208022
2.84,2374.74161789413
2.85,2374.76001498606
2.86,2374.7784157404
2.87,2374.79682349696
2.88,2374.81523125352
2.89,2374.83363901008
2.9,2374.85204676664
2.91,2374.8704545232
2.92,2374.88886227975
2.93,2374.90727003631
2.94,2374.92567779287
2.95,2374.94408554943
2.96,2374.96250145632
2.97,2374.98091997067
2.98,2374.99933848501
2.99,2375.01775699936
3,2375.0361755137
3.01,2375.05459402805
3.02,2375.07301254239
3.03,2375.09143105674
3.04,2375.10984957108
3.05,2375.12826994995
3.06,2375.14669931539
3.07,2375.16512868084
3.08,2375.18355804628
3.09,2375.20198741173
3.1,2375.22041677717
3.11,2375.23884614262
3.12,2375.25727550806
3.13,2375.27570487351
3.14,2375.29413423895
3.15,2375.31257001828
3.16,2375.3310103283
3.17,2375.34945063832
3.18,2375.36789094834
3.19,2375.38633125836
3.2,2375.40477156837
3.21,2375.42321187839
3.22,2375.44165218841
3.23,2375.46009249843
3.24,2375.47853281109
3.25,2375.49698415931
3.26,2375.51543550753
3.27,2375.53388685575
3.28,2375.55233820398
3.29,2375.5707895522
3.3,2375.58924090042
3.31,2375.60769224865
3.32,2375.62614359687
3.33,2375.64459494509
3.34,2375.66305090691
3.35,2375.68151338713
3.36,2375.69997586735
3.37,2375.71843834757
3.38,2375.73690082779
3.39,2375.75536330801
3.4,2375.77382578822
3.41,2375.79228826844
3.42,2375.81075074866
3.43,2375.82921322888
3.44,2375.84768501149
3.45,2375.86615871765
3.46,2375.88463242382
3.47,2375.90310612999
3.48,2375.92157983616
3.49,2375.94005354233
3.5,2375.9585272485
3.51,2375.97700095467
3.52,2375.99547466084
3.53,2376.01395111615
3.54,2376.03243614238
3.55,2376.05092116862
3.56,2376.06940619485
3.57,2376.08789122109
3.58,2376.10637624732
3.59,2376.12486127356
3.6,2376.1433462998
3.61,2376.16183132603
3.62,2376.18031635227
3.63,2376.19880887843
3.64,2376.21730531901
3.65,2376.23580175959
3.66,2376.25429820018
3.67,2376.27279464076
3.68,2376.29129108134
3.69,2376.30978752192
3.7,2376.32828396251
3.71,2376.34678040309
3.72,2376.36527766387
3.73,2376.38378561325
3.74,2376.40229356263
3.75,2376.420801512
3.76,2376.43930946138
3.77,2376.45781741076
3.78,2376.47632536014
3.79,2376.49483330951
3.8,2376.51334125889
3.81,2376.53184920827
3.82,2376.55036279079
3.83,2376.56888234357
3.84,2376.58740189636
3.85,2376.60592144915
3.86,2376.62444100194
3.87,2376.64296055472
3.88,2376.66148010751
3.89,2376.6799996603
3.9,2376.69851921309
3.91,2376.71703876587
3.92,2376.73556884327
3.93,2376.75410009425
3.94,2376.77263134523
3.95,2376.79116259621
3.96,2376.8096938472
3.97,2376.82822509818
3.98,2376.84675634916
3.99,2376.86528760014
4,2376.88381885112
4.01,2376.90235380378
4.02,2376.92089684791
4.03,2376.93943989204
4.04,2376.95798293617
4.05,2376.97652598029
4.06,2376.99506902442
4.07,2377.01361206855
4.08,2377.03215511268
4.09,2377.05069815681
4.1,2377.06924120094
4.11,2377.08779290079
4.12,2377.1063478332
4.13,2377.1249027656
4.14,2377.143457698
4.15,2377.1620126304
4.16,2377.1805675628
4.17,2377.19912249521
4.18,2377.21767742761
4.19,2377.23623236001
4.2,2377.25478899762
4.21,2377.27335591359
4.22,2377.29192282957
4.23,2377.31048974554
4.24,2377.32905666152
4.25,2377.34762357749
4.26,2377.36619049347
4.27,2377.38475740944
4.28,2377.40332432542
4.29,2377.42189124139
4.3,2377.44046487937
4.31,2377.45904387439
4.32,2377.47762286941
4.33,2377.49620186443
4.34,2377.51478085946
4.35,2377.53335985448
4.36,2377.5519388495
4.37,2377.57051784452
4.38,2377.58909683954
4.39,2377.60767583456
4.4,2377.62626664765
4.41,2377.64485781737
4.42,2377.66344898708
4.43,2377.6820401568
4.44,2377.70063132652
4.45,2377.71922249624
4.46,2377.73781366596
4.47,2377.75640483568
4.48,2377.7749960054
4.49,2377.79359189819
4.5,2377.81219533844
4.51,2377.83079877868
4.52,2377.84940221893
4.53,2377.86800565917
4.54,2377.88660909942
4.55,2377.90521253966
4.56,2377.9238159799
4.57,2377.94241942015
4.58,2377.96102286039
4.59,2377.97963618296
4.6,2377.99825198973
4.61,2378.01686779651
4.62,2378.03548360329
4.63,2378.05409941006
4.64,2378.07271521684
4.65,2378.09133102361
4.66,2378.10994683039
4.67,2378.12856263717
4.68,2378.14718110254
4.69,2378.16580937203
4.7,2378.18443764153
4.71,2378.20306591103
4.72,2378.22169418052
4.73,2378.24032245002
4.74,2378.25895071952
4.75,2378.27757898902
4.76,2378.29620725851
4.77,2378.31483552801
4.78,2378.3334716787
4.79,2378.35211250729
4.8,2378.37075333588
4.81,2378.38939416446
4.82,2378.40803499305
4.83,2378.42667582164
4.84,2378.44531665022
4.85,2378.46395747881
4.86,2378.4825983074
4.87,2378.50123966417
4.88,2378.5198931484
4.89,2378.53854663263
4.9,2378.55720011686
4.91,2378.57585360109
4.92,2378.59450708532
4.93,2378.61316056955
4.94,2378.63181405378
4.95,2378.65046753801
4.96,2378.66912102224
4.97,2378.6877803208
4.98,2378.70644655742
4.99,2378.72511279403
5,2378.74377903064
5.01,2378.76244526726
5.02,2378.78111150387
5.03,2378.79977774048
5.04,2378.8184439771
5.05,2378.83711021371
5.06,2378.85577645032
5.07,2378.87445386771
5.08,2378.89313295363
5.09,2378.91181203955
5.1,2378.93049112548
5.11,2378.9491702114
5.12,2378.96784929732
5.13,2378.98652838324
5.14,2379.00520746916
5.15,2379.02388655508
5.16,2379.04256932234
5.17,2379.06126135468
5.18,2379.07995338702
5.19,2379.09864541937
5.2,2379.11733745171
5.21,2379.13602948405
5.22,2379.15472151639
5.23,2379.17341354873
5.24,2379.19210558108
5.25,2379.21079761342
5.26,2379.22949875755
5.27,2379.24820383362
5.28,2379.26690890969
5.29,2379.28561398575
5.3,2379.30431906182
5.31,2379.32302413789
5.32,2379.34172921395
5.33,2379.36043429002
5.34,2379.37913936608
5.35,2379.397845924
5.36,2379.41656414128
5.37,2379.43528235857
5.38,2379.45400057585
5.39,2379.47271879314
5.4,2379.49143701042
5.41,2379.51015522771
5.42,2379.52887344499
5.43,2379.54759166228
5.44,2379.56630987956
5.45,2379.58503507334
5.46,2379.60376652953
5.47,2379.62249798572
5.48,2379.64122944191
5.49,2379.6599608981
5.5,2379.67869235429
5.51,2379.69742381048
5.52,2379.71615526667
5.53,2379.73488672286
5.54,2379.75361817905
5.55,2379.77236218748
5.56,2379.79110698046
5.57,2379.80985177343
5.58,2379.82859656641
5.59,2379.84734135939
5.6,2379.86608615236
5.61,2379.88483094534
5.62,2379.90357573832
5.63,2379.92232053129
5.64,2379.94107009875
5.65,2379.95982832659
5.66,2379.97858655443
5.67,2379.99734478227
5.68,2380.01610301011
5.69,2380.03486123795
5.7,2380.05361946579
5.71,2380.07237769363
5.72,2380.09113592147
5.73,2380.10989414931
5.74,2380.12866279206
5.75,2380.14743455304
5.76,2380.16620631401
5.77,2380.18497807499
5.78,2380.20374983597
5.79,2380.22252159694
5.8,2380.24129335792
5.81,2380.2600651189
5.82,2380.27883687987
5.83,2380.29761114622
5.84,2380.31639653881
5.85,2380.33518193139
5.86,2380.35396732398
5.87,2380.37275271657
5.88,2380.39153810915
5.89,2380.41032350174
5.9,2380.42910889433
5.91,2380.44789428691
5.92,2380.4666796795
5.93,2380.48547328275
5.94,2380.50427240562
5.95,2380.52307152849
5.96,2380.54187065136
5.97,2380.56066977423
5.98,2380.5794688971
5.99,2380.59826801997
6,2380.61706714284
6.01,2380.63586626571
6.02,2380.65466555733
6.03,2380.67347850936
6.04,2380.69229146138
6.05,2380.71110441341
6.06,2380.72991736543
6.07,2380.74873031746
6.08,2380.76754326949
6.09,2380.78635622151
6.1,2380.80516917354
6.11,2380.82398212557
6.12,2380.84280101671
6.13,2380.86162789697
6.14,2380.88045477724
6.15,2380.8992816575
6.16,2380.91810853776
6.17,2380.93693541802
6.18,2380.95576229828
6.19,2380.97458917855
6.2,2380.99341605881
6.21,2381.01224293907
6.22,2381.03108161106
6.23,2381.04992251884
6.24,2381.06876342663
6.25,2381.08760433441
6.26,2381.10644524219
6.27,2381.12528614997
6.28,2381.14412705775
6.29,2381.16296796553
6.3,2381.18180887331
6.31,2381.20065338093
6.32,2381.21950841572
6.33,2381.23836345051
6.34,2381.2572184853
6.35,2381.27607352009
6.36,2381.29492855488
6.37,2381.31378358967
6.38,2381.33263862446
6.39,2381.35149365925
6.4,2381.37034869404
6.41,2381.38921324686
6.42,2381.40808250836
6.43,2381.42695176985
6.44,2381.44582103135
6.45,2381.46469029285
6.46,2381.48355955434
6.47,2381.50242881584
6.48,2381.52129807733
6.49,2381.54016733883
6.5,2381.55903779275
6.51,2381.57792138086
6.52,2381.59680496897
6.53,2381.61568855708
6.54,2381.63457214519
6.55,2381.6534557333
6.56,2381.67233932141
6.57,2381.69122290952
6.58,2381.71010649763
6.59,2381.72899008574
6.6,2381.74788085023
6.61,2381.76677886507
6.62,2381.78567687992
6.63,2381.80457489476
6.64,2381.8234729096
6.65,2381.84237092444
6.66,2381.86126893929
6.67,2381.88016695413
6.68,2381.89906496897
6.69,2381.91796298381
6.7,2381.93687424214
6.71,2381.95578678405
6.72,2381.97469932596
6.73,2381.99361186786
6.74,2382.01252440977
6.75,2382.03143695168
6.76,2382.05034949358
6.77,2382.06926203549
6.78,2382.08817457739
6.79,2382.10709188568
6.8,2382.12601905519
6.81,2382.14494622471
6.82,2382.16387339423
6.83,2382.18280056374
6.84,2382.20172773326
6.85,2382.22065490277
6.86,2382.23958207229
6.87,2382.25850924181
6.88,2382.27743641132
6.89,2382.29637448062
6.9,2382.31531637851
6.91,2382.3342582764
6.92,2382.35320017428
6.93,2382.37214207217
6.94,2382.39108397006
6.95,2382.41002586795
6.96,2382.42896776583
6.97,2382.44790966372
6.98,2382.46685384917
6.99,2382.48581057641
7,2382.50476730365
7.01,2382.52372403089
7.02,2382.54268075813
7.03,2382.56163748536
7.04,2382.5805942126
7.05,2382.59955093984
7.06,2382.61850766708
7.07,2382.63746439432
7.08,2382.65642960905
7.09,2382.67540126684
7.1,2382.69437292462
7.11,2382.71334458241
7.12,2382.7323162402
7.13,2382.75128789799
7.14,2382.77025955577
7.15,2382.78923121356
7.16,2382.80820287135
7.17,2382.82717452913
7.18,2382.8461609584
7.19,2382.86514764815
7.2,2382.88413433791
7.21,2382.90312102766
7.22,2382.92210771742
7.23,2382.94109440717
7.24,2382.96008109693
7.25,2382.97906778669
7.26,2382.99805447644
7.27,2383.01704717237
7.28,2383.03604899573
7.29,2383.0550508191
7.3,2383.07405264247
7.31,2383.09305446583
7.32,2383.1120562892
7.33,2383.13105811256
7.34,2383.15005993593
7.35,2383.16906175929
7.36,2383.18806358266
7.37,2383.20707776325
7.38,2383.22609482209
7.39,2383.24511188093
7.4,2383.26412893977
7.41,2383.28314599861
7.42,2383.30216305745
7.43,2383.3211801163
7.44,2383.34019717514
7.45,2383.35921423398
7.46,2383.37823474818
7.47,2383.39726714459
7.48,2383.416299541
7.49,2383.43533193741
7.5,2383.45436433382
7.51,2383.47339673023
7.52,2383.49242912664
7.53,2383.51146152304
7.54,2383.53049391945
7.55,2383.54952631586
7.56,2383.56856858597
7.57,2383.58761642227
7.58,2383.60666425856
7.59,2383.62571209486
7.6,2383.64475993115
7.61,2383.66380776745
7.62,2383.68285560374
7.63,2383.70190344003
7.64,2383.72095127633
7.65,2383.73999994723
7.66,2383.75906332596
7.67,2383.77812670469
7.68,2383.79719008342
7.69,2383.81625346214
7.7,2383.83531684087
7.71,2383.8543802196
7.72,2383.87344359833
7.73,2383.89250697705
7.74,2383.91157035578
7.75,2383.93064105497
7.76,2383.94972007891
7.77,2383.96879910285
7.78,2383.98787812679
7.79,2384.00695715073
7.8,2384.02603617466
7.81,2384.0451151986
7.82,2384.06419422254
7.83,2384.08327324648
7.84,2384.10235227042
7.85,2384.12144518602
7.86,2384.14053995818
7.87,2384.15963473034
7.88,2384.1787295025
7.89,2384.19782427466
7.9,2384.21691904682
7.91,2384.23601381898
7.92,2384.25510859114
7.93,2384.2742033633
7.94,2384.2933028325
7.95,2384.31241345612
7.96,2384.33152407974
7.97,2384.35063470337
7.98,2384.36974532699
7.99,2384.38885595062
8,2384.40796657424
8.01,2384.42707719787
8.02,2384.44618782149
8.03,2384.46529844511
8.04,2384.48442040507
8.05,2384.50354698364
8.06,2384.52267356221
8.07,2384.54180014078
8.08,2384.56092671934
8.09,2384.58005329791
