"Time","Right.Amygdala"
-6.51,953.017070684218
-6.5,952.992941476507
-6.49,952.968812268797
-6.48,952.944683061087
-6.47,952.920553853376
-6.46,952.896424645666
-6.45,952.872295437956
-6.44,952.84816884342
-6.43,952.824055428328
-6.42,952.799942013237
-6.41,952.775828598146
-6.4,952.751715183054
-6.39,952.727601767963
-6.38,952.703488352872
-6.37,952.67937493778
-6.36,952.655261522689
-6.35,952.631148107598
-6.34,952.607043812086
-6.33,952.582946129257
-6.32,952.558848446429
-6.31,952.5347507636
-6.3,952.510653080772
-6.29,952.486555397943
-6.28,952.462457715115
-6.27,952.438360032286
-6.26,952.414262349458
-6.25,952.390164666629
-6.24,952.36608255989
-6.23,952.342000549073
-6.22,952.317918538256
-6.21,952.293836527438
-6.2,952.269754516621
-6.19,952.245672505804
-6.18,952.221590494987
-6.17,952.19750848417
-6.16,952.173426473353
-6.15,952.149350833504
-6.14,952.125284434551
-6.13,952.101218035598
-6.12,952.077151636645
-6.11,952.053085237692
-6.1,952.029018838739
-6.09,952.004952439787
-6.08,951.980886040834
-6.07,951.956819641881
-6.06,951.932753242928
-6.05,951.908699632092
-6.04,951.88464878496
-6.03,951.860597937828
-6.02,951.836547090696
-6.01,951.812496243564
-6,951.788445396432
-5.99,951.7643945493
-5.98,951.740343702167
-5.97,951.716292855035
-5.96,951.692245671676
-5.95,951.668210316425
-5.94,951.644174961173
-5.93,951.620139605922
-5.92,951.59610425067
-5.91,951.572068895419
-5.9,951.548033540168
-5.89,951.523998184916
-5.88,951.499962829665
-5.87,951.475927474413
-5.86,951.451902160823
-5.85,951.427882237615
-5.84,951.403862314407
-5.83,951.3798423912
-5.82,951.355822467992
-5.81,951.331802544784
-5.8,951.307782621576
-5.79,951.283762698368
-5.78,951.25974277516
-5.77,951.235723849732
-5.76,951.211719298833
-5.75,951.187714747934
-5.74,951.163710197035
-5.73,951.139705646136
-5.72,951.115701095237
-5.71,951.091696544337
-5.7,951.067691993438
-5.69,951.043687442539
-5.68,951.01968289164
-5.67,950.995685677248
-5.66,950.971696439025
-5.65,950.947707200801
-5.64,950.923717962578
-5.63,950.899728724355
-5.62,950.875739486132
-5.61,950.851750247909
-5.6,950.827761009686
-5.59,950.803771771463
-5.58,950.77978253324
-5.57,950.75580692094
-5.56,950.731832935862
-5.55,950.707858950784
-5.54,950.683884965706
-5.53,950.659910980628
-5.52,950.63593699555
-5.51,950.611963010472
-5.5,950.587989025394
-5.49,950.564015040316
-5.48,950.540045727679
-5.47,950.516086936316
-5.46,950.492128144953
-5.45,950.46816935359
-5.44,950.444210562227
-5.43,950.420251770864
-5.42,950.396292979501
-5.41,950.372334188138
-5.4,950.348375396775
-5.39,950.324416605412
-5.38,950.300468736993
-5.37,950.276525080016
-5.36,950.252581423039
-5.35,950.228637766062
-5.34,950.204694109084
-5.33,950.180750452107
-5.32,950.15680679513
-5.31,950.132863138153
-5.3,950.108919481175
-5.29,950.084977873453
-5.28,950.061049291633
-5.27,950.037120709813
-5.26,950.013192127992
-5.25,949.989263546172
-5.24,949.965334964352
-5.23,949.941406382531
-5.22,949.917477800711
-5.21,949.893549218891
-5.2,949.86962063707
-5.19,949.845700316191
-5.18,949.821786750398
-5.17,949.797873184606
-5.16,949.773959618813
-5.15,949.750046053021
-5.14,949.726132487228
-5.13,949.702218921436
-5.12,949.678305355643
-5.11,949.65439178985
-5.1,949.630478224058
-5.09,949.606579082005
-5.08,949.58268047321
-5.07,949.558781864416
-5.06,949.534883255621
-5.05,949.510984646827
-5.04,949.487086038032
-5.03,949.463187429238
-5.02,949.439288820443
-5.01,949.415390211649
-5,949.391497242561
-4.99,949.367613531834
-4.98,949.343729821107
-4.97,949.31984611038
-4.96,949.295962399653
-4.95,949.272078688926
-4.94,949.248194978199
-4.93,949.224311267472
-4.92,949.200427556745
-4.91,949.176543846018
-4.9,949.152671899221
-4.89,949.128803027729
-4.88,949.104934156237
-4.87,949.081065284746
-4.86,949.057196413254
-4.85,949.033327541762
-4.84,949.009458670271
-4.83,948.985589798779
-4.82,948.961720927288
-4.81,948.93785511483
-4.8,948.91400102384
-4.79,948.890146932849
-4.78,948.866292841859
-4.77,948.842438750869
-4.76,948.818584659878
-4.75,948.794730568888
-4.74,948.770876477898
-4.73,948.747022386907
-4.72,948.723168295917
-4.71,948.699323349705
-4.7,948.67548398058
-4.69,948.651644611455
-4.68,948.62780524233
-4.67,948.603965873205
-4.66,948.580126504079
-4.65,948.556287134954
-4.64,948.532447765829
-4.63,948.508608396704
-4.62,948.484769546301
-4.61,948.460944840502
-4.6,948.437120134703
-4.59,948.413295428904
-4.58,948.389470723105
-4.57,948.365646017305
-4.56,948.341821311506
-4.55,948.317996605707
-4.54,948.294171899908
-4.53,948.270347194109
-4.52,948.24652905439
-4.51,948.222718953475
-4.5,948.19890885256
-4.49,948.175098751645
-4.48,948.15128865073
-4.47,948.127478549815
-4.46,948.103668448901
-4.45,948.079858347985
-4.44,948.056048247071
-4.43,948.032238146156
-4.42,948.008440610348
-4.41,947.984645055971
-4.4,947.960849501595
-4.39,947.937053947218
-4.38,947.913258392841
-4.37,947.889462838465
-4.36,947.865667284088
-4.35,947.841871729712
-4.34,947.818076175335
-4.33,947.794284648593
-4.32,947.770503582505
-4.31,947.746722516417
-4.3,947.722941450329
-4.29,947.699160384241
-4.28,947.675379318153
-4.27,947.651598252065
-4.26,947.627817185978
-4.25,947.60403611989
-4.24,947.580255053802
-4.23,947.556483976225
-4.22,947.532717340272
-4.21,947.508950704319
-4.2,947.485184068365
-4.19,947.461417432412
-4.18,947.437650796459
-4.17,947.413884160506
-4.16,947.390117524553
-4.15,947.366350888599
-4.14,947.342585781888
-4.13,947.318833518011
-4.12,947.295081254133
-4.11,947.271328990256
-4.1,947.247576726379
-4.09,947.223824462501
-4.08,947.200072198624
-4.07,947.176319934746
-4.06,947.152567670869
-4.05,947.128815406991
-4.04,947.105070595175
-4.03,947.081332645409
-4.02,947.057594695643
-4.01,947.033856745877
-4,947.010118796111
-3.99,946.986380846345
-3.98,946.96264289658
-3.97,946.938904946814
-3.96,946.915166997048
-3.95,946.891429047282
-3.94,946.867704424466
-3.93,946.843980730942
-3.92,946.820257037418
-3.91,946.796533343894
-3.9,946.77280965037
-3.89,946.749085956846
-3.88,946.725362263322
-3.87,946.701638569798
-3.86,946.677914876274
-3.85,946.654196138308
-3.84,946.63048664325
-3.83,946.606777148192
-3.82,946.583067653134
-3.81,946.559358158076
-3.8,946.535648663018
-3.79,946.51193916796
-3.78,946.488229672902
-3.77,946.464520177844
-3.76,946.440810682786
-3.75,946.417111980347
-3.74,946.393416626072
-3.73,946.369721271798
-3.72,946.346025917524
-3.71,946.322330563249
-3.7,946.298635208975
-3.69,946.274939854701
-3.68,946.251244500426
-3.67,946.227549146152
-3.66,946.203856290687
-3.65,946.180175019607
-3.64,946.156493748527
-3.63,946.132812477447
-3.62,946.109131206367
-3.61,946.085449935287
-3.6,946.061768664207
-3.59,946.038087393127
-3.58,946.014406122047
-3.57,945.990724850967
-3.56,945.967051878018
-3.55,945.943384632635
-3.54,945.919717387253
-3.53,945.896050141871
-3.52,945.872382896488
-3.51,945.848715651106
-3.5,945.825048405724
-3.49,945.801381160342
-3.48,945.77771391496
-3.47,945.754046751198
-3.46,945.730393474109
-3.45,945.70674019702
-3.44,945.683086919932
-3.43,945.659433642843
-3.42,945.635780365754
-3.41,945.612127088665
-3.4,945.588473811576
-3.39,945.564820534487
-3.38,945.541167257399
-3.37,945.517519823603
-3.36,945.493880457495
-3.35,945.470241091387
-3.34,945.446601725279
-3.33,945.422962359171
-3.32,945.399322993063
-3.31,945.375683626955
-3.3,945.352044260847
-3.29,945.328404894739
-3.28,945.304765528632
-3.27,945.281137720086
-3.26,945.257512207738
-3.25,945.23388669539
-3.24,945.210261183042
-3.23,945.186635670694
-3.22,945.163010158346
-3.21,945.139384645998
-3.2,945.11575913365
-3.19,945.092133621302
-3.18,945.068511536868
-3.17,945.04489982115
-3.16,945.021288105432
-3.15,944.997676389714
-3.14,944.974064673996
-3.13,944.950452958278
-3.12,944.926841242559
-3.11,944.903229526841
-3.1,944.879617811123
-3.09,944.856006095405
-3.08,944.832403484445
-3.07,944.808805508317
-3.06,944.78520753219
-3.05,944.761609556062
-3.04,944.738011579934
-3.03,944.714413603807
-3.02,944.690815627679
-3.01,944.667217651551
-3,944.643619675424
-2.99,944.620022751102
-2.98,944.596438457615
-2.97,944.572854164129
-2.96,944.549269870643
-2.95,944.525685577156
-2.94,944.50210128367
-2.93,944.478516990184
-2.92,944.454932696697
-2.91,944.431348403211
-2.9,944.407764109725
-2.89,944.384186507549
-2.88,944.360615839845
-2.87,944.33704517214
-2.86,944.313474504436
-2.85,944.289903836731
-2.84,944.266333169027
-2.83,944.242762501322
-2.82,944.219191833618
-2.81,944.195621165914
-2.8,944.172050498209
-2.79,944.148492114298
-2.78,944.124935015606
-2.77,944.101377916913
-2.76,944.077820818221
-2.75,944.054263719529
-2.74,944.030706620836
-2.73,944.007149522144
-2.72,943.983592423451
-2.71,943.960035324759
-2.7,943.936482543101
-2.69,943.912938956739
-2.68,943.889395370377
-2.67,943.865851784016
-2.66,943.842308197654
-2.65,943.818764611293
-2.64,943.795221024931
-2.63,943.77167743857
-2.62,943.748133852208
-2.61,943.724590265847
-2.6,943.701056551882
-2.59,943.677526421259
-2.58,943.653996290636
-2.57,943.630466160013
-2.56,943.60693602939
-2.55,943.583405898768
-2.54,943.559875768145
-2.53,943.536345637522
-2.52,943.512815506899
-2.51,943.48928735802
-2.5,943.465770626631
-2.49,943.442253895243
-2.48,943.418737163854
-2.47,943.395220432466
-2.46,943.371703701077
-2.45,943.348186969689
-2.44,943.3246702383
-2.43,943.301153506912
-2.42,943.277636775523
-2.41,943.254127544206
-2.4,943.230624155635
-2.39,943.207120767064
-2.38,943.183617378494
-2.37,943.160113989923
-2.36,943.136610601353
-2.35,943.113107212782
-2.34,943.089603824212
-2.33,943.066100435641
-2.32,943.042597047071
-2.31,943.019106630247
-2.3,942.995616528165
-2.29,942.972126426084
-2.28,942.948636324002
-2.27,942.92514622192
-2.26,942.901656119839
-2.25,942.878166017757
-2.24,942.854675915676
-2.23,942.831185813594
-2.22,942.807700878146
-2.21,942.784224006311
-2.2,942.760747134476
-2.19,942.737270262642
-2.18,942.713793390807
-2.17,942.690316518972
-2.16,942.666839647138
-2.15,942.643362775303
-2.14,942.619885903468
-2.13,942.596409031634
-2.12,942.572942761286
-2.11,942.549479063542
-2.1,942.526015365799
-2.09,942.502551668056
-2.08,942.479087970313
-2.07,942.45562427257
-2.06,942.432160574826
-2.05,942.408696877083
-2.04,942.38523317934
-2.03,942.3617723535
-2.02,942.338321773779
-2.01,942.314871194058
-2,942.291420614337
-1.99,942.267970034616
-1.98,942.244519454895
-1.97,942.221068875174
-1.96,942.197618295453
-1.95,942.174167715732
-1.94,942.150717136011
-1.93,942.127274826307
-1.92,942.103837308625
-1.91,942.080399790942
-1.9,942.05696227326
-1.89,942.033524755578
-1.88,942.010087237896
-1.87,941.986649720213
-1.86,941.963212202531
-1.85,941.939774684849
-1.84,941.916337782869
-1.83,941.892913271327
-1.82,941.869488759785
-1.81,941.846064248244
-1.8,941.822639736702
-1.79,941.799215225161
-1.78,941.775790713619
-1.77,941.752366202077
-1.76,941.728941690536
-1.75,941.705517178994
-1.74,941.682098644611
-1.73,941.658687083397
-1.72,941.635275522183
-1.71,941.611863960969
-1.7,941.588452399755
-1.69,941.565040838541
-1.68,941.541629277327
-1.67,941.518217716113
-1.66,941.494806154899
-1.65,941.471394593685
-1.64,941.447994324924
-1.63,941.424595658309
-1.62,941.401196991694
-1.61,941.377798325079
-1.6,941.354399658464
-1.59,941.331000991849
-1.58,941.307602325234
-1.57,941.284203658619
-1.56,941.260804992004
-1.55,941.237410048125
-1.54,941.214024220465
-1.53,941.190638392805
-1.52,941.167252565144
-1.51,941.143866737484
-1.5,941.120480909824
-1.49,941.097095082164
-1.48,941.073709254503
-1.47,941.050323426843
-1.46,941.026937599183
-1.45,941.003560773103
-1.44,940.980187728837
-1.43,940.956814684571
-1.42,940.933441640305
-1.41,940.910068596039
-1.4,940.886695551774
-1.39,940.863322507508
-1.38,940.839949463242
-1.37,940.816576418976
-1.36,940.793204881283
-1.35,940.769844564935
-1.34,940.746484248586
-1.33,940.723123932238
-1.32,940.699763615889
-1.31,940.676403299541
-1.3,940.653042983192
-1.29,940.629682666844
-1.28,940.606322350495
-1.27,940.582962034146
-1.26,940.559608466845
-1.25,940.53626082302
-1.24,940.512913179195
-1.23,940.48956553537
-1.22,940.466217891544
-1.21,940.442870247719
-1.2,940.419522603894
-1.19,940.396174960069
-1.18,940.372827316244
-1.17,940.349479672418
-1.16,940.326143974303
-1.15,940.30280894769
-1.14,940.279473921077
-1.13,940.256138894464
-1.12,940.232803867851
-1.11,940.209468841237
-1.1,940.186133814624
-1.09,940.162798788011
-1.08,940.139463761398
-1.07,940.116133269467
-1.06,940.092810804836
-1.05,940.069488340206
-1.04,940.046165875576
-1.03,940.022843410945
-1.02,939.999520946315
-1.01,939.976198481685
-1,939.952876017054
-0.990000000000002,939.929553552424
-0.979999999999997,939.906231087794
-0.969999999999999,939.88291831834
-0.960000000000001,939.859608360546
-0.950000000000003,939.836298402751
-0.939999999999998,939.812988444956
-0.93,939.789678487162
-0.920000000000002,939.766368529367
-0.909999999999997,939.743058571572
-0.899999999999999,939.719748613778
-0.890000000000001,939.696438655983
-0.880000000000003,939.673131056502
-0.869999999999997,939.649833550478
-0.859999999999999,939.626536044453
-0.850000000000001,939.603238538428
-0.839999999999996,939.579941032404
-0.829999999999998,939.556643526379
-0.82,939.533346020354
-0.810000000000002,939.510048514329
-0.799999999999997,939.486751008305
-0.789999999999999,939.46345350228
-0.780000000000001,939.440163478974
-0.769999999999996,939.416878369734
-0.759999999999998,939.393593260495
-0.75,939.370308151256
-0.740000000000002,939.347023042016
-0.729999999999997,939.323737932777
-0.719999999999999,939.300452823537
-0.710000000000001,939.277167714298
-0.700000000000003,939.253882605058
-0.689999999999998,939.230597715593
-0.68,939.207324948235
-0.670000000000002,939.184052180877
-0.659999999999997,939.160779413519
-0.649999999999999,939.137506646161
-0.640000000000001,939.114233878803
-0.630000000000003,939.090961111445
-0.619999999999997,939.067688344087
-0.609999999999999,939.044415576729
-0.600000000000001,939.021142809371
-0.589999999999996,938.997875350179
-0.579999999999998,938.974614869879
-0.57,938.951354389578
-0.560000000000002,938.928093909278
-0.549999999999997,938.904833428978
-0.539999999999999,938.881572948677
-0.530000000000001,938.858312468377
-0.519999999999996,938.835051988077
-0.509999999999998,938.811791507776
-0.5,938.788531027476
-0.490000000000002,938.765280898386
-0.479999999999997,938.7420326504
-0.469999999999999,938.718784402413
-0.460000000000001,938.695536154427
-0.450000000000003,938.672287906441
-0.439999999999998,938.649039658455
-0.43,938.625791410468
-0.420000000000002,938.602543162482
-0.409999999999997,938.579294914496
-0.399999999999999,938.556049837863
-0.390000000000001,938.532813767527
-0.380000000000003,938.509577697191
-0.369999999999997,938.486341626854
-0.359999999999999,938.463105556518
-0.350000000000001,938.439869486182
-0.339999999999996,938.416633415845
-0.329999999999998,938.393397345509
-0.32,938.370161275173
-0.310000000000002,938.346925204836
-0.299999999999997,938.323697313081
-0.289999999999999,938.300473365809
-0.280000000000001,938.277249418538
-0.269999999999996,938.254025471267
-0.259999999999998,938.230801523995
-0.25,938.207577576724
-0.240000000000002,938.184353629453
-0.229999999999997,938.161129682181
-0.219999999999999,938.13790573491
-0.210000000000001,938.114682859754
-0.200000000000003,938.091470981042
-0.189999999999998,938.068259102329
-0.18,938.045047223617
-0.170000000000002,938.021835344904
-0.159999999999997,937.998623466192
-0.149999999999999,937.975411587479
-0.140000000000001,937.952199708767
-0.130000000000003,937.928987830054
-0.119999999999997,937.905775951342
-0.109999999999999,937.882570116231
-0.100000000000001,937.859370251649
-0.0899999999999963,937.836170387068
-0.0799999999999983,937.812970522486
-0.0700000000000003,937.789770657905
-0.0600000000000023,937.766570793324
-0.0499999999999972,937.743370928742
-0.0399999999999991,937.720171064161
-0.0300000000000011,937.696971199579
-0.019999999999996,937.673771334998
-0.00999999999999801,937.650582440487
0,937.627394535687
0.00999999999999801,937.604206630887
0.0200000000000031,937.581018726087
0.0300000000000011,937.557830821287
0.0399999999999991,937.534642916487
0.0499999999999972,937.511455011687
0.0600000000000023,937.488267106887
0.0700000000000003,937.465079202087
0.0799999999999983,937.441895243397
0.0900000000000034,937.418719244106
0.100000000000001,937.395543244815
0.109999999999999,937.372367245525
0.119999999999997,937.349191246234
0.130000000000003,937.326015246943
0.140000000000001,937.302839247653
0.149999999999999,937.279663248362
0.160000000000004,937.256487249071
0.170000000000002,937.233311249781
0.18,937.210144087518
0.189999999999998,937.186979939542
0.200000000000003,937.163815791566
0.210000000000001,937.14065164359
0.219999999999999,937.117487495614
0.230000000000004,937.094323347638
0.240000000000002,937.071159199662
0.25,937.047995051686
0.259999999999998,937.02483090371
0.270000000000003,937.001668641677
0.280000000000001,936.978516290898
0.289999999999999,936.955363940119
0.299999999999997,936.932211589339
0.310000000000002,936.90905923856
0.32,936.88590688778
0.329999999999998,936.862754537001
0.340000000000003,936.839602186222
0.350000000000001,936.816449835442
0.359999999999999,936.793297484663
0.369999999999997,936.770151875269
0.380000000000003,936.747011267645
0.390000000000001,936.723870660021
0.399999999999999,936.700730052397
0.410000000000004,936.677589444773
0.420000000000002,936.654448837149
0.43,936.631308229525
0.439999999999998,936.608167621901
0.450000000000003,936.585027014278
0.460000000000001,936.561886406653
