"Time","Right.Accumbens.Area"
-27.67,320.768706380379
-27.66,320.764945331203
-27.65,320.761184282027
-27.64,320.757423232852
-27.63,320.753662183676
-27.62,320.749884064839
-27.61,320.746095748663
-27.6,320.742307432488
-27.59,320.738519116313
-27.58,320.734730800138
-27.57,320.730942483963
-27.56,320.727154167787
-27.55,320.723365851612
-27.54,320.719577535437
-27.53,320.715788118841
-27.52,320.711972445829
-27.51,320.708156772818
-27.5,320.704341099806
-27.49,320.700525426795
-27.48,320.696709753783
-27.47,320.692894080772
-27.46,320.68907840776
-27.45,320.685262734749
-27.44,320.681447061737
-27.43,320.677618916534
-27.42,320.673775797753
-27.41,320.669932678971
-27.4,320.66608956019
-27.39,320.662246441409
-27.38,320.658403322627
-27.37,320.654560203846
-27.36,320.650717085064
-27.35,320.646873966283
-27.34,320.643030847502
-27.33,320.639163811881
-27.32,320.635293159314
-27.31,320.631422506746
-27.3,320.627551854178
-27.29,320.623681201611
-27.28,320.619810549043
-27.27,320.615939896475
-27.26,320.612069243908
-27.25,320.60819859134
-27.24,320.604320126439
-27.23,320.600421853
-27.22,320.596523579561
-27.21,320.592625306122
-27.2,320.588727032683
-27.19,320.584828759244
-27.18,320.580930485805
-27.17,320.577032212366
-27.16,320.573133938927
-27.15,320.569235665488
-27.14,320.565318078951
-27.13,320.561392098502
-27.12,320.557466118052
-27.11,320.553540137602
-27.1,320.549614157152
-27.09,320.545688176703
-27.08,320.541762196253
-27.07,320.537836215803
-27.06,320.533910235353
-27.05,320.529981162939
-27.04,320.526027390299
-27.03,320.522073617658
-27.02,320.518119845017
-27.01,320.514166072376
-27,320.510212299736
-26.99,320.506258527095
-26.98,320.502304754454
-26.97,320.498350981813
-26.96,320.494397209173
-26.95,320.490428788638
-26.94,320.4864471396
-26.93,320.482465490562
-26.92,320.478483841523
-26.91,320.474502192485
-26.9,320.470520543447
-26.89,320.466538894409
-26.88,320.46255724537
-26.87,320.458575596332
-26.86,320.454593947294
-26.85,320.450586025603
-26.84,320.446576416948
-26.83,320.442566808293
-26.82,320.438557199638
-26.81,320.434547590984
-26.8,320.430537982329
-26.79,320.426528373674
-26.78,320.42251876502
-26.77,320.418509156365
-26.76,320.414489624548
-26.75,320.410451974059
-26.74,320.406414323571
-26.73,320.402376673082
-26.72,320.398339022594
-26.71,320.394301372105
-26.7,320.390263721616
-26.69,320.386226071128
-26.68,320.382188420639
-26.67,320.37815077015
-26.66,320.374091519045
-26.65,320.37002574552
-26.64,320.365959971996
-26.63,320.361894198472
-26.62,320.357828424948
-26.61,320.353762651423
-26.6,320.349696877899
-26.59,320.345631104375
-26.58,320.341565330851
-26.57,320.337494416411
-26.56,320.333400439679
-26.55,320.329306462947
-26.54,320.325212486215
-26.53,320.321118509483
-26.52,320.317024532751
-26.51,320.312930556018
-26.5,320.308836579286
-26.49,320.304742602554
-26.48,320.300648625822
-26.47,320.296537779047
-26.46,320.292415519979
-26.45,320.288293260911
-26.44,320.284171001842
-26.43,320.280048742774
-26.42,320.275926483706
-26.41,320.271804224637
-26.4,320.267681965569
-26.39,320.263559706501
-26.38,320.259437144187
-26.37,320.255286524712
-26.36,320.251135905236
-26.35,320.246985285761
-26.34,320.242834666285
-26.33,320.238684046809
-26.32,320.234533427334
-26.31,320.230382807858
-26.3,320.226232188382
-26.29,320.222081568907
-26.28,320.217918866428
-26.27,320.213739809546
-26.26,320.209560752663
-26.25,320.205381695781
-26.24,320.201202638898
-26.23,320.197023582016
-26.22,320.192844525133
-26.21,320.188665468251
-26.2,320.184486411369
-26.19,320.180307354486
-26.18,320.176104371966
-26.17,320.171896801763
-26.16,320.16768923156
-26.15,320.163481661356
-26.14,320.159274091153
-26.13,320.15506652095
-26.12,320.150858950746
-26.11,320.146651380543
-26.1,320.14244381034
-26.09,320.13822899849
-26.08,320.133992840151
-26.07,320.129756681812
-26.06,320.125520523473
-26.05,320.121284365134
-26.04,320.117048206795
-26.03,320.112812048455
-26.02,320.108575890116
-26.01,320.104339731777
-26,320.100103573438
-25.99,320.095848282888
-25.98,320.091583462712
-25.97,320.087318642535
-25.96,320.083053822359
-25.95,320.078789002182
-25.94,320.074524182006
-25.93,320.070259361829
-25.92,320.065994541653
-25.91,320.061729721476
-25.9,320.0574625531
-25.89,320.053168998512
-25.88,320.048875443923
-25.87,320.044581889334
-25.86,320.040288334745
-25.85,320.035994780157
-25.84,320.031701225568
-25.83,320.027407670979
-25.82,320.023114116391
-25.81,320.018820561802
-25.8,320.014512721632
-25.79,320.010190361197
-25.78,320.005868000762
-25.77,320.001545640327
-25.76,319.997223279892
-25.75,319.992900919457
-25.74,319.988578559022
-25.73,319.984256198587
-25.72,319.979933838152
-25.71,319.975611477717
-25.7,319.971262836193
-25.69,319.966911599632
-25.68,319.962560363071
-25.67,319.95820912651
-25.66,319.95385788995
-25.65,319.949506653389
-25.64,319.945155416828
-25.63,319.940804180267
-25.62,319.936452943706
-25.61,319.932092319112
-25.6,319.927712137314
-25.59,319.923331955516
-25.58,319.918951773718
-25.57,319.91457159192
-25.56,319.910191410122
-25.55,319.905811228324
-25.54,319.901431046526
-25.53,319.897050864728
-25.52,319.89267068293
-25.51,319.888269073649
-25.5,319.883859878684
-25.49,319.879450683719
-25.48,319.875041488755
-25.47,319.87063229379
-25.46,319.866223098825
-25.45,319.86181390386
-25.44,319.857404708895
-25.43,319.852995513931
-25.42,319.848581877038
-25.41,319.844143602173
-25.4,319.839705327307
-25.39,319.835267052441
-25.38,319.830828777576
-25.37,319.82639050271
-25.36,319.821952227845
-25.35,319.817513952979
-25.34,319.813075678113
-25.33,319.808637403248
-25.32,319.804182604245
-25.31,319.799715183954
-25.3,319.795247763662
-25.29,319.790780343371
-25.28,319.786312923079
-25.27,319.781845502788
-25.26,319.777378082496
-25.25,319.772910662205
-25.24,319.768443241913
-25.23,319.763975821622
-25.22,319.759479741903
-25.21,319.754983111883
-25.2,319.750486481863
-25.19,319.745989851843
-25.18,319.741493221823
-25.17,319.736996591803
-25.16,319.732499961784
-25.15,319.728003331764
-25.14,319.723506701744
-25.13,319.718998498256
-25.12,319.714472595441
-25.11,319.709946692627
-25.1,319.705420789812
-25.09,319.700894886998
-25.08,319.696368984183
-25.07,319.691843081368
-25.06,319.687317178554
-25.05,319.682791275739
-25.04,319.678265372925
-25.03,319.67371572164
-25.02,319.669160484213
-25.01,319.664605246787
-25,319.660050009361
-24.99,319.655494771935
-24.98,319.650939534509
-24.97,319.646384297082
-24.96,319.641829059656
-24.95,319.63727382223
-24.94,319.632712006832
-24.93,319.628127374241
-24.92,319.623542741649
-24.91,319.618958109057
-24.9,319.614373476465
-24.89,319.609788843873
-24.88,319.605204211281
-24.87,319.600619578689
-24.86,319.596034946097
-24.85,319.591450313505
-24.84,319.58684688948
-24.83,319.582232802445
-24.82,319.577618715409
-24.81,319.573004628374
-24.8,319.568390541338
-24.79,319.563776454303
-24.78,319.559162367267
-24.77,319.554548280232
-24.76,319.549934193197
-24.75,319.545318565948
-24.74,319.540674966481
-24.73,319.536031367013
-24.72,319.531387767546
-24.71,319.526744168078
-24.7,319.522100568611
-24.69,319.517456969143
-24.68,319.512813369676
-24.67,319.508169770209
-24.66,319.503526170741
-24.65,319.498868780407
-24.64,319.494195611821
-24.63,319.489522443236
-24.62,319.484849274651
-24.61,319.480176106066
-24.6,319.475502937481
-24.59,319.470829768895
-24.58,319.46615660031
-24.57,319.461483431725
-24.56,319.45681026314
-24.55,319.452111007233
-24.54,319.44740821416
-24.53,319.442705421087
-24.52,319.438002628014
-24.51,319.433299834941
-24.5,319.428597041868
-24.49,319.423894248795
-24.48,319.419191455722
-24.47,319.414488662649
-24.46,319.409777120181
-24.45,319.405044648579
-24.44,319.400312176977
-24.43,319.395579705375
-24.42,319.390847233773
-24.41,319.386114762171
-24.4,319.381382290569
-24.39,319.376649818967
-24.38,319.371917347365
-24.37,319.367184875763
-24.36,319.362431324387
-24.35,319.357669121556
-24.34,319.352906918726
-24.33,319.348144715896
-24.32,319.343382513066
-24.31,319.338620310236
-24.3,319.333858107405
-24.29,319.329095904575
-24.28,319.324333701745
-24.27,319.319567829199
-24.26,319.314775843796
-24.25,319.309983858393
-24.24,319.30519187299
-24.23,319.300399887587
-24.22,319.295607902184
-24.21,319.290815916781
-24.2,319.286023931378
-24.19,319.281231945975
-24.18,319.276439960572
-24.17,319.271631942484
-24.16,319.266810124532
-24.15,319.261988306579
-24.14,319.257166488626
-24.13,319.252344670673
-24.12,319.24752285272
-24.11,319.242701034768
-24.1,319.237879216815
-24.09,319.233057398862
-24.08,319.228235580909
-24.07,319.223385327215
-24.06,319.218533628116
-24.05,319.213681929017
-24.04,319.208830229918
-24.03,319.203978530819
-24.02,319.19912683172
-24.01,319.194275132621
-24,319.189423433522
-23.99,319.184571734423
-23.98,319.179709086521
-23.97,319.174827459072
-23.96,319.169945831623
-23.95,319.165064204175
-23.94,319.160182576726
-23.93,319.155300949277
-23.92,319.150419321829
-23.91,319.14553769438
-23.9,319.140656066931
-23.89,319.135774439482
-23.88,319.130869431015
-23.87,319.125957829419
-23.86,319.121046227823
-23.85,319.116134626227
-23.84,319.111223024631
-23.83,319.106311423035
-23.82,319.101399821439
-23.81,319.096488219843
-23.8,319.091576618248
-23.79,319.086659185699
-23.78,319.081717565576
-23.77,319.076775945454
-23.76,319.071834325331
-23.75,319.066892705208
-23.74,319.061951085086
-23.73,319.057009464963
-23.72,319.052067844841
-23.71,319.047126224718
-23.7,319.042184604596
-23.69,319.037224693545
-23.68,319.032253011947
-23.67,319.027281330349
-23.66,319.022309648752
-23.65,319.017337967154
-23.64,319.012366285556
-23.63,319.007394603958
-23.62,319.002422922361
-23.61,318.997451240763
-23.6,318.992478877139
-23.59,318.98747709256
-23.58,318.982475307982
-23.57,318.977473523404
-23.56,318.972471738826
-23.55,318.967469954247
-23.54,318.962468169669
-23.53,318.957466385091
-23.52,318.952464600512
-23.51,318.947462815934
-23.5,318.942447863008
-23.49,318.937415935399
-23.48,318.932384007791
-23.47,318.927352080182
-23.46,318.922320152573
-23.45,318.917288224964
-23.44,318.912256297355
-23.43,318.907224369746
-23.42,318.902192442137
-23.41,318.897160514528
-23.4,318.892102900322
-23.39,318.8870407911
-23.38,318.881978681879
-23.37,318.876916572657
-23.36,318.871854463435
-23.35,318.866792354213
-23.34,318.861730244991
-23.33,318.856668135769
-23.32,318.851606026548
-23.31,318.846535901105
-23.3,318.841443573167
-23.29,318.83635124523
-23.28,318.831258917292
-23.27,318.826166589355
-23.26,318.821074261417
-23.25,318.81598193348
-23.24,318.810889605543
-23.23,318.805797277605
-23.22,318.800704949668
-23.21,318.795592064549
-23.2,318.790469482286
-23.19,318.785346900022
-23.18,318.780224317758
-23.17,318.775101735494
-23.16,318.76997915323
-23.15,318.764856570966
-23.14,318.759733988702
-23.13,318.754611406438
-23.12,318.749485986612
-23.11,318.744333115914
-23.1,318.739180245216
-23.09,318.734027374519
-23.08,318.728874503821
-23.07,318.723721633124
-23.06,318.718568762426
-23.05,318.713415891728
-23.04,318.708263021031
-23.03,318.703110150333
-23.02,318.697941879879
-23.01,318.692758688156
-23,318.687575496433
-22.99,318.68239230471
-22.98,318.677209112987
-22.97,318.672025921263
-22.96,318.66684272954
-22.95,318.661659537817
-22.94,318.656476346094
-22.93,318.651293154371
-22.92,318.646081975107
-22.91,318.640868431294
-22.9,318.63565488748
-22.89,318.630441343667
-22.88,318.625227799854
-22.87,318.620014256041
-22.86,318.614800712227
-22.85,318.609587168414
-22.84,318.604373624601
-22.83,318.5991498634
-22.82,318.593905937971
-22.81,318.588662012541
-22.8,318.583418087112
-22.79,318.578174161683
-22.78,318.572930236254
-22.77,318.567686310825
-22.76,318.562442385395
-22.75,318.557198459966
-22.74,318.551954534537
-22.73,318.546687786487
-22.72,318.541413451466
-22.71,318.536139116446
-22.7,318.530864781425
-22.69,318.525590446404
-22.68,318.520316111384
-22.67,318.515041776363
-22.66,318.509767441342
-22.65,318.504493106322
-22.64,318.499213758096
-22.63,318.49390898707
-22.62,318.488604216044
-22.61,318.483299445018
-22.6,318.477994673992
-22.59,318.472689902966
-22.58,318.46738513194
-22.57,318.462080360914
-22.56,318.456775589888
-22.55,318.451470818862
-22.54,318.446148413485
-22.53,318.440813181612
-22.52,318.43547794974
-22.51,318.430142717868
-22.5,318.424807485995
-22.49,318.419472254123
-22.48,318.414137022251
-22.47,318.408801790378
-22.46,318.403466558506
-22.45,318.398131326634
-22.44,318.392765820259
-22.43,318.387400104283
-22.42,318.382034388308
-22.41,318.376668672332
-22.4,318.371302956357
-22.39,318.365937240382
-22.38,318.360571524406
-22.37,318.355205808431
-22.36,318.349840092455
-22.35,318.344461950569
-22.34,318.339065728829
-22.33,318.333669507089
-22.32,318.328273285349
-22.31,318.322877063608
-22.3,318.317480841868
-22.29,318.312084620128
-22.28,318.306688398388
-22.27,318.301292176648
-22.26,318.295895954907
-22.25,318.29047465512
-22.24,318.28504790756
-22.23,318.279621159999
-22.22,318.274194412439
-22.21,318.268767664879
-22.2,318.263340917318
-22.19,318.257914169758
-22.18,318.252487422197
-22.17,318.247060674637
-22.16,318.241626726535
-22.15,318.236169434716
-22.14,318.230712142897
-22.13,318.225254851077
-22.12,318.219797559258
-22.11,318.214340267439
-22.1,318.208882975619
-22.09,318.2034256838
-22.08,318.197968391981
-22.07,318.192511100161
-22.06,318.187033945271
-22.05,318.181546092381
-22.04,318.176058239492
-22.03,318.170570386603
-22.02,318.165082533714
-22.01,318.159594680824
-22,318.154106827935
-21.99,318.148618975046
-21.98,318.143131122157
-21.97,318.137641307725
-21.96,318.132122878593
-21.95,318.126604449461
-21.94,318.121086020329
-21.93,318.115567591197
-21.92,318.110049162065
-21.91,318.104530732933
-21.9,318.099012303801
-21.89,318.093493874669
-21.88,318.087975445537
-21.87,318.08244238354
-21.86,318.076893364641
-21.85,318.071344345743
-21.84,318.065795326844
-21.83,318.060246307945
-21.82,318.054697289046
-21.81,318.049148270147
-21.8,318.043599251248
-21.79,318.038050232349
-21.78,318.03250121345
-21.77,318.026924880642
-21.76,318.021345260111
-21.75,318.01576563958
-21.74,318.010186019049
-21.73,318.004606398517
-21.72,317.999026777986
-21.71,317.993447157455
-21.7,317.987867536924
-21.69,317.982287916393
-21.68,317.976698905088
-21.67,317.971088672728
-21.66,317.965478440369
-21.65,317.959868208009
-21.64,317.95425797565
-21.63,317.94864774329
-21.62,317.943037510931
-21.61,317.937427278571
-21.6,317.931817046212
-21.59,317.926206813852
-21.58,317.920574504985
-21.57,317.914933652281
-21.56,317.909292799576
-21.55,317.903651946871
-21.54,317.898011094166
-21.53,317.892370241461
-21.52,317.886729388756
-21.51,317.881088536051
-21.5,317.875447683346
-21.49,317.869802690436
-21.48,317.864131210558
-21.47,317.85845973068
-21.46,317.852788250801
-21.45,317.847116770923
-21.44,317.841445291045
-21.43,317.835773811167
-21.42,317.830102331288
-21.41,317.82443085141
-21.4,317.818759371532
-21.39,317.813071062682
-21.38,317.807368950502
-21.37,317.801666838321
-21.36,317.79596472614
-21.35,317.790262613959
-21.34,317.784560501779
-21.33,317.778858389598
-21.32,317.773156277417
-21.31,317.767454165236
-21.3,317.761752053056
-21.29,317.756020420535
-21.28,317.750287672631
-21.27,317.744554924727
-21.26,317.738822176823
-21.25,317.733089428919
-21.24,317.727356681016
-21.23,317.721623933112
-21.22,317.715891185208
-21.21,317.710158437304
-21.2,317.70441411465
-21.19,317.698650729321
-21.18,317.692887343991
-21.17,317.687123958661
-21.16,317.681360573332
-21.15,317.675597188002
-21.14,317.669833802673
-21.13,317.664070417343
-21.12,317.658307032013
-21.11,317.652543646684
-21.1,317.646755996429
-21.09,317.640961973698
-21.08,317.635167950967
-21.07,317.629373928237
-21.06,317.623579905506
-21.05,317.617785882775
-21.04,317.611991860045
-21.03,317.606197837314
-21.02,317.600403814583
-21.01,317.594603474507
-21,317.588778816136
-20.99,317.582954157766
-20.98,317.577129499395
-20.97,317.571304841024
-20.96,317.565480182654
-20.95,317.559655524283
-20.94,317.553830865913
-20.93,317.548006207542
-20.92,317.542181549172
-20.91,317.536337886176
-20.9,317.530482595672
-20.89,317.524627305168
-20.88,317.518772014665
-20.87,317.512916724161
-20.86,317.507061433657
-20.85,317.501206143154
-20.84,317.49535085265
-20.83,317.489495562146
-20.82,317.48363921133
-20.81,317.477753293954
-20.8,317.471867376579
-20.79,317.465981459203
-20.78,317.460095541828
-20.77,317.454209624452
-20.76,317.448323707077
-20.75,317.442437789701
-20.74,317.436551872326
-20.73,317.43066595495
-20.72,317.424766294592
-20.71,317.418849757369
-20.7,317.412933220146
-20.69,317.407016682923
-20.68,317.401100145701
-20.67,317.395183608478
-20.66,317.389267071255
-20.65,317.383350534032
-20.64,317.377433996809
-20.63,317.371517459587
-20.62,317.365574504058
-20.61,317.359627355785
-20.6,317.353680207511
-20.59,317.347733059237
-20.58,317.341785910963
-20.57,317.33583876269
-20.56,317.329891614416
-20.55,317.323944466142
-20.54,317.317997317869
-20.53,317.312041686002
-20.52,317.306063937254
-20.51,317.300086188506
-20.5,317.294108439758
-20.49,317.288130691011
-20.48,317.282152942263
-20.47,317.276175193515
-20.46,317.270197444767
-20.45,317.264219696019
-20.44,317.258241947271
-20.43,317.252243048591
-20.42,317.246234711734
-20.41,317.240226374877
-20.4,317.23421803802
-20.39,317.228209701163
-20.38,317.222201364306
-20.37,317.216193027449
-20.36,317.210184690592
-20.35,317.204176353735
-20.34,317.198164786784
-20.33,317.19212587598
-20.32,317.186086965176
-20.31,317.180048054372
-20.3,317.174009143568
-20.29,317.167970232764
-20.28,317.16193132196
-20.27,317.155892411156
-20.26,317.149853500352
-20.25,317.143814589548
-20.24,317.137759793048
-20.23,317.131690324264
-20.22,317.125620855479
-20.21,317.119551386695
-20.2,317.11348191791
-20.19,317.107412449126
-20.18,317.101342980342
-20.17,317.095273511557
-20.16,317.089204042773
-20.15,317.083134573988
-20.14,317.077036578827
-20.13,317.070936569841
-20.12,317.064836560855
-20.11,317.05873655187
-20.1,317.052636542884
-20.09,317.046536533898
-20.08,317.040436524912
-20.07,317.034336515927
-20.06,317.028236506941
-20.05,317.022125868681
-20.04,317.015995339093
-20.03,317.009864809505
-20.02,317.003734279917
-20.01,316.99760375033
-20,316.991473220742
-19.99,316.985342691154
-19.98,316.979212161566
-19.97,316.973081631978
-19.96,316.96695110239
-19.95,316.96079731806
-19.94,316.954636289296
-19.93,316.948475260533
-19.92,316.94231423177
-19.91,316.936153203007
-19.9,316.929992174244
-19.89,316.92383114548
-19.88,316.917670116717
-19.87,316.911509087954
-19.86,316.905342674802
-19.85,316.899151170125
-19.84,316.892959665449
-19.83,316.886768160772
-19.82,316.880576656095
-19.81,316.874385151418
-19.8,316.868193646741
-19.79,316.862002142064
-19.78,316.855810637387
-19.77,316.84961913271
-19.76,316.843409635182
-19.75,316.837187679695
-19.74,316.830965724208
-19.73,316.824743768721
-19.72,316.818521813234
-19.71,316.812299857748
-19.7,316.806077902261
-19.69,316.799855946774
-19.68,316.793633991287
-19.67,316.787411880998
-19.66,316.781159501654
-19.65,316.774907122309
-19.64,316.768654742965
-19.63,316.76240236362
-19.62,316.756149984276
-19.61,316.749897604931
-19.6,316.743645225587
-19.59,316.737392846242
-19.58,316.731140466898
-19.57,316.724875343097
-19.56,316.718592568704
-19.55,316.71230979431
-19.54,316.706027019916
-19.53,316.699744245523
-19.52,316.693461471129
-19.51,316.687178696735
-19.5,316.680895922342
-19.49,316.674613147948
-19.48,316.668330373554
-19.47,316.662022290467
-19.46,316.655709151695
-19.45,316.649396012923
-19.44,316.643082874151
-19.43,316.636769735378
-19.42,316.630456596606
-19.41,316.624143457834
-19.4,316.617830319061
-19.39,316.611517180289
-19.38,316.605196528165
-19.37,316.598853057554
-19.36,316.592509586942
-19.35,316.586166116331
-19.34,316.579822645719
-19.33,316.573479175108
-19.32,316.567135704496
-19.31,316.560792233885
-19.3,316.554448763273
-19.29,316.548105292662
-19.28,316.541741767859
-19.27,316.535367999822
-19.26,316.528994231786
-19.25,316.522620463749
-19.24,316.516246695713
-19.23,316.509872927677
-19.22,316.50349915964
-19.21,316.497125391604
-19.2,316.490751623567
-19.19,316.484375552162
-19.18,316.477971522996
-19.17,316.47156749383
-19.16,316.465163464664
-19.15,316.458759435499
-19.14,316.452355406333
-19.13,316.445951377167
-19.12,316.439547348001
-19.11,316.433143318835
-19.1,316.426739289669
-19.09,316.420320441525
-19.08,316.413886189412
-19.07,316.407451937299
-19.06,316.401017685186
-19.05,316.394583433072
-19.04,316.388149180959
-19.03,316.381714928846
-19.02,316.375280676733
-19.01,316.36884642462
-19,316.362412172507
-18.99,316.355950619149
-18.98,316.349486184163
-18.97,316.343021749178
-18.96,316.336557314192
-18.95,316.330092879207
-18.94,316.323628444221
-18.93,316.317164009236
-18.92,316.31069957425
-18.91,316.304235139265
-18.9,316.297761097369
-18.89,316.291266521484
-18.88,316.284771945599
-18.87,316.278277369714
-18.86,316.271782793829
-18.85,316.265288217944
-18.84,316.258793642059
-18.83,316.252299066174
-18.82,316.245804490289
-18.81,316.239309914404
-18.8,316.232793279237
-18.79,316.226268606329
-18.78,316.219743933421
-18.77,316.213219260513
-18.76,316.206694587605
-18.75,316.200169914697
-18.74,316.193645241789
-18.73,316.187120568881
-18.72,316.180595895973
-18.71,316.174066801186
-18.7,316.16751207704
-18.69,316.160957352894
-18.68,316.154402628748
-18.67,316.147847904602
-18.66,316.141293180455
-18.65,316.134738456309
-18.64,316.128183732163
-18.63,316.121629008017
-18.62,316.115074283871
-18.61,316.108502717228
-18.6,316.101917989543
-18.59,316.095333261857
-18.58,316.088748534171
-18.57,316.082163806485
-18.56,316.075579078799
-18.55,316.068994351114
-18.54,316.062409623428
-18.53,316.055824895742
-18.52,316.049240168056
-18.51,316.042626218641
-18.5,316.036011537032
-18.49,316.029396855423
-18.48,316.022782173814
-18.47,316.016167492205
-18.46,316.009552810596
-18.45,316.002938128987
-18.44,315.996323447378
-18.43,315.989708765769
-18.42,315.983082429358
-18.41,315.976437845365
-18.4,315.969793261372
-18.39,315.963148677379
-18.38,315.956504093386
-18.37,315.949859509393
-18.36,315.9432149254
-18.35,315.936570341407
-18.34,315.929925757414
-18.33,315.923281173421
-18.32,315.916612591874
-18.31,315.909938158964
-18.3,315.903263726053
-18.29,315.896589293142
-18.28,315.889914860231
-18.27,315.883240427321
-18.26,315.87656599441
-18.25,315.869891561499
-18.24,315.863217128589
-18.23,315.856536195538
-18.22,315.849831969107
-18.21,315.843127742676
-18.2,315.836423516245
-18.19,315.829719289814
-18.18,315.823015063384
-18.17,315.816310836953
-18.16,315.809606610522
-18.15,315.802902384091
-18.14,315.79619815766
-18.13,315.789475126701
-18.12,315.782741164082
-18.11,315.776007201464
-18.1,315.769273238846
-18.09,315.762539276227
-18.08,315.755805313609
-18.07,315.74907135099
-18.06,315.742337388372
-18.05,315.735603425753
-18.04,315.728868080658
-18.03,315.722104441124
-18.02,315.715340801589
-18.01,315.708577162055
-18,315.701813522521
-17.99,315.695049882986
-17.98,315.688286243452
-17.97,315.681522603917
-17.96,315.674758964383
-17.95,315.667995324848
-17.94,315.661218038698
-17.93,315.654424783461
-17.92,315.647631528225
-17.91,315.640838272988
-17.9,315.634045017751
-17.89,315.627251762515
-17.88,315.620458507278
-17.87,315.613665252042
-17.86,315.606871996805
-17.85,315.600078741569
-17.84,315.593259627989
-17.83,315.58643682021
-17.82,315.579614012431
-17.81,315.572791204652
-17.8,315.565968396873
-17.79,315.559145589094
-17.78,315.552322781315
-17.77,315.545499973536
-17.76,315.538677165758
-17.75,315.531845830178
-17.74,315.524993534965
-17.73,315.518141239752
-17.72,315.511288944539
-17.71,315.504436649326
-17.7,315.497584354113
-17.69,315.490732058901
-17.68,315.483879763688
-17.67,315.477027468475
-17.66,315.470175173262
-17.65,315.463302183557
-17.64,315.456420467971
-17.63,315.449538752384
-17.62,315.442657036798
-17.61,315.435775321212
-17.6,315.428893605625
-17.59,315.422011890039
-17.58,315.415130174452
-17.57,315.408248458866
-17.56,315.401363291193
-17.55,315.394452224248
-17.54,315.387541157303
-17.53,315.380630090358
-17.52,315.373719023413
-17.51,315.366807956468
-17.5,315.359896889523
-17.49,315.352985822578
-17.48,315.346074755632
-17.47,315.339163688687
-17.46,315.332237049901
-17.45,315.325296702569
-17.44,315.318356355237
-17.43,315.311416007905
-17.42,315.304475660573
-17.41,315.297535313241
-17.4,315.290594965909
-17.39,315.283654618577
-17.38,315.276714271245
-17.37,315.269773923913
-17.36,315.262805945633
-17.35,315.255836390845
-17.34,315.248866836058
-17.33,315.24189728127
-17.32,315.234927726482
-17.31,315.227958171694
-17.3,315.220988616907
-17.29,315.214019062119
-17.28,315.207049507331
-17.27,315.200069458136
-17.26,315.193070770785
-17.25,315.186072083434
-17.24,315.179073396083
-17.23,315.172074708732
-17.22,315.165076021381
-17.21,315.158077334029
-17.2,315.151078646678
-17.19,315.144079959327
-17.18,315.137081271976
-17.17,315.130060082865
-17.16,315.123032339807
-17.15,315.116004596748
-17.14,315.108976853689
-17.13,315.101949110631
-17.12,315.094921367572
-17.11,315.087893624513
-17.1,315.080865881454
-17.09,315.073838138396
-17.08,315.066804929115
-17.07,315.059748209169
-17.06,315.052691489224
-17.05,315.045634769278
-17.04,315.038578049332
-17.03,315.031521329386
-17.02,315.024464609441
-17.01,315.017407889495
-17,315.010351169549
-16.99,315.003294449603
-16.98,314.996220309748
-16.97,314.989134693702
-16.96,314.982049077656
-16.95,314.97496346161
-16.94,314.967877845564
-16.93,314.960792229518
-16.92,314.953706613472
-16.91,314.946620997426
-16.9,314.93953538138
-16.89,314.932449274007
-16.88,314.925334844615
-16.87,314.918220415224
-16.86,314.911105985832
-16.85,314.90399155644
-16.84,314.896877127048
-16.83,314.889762697657
-16.82,314.882648268265
-16.81,314.875533838873
-16.8,314.868419409481
-16.79,314.86129259065
-16.78,314.854149432635
-16.77,314.84700627462
-16.76,314.839863116606
-16.75,314.832719958591
-16.74,314.825576800576
-16.73,314.818433642562
-16.72,314.811290484547
-16.71,314.804147326533
-16.7,314.797004168518
-16.69,314.7898367948
-16.68,314.782664994855
-16.67,314.77549319491
-16.66,314.768321394964
-16.65,314.761149595019
-16.64,314.753977795074
-16.63,314.746805995128
-16.62,314.739634195183
-16.61,314.732462395238
-16.6,314.725283180893
-16.59,314.718082827679
-16.58,314.710882474466
-16.57,314.703682121252
-16.56,314.696481768038
-16.55,314.689281414824
-16.54,314.68208106161
-16.53,314.674880708396
-16.52,314.667680355182
-16.51,314.660480001968
-16.5,314.653260468504
-16.49,314.646031652654
-16.48,314.638802836804
-16.47,314.631574020953
-16.46,314.624345205103
-16.45,314.617116389253
-16.44,314.609887573402
-16.43,314.602658757552
-16.42,314.595429941702
-16.41,314.58819862701
-16.4,314.580941441126
-16.39,314.573684255242
-16.38,314.566427069358
-16.37,314.559169883474
-16.36,314.551912697589
-16.35,314.544655511705
-16.34,314.537398325821
-16.33,314.530141139937
-16.32,314.522883954053
-16.31,314.515612565802
-16.3,314.508327104456
-16.29,314.501041643111
-16.28,314.493756181766
-16.27,314.486470720421
-16.26,314.479185259076
-16.25,314.471899797731
-16.24,314.464614336386
-16.23,314.45732887504
-16.22,314.450043413695
-16.21,314.442732126608
-16.2,314.435418486344
-16.19,314.42810484608
-16.18,314.420791205817
-16.17,314.413477565553
-16.16,314.40616392529
-16.15,314.398850285026
-16.14,314.391536644763
-16.13,314.384223004499
-16.12,314.376900078122
-16.11,314.369558357452
-16.1,314.362216636782
-16.09,314.354874916112
-16.08,314.347533195442
-16.07,314.340191474772
-16.06,314.332849754102
-16.05,314.325508033432
-16.04,314.318166312762
-16.03,314.310824592092
-16.02,314.303462029094
-16.01,314.296092328498
